time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
240,1.405178979,-0.032796496,1.628899399,1.04733023,1.995643644,1.71954995,1.587133333,1.552673574,1.672718919,1.201932432
241,1.274485586,0.021835736,1.490273874,1.018448348,1.961265165,1.626589489,1.6408,1.72155045,1.717972973,1.216110811
242,1.227962763,-0.097476777,1.495507207,0.989566466,1.926886687,1.572427227,1.694466667,1.883424324,1.763227027,1.178721622
243,1.362932733,-0.220245145,1.565154955,0.982789289,1.892508208,1.67472983,1.765776577,1.944072973,1.808481081,1.137464865
244,1.497902703,-0.343013514,1.634802703,1.011864865,1.897805405,1.777032432,1.837605405,2.004721622,1.825883784,1.139140541
245,1.628368769,-0.364597598,1.665358859,1.04094044,1.918715716,1.879335035,1.909434234,2.051936537,1.814197297,1.220956757
246,1.535891592,-0.350076276,1.583331231,1.070016016,1.939626026,1.878990991,1.874131532,2.006364965,1.802510811,1.302772973
247,1.443414414,-0.335554955,1.501303604,1.099091592,1.902890691,1.87262973,1.812045946,1.960793393,1.790824324,1.336308108
248,1.350937237,-0.336157558,1.419275976,1.068873674,1.779206507,1.866268468,1.74996036,1.893491291,1.848951652,1.355212613
249,1.360901201,-0.352282082,1.411218318,1.017265065,1.655522322,1.941035936,1.787290991,1.732476276,1.917551051,1.397756757
250,1.410157658,-0.368406607,1.418879279,0.965656456,1.549125826,2.052158258,1.883367568,1.571461261,1.98615045,1.543724324
251,1.459414114,-0.429513313,1.42654024,0.914047848,1.642258058,2.163280581,1.979444144,1.482036837,2.030741441,1.689691892
252,1.443512012,-0.625566567,1.435228228,0.870925526,1.73539029,2.242961862,1.980861261,1.607384184,2.003307207,1.575425225
253,1.339721622,-0.82161982,1.445510811,0.915345946,1.828522523,2.282051351,1.86987027,1.732731532,1.975872973,1.291005405
254,1.235931231,-1.015609209,1.455793393,0.959766366,1.769331932,2.321140841,1.758879279,1.85723003,1.948438739,1.016520721
255,1.147963363,-0.893827427,1.466075976,1.004186787,1.662249449,2.341216116,1.710915315,1.979854655,1.920690991,1.159311712
256,1.167101802,-0.772045646,1.444827928,1.048607207,1.555166967,2.276066967,1.820518919,2.102479279,1.892759459,1.302102703
257,1.18624024,-0.650263864,1.422223724,1.090193794,1.498821522,2.210917818,1.930122523,2.166638138,1.864827928,1.362714414
258,1.205378679,-0.65605015,1.39961952,1.128200801,1.506564965,2.145768669,2.028526126,2.13274024,1.836559159,1.319520721
259,1.183551351,-0.701463964,1.389987387,1.166207808,1.514308408,2.20158048,2.04012973,2.098842342,1.777601802,1.276327027
260,1.153433333,-0.746877778,1.392055556,1.204214815,1.50852963,2.26672963,2.051733333,2.034766667,1.718644444,1.299266667
261,1.123315315,-0.822145445,1.394123724,1.242221822,1.406267968,2.331878779,2.063336937,1.931541441,1.659687087,1.332930631
262,1.115413514,-0.925027928,1.403218919,1.201644144,1.304006306,2.282690991,1.93417027,1.828316216,1.631583784,1.385545946
263,1.126848048,-1.02791041,1.481022823,1.140845846,1.201744645,2.178267968,1.796472072,1.70814024,1.651475676,1.487118919
264,1.138282583,-1.063762863,1.558826727,1.080047548,1.222542042,2.073844945,1.658773874,1.570812913,1.671367568,1.588691892
265,1.174142342,-0.92376006,1.636630631,1.019249249,1.273341441,2.048048649,1.689448649,1.433485586,1.691259459,1.570318919
266,1.288366366,-0.783757257,1.631388288,0.962525425,1.324140841,2.130745045,1.770011712,1.418678779,1.736587688,1.499969369
267,1.40259039,-0.651351051,1.583325225,0.929102503,1.368831331,2.213441441,1.850574775,1.500598699,1.789439339,1.452236937
268,1.516814414,-0.745323423,1.535262162,0.89567958,1.407036336,2.273021922,1.933805405,1.582518619,1.842290991,1.576394595
269,1.443406306,-0.839295796,1.469645345,0.862256657,1.445241341,2.21656957,2.018814414,1.6881998,1.87811982,1.700552252
270,1.358147748,-0.933268168,1.344186186,0.828833734,1.467915816,2.160117217,2.103823423,1.808408008,1.819107207,1.696676577
271,1.272889189,-0.882267568,1.218727027,0.849,1.412627027,2.103664865,2.186954054,1.928616216,1.760094595,1.581467568
272,1.329771772,-0.792488188,1.093267868,0.922259259,1.357338238,2.009682983,2.26758018,1.940441642,1.701081982,1.466258559
273,1.465378679,-0.702708809,1.120236336,0.995518519,1.302049449,1.912082182,2.348206306,1.901813013,1.691231231,1.589108108
274,1.600985586,-0.662858559,1.186796396,1.068777778,1.349858258,1.814481381,2.381245946,1.863184384,1.724522523,1.72357027
275,1.676535435,-0.664615916,1.253356456,1.142037037,1.416265065,1.796851552,2.276813514,1.722595996,1.757813814,1.796872072
276,1.638834835,-0.666373273,1.320505105,1.18136957,1.482671872,1.820790791,2.172381081,1.546946346,1.791105105,1.766965766
277,1.601134234,-0.711167568,1.388696396,1.214986186,1.44665976,1.84473003,2.084921622,1.371296697,1.781538739,1.737059459
278,1.559537237,-0.855455856,1.456887688,1.248602803,1.319179179,1.879157758,2.178507207,1.424638639,1.767890691,1.69823964
279,1.443129429,-0.999744144,1.525078979,1.282219419,1.191698599,1.929064464,2.272092793,1.533139139,1.754242643,1.65706036
280,1.326721622,-1.13303964,1.572324324,1.310106306,1.114107207,1.978971171,2.365678378,1.64163964,1.739443243,1.633686486
281,1.210313814,-1.089229029,1.617940541,1.316347548,1.224986086,2.013912913,2.336943243,1.703837838,1.721872072,1.677577477
282,1.228400901,-1.045418418,1.663556757,1.322588789,1.335864965,1.963944745,2.296740541,1.758972973,1.704300901,1.721468468
283,1.29072973,-1.001607808,1.644466667,1.32883003,1.446743844,1.913976577,2.256537838,1.814108108,1.68672973,1.778908108
284,1.353058559,-0.948149149,1.559322222,1.335071271,1.466599299,1.864008408,2.247792793,1.777954354,1.657242643,1.844376577
285,1.288438438,-0.892499499,1.474177778,1.278717117,1.475246647,1.738064264,2.249936937,1.734867267,1.62198979,1.911131532
286,1.072031532,-0.83684985,1.390137838,1.173735135,1.483893994,1.603279279,2.252081081,1.69178018,1.586736937,2.004259459
287,0.855624625,-0.743974174,1.32284955,1.068753153,1.498464064,1.468494294,2.222333333,1.722097698,1.548415015,2.097387387
288,0.665134835,-0.623178979,1.255561261,0.963771171,1.517476176,1.540095896,2.168666667,1.753068669,1.456691291,2.091344144
289,0.61232973,-0.502383784,1.188272973,0.858789189,1.536488288,1.726938739,2.115,1.777423423,1.364967568,1.971254054
290,0.559524625,-0.432442442,1.225472372,0.967273173,1.54201972,1.913781582,2.099751351,1.683421421,1.273243844,1.851163964
291,0.50671952,-0.466726326,1.324336637,1.095261662,1.507641241,1.954941742,2.14212973,1.589419419,1.251045646,1.788313514
292,0.380317117,-0.50101021,1.423200901,1.22325015,1.473262763,1.765947748,2.184508108,1.505017117,1.319230631,1.732994595
293,0.242071471,-0.539424424,1.515241141,1.351238639,1.438884284,1.576953754,2.22889009,1.494704805,1.387415616,1.683765766
294,0.103825826,-0.622636837,1.579266967,1.433663163,1.330950751,1.420714615,2.280034234,1.484392492,1.455600601,1.648590991
295,0.074359459,-0.705849249,1.643292793,1.392750751,1.217781982,1.476982583,2.331178378,1.477101201,1.463627928,1.613416216
296,0.128863063,-0.789061662,1.707318619,1.351838338,1.104613213,1.533250551,2.373273874,1.483908008,1.45801952,1.696488288
297,0.183366667,-0.791048148,1.681344444,1.310925926,1.113259259,1.589518519,2.266066667,1.490714815,1.452411111,1.825333333
298,0.222545946,-0.777667568,1.627397297,1.270013514,1.198286486,1.609732432,2.158859459,1.442062162,1.462467568,1.936924324
299,0.219725225,-0.764286987,1.57345015,1.231005806,1.283313714,1.625005606,2.051652252,1.216076176,1.536924024,1.942115315
300,0.216904505,-0.773045345,1.496603303,1.193149449,1.324197297,1.640278779,2.108298198,0.99009019,1.61138048,1.947306306
301,0.214083784,-0.796723423,1.373241441,1.155293093,1.25992973,1.553593994,2.186086486,0.868769069,1.685836937,1.920756757
302,0.053285886,-0.820401502,1.24987958,1.117436737,1.195662162,1.405840641,2.263874775,0.991665966,1.668888288,1.869079279
303,-0.112348048,-0.821843143,1.126517718,1.07958038,1.131394595,1.258087287,2.214185586,1.114562863,1.584679279,1.817401802
304,-0.277981982,-0.782687988,1.128613514,1.118955255,1.223485586,1.230496096,2.113505405,1.150436336,1.50047027,1.738594595
305,-0.232264565,-0.743532833,1.14512973,1.160168969,1.319299399,1.406337337,2.012825225,1.032780681,1.416261261,1.659141441
306,-0.08397958,-0.711664364,1.161645946,1.201382683,1.415113213,1.582178579,2.00770991,0.915125025,1.317253453,1.616490991
307,0.064305405,-0.738518018,1.184905405,1.242596396,1.342795495,1.72336036,2.08307027,0.898514414,1.217572973,1.630127027
308,0.137731532,-0.765371672,1.215957057,1.254692292,1.183015415,1.603633433,2.158430631,1.019437337,1.117892492,1.643763063
309,0.08704955,-0.792225325,1.247008709,1.207732332,1.023235335,1.483906507,2.19833964,1.14036026,1.086076877,1.732948649
310,0.036367568,-0.78828979,1.275897297,1.160772372,0.930628228,1.36417958,2.178254054,1.187322222,1.187801802,1.839402703
311,-0.016442943,-0.779626326,1.23700991,1.113812412,0.969074274,1.411543243,2.158168468,1.155840741,1.289526727,1.897622523
312,-0.093997598,-0.770962863,1.198122523,1.066852452,1.00752032,1.485389189,2.110505405,1.124359259,1.391251652,1.796669369
313,-0.171552252,-0.813384084,1.159235135,1.090611411,1.044565766,1.559235135,1.952532432,1.074333634,1.443962162,1.695716216
314,-0.249106907,-0.886668969,1.17307027,1.147083884,1.012748348,1.569605906,1.794559459,1.008954254,1.477363964,1.53560991
315,-0.253046847,-0.959953854,1.222356757,1.203556356,0.980930931,1.539243944,1.642945045,0.943574875,1.510765766,1.343814414
316,-0.236486486,-0.946454955,1.271643243,1.260028829,0.949113514,1.508881982,1.707521622,0.982586486,1.545305405,1.172248649
317,-0.219926126,-0.791283383,1.299572372,1.312477277,0.930623524,1.437462262,1.772098198,1.088670571,1.590338438,1.270412613
318,-0.251718318,-0.636111812,1.21937988,1.260804104,0.917818218,1.291460561,1.836674775,1.194754655,1.635371471,1.368576577
319,-0.334823423,-0.510975075,1.139187387,1.209130931,0.905012913,1.145458859,1.851413514,1.161687988,1.680404505,1.454727027
320,-0.417928529,-0.576058959,1.058994895,1.157457758,0.925556456,1.021662963,1.857845946,1.060266567,1.657006306,1.528291892
321,-0.461612913,-0.641142843,1.142955255,1.105784585,1.000038138,1.09557037,1.864278378,0.958845145,1.558955856,1.601856757
322,-0.335165766,-0.706226727,1.287027928,1.093395495,1.07451982,1.169477778,1.924462162,1.006100901,1.460905405,1.658591892
323,-0.208718619,-0.765447247,1.431100601,1.142270871,1.135176577,1.243385185,2.009281982,1.107692492,1.362854955,1.713600901
324,-0.082271471,-0.823964164,1.523609009,1.191146246,0.990642342,1.261961261,2.094101802,1.209284084,1.348952553,1.718638739
325,-0.036554054,-0.882481081,1.495208108,1.240021622,0.846108108,1.270535135,2.075705405,1.217416216,1.348897297,1.620164865
326,-0.000703604,-0.824081081,1.466807207,1.288896997,0.701573874,1.279109009,1.959827027,1.201318118,1.348842042,1.521690991
327,0.035146847,-0.702545946,1.438406306,1.316278879,0.79456036,1.310801802,1.843948649,1.18522002,1.351277477,1.567909009
328,0.114024324,-0.581010811,1.462852252,1.336272372,0.969194595,1.358372973,1.737259459,1.170549249,1.361637838,1.663864865
329,0.222303604,-0.553106807,1.495476877,1.356265866,1.143828829,1.405944144,1.648182883,1.156118819,1.371998198,1.716559459
330,0.330582883,-0.662278779,1.528101502,1.376259359,1.202494294,1.442511512,1.559106306,1.141688388,1.382358559,1.546767568
331,0.418105405,-0.771450751,1.537708108,1.398182583,1.104420721,1.4576003,1.507072973,1.160612913,1.430222523,1.376975676
332,0.456503604,-0.873245345,1.517172072,1.437932833,1.006347147,1.472689089,1.634081982,1.182530831,1.501115015,1.398512613
333,0.494901802,-0.936972673,1.496636036,1.477683083,0.910547848,1.485032132,1.761090991,1.204448749,1.572007508,1.557806306
334,0.5333,-1.0007,1.4761,1.517433333,0.833866667,1.4677,1.8881,1.275733333,1.6429,1.7171
335,0.517103604,-1.064427327,1.360573874,1.557183584,0.757185485,1.450367868,1.861424324,1.348055656,1.59363994,1.64799009
336,0.500907207,-1.023651451,1.245047748,1.601011912,0.680504304,1.433035736,1.834748649,1.420291091,1.54437988,1.57888018
337,0.484710811,-0.973643844,1.129521622,1.649801201,0.724695495,1.402966366,1.808072973,1.490503303,1.49511982,1.441191892
338,0.472672072,-0.923636236,1.074726727,1.69859049,0.801527327,1.3702996,1.831193694,1.560715516,1.473481381,1.208255856
339,0.46239009,-0.902923524,1.066308408,1.74737978,0.878359159,1.337632833,1.864617117,1.611073373,1.496826727,0.97531982
340,0.452108108,-0.896294895,1.05789009,1.796169069,0.861233333,1.320008408,1.898040541,1.488414715,1.520172072,1.015432432
341,0.465318018,-0.889666266,1.05749039,1.763047447,0.737488889,1.313432032,1.814226126,1.365756056,1.543517417,1.108637838
342,0.512906306,-0.869924024,1.108903303,1.71003994,0.613744444,1.306855656,1.669244144,1.287398498,1.530307207,1.190446847
343,0.560494595,-0.832927027,1.160316216,1.657032432,0.538779279,1.296097297,1.524262162,1.433710811,1.505608108,1.239102703
344,0.60656006,-0.79593003,1.211729129,1.604024925,0.741314014,1.276552553,1.516918919,1.580023123,1.480909009,1.287758559
345,0.640166066,-0.793854955,1.289341441,1.571482082,0.943848749,1.257007808,1.655310811,1.648526126,1.456924324,1.347648649
346,0.673772072,-0.942305405,1.378127027,1.647883483,1.146383483,1.244751051,1.793702703,1.451264865,1.437281081,1.412962162
347,0.707378078,-1.090755856,1.466912613,1.724284885,1.051645946,1.33174975,1.847236036,1.254003604,1.417637838,1.458913514
348,0.722343243,-1.239206306,1.50914024,1.800686286,0.896264865,1.418748448,1.715623423,1.085141742,1.397994595,1.316083784
349,0.732989189,-1.166624925,1.424228829,1.877087688,0.740883784,1.505747147,1.584010811,0.986409009,1.414055856,1.173254054
350,0.743635135,-1.081131031,1.339317417,1.885661261,0.672630631,1.452805906,1.485488288,0.887676276,1.462846246,1.053256757
351,0.81412012,-0.995637137,1.254406006,1.82949009,0.687545045,1.367958358,1.585506306,0.852862863,1.511636637,0.955054054
352,0.940991892,-0.932802703,1.145754054,1.773318919,0.702459459,1.283110811,1.685524324,0.936756757,1.560427027,0.856851351
353,1.067863664,-0.87961952,1.032412613,1.717147748,0.713251752,1.215394394,1.785542342,1.020650651,1.547478378,0.929063063
354,1.147927628,-0.826436336,0.919071171,1.660976577,0.706773774,1.161123924,1.654513514,1.047213213,1.527835135,1.014055856
355,1.059909009,-0.811572973,0.872826126,1.600802402,0.700295796,1.106853453,1.516689189,0.991873874,1.508191892,1.058791892
356,0.97189039,-0.842095495,0.926365465,1.540004104,0.693817818,1.104494695,1.378864865,0.936534535,1.460979279,1.028381982
357,0.883871772,-0.872618018,0.979904805,1.479205806,0.827185285,1.219765666,1.419004505,1.012283684,1.343782883,0.997972072
358,0.845313514,-0.882072072,1.033444144,1.418407508,0.980758559,1.335036637,1.503635135,1.233777177,1.226586486,1.104556757
359,0.81100991,-0.814275075,1.043483784,1.398883584,1.134331832,1.437172873,1.588265766,1.455270671,1.10939009,1.252654955
360,0.776706306,-0.746478078,1.052135135,1.526893594,1.187387487,1.300421121,1.639579279,1.489936336,1.125642643,1.364508108
361,0.790608108,-0.678681081,1.060786486,1.654903604,1.159788288,1.163669369,1.671205405,1.362410811,1.209713514,1.317789189
362,0.833586186,-0.735751752,1.062629429,1.782913614,1.132189089,1.026917618,1.702831532,1.234885285,1.293784384,1.27107027
363,0.876564264,-0.796580981,1.05858048,1.910923624,1.068912212,1.149954154,1.696432432,1.233772472,1.372153153,1.118688288
364,0.879565766,-0.85741021,1.054531532,1.936162763,0.89005976,1.338733033,1.644878378,1.317972673,1.325075676,0.897218919
365,0.800191291,-0.819782583,1.051951051,1.884532633,0.711207307,1.527511912,1.593324324,1.402172873,1.277998198,0.683123423
366,0.720816817,-0.745233634,1.062146246,1.832902503,0.532354855,1.494209209,1.542599099,1.351726426,1.230920721,0.778730631
367,0.647372072,-0.670684685,1.072341441,1.781272372,0.593724625,1.27473033,1.493945946,1.231552252,1.201317117,0.874337838
368,0.767631832,-0.622445646,1.082536637,1.729642242,0.676853654,1.055251451,1.445292793,1.111378078,1.19546006,0.963936937
369,0.887891592,-0.602282282,1.063823423,1.761197698,0.759982683,0.950456957,1.402697297,1.058695395,1.189603003,1.045946847
370,1.008151351,-0.582118919,1.030878378,1.799441441,0.74376036,1.126574775,1.407048649,1.032182883,1.183745946,1.127956757
371,0.942877778,-0.539459259,0.997933333,1.837685185,0.660751852,1.302692593,1.4114,1.00567037,1.227955556,1.183633333
