Fx,Tx,Fy,Ty,Fz,Tz
23.3979,0.8952,2.3662,-2.0543,-112.7751,0.6453
23.3006,0.5852,2.5249,-1.8618,-123.2397,0.6692
23.0646,0.4298,2.3254,-1.7743,-128.3486,0.6671
23.2982,0.8607,1.9633,-2.0105,-115.6262,0.6458
23.5009,0.96,1.4511,-2.05,-112.9344,0.6457
22.7951,0.6122,1.0088,-1.9038,-122.3268,0.6471
23.5573,0.7849,0.7996,-1.9429,-120.9126,0.6835
23.2643,0.9522,0.8829,-2.0211,-112.4722,0.618
23.0552,0.66,0.0966,-1.9462,-117.5453,0.647
22.8312,0.4824,1.2179,-1.9536,-121.7265,0.6774
22.7975,0.5687,0.7483,-1.9788,-122.332,0.6804
22.9956,0.809,0.8387,-2.0906,-115.3608,0.6401
23.1933,0.8801,1.02,-2.1549,-113.3413,0.6762
23.089,0.5482,1.5301,-1.9747,-123.2069,0.697
23.7082,0.8461,3.3966,-2.1487,-113.714,0.7708
24.0407,0.515,7.2986,-1.9152,-121.3057,0.8241
23.61,0.8392,4.7418,-2.0771,-112.9479,0.7566
23.8248,0.5376,7.2561,-1.9208,-123.5778,0.8383
24.1962,0.8291,9.7951,-2.0519,-116.3588,0.8363
23.9983,0.7532,10.4777,-1.9931,-121.9523,0.8562
23.9843,0.8447,11.6742,-2.0938,-118.1424,0.8887
23.4673,0.9773,11.888,-2.2363,-112.8258,0.8735
23.6994,0.7017,11.5346,-2.0964,-120.5931,0.8888
23.5359,0.9699,11.4983,-2.2243,-112.7928,0.8485
23.4043,0.4403,10.8791,-1.9408,-129.1563,0.8846
23.363,0.6605,11.7016,-2.0328,-124.498,0.8752
22.8904,0.7583,11.0699,-2.0977,-121.1727,0.8497
23.4894,0.8864,11.122,-2.1603,-117.2979,0.8858
23.4921,1.0349,10.8378,-2.2279,-113.1839,0.8826
23.1427,0.5474,10.6185,-1.9184,-127.7019,0.8849
22.8608,0.7296,10.1806,-2.0144,-120.8886,0.8281
22.6812,0.651,9.291,-2.0112,-122.2791,0.8566
22.5231,0.6519,9.5534,-1.9876,-124.1422,0.8483
22.6212,0.6868,9.2515,-2.0152,-122.0736,0.8538
22.4127,0.6018,8.8019,-1.9262,-124.69,0.8181
22.4837,0.7218,8.6458,-2.0106,-121.002,0.8316
22.3023,0.7774,8.0984,-2.1012,-118.9287,0.8284
22.1803,0.6707,7.8636,-2.0821,-121.1742,0.8483
21.7323,0.6846,7.7033,-2.0919,-121.9787,0.8118
22.3331,0.9823,7.7383,-2.1926,-112.9605,0.811
21.9334,0.6843,7.4681,-1.9821,-119.8735,0.7816
21.494,0.7957,6.4126,-2.155,-116.1431,0.7865
21.728,0.9304,6.0869,-2.2648,-113.0732,0.8056
21.8515,0.6134,6.0252,-2.0598,-123.5218,0.824
22.0405,0.9528,6.4337,-2.2686,-113.5179,0.8279
21.7343,0.8194,6.7141,-2.1687,-119.2745,0.8314
21.8827,0.9676,6.6044,-2.219,-114.133,0.8142
21.8792,0.8404,6.4451,-2.1048,-117.3859,0.8066
21.6773,0.4583,5.9471,-1.9136,-128.4181,0.8138
