No.,z_score_x,z_score_y,	
0,-1.15433392792626,-0.429538806873662,	
1,-1.11003229531406,-0.416347431260125,	
2,-1.11411693935278,-0.458914224511414,	
3,-1.10838753641612,-0.490292484840117,	
4,-1.1128840525951,-0.533443388413895,	
5,-1.16694805077827,-0.633471003437794,	
6,-1.21165605719172,-0.722849385396087,	
7,-1.22512401458928,-0.776487392679329,	
8,-1.20961152871361,-0.796966882484326,	
9,-1.15425693467639,-0.770007962430719,	
10,-1.2178348704956,-0.883130799968628,	
11,-1.29077025306137,-1.00523257639238,	
12,-1.33543215959487,-1.0949938688783,	
13,-1.30871028538643,-1.10298306805945,	
14,-1.27369005410222,-1.10153301612886,	
15,-1.35976991750189,-1.23526725371749,	
16,-1.34015965264571,-1.25542062810094,	
17,-1.31397557644681,-1.26436281183941,	
18,-1.32799544742374,-1.31950115268185,	
19,-1.35033605888311,-1.38427791375548,	
20,-1.33869496873929,-1.40675937953231,	
21,-1.31219179112471,-1.41496386428687,	
22,-1.3560460607888,-1.50462342421692,	
23,-1.35913010616653,-1.54778907184389,	
24,-1.38269810993184,-1.61452685579831,	
25,-1.3666008044246,-1.63603864823905,	
26,-1.35982850074819,-1.66835831422865,	
27,-1.26299369897468,-1.59779698448777,	
28,-1.20618190656407,-1.57316211310832,	
29,-1.22879916949426,-1.63955218299441,	
30,-1.12036161127608,-1.55612116549421,	
31,-1.21384057658105,-1.70393097819361,	
32,-1.17620492774749,-1.70183469785794,	
33,-1.14909618533124,-1.71192893800409,	
34,-1.21137011576422,-1.8245429468182,	
35,-1.19500195903374,-1.84723559007865,	
36,-1.16710115699633,-1.85683068837307,	
37,-1.12994846023451,-1.85590572034463,	
38,-1.16225058841013,-1.9347092728662,	
39,-1.15501788771788,-1.96822656898455,	
40,-1.11714127967241,-1.96655373641137,	
41,-1.17104982405274,-2.07023078591252,	
42,-1.1941511050281,-2.1384338356205,	
43,-1.13790745504444,-2.11516224801777,	
44,-1.14176348395858,-2.16056990623437,	
45,-1.15692663487117,-2.21840042228379,	
46,-1.15269837001022,-2.25306700821207,	
47,-1.1799992481351,-2.32262336388903,	
48,-1.22240338887204,-2.4062803125942,	
49,-1.21898958503587,-2.44107506796666,	
50,-1.23657800621565,-2.50130951014184,	
51,-1.1841477447176,-2.4776760143993,	
52,-1.17720882332332,-2.50199814878052,	
53,-1.14942526240831,-2.50269692172145,	
54,-1.14976761835327,-2.53866968414463,	
55,-1.17630016136615,-2.59877397153708,	
56,-1.19656879607175,-2.64771376439953,	
57,-1.18913188339819,-2.67208846288135,	
58,-1.17526673149511,-2.68460363338835,	
59,-1.16366783984451,-2.6967715758204,	
60,-1.16442352990346,-2.72108079406843,	
61,-1.16780499498019,-2.74616966143423,	
62,-1.22996967181607,-2.8421906018168,	
63,-1.20797702717409,-2.8417778046114,	
64,-1.17538377343831,-2.82842145637869,	
65,-1.20799703082073,-2.8878069520463,	
66,-1.15319482523438,-2.84819320053195,	
67,-1.11091431578062,-2.82238686324264,	
68,-1.14485944139425,-2.88198890683304,	
69,-1.04446851362223,-2.79061150856945,	
70,-1.07861921814363,-2.85010740284841,	
71,-1.07864260668157,-2.87122803669176,	
72,-1.12332758887188,-2.94231992335648,	
73,-1.20187478607414,-3.05125335169586,	
74,-1.17990698197048,-3.04764878546187,	
75,-1.22347522256086,-3.11753628701757,	
76,-1.29104006750711,-3.21425319558143,	
77,-1.22142134407788,-3.15738873094894,	
78,-1.25420039232747,-3.21506306280665,	
79,-1.25237117203317,-3.23407582587473,	
80,-1.22855966099093,-3.22855507743556,	
81,-1.20477345720733,-3.22309942968884,	
82,-1.24684380494315,-3.29124985611712,	
83,-1.2693699592111,-3.33672353142994,	
84,-1.25404516054906,-3.341632316777,	
85,-1.26384581052678,-3.37376165210007,	
86,-1.26121230266999,-3.39200728325984,	
87,-1.24808839332683,-3.39854142160613,	
88,-1.31417922799534,-3.49348047907309,	
89,-1.26462381745875,-3.45933373171878,	
90,-1.2624400489443,-3.47803440055547,	
91,-1.24761231722849,-3.4826077525193,	
92,-1.1878617357177,-3.43707289137717,	
93,-1.19691910437636,-3.46822405697076,	
94,-1.22953139375518,-3.52556166216931,	
95,-1.21520604782676,-3.53054148863107,	
96,-1.28260001301899,-3.6264374593084,	
97,-1.29057674754167,-3.6560701898644,	
98,-1.19594039828951,-3.57148949266302,	
99,-1.2630692039127,-3.6667229751341,	
100,-1.24951567562304,-3.67213609319478,	
101,-1.29410403538796,-3.74197793226419,	
102,-1.29215595160605,-3.75999069439445,	
103,-1.34637422220529,-3.84011077991431,	
104,-1.45021733730271,-3.9749196147424,	
105,-1.48270421360636,-4.030365334822,	
106,-1.37804503414442,-3.93391230456292,	
107,-1.38881567125329,-3.96493917142079,	
108,-1.39903413990431,-3.99507269179087,	
109,-1.34075071320396,-3.94941859668838,	
110,-1.34053412756126,-3.9675406062397,	
111,-1.29368416055275,-3.93410444136579,	
112,-1.36383040675454,-4.02888026621646,	
113,-1.38847858557528,-4.07321552076784,	
114,-1.3302408594995,-4.02640029684933,	
115,-1.39033538453917,-4.10868202215762,	
116,-1.42615012160376,-4.16382411778243,	
117,-1.54670597592102,-4.31065079333691,	
118,-1.52535755083992,-4.30235072055803,	
119,-1.53881092444365,-4.3315542726331,	
120,-1.56436957794214,-4.37535872169169,	
121,-1.57982585859446,-4.40652148740658,	
122,-1.55895778003892,-4.39789102099807,	
123,-1.55138648934455,-4.40317630429623,	
124,-1.57913420541271,-4.44597738576296,	
125,-1.54757797748907,-4.42441684859356,	
126,-1.49316844649159,-4.37795613612956,	
127,-1.49816512925615,-4.3948477785291,	
128,-1.50354691704782,-4.4116166823798,	
129,-1.54581679977581,-4.4672655038809,	
130,-1.61196583811728,-4.54772861736354,	
131,-1.64254926011139,-4.5896858645106,	
132,-1.69899903840449,-4.65853290313233,	
133,-1.66969780061386,-4.63599900329906,	
134,-1.70236890062758,-4.67873287087265,	
135,-1.68468010723865,-4.66791593809447,	
136,-1.76906091535972,-4.76431850429912,	
137,-1.72857147070242,-4.72898498541657,	
138,-1.73589994369396,-4.7437574048617,	
139,-1.78145451240189,-4.79834470034107,	
140,-1.87686382755548,-4.90472357631412,	
141,-1.83669251248813,-4.86928381793444,	
142,-1.87117300027102,-4.91166608993368,	
143,-1.84183967495965,-4.88759081541819,	
144,-1.87575807481864,-4.92928195913532,	
145,-1.7969342011726,-4.8540843601057,	
146,-1.8820389992841,-4.94884146059504,	
147,-1.80396325835779,-4.87482837539829,	
148,-1.80051516608731,-4.87818156324094,	
149,-1.77071034754469,-4.85451644898307,	
150,-1.76633549375,-4.8572739699527,	
151,-1.8236470833495,-4.9236995764358,	
152,-1.82038432835707,-4.92795021265611,	
153,-1.85316337449559,-4.96943425177783,	
154,-1.7707721562539,-4.8929136064704,	
155,-1.86610733486197,-4.9990139349549,	
156,-1.93748179966852,-5.08068004327542,	
157,-1.90759989484942,-5.05881403797202,	
158,-1.97836791634631,-5.14029630650261,	
159,-1.98657369964708,-5.15489147482095,	
160,-1.96422089230389,-5.14469743669023,	
161,-1.97031263313137,-5.16079976345487,	
162,-1.9764709543161,-5.17727342777108,	
163,-1.97026649660383,-5.1814119052294,	
164,-1.97571817716117,-5.19776653819994,	
165,-1.95549799521376,-5.18817124389641,	
166,-1.93526323164604,-5.1788750748575,	
167,-2.01504580797736,-5.27217918433609,	
168,-1.98185310433441,-5.25024017636908,	
169,-1.96092914018482,-5.24113855844666,	
170,-1.9782059605196,-5.27145392195527,	
171,-1.94285097721451,-5.24817247361392,	
172,-1.97175771094099,-5.29100905591033,	
173,-1.924699067804,-5.25626412040625,	
174,-1.9151550981134,-5.2602610609866,	
175,-1.98165796131661,-5.34262364462519,	
176,-1.98499867704139,-5.36044132873987,	
177,-1.92409005067603,-5.31242780687557,	
