No.,z_score_x,z_score_y,	
0,-0.89181788047402,0,	
1,-0.879866285785877,0,	
2,-0.871564778526233,0,	
3,-0.868480537659484,0,	
4,-0.835787085221119,0,	
5,-0.832731457459037,0,	
6,-0.824972729986551,0,	
7,-0.787230935865232,0,	
8,-0.779657277650462,0,	
9,-0.757466337637023,0,	
10,-0.748581296157014,0,	
11,-0.756169817747762,0,	
12,-0.717774213510629,0,	
13,-0.710018525219155,0,	
14,-0.711980573244894,0,	
15,-0.680293737095304,0,	
16,-0.646033951713832,0,	
17,-0.652298617517614,0,	
18,-0.644432345929138,0,	
19,-0.616617402500186,0,	
20,-0.599613320499342,0,	
21,-0.596679881028779,0,	
22,-0.588113972863778,0,	
23,-0.564786971308442,0,	
24,-0.566046937868229,0,	
25,-0.542735015574209,0,	
26,-0.534648927033683,0,	
27,-0.490725665146988,0,	
28,-0.471585604530521,0,	
29,-0.473069286864546,0,	
30,-0.464535399097005,0,	
31,-0.41580255018466,0,	
32,-0.416888842788289,0,	
33,-0.382450305679528,0,	
34,-0.373906518899541,0,	
35,-0.365016675020401,0,	
36,-0.346056359610893,0,	
37,-0.316631301105116,0,	
38,-0.313085770330827,0,	
39,-0.289088671427402,0,	
40,-0.295435215155365,0,	
41,-0.311811716769665,0,	
42,-0.323165891407408,0,	
43,-0.344626930504067,0,	
44,-0.381371595460309,0,	
45,-0.388739250255568,0,	
46,-0.411717053206796,0,	
47,-0.420324241036208,0,	
48,-0.445029542935554,0,	
49,-0.418164431220335,0,	
50,-0.359152668792401,0,	
51,-0.332170101102431,0,	
52,-0.301541423091931,0,	
53,-0.286405108210645,0,	
54,-0.291850239857388,0,	
55,-0.271466137817557,0,	
56,-0.237347336398617,0,	
57,-0.227606038840794,0,	
58,-0.208221293490319,0,	
59,-0.184353677546417,0,	
60,-0.187179474380191,0,	
61,-0.191255187764327,0,	
62,-0.156677400413749,0,	
63,-0.148867935632799,0,	
64,-0.168923225716985,0,	
65,-0.156070021574726,0,	
66,-0.154848809055067,0,	
67,-0.16516060140652,0,	
68,-0.191838197967351,0,	
69,-0.173513327128793,0,	
70,-0.206004769469305,0,	
71,-0.222017324207669,0,	
72,-0.221317575613786,0,	
73,-0.203367652418671,0,	
74,-0.21974964241676,0,	
75,-0.17250431298795,0,	
76,-0.205834428845471,0,	
77,-0.187145373270443,0,	
78,-0.169545101979403,0,	
79,-0.179910369371462,0,	
80,-0.155197214636281,0,	
81,-0.147875361593034,0,	
82,-0.12400949724819,0,	
83,-0.156699614410196,0,	
84,-0.149406299047238,0,	
85,-0.0851323341820914,0,	
86,-0.0552221089751323,0,	
87,-0.0420865570868734,0,	
88,-0.0583371266017139,0,	
89,-0.0505327261954555,0,	
90,-0.0605032711343986,0,	
91,-0.0879416551509715,0,	
92,-0.108877416449241,0,	
93,-0.0782457161962517,0,	
94,-0.123428574497158,0,	
95,-0.121601091944441,0,	
96,-0.160239468609096,0,	
97,-0.158632650527288,0,	
98,-0.203070335601763,0,	
99,-0.213448131023876,0,	
100,-0.228988454052547,0,	
101,-0.250597034288094,0,	
102,-0.255246676105838,0,	
103,-0.271094480558836,0,	
104,-0.333865315853471,0,	
105,-0.326704927307463,0,	
106,-0.366672413869443,0,	
107,-0.370899246871033,0,	
108,-0.387748874878796,0,	
109,-0.386956970165537,0,	
110,-0.403969644712262,0,	
111,-0.368408729182621,0,	
112,-0.385821872209788,0,	
113,-0.37388885046548,0,	
114,-0.338242331106429,0,	
115,-0.309127563052879,0,	
116,-0.261630466079791,0,	
117,-0.256131599720775,0,	
118,-0.221328850174402,0,	
119,-0.179992553170538,0,	
120,-0.185908228637329,0,	
121,-0.18633373347078,0,	
122,-0.204810839408932,0,	
123,-0.211519789033747,0,	
124,-0.224281586138448,0,	
125,-0.249871202797558,0,	
126,-0.268468546375172,0,	
127,-0.306560463393906,0,	
128,-0.320424860027435,0,	
129,-0.309989148323355,0,	
130,-0.306127835927032,0,	
131,-0.296558638518482,0,	
132,-0.262469056017564,0,	
133,-0.270937221178545,0,	
134,-0.255371459062656,0,	
135,-0.270666888823571,0,	
136,-0.279158964461389,0,	
137,-0.275776682524384,0,	
138,-0.260313083999678,0,	
139,-0.269716416108717,0,	
140,-0.273293612760056,0,	
141,-0.276377464020554,0,	
142,-0.261103396916417,0,	
143,-0.270535417720086,0,	
144,-0.26823289241584,0,	
145,-0.246361194620364,0,	
146,-0.249822874136562,0,	
147,-0.265274295865512,0,	
148,-0.288123778621417,0,	
149,-0.253015989058453,0,	
150,-0.269281040307159,0,	
151,-0.328616094940643,0,	
152,-0.34454459047933,0,	
153,-0.367129377932074,0,	
154,-0.376297237535718,0,	
155,-0.385911879172163,0,	
156,-0.363496240760689,0,	
157,-0.353850879902052,0,	
158,-0.382604500034107,0,	
159,-0.360494228643039,0,	
160,-0.331230844630199,0,	
161,-0.340536963389523,0,	
162,-0.343162707999511,0,	
163,-0.37696930620585,0,	
164,-0.354463519528721,0,	
165,-0.338101307044501,0,	
166,-0.289139049214884,0,	
167,-0.317269653398611,0,	
168,-0.325977347238693,0,	
169,-0.328109255139393,0,	
170,-0.336731676376897,0,	
171,-0.357803652760187,0,	
