time,route1,route2,route3,route4,route5,route6,route7,route8
48,-3.093222838,-3.121327145,-3.007026076,-2.998259354,-3.003074557,-2.825227667,-2.869315791,-2.843572521
49,-3.104568083,-3.12897093,-3.010427502,-2.998369626,-3.002786735,-2.827788618,-2.871637605,-2.893243257
50,-3.120981609,-3.138454823,-3.0132573,-3.000959066,-3.00271231,-2.83053909,-2.871125441,-2.928852323
51,-3.140811256,-3.1453858,-3.014695682,-3.005917205,-3.003361268,-2.832516372,-2.870038086,-2.933631964
52,-3.159566346,-3.145326363,-3.013961579,-3.011067705,-3.004949322,-2.832761411,-2.870669114,-2.909481021
53,-3.172425206,-3.135275656,-3.011397678,-3.014086659,-3.007129181,-2.830996803,-2.87477195,-2.874962353
54,-3.175096804,-3.119870346,-3.008614031,-3.013106875,-3.009490043,-2.82840974,-2.881228435,-2.849224014
55,-3.168359502,-3.106275203,-3.007288264,-3.008950198,-3.011649861,-2.826377148,-2.887969889,-2.847303923
56,-3.155806161,-3.1016453,-3.008452586,-3.003419308,-3.013592228,-2.826256651,-2.892929601,-2.86550625
57,-3.141057354,-3.109480793,-3.011075668,-2.998304658,-3.015552415,-2.828973419,-2.894874226,-2.894800643
58,-3.127223075,-3.124402162,-3.013714647,-2.994722422,-3.017770661,-2.835026464,-2.894595083,-2.926205722
59,-3.116271867,-3.139707351,-3.01505348,-2.992819642,-3.020503065,-2.844896754,-2.893185049,-2.953054751
60,-3.110017475,-3.148848112,-3.015102721,-2.992668282,-3.024063869,-2.858750235,-2.891724926,-2.971939242
61,-3.110048124,-3.150210199,-3.014663508,-2.994220568,-3.028780627,-2.874407799,-2.890908188,-2.979695727
62,-3.115418653,-3.148042233,-3.014539126,-2.996675657,-3.034947357,-2.888632634,-2.890968067,-2.974170546
63,-3.123590423,-3.146934154,-3.01496684,-2.998940667,-3.041670018,-2.898183575,-2.892111003,-2.961104434
64,-3.132001269,-3.151071382,-3.015268369,-2.999938313,-3.046575011,-2.901203838,-2.894511676,-2.94995252
65,-3.138620237,-3.160435568,-3.014682033,-2.99951767,-3.047196017,-2.900073941,-2.898014743,-2.950165302
66,-3.142770216,-3.172515712,-3.012704776,-2.998936755,-3.041633732,-2.897982329,-2.902269171,-2.965300842
67,-3.143986635,-3.184768103,-3.010077892,-2.999571692,-3.032140373,-2.898077632,-2.90692136,-2.985609042
68,-3.141868437,-3.194876948,-3.007916453,-3.002523518,-3.022813703,-2.901782736,-2.911612068,-2.999513846
69,-3.136860877,-3.201547499,-3.007294917,-3.007043961,-3.017752741,-2.908169947,-2.915956782,-2.996415131
70,-3.130011287,-3.203770816,-3.008570112,-3.011622697,-3.019327821,-2.916143043,-2.919563918,-2.979824347
71,-3.12237961,-3.200550737,-3.01148487,-3.014764774,-3.025940021,-2.924642334,-2.922043155,-2.963870139
72,-3.114721504,-3.192868747,-3.015760203,-3.016157316,-3.035435503,-2.933021538,-2.923200311,-2.962940382
73,-3.106906176,-3.185805481,-3.020563147,-3.017390571,-3.045698155,-2.940895791,-2.923247748,-2.986044859
74,-3.098642291,-3.184950707,-3.023756429,-3.020227067,-3.055232123,-2.947884357,-2.92244832,-3.022038486
75,-3.089740299,-3.195646469,-3.023015197,-3.02605138,-3.063049237,-2.953654069,-2.921077975,-3.055055668
76,-3.081636903,-3.21727662,-3.016563171,-3.033529865,-3.068176259,-2.958082288,-2.919727537,-3.069586645
77,-3.077075726,-3.243118365,-3.00665182,-3.040139335,-3.070017078,-2.961104605,-2.919310553,-3.061485835
78,-3.078837054,-3.266171489,-2.997327523,-3.043372928,-3.069658788,-2.962658936,-2.92075523,-3.040082271
79,-3.088103924,-3.279758832,-2.99255866,-3.042404221,-3.068657902,-2.962942508,-2.924826408,-3.015486749
80,-3.100727165,-3.27997119,-2.993378519,-3.03927165,-3.068561166,-2.962644653,-2.930889171,-2.996977937
81,-3.11144624,-3.264306206,-2.997233061,-3.036293231,-3.070394223,-2.962509674,-2.937597165,-2.988548063
82,-3.115254814,-3.230272623,-3.001349967,-3.035537251,-3.074410856,-2.963272144,-2.943598428,-2.992120155
83,-3.112082249,-3.177455887,-3.003761421,-3.037148788,-3.080802464,-2.965488266,-2.947826537,-3.009569062
84,-3.106335012,-3.113291303,-3.005317347,-3.040379613,-3.089773532,-2.969557928,-2.95029439,-3.038046219
