time,route1,route2,route3,route4,route5,route6,route7,route8
333,-3.634100821,-3.847419544,-2.813480499,-3.240347458,-2.984239948,-3.266172196,-2.891857062,-3.032490594
334,-3.646393087,-3.855458383,-2.822523378,-3.254699871,-3.004856357,-3.280385235,-2.901135482,-3.041326307
335,-3.657110888,-3.860684183,-2.831634584,-3.268148318,-3.026277019,-3.296678517,-2.909170578,-3.052610348
336,-3.663554255,-3.86581559,-2.841992634,-3.280739645,-3.045044795,-3.313643718,-2.916377302,-3.066254909
337,-3.66668148,-3.873595634,-2.853506207,-3.292531467,-3.058342473,-3.329784251,-2.923271768,-3.081946708
338,-3.66878698,-3.886264002,-2.865184193,-3.303591625,-3.06782505,-3.343791252,-2.930798298,-3.099351934
339,-3.672146685,-3.902754657,-2.876021732,-3.314211887,-3.077055571,-3.356241483,-2.940014501,-3.117813196
340,-3.677935357,-3.920667818,-2.885641102,-3.324901822,-3.08959545,-3.368800736,-2.951971873,-3.136415326
341,-3.685689676,-3.9376,-2.894874049,-3.33618,-3.107251196,-3.383148,-2.966946703,-3.154236
342,-3.694813151,-3.951665128,-2.904690098,-3.348488606,-3.127961626,-3.400459578,-2.983690049,-3.170600634
343,-3.704642372,-3.963046758,-2.915820102,-3.361964279,-3.149149551,-3.419901034,-3.00077496,-3.18582559
344,-3.714058137,-3.972445853,-2.927595648,-3.37666727,-3.168348547,-3.440135248,-3.016822829,-3.200474969
345,-3.721751185,-3.980563227,-2.938839972,-3.392644085,-3.18480848,-3.459832227,-3.031519248,-3.215106127
346,-3.726432374,-3.988045452,-2.948441738,-3.40960864,-3.199131194,-3.478250032,-3.045588135,-3.2300334
347,-3.728386043,-3.995404667,-2.956848264,-3.426932907,-3.211955139,-3.495664931,-3.059796579,-3.245266072
348,-3.730545823,-4.00313254,-2.966086481,-3.443973236,-3.224021856,-3.51245456,-3.074777796,-3.260794075
349,-3.736099743,-4.011712281,-2.978252544,-3.460223721,-3.236513273,-3.528961285,-3.090087168,-3.276628697
350,-3.747531863,-4.021089956,-2.994454355,-3.475765748,-3.250728882,-3.544965432,-3.104760071,-3.292926473
351,-3.761764298,-4.030361625,-3.012997599,-3.490837198,-3.267944436,-3.559796405,-3.117828549,-3.309904427
352,-3.773078458,-4.038548153,-3.031694691,-3.505665906,-3.28828853,-3.572770901,-3.128855078,-3.327777327
353,-3.77577707,-4.044731163,-3.048554488,-3.520209858,-3.31025515,-3.583536522,-3.139297092,-3.346428536
354,-3.768408531,-4.04946906,-3.063370608,-3.53E+00,-3.332213202,-3.593664876,-3.15103502,-3.365078235
355,-3.757627283,-4.054842516,-3.076888427,-3.547087579,-3.352680297,-3.605421153,-3.165933396,-3.382867605
356,-3.750999903,-4.063002062,-3.089856417,-3.558944034,-3.37146052,-3.62106715,-3.184645454,-3.399030839
357,-3.755161869,-4.07589282,-3.102730326,-3.570588394,-3.389017038,-3.64144208,-3.205781619,-3.413942266
358,-3.768170941,-4.092932514,-3.115541422,-3.583193456,-3.405818276,-3.663916453,-3.227755739,-3.428740764
359,-3.78345907,-4.111839502,-3.128287676,-3.597895029,-3.422281653,-3.68534208,-3.249014657,-3.444579219
360,-3.794431274,-4.130300557,-3.140987523,-3.614720461,-3.43868914,-3.702676057,-3.268571918,-3.462177922
361,-3.797865431,-4.146137635,-3.153746436,-3.632423506,-3.455300474,-3.715810615,-3.285917992,-3.480833068
362,-3.797857856,-4.158128175,-3.166693028,-3.649687681,-3.472352752,-3.727890366,-3.300558215,-3.499548234
363,-3.799463809,-4.165461395,-3.179963074,-3.665522621,-3.489619884,-3.742228867,-3.312258274,-3.517358082
364,-3.807258239,-4.167328123,-3.193799227,-3.680518458,-3.506442465,-3.761654882,-3.322531894,-3.534090788
365,-3.820622194,-4.163600033,-3.208526268,-3.695743458,-3.52214443,-3.784816949,-3.333612302,-3.550414357
