time,Fx,Tx,Fy,Ty,Fz,Tz
2415,7.2169,-5.0214,33.2543,-2.3601,-94.4039,0.1717
2416,7.3576,-5.0719,34.1358,-2.4144,-94.2572,0.1766
2417,7.4901,-5.136,35.2689,-2.4521,-94.9533,0.2068
2418,7.7736,-5.1934,36.7639,-2.494,-94.8369,0.2002
2419,7.9023,-5.2723,37.4625,-2.5401,-95.0918,0.2192
2420,8.1919,-5.3153,39.0445,-2.5818,-94.9836,0.2182
2421,8.102,-5.3802,40.1442,-2.6447,-95.0561,0.2285
2422,8.3056,-5.4661,41.4109,-2.7031,-95.3498,0.2585
2423,8.3655,-5.5382,42.1523,-2.761,-94.9943,0.2887
2424,8.6493,-5.6099,42.938,-2.811,-95.0523,0.3133
2425,8.8429,-5.6887,45.8882,-2.858,-95.4212,0.2723
2426,9.0487,-5.7746,47.0685,-2.9249,-95.9186,0.3051
2427,9.0319,-5.8467,48.1182,-2.983,-95.5788,0.3295
2428,9.1578,-5.9329,49.254,-3.0331,-95.6538,0.3511
2429,9.2862,-6.0117,50.3013,-3.079,-95.9307,0.3756
2430,9.6391,-6.0976,51.3916,-3.1289,-96.0064,0.4029
2431,9.8452,-6.1839,52.3968,-3.1954,-95.8739,0.4329
2432,9.9714,-6.2703,53.7132,-3.2538,-95.5442,0.4403
2433,9.8807,-6.3495,54.8107,-3.3335,-96.036,0.4674
2434,10.1527,-6.4499,54.6231,-3.3668,-96.2417,0.5066
2435,10.5779,-6.5069,57.9658,-3.4006,-96.016,0.4655
2436,10.6386,-6.5791,58.9817,-3.4761,-96.0847,0.4701
2437,10.9881,-6.6645,59.9812,-3.5098,-96.9779,0.5004
2438,11.1962,-6.7434,60.9862,-3.5722,-97.0516,0.5305
2439,11.3893,-6.8369,61.4603,-3.5929,-96.667,0.5441
2440,11.7449,-6.9156,62.2878,-3.6387,-96.9337,0.5715
2441,11.6549,-6.9733,63.2995,-3.6891,-96.9976,0.5763
2442,12.1608,-7.03,64.2119,-3.6973,-97.2618,0.5927
2443,12.3015,-7.0731,63.9388,-3.7134,-97.0497,0.6264
2444,12.5027,-7.1376,65.9202,-3.7517,-97.1599,0.6
2445,12.85,-7.216,66.3021,-3.7558,-97.5979,0.625
2446,13.0647,-7.2589,67.0489,-3.7894,-97.8532,0.6301
2447,13.5784,-7.3011,68.4062,-3.8147,-98.5589,0.6406
2448,13.4858,-7.359,68.9766,-3.8481,-98.1805,0.6429
2449,13.7666,-7.4234,69.0525,-3.8602,-98.1923,0.6737
2450,14.0503,-7.4591,70.1951,-3.8646,-98.046,0.6534
2451,14.2688,-7.4733,70.3234,-3.8561,-97.8457,0.6534
2452,14.3434,-7.4949,70.7212,-3.8936,-97.8771,0.6614
2453,14.5529,-7.5377,70.9327,-3.8935,-97.8909,0.6753
2454,14.6263,-7.5592,70.5292,-3.9055,-97.8784,0.7092
2455,14.7684,-7.5808,71.8505,-3.9264,-97.5406,0.6915
2456,14.916,-7.6021,72.2927,-3.956,-97.9845,0.694
2457,14.9866,-7.6308,72.508,-3.9807,-98.0063,0.7162
2458,14.9102,-7.624,73.88,-3.9935,-97.4581,0.6761
2459,14.9889,-7.6091,74.0042,-3.9765,-97.6755,0.6931
2460,15.0592,-7.6307,74.0456,-3.9889,-97.6821,0.7042
2461,14.9862,-7.6305,74.2624,-3.9971,-97.9063,0.7181
2462,15.0683,-7.6087,74.216,-3.9843,-97.9056,0.7239
2463,15.012,-7.5656,73.8226,-3.984,-97.8891,0.7325
2464,15.0165,-7.5511,74.3494,-3.9839,-97.9212,0.7323
2465,15.1049,-7.5007,74.0389,-3.9455,-97.2818,0.7299
2466,14.98,-7.4217,73.8641,-3.9156,-96.8594,0.7274
2467,14.8447,-7.3497,75.638,-3.8999,-97.1526,0.6621
2468,14.7923,-7.2632,75.1521,-3.8408,-96.9131,0.6571
2469,14.8945,-7.1761,74.757,-3.7991,-97.7166,0.6577
2470,14.625,-7.0685,74.1446,-3.7443,-97.2622,0.6443
2471,14.7358,-6.9459,73.3102,-3.6726,-97.0031,0.6339
2472,14.6061,-6.8666,72.4335,-3.6183,-97.1505,0.6207
2473,14.5743,-6.7153,71.2495,-3.5301,-97.0742,0.605
2474,14.5348,-6.5855,69.5349,-3.4378,-97.1729,0.598
2475,14.4208,-6.4341,68.7494,-3.3334,-97.3147,0.5569
2476,14.5266,-6.3111,68.5409,-3.2633,-98.3189,0.5097
2477,14.3363,-6.1963,67.4529,-3.2133,-98.2474,0.4825
2478,14.1433,-6.0812,66.1847,-3.1465,-98.3701,0.4611
2479,14.0982,-5.9804,64.2104,-3.0795,-98.4555,0.454
2480,14.1167,-5.901,62.5375,-2.9999,-98.5553,0.4497
2481,13.768,-5.8011,61.9827,-2.9585,-98.0937,0.3968
2482,13.4878,-5.7226,60.4962,-2.9042,-97.5813,0.3697
2483,13.5058,-5.6506,58.3836,-2.8286,-97.4509,0.3711
2484,13.3673,-5.586,57.8717,-2.7838,-97.8125,0.3126
2485,13.3202,-5.4999,55.5437,-2.7248,-97.4683,0.3169
2486,12.9685,-5.414,54.8996,-2.6922,-97.8302,0.2753
2487,12.9001,-5.3637,54.1597,-2.6385,-97.9756,0.2366
2488,12.7675,-5.2924,52.5827,-2.5796,-97.0457,0.2123
2489,12.555,-5.2422,50.8718,-2.534,-97.3506,0.205
2490,12.3299,-5.1991,50.4844,-2.4766,-97.7168,0.1549
2491,12.2626,-5.1345,50.1884,-2.4147,-97.6748,0.0936
2492,12.1216,-5.0842,48.9607,-2.3607,-97.7971,0.0748
2493,12.0637,-5.027,47.7804,-2.3272,-97.5157,0.0587
2494,11.9144,-5.0056,46.1127,-2.2818,-97.8191,0.0457
2495,11.7055,-4.9341,44.4006,-2.2147,-97.2943,0.03
2496,11.7181,-4.8765,42.5543,-2.1479,-97.3834,0.0228
2497,11.8005,-4.8403,41.1936,-2.1023,-97.7086,0.0125
2498,11.8006,-4.797,40.7587,-2.0361,-97.8674,-0.0319
2499,11.8919,-4.7322,39.3149,-1.9821,-97.9786,-0.0562
2500,11.9009,-4.6816,37.5533,-1.9112,-98.279,-0.0577
2501,11.7562,-4.6529,36.5004,-1.8781,-98.623,-0.0654
2502,11.6121,-4.6172,35.4516,-1.8409,-98.5496,-0.09
2503,11.7693,-4.5595,34.4878,-1.766,-98.4748,-0.1257
2504,11.6292,-4.5094,33.794,-1.7289,-98.4201,-0.1617
2505,11.565,-4.4735,32.7898,-1.7085,-98.769,-0.1751
2506,11.574,-4.4303,32.1828,-1.6757,-99.1348,-0.2056
2507,11.2791,-4.3951,31.1333,-1.6381,-98.4413,-0.2302
2508,11.2134,-4.3592,30.213,-1.6091,-98.5889,-0.238
2509,10.9887,-4.3524,29.2936,-1.5968,-98.5294,-0.246
2510,10.7227,-4.2665,27.8133,-1.5888,-98.8574,-0.2564
2511,10.6512,-4.2311,27.4259,-1.5514,-98.199,-0.2982
2512,10.7208,-4.2237,27.741,-1.5314,-98.6154,-0.3376
2513,10.499,-4.1954,26.468,-1.4896,-98.1175,-0.3508
2514,10.5062,-4.1596,25.1494,-1.4434,-97.8265,-0.3584
2515,10.3585,-4.1456,24.1011,-1.4273,-97.9638,-0.3747
2516,10.0728,-4.1173,22.6983,-1.4271,-97.8862,-0.3628
2517,9.942,-4.0456,21.0286,-1.3683,-97.5757,-0.3673
2518,9.956,-3.9882,20.9547,-1.3439,-97.5581,-0.4149
2519,9.5969,-3.9384,20.0341,-1.3228,-97.2964,-0.4143
2520,9.6081,-3.8884,19.7813,-1.2938,-96.8559,-0.4562
2521,9.473,-3.8381,18.7307,-1.2647,-96.9967,-0.464
2522,9.4849,-3.7948,17.4975,-1.2227,-97.1292,-0.4575
2523,9.3435,-3.7661,16.7965,-1.2061,-97.2923,-0.4599
2524,9.4248,-3.7228,16.6702,-1.1648,-97.478,-0.4933
2525,9.2862,-3.68,15.4432,-1.1314,-97.1936,-0.5038
2526,9.0724,-3.6516,14.791,-1.1316,-97.1543,-0.5119
2527,8.8516,-3.6156,13.9558,-1.086,-97.5079,-0.5224
2528,8.7969,-3.5582,13.1283,-1.0694,-97.6647,-0.5332
2529,8.5844,-3.5155,12.65,-1.0526,-97.2195,-0.5469
2530,8.5265,-3.4727,11.82,-1.044,-96.9662,-0.5493
2531,8.2325,-3.4372,11.5655,-1.0235,-96.7323,-0.5828
2532,8.1682,-3.4016,10.7348,-1.0026,-96.4733,-0.5935
2533,7.9536,-3.3731,10.1639,-0.994,-96.2351,-0.5876
2534,7.8935,-3.3301,9.2468,-0.9774,-96.386,-0.5955
2535,7.6784,-3.3017,8.5041,-0.969,-96.1344,-0.6007
2536,7.5299,-3.2878,7.7107,-0.9435,-95.4647,-0.6002
2537,7.3861,-3.2737,7.1862,-0.9435,-95.4345,-0.6
2538,7.3189,-3.2449,6.4377,-0.9183,-95.3893,-0.5966
2539,7.1831,-3.2024,5.3909,-0.9015,-94.9106,-0.613
2540,7.2727,-3.1591,4.9994,-0.8849,-95.0933,-0.6211
2541,6.9847,-3.1237,4.5662,-0.8806,-94.6527,-0.6321
2542,6.8437,-3.095,3.7767,-0.864,-94.8116,-0.6316
2543,6.9273,-3.0733,3.2906,-0.8511,-94.787,-0.6201
2544,6.7932,-3.0305,2.6805,-0.8426,-94.5451,-0.6253
2545,6.6465,-3.0235,1.6221,-0.8298,-94.4857,-0.6079
2546,6.5816,-2.9877,1.0542,-0.8089,-94.242,-0.6188
2547,6.5119,-2.9663,0.7501,-0.7965,-94.2201,-0.6298
2548,6.3695,-2.9448,0.1325,-0.7837,-94.1861,-0.6182
2549,6.4541,-2.9161,-0.2635,-0.7665,-93.7507,-0.6179
2550,6.4531,-2.916,-1.0577,-0.7498,-93.91,-0.609
2551,6.3832,-2.8945,-1.1875,-0.7373,-93.8991,-0.6173
2552,6.4587,-2.8869,-1.5875,-0.7165,-94.2882,-0.6085
2553,6.4639,-2.8726,-1.9396,-0.7078,-94.062,-0.6055
2554,6.4712,-2.8511,-2.4662,-0.6952,-94.0311,-0.6052
2555,6.3242,-2.8439,-2.9944,-0.6911,-94.208,-0.5964
2556,6.3984,-2.8364,-3.4849,-0.6617,-94.3847,-0.5848
2557,6.3959,-2.8365,-3.8402,-0.6446,-93.9489,-0.5817
2558,6.4033,-2.8222,-4.2787,-0.6444,-93.9266,-0.5759
2559,6.3342,-2.8224,-4.5889,-0.6606,-93.7117,-0.5534
2560,6.3336,-2.8155,-4.6751,-0.6479,-93.0818,-0.5673
2561,6.1835,-2.823,-5.0244,-0.6605,-93.0629,-0.5645
2562,6.2569,-2.8299,-5.162,-0.6562,-93.2652,-0.5475
2563,6.2563,-2.83,-5.5153,-0.6476,-93.0376,-0.5445
2564,6.181,-2.8375,-6.0004,-0.6515,-92.8059,-0.5331
2565,6.1819,-2.8375,-6.1773,-0.6514,-92.7973,-0.5274
2566,6.2539,-2.8518,-6.5777,-0.6512,-92.7781,-0.5103
2567,6.3284,-2.8444,-6.6273,-0.6299,-92.5678,-0.5045
2568,6.0311,-2.8449,-6.801,-0.6465,-92.3541,-0.4989
2569,5.788,-2.9025,-6.8476,-0.6722,-92.9719,-0.485
2570,6.2538,-3.0526,-6.1293,-0.6593,-93.0115,-0.446
2571,5.9272,-3.1253,-5.4235,-0.6932,-92.6327,-0.4607
2572,6.1917,-3.2254,-4.7325,-0.7101,-93.0867,-0.4414
2573,5.9324,-3.3336,-4.0747,-0.7653,-93.538,-0.4337
2574,6.279,-3.4054,-3.4241,-0.765,-92.9524,-0.4341
2575,6.161,-3.5278,-2.597,-0.803,-92.9982,-0.4235
2576,6.1384,-3.6069,-1.81,-0.8492,-93.2563,-0.4073
2577,6.11,-3.6785,-0.9419,-0.8577,-93.5117,-0.3937
2578,6.1618,-3.7576,-0.021,-0.904,-93.7756,-0.386
2579,6.1466,-3.8081,0.9483,-0.942,-93.8326,-0.3924
2580,6.349,-3.8794,1.6007,-0.9674,-94.4937,-0.376
2581,6.4066,-3.9226,2.5183,-0.9756,-94.1324,-0.3765
2582,6.4643,-3.9801,3.1781,-1.0095,-94.3783,-0.377
2583,6.5939,-4.0445,3.7841,-1.0303,-94.6252,-0.3549
2584,6.7323,-4.0875,4.4905,-1.0642,-94.8742,-0.3611
2585,6.7244,-4.1162,5.7236,-1.098,-95.1543,-0.3675
2586,7.0756,-4.1876,6.2881,-1.115,-95.6018,-0.3566
2587,7.2028,-4.2592,7.5199,-1.1575,-96.0864,-0.3631
2588,7.2536,-4.3456,8.264,-1.2078,-96.1355,-0.3498
2589,7.067,-4.4613,9.1409,-1.2666,-95.7742,-0.345
2590,7.0422,-4.5478,9.8421,-1.317,-95.8194,-0.3344
2591,7.1793,-4.5908,10.7183,-1.3421,-95.8737,-0.3294
2592,7.2255,-4.6843,11.4638,-1.3885,-96.1251,-0.3244
2593,7.4437,-4.72,12.5605,-1.426,-96.1977,-0.3139
2594,7.3454,-4.7994,12.6885,-1.4638,-96.2089,-0.2974
2595,7.6314,-4.8569,13.5668,-1.5055,-96.06,-0.2925
2596,7.5977,-4.9577,14.9719,-1.5562,-96.1404,-0.2963
2597,7.7764,-4.8783,15.155,-1.5434,-96.1537,-0.3103
2598,7.4968,-4.8213,14.8158,-1.5438,-96.1308,-0.3326
2599,7.7986,-4.8138,14.7279,-1.5312,-96.1245,-0.3381
2600,7.6547,-4.8068,14.4657,-1.5436,-96.1139,-0.3296
2601,7.725,-4.8211,14.6006,-1.5524,-96.3262,-0.3382
2602,7.729,-4.7924,15.3948,-1.5356,-95.952,-0.3637
2603,7.6638,-4.7637,15.2637,-1.527,-95.7388,-0.3636
2604,7.7366,-4.7707,15.31,-1.5316,-96.153,-0.3693
2605,7.8809,-4.7849,14.6006,-1.5148,-96.3186,-0.3548
2606,8.124,-4.6986,14.1989,-1.4298,-94.8402,-0.371
2607,8.1016,-4.5621,14.5262,-1.4338,-94.658,-0.402
2608,7.3176,-4.7206,14.9729,-1.5865,-97.1807,-0.3581
2609,7.7856,-4.8772,15.165,-1.5873,-99.0532,-0.302
2610,7.8018,-4.8481,15.2547,-1.6039,-99.4815,-0.288
2611,7.7544,-4.7766,14.9518,-1.5947,-98.643,-0.2906
2612,8.0803,-4.6758,14.8661,-1.527,-97.5967,-0.3211
2613,7.8755,-4.64,15.3674,-1.5739,-98.4562,-0.3412
2614,7.682,-4.7687,15.4426,-1.6088,-100.5275,-0.3021
2615,8.0296,-4.8322,15.4653,-1.5795,-101.3555,-0.2654
2616,7.5967,-4.7973,15.5641,-1.6085,-100.5387,-0.2768
2617,7.8299,-4.7611,15.7827,-1.5788,-100.1351,-0.288
2618,7.3944,-4.7404,16.2331,-1.6247,-99.7549,-0.2941
2619,6.2577,-4.8432,16.9118,-1.7927,-99.6071,-0.2786
2620,5.0737,-4.8387,15.6304,-1.8902,-99.1177,-0.3208
2621,4.4841,-4.6178,14.4033,-1.9028,-97.8042,-0.4018
2622,3.7038,-4.5333,14.1268,-1.9783,-97.1782,-0.4303
2623,3.03,-4.5997,15.4978,-2.1239,-96.2544,-0.3953
2624,2.903,-4.7364,16.6658,-2.1446,-95.9069,-0.3707
2625,3.4663,-4.7503,13.9232,-1.969,-95.0851,-0.4079
2626,0.9482,-4.6123,13.1028,-2.2888,-94.2466,-0.4853
2627,-3.9336,-4.6711,13.947,-2.8846,-96.2036,-0.5624
2628,-2.8144,-5.0124,13.2073,-2.7353,-99.2276,-0.4685
2629,-2.044,-5.0469,12.0699,-2.5215,-98.4973,-0.4864
2630,-1.1811,-5.0875,13.1622,-2.3944,-98.5556,-0.4299
2631,-0.1122,-5.013,12.5395,-2.3115,-100.7884,-0.4261
2632,-1.2373,-4.7701,14.8607,-2.6139,-102.8522,-0.4371
2633,-1.5382,-4.647,16.7705,-2.7439,-105.2813,-0.3935
2634,0.4611,-4.5921,16.0583,-2.4631,-106.6521,-0.383
2635,0.1938,-4.6633,15.2995,-2.4063,-108.2361,-0.3879
2636,0.1694,-4.7275,15.5615,-2.42,-109.485,-0.3881
2637,0.7799,-4.6541,15.3752,-2.3196,-110.0819,-0.3985
2638,0.8749,-4.5894,14.9845,-2.29,-109.643,-0.415
2639,0.7204,-4.6112,14.9849,-2.3111,-109.8526,-0.4067
2640,1.0954,-4.6105,14.9337,-2.294,-110.0596,-0.3925
2641,0.9646,-4.5535,15.2963,-2.2939,-109.4582,-0.4208
2642,1.1196,-4.5316,15.4677,-2.2726,-109.262,-0.4179
2643,1.0903,-4.6104,15.6296,-2.2768,-109.6851,-0.3899
2644,1.523,-4.6239,15.0846,-2.2012,-109.6431,-0.3808
2645,1.5716,-4.6815,16.2644,-2.201,-109.0851,-0.3898
2646,1.3883,-4.7683,16.69,-2.2087,-108.0759,-0.3705
2647,1.5853,-4.84,16.7202,-2.2,-107.8699,-0.3508
2648,1.1354,-4.87,16.9051,-2.2667,-107.0631,-0.3486
2649,1.9466,-4.8467,16.5743,-2.1366,-107.2323,-0.3504
2650,2.4707,-4.8387,15.6435,-2.0905,-107.5889,-0.3413
2651,1.7709,-4.761,16.2086,-2.2125,-107.8468,-0.3675
2652,2.1514,-4.753,16.5952,-2.2078,-108.0859,-0.3423
2653,2.7441,-4.73,15.8703,-2.1026,-108.2405,-0.3273
2654,2.9591,-4.7515,15.6487,-2.0902,-108.2229,-0.3328
2655,2.3766,-4.7382,15.8424,-2.1659,-108.2442,-0.3389
2656,2.8875,-4.7372,16.7503,-2.0984,-107.8728,-0.3474
2657,3.2873,-4.8087,15.3247,-1.9815,-107.3435,-0.3686
2658,3.995,-4.8434,14.3216,-1.8175,-106.6379,-0.3616
2659,3.5714,-4.7948,14.0778,-1.8629,-104.9765,-0.3871
2660,2.5719,-4.7759,15.1752,-2.0928,-104.257,-0.3806
2661,2.7257,-4.7968,15.7857,-2.1387,-105.1375,-0.3418
2662,3.6425,-4.7452,15.7774,-2.0917,-104.9362,-0.333
2663,3.125,-4.5738,16.0759,-2.1749,-104.5654,-0.3504
2664,2.5367,-4.4166,17.0365,-2.3086,-104.865,-0.3515
2665,2.4852,-4.374,17.006,-2.3419,-104.4577,-0.3629
2666,2.4942,-4.3442,18.069,-2.3519,-106.5821,-0.3802
2667,3.2147,-4.5714,17.1873,-2.2534,-109.6026,-0.3314
2668,3.5834,-4.7426,16.8032,-2.1792,-110.795,-0.3112
2669,3.2081,-4.7716,16.9406,-2.2384,-111.6389,-0.2947
2670,2.3806,-4.6154,17.419,-2.3218,-110.6493,-0.3347
2671,2.5464,-4.5575,16.5362,-2.2712,-110.5959,-0.3312
2672,3.1293,-4.5279,16.522,-2.137,-109.7385,-0.3726
2673,3.3748,-4.4703,16.3078,-2.1199,-109.3135,-0.3864
2674,2.8681,-4.4496,16.5424,-2.1829,-109.3369,-0.3897
2675,2.3706,-4.4144,16.9566,-2.2628,-109.7889,-0.3903
2676,1.4657,-4.4882,16.542,-2.3978,-109.9823,-0.3938
2677,1.0832,-4.5531,17.6421,-2.4944,-110.8919,-0.3583
2678,1.8271,-4.6949,17.6341,-2.3517,-111.0723,-0.321
2679,2.8997,-4.7935,17.5425,-2.2415,-110.8544,-0.2641
2680,1.5517,-4.8606,19.0675,-2.4309,-110.9616,-0.2716
2681,1.3851,-4.9401,19.0643,-2.4935,-110.9745,-0.2383
2682,2.1193,-4.9245,18.957,-2.3758,-110.5357,-0.2516
2683,2.9615,-4.8157,18.3696,-2.2277,-109.04,-0.2701
2684,3.0259,-4.8585,18.4986,-2.2531,-109.6726,-0.2534
2685,2.78,-4.9381,18.1889,-2.2994,-109.8668,-0.2311
2686,2.7505,-4.8094,19.0466,-2.299,-108.6748,-0.2877
2687,2.7828,-4.7661,19.6711,-2.3656,-109.148,-0.2659
2688,2.3224,-4.8387,20.1218,-2.4669,-109.8054,-0.2554
2689,2.6071,-4.8593,20.1919,-2.4206,-110.2199,-0.2327
2690,3.1187,-4.8512,19.6035,-2.3239,-109.9643,-0.2347
2691,3.0499,-4.8513,19.9166,-2.3576,-110.1957,-0.2322
2692,2.661,-4.9096,19.6071,-2.3993,-109.9776,-0.2098
2693,3.2658,-4.8515,19.3313,-2.2977,-108.7094,-0.226
2694,3.1948,-4.8303,19.6475,-2.2937,-108.3068,-0.2571
2695,3.1842,-4.8587,19.555,-2.2941,-108.9207,-0.2458
2696,3.1883,-4.8517,19.3819,-2.2982,-108.7051,-0.2485
2697,3.3353,-4.8441,19.1092,-2.2602,-108.6862,-0.2397
2698,3.2605,-4.8513,19.5075,-2.2813,-108.9185,-0.24
2699,3.3209,-4.9016,19.5486,-2.3024,-109.1301,-0.229
2700,3.2659,-4.8515,19.5128,-2.3065,-108.9237,-0.2402
2701,3.2691,-4.8372,19.6888,-2.298,-108.7258,-0.2458
2702,3.1876,-4.8517,19.6447,-2.2981,-108.7204,-0.2486
2703,3.4798,-4.8583,19.3709,-2.2602,-108.7011,-0.2399
2704,3.3233,-4.8732,19.1946,-2.2599,-108.0685,-0.2426
2705,3.2532,-4.8662,19.3292,-2.2725,-108.0789,-0.2428
2706,3.2398,-4.9022,19.7687,-2.2853,-108.1016,-0.2487
2707,3.4025,-4.8588,19.3251,-2.2513,-107.8702,-0.2426
2708,3.4799,-4.8517,19.6371,-2.2555,-107.6799,-0.2569
2709,3.3984,-4.8731,19.6818,-2.2686,-108.302,-0.2542
2710,3.3989,-4.8731,19.5934,-2.2686,-108.2977,-0.2513
2711,3.5499,-4.8656,18.6202,-2.2391,-108.4477,-0.2366
2712,3.4745,-4.8583,19.9809,-2.2431,-108.3199,-0.2429
2713,2.5765,-4.8439,23.3946,-2.2756,-108.1175,-0.2107
2714,1.7423,-4.8938,28.4113,-2.3609,-107.8303,-0.1009
2715,2.2372,-4.808,28.9207,-2.3648,-104.387,-0.0338
2716,1.4812,-4.8028,28.3147,-2.3519,-102.4758,-0.0729
2717,1.7885,-4.7739,27.7938,-2.3271,-102.4382,-0.0978
2718,2.1932,-4.68,27.1419,-2.2808,-102.1897,-0.1225
2719,2.3189,-4.5793,27.0279,-2.3226,-102.6147,-0.1226
2720,2.5219,-4.4493,26.9531,-2.3225,-103.242,-0.1281
2721,3.0943,-4.3185,26.7359,-2.2803,-104.0644,-0.1248
2722,3.5356,-4.138,26.3461,-2.2331,-103.8477,-0.1242
2723,3.8844,-4.0085,26.1856,-2.2159,-103.4295,-0.1521
2724,4.1442,-3.907,26.5,-2.1909,-104.0696,-0.166
2725,4.4646,-3.8414,26.5911,-2.162,-104.8999,-0.177
2726,4.8032,-3.7402,26.0683,-2.1363,-104.8772,-0.1766
2727,4.9127,-3.6464,26.5628,-2.1321,-105.1157,-0.1964
2728,5.0971,-3.567,26.1263,-2.1274,-105.3092,-0.182
2729,5.413,-3.5158,26.7406,-2.1064,-105.7601,-0.1849
2730,5.7545,-3.4076,26.3958,-2.0848,-105.5412,-0.1902
2731,6.0817,-3.3421,25.6896,-2.0634,-105.9242,-0.1672
2732,6.2582,-3.2772,26.4908,-2.0758,-105.9761,-0.1844
2733,6.5704,-3.2405,26.22,-2.0461,-106.1718,-0.1672
2734,6.8839,-3.211,26.4834,-2.0461,-106.8138,-0.1588
2735,7.0454,-3.182,26.4812,-2.0372,-106.6124,-0.1503
2736,7.2768,-3.16,27.2303,-2.0331,-106.862,-0.1618
2737,7.5107,-3.1454,27.1906,-2.0415,-107.07,-0.1647
2738,7.6709,-3.109,26.8363,-2.0121,-107.2556,-0.1615
2739,8.0457,-3.1156,26.7872,-2.0077,-107.4645,-0.1474
2740,8.2767,-3.1151,26.7362,-2.0155,-107.6804,-0.1165
2741,8.5767,-3.1215,26.1122,-2.0028,-108.2705,-0.088
2742,8.795,-3.1285,27.298,-1.9985,-107.922,-0.1054
2743,9.0961,-3.1279,27.2058,-1.9901,-108.3332,-0.094
2744,9.3931,-3.1491,27.1946,-1.9934,-108.1373,-0.0603
2745,9.3336,-3.1205,27.1546,-2.0098,-107.936,-0.0547
2746,9.5584,-3.1201,26.6663,-1.9929,-108.1156,-0.0432
2747,9.7052,-3.1343,26.4857,-1.9927,-108.109,-0.029
2748,9.9294,-3.1341,26.971,-1.9928,-108.1356,-0.0405
2749,10.005,-3.1485,26.7482,-2.0091,-107.9245,-0.0208
2750,10.0781,-3.1484,27.0519,-2.0004,-107.7357,-0.0181
2751,10.2966,-3.1695,27.269,-2.0048,-108.1629,-0.0126
2752,10.5249,-3.1619,27.1305,-1.9918,-108.1599,0.0044
2753,10.7435,-3.1761,26.903,-1.9745,-107.7344,0.0158
2754,10.8322,-3.1618,26.5986,-1.9993,-107.7278,0.0299
2755,11.0499,-3.1683,26.8069,-1.9697,-107.9457,0.044
2756,11.4304,-3.1679,26.4052,-1.9691,-107.9327,0.0695
2757,11.5006,-3.175,27.2417,-1.9734,-107.7715,0.055
2758,11.6573,-3.1604,27.0614,-1.9644,-107.5599,0.0692
2759,11.8023,-3.1888,27.0556,-1.9811,-107.9812,0.0945
2760,12.111,-3.174,26.7844,-1.9719,-107.7688,0.1199
2761,12.2579,-3.1739,27.2246,-1.9635,-107.5834,0.1057
2762,12.3264,-3.1955,27.2639,-1.9674,-107.3819,0.1169
2763,12.4013,-3.2024,27.0424,-1.9717,-107.7857,0.1282
2764,12.6963,-3.2165,26.681,-1.9542,-107.3554,0.1482
2765,12.7684,-3.2235,26.4528,-1.9413,-107.3454,0.168
2766,12.9126,-3.2376,27.2447,-1.9499,-107.5966,0.1592
2767,13.0532,-3.2658,26.8824,-1.9414,-107.9931,0.1875
2768,13.2736,-3.2655,26.5668,-1.9076,-107.7652,0.1935
2769,13.3338,-3.287,27.2271,-1.8955,-107.792,0.1679
2770,13.3178,-3.3298,27.0451,-1.8959,-108.4001,0.1821
2771,13.3846,-3.344,26.8209,-1.8793,-108.59,0.1851
2772,13.3806,-3.3512,26.0221,-1.8579,-108.3374,0.2024
2773,13.309,-3.3299,26.6011,-1.854,-107.9501,0.1712
2774,13.3045,-3.3515,26.7784,-1.8751,-108.1694,0.1738
2775,13.2279,-3.359,26.5586,-1.8792,-107.9507,0.1767
2776,13.3866,-3.3297,26.732,-1.8623,-108.1687,0.1796
2777,13.3075,-3.3445,26.9565,-1.8792,-107.9734,0.1681
2778,13.0057,-3.3593,26.8721,-1.9045,-107.9705,0.1708
2779,12.9316,-3.3738,25.4129,-1.9038,-107.8961,0.2136
2780,12.4837,-3.353,26.1348,-1.9176,-107.9225,0.157
2781,12.2449,-3.3678,25.9232,-1.9019,-108.0983,0.1178
2782,12.7518,-3.4025,25.7698,-1.8554,-108.5033,0.1519
2783,12.032,-3.3469,25.7114,-1.9227,-107.6763,0.1121
2784,11.1408,-3.3411,24.5872,-1.9696,-107.8159,0.0983
2785,11.6372,-3.3758,23.9957,-1.882,-108.3851,0.1047
2786,11.4846,-3.3762,23.559,-1.8738,-108.1472,0.0937
2787,11.7181,-3.3613,24.4841,-1.8906,-108.6201,0.0932
2788,11.6539,-3.347,24.7078,-1.9156,-108.6407,0.0986
2789,11.9412,-3.3895,24.5207,-1.9155,-109.2558,0.1296
2790,12.3112,-3.3744,24.199,-1.8479,-108.8173,0.1358
2791,12.2333,-3.3746,24.5983,-1.8482,-108.835,0.1187
2792,12.3813,-3.3887,24.5082,-1.8565,-109.0407,0.13
2793,12.5217,-3.4099,23.6162,-1.8269,-109.1967,0.1587
2794,12.6623,-3.4166,24.1425,-1.8065,-109.6311,0.1417
2795,12.675,-3.388,24.3229,-1.8146,-109.2319,0.1359
2796,12.5218,-3.403,24.8543,-1.8395,-108.6438,0.1271
2797,12.519,-3.3958,24.9412,-1.8186,-108.4358,0.1159
2798,12.5217,-3.3958,24.7664,-1.827,-108.6352,0.1216
2799,12.4484,-3.403,24.7249,-1.8481,-108.8436,0.1271
2800,12.3824,-3.396,23.7077,-1.8515,-108.59,0.1641
2801,12.3011,-3.4032,24.0173,-1.8477,-108.808,0.1499
