time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
66,-4.452791892,-5.313807207,-4.686188288,-3.932094094,-4.479231832,-4.153416817,-3.887919319,-3.727642042,-3.77797958,-4.208186086
67,-4.580359459,-5.166002703,-4.738253153,-3.859418619,-4.562636937,-4.092906306,-3.909435736,-3.756947748,-3.706898198,-4.315448949
68,-4.707927027,-5.044103804,-4.709131231,-3.786743143,-4.646042042,-4.096232432,-3.957365065,-3.798168168,-3.812834535,-4.276619119
69,-4.766057157,-5.01707998,-4.680009309,-3.714067668,-4.729447147,-4.195313514,-4.005294394,-3.839388589,-3.918770871,-4.144683584
70,-4.637574174,-4.990056156,-4.647171171,-3.707786186,-4.812852252,-4.294394595,-4.041067568,-3.864502703,-4.024707207,-4.012748048
71,-4.509091191,-5.039508308,-4.582125826,-3.801452653,-4.783056156,-4.268076577,-4.072687387,-3.835162162,-4.056629129,-3.961279179
72,-4.380608208,-5.189612713,-4.51708048,-3.895119119,-4.725872673,-4.217599099,-4.104307207,-3.805821622,-4.079102402,-4.00841031
73,-4.33808018,-5.339717117,-4.452035135,-3.988785586,-4.668689189,-4.146516216,-4.10066036,-3.776481081,-4.101575676,-4.055541441
74,-4.306749349,-5.281754154,-4.454327127,-4.062052853,-4.611505706,-4.02163033,-4.077420921,-3.797002402,-4.038524925,-4.072348348
75,-4.275418519,-5.111274074,-4.458574074,-3.972911111,-4.604555556,-3.896744444,-4.054181481,-3.849577778,-3.946244444,-4.014177778
76,-4.296398498,-4.940793994,-4.462821021,-3.883769369,-4.651911712,-3.902477477,-4.068093393,-3.902153153,-3.853963964,-3.956007207
77,-4.370045145,-4.979203804,-4.533652152,-3.794627628,-4.699267868,-3.960177177,-4.113605305,-3.954728529,-3.867696697,-3.91681962
78,-4.443691792,-5.049853854,-4.617154154,-3.705485886,-4.746624024,-4.029792793,-4.159117217,-3.9054003,-3.951000601,-4.008614615
79,-4.504518318,-5.123095495,-4.700656156,-3.661374775,-4.767738739,-4.164945946,-4.122710811,-3.854952252,-4.034304505,-4.10040961
80,-4.463560861,-5.224758258,-4.669099499,-3.62687958,-4.646712312,-4.300099099,-3.981146847,-3.804504204,-4.054202703,-4.192204605
81,-4.422603403,-5.326421021,-4.590195696,-3.592384384,-4.525685886,-4.317671171,-3.839582883,-3.750257958,-4.000343243,-4.17815025
82,-4.381645946,-5.379218919,-4.511291892,-3.557889189,-4.404659459,-4.254310811,-3.756062162,-3.689532432,-3.946483784,-4.160278378
83,-4.420140541,-5.318451251,-4.548534635,-3.5791998,-4.283633033,-4.192721021,-3.787553053,-3.628806907,-3.894788889,-4.142406507
84,-4.488708108,-5.257683584,-4.670993594,-3.648726627,-4.306712312,-4.186904204,-3.819043944,-3.568081381,-3.847677778,-4.106736837
85,-4.557275676,-5.230839039,-4.793452553,-3.718253453,-4.359063063,-4.181087387,-3.845287087,-3.558784685,-3.800566667,-4.066722823
86,-4.610467868,-5.235546647,-4.872757157,-3.78778028,-4.411413814,-4.189742042,-3.854247648,-3.566630931,-3.778469369,-4.026708809
87,-4.633678078,-5.240254254,-4.898270771,-3.836748749,-4.463764565,-4.214766066,-3.863208208,-3.574477177,-3.870909009,-4.058405205
88,-4.656888288,-5.239438739,-4.923784384,-3.823687688,-4.502845946,-4.23979009,-3.872786787,-3.595090991,-3.963348649,-4.130019219
89,-4.680098498,-5.236635736,-4.919197898,-3.810626627,-4.528998198,-4.188875976,-3.886485485,-3.700821922,-4.054943844,-4.201633233
90,-4.585648749,-5.233832733,-4.848692192,-3.797565566,-4.55515045,-4.130239339,-3.900184184,-3.806552853,-4.125005706,-4.213055856
91,-4.485336937,-5.214631532,-4.778186486,-3.784504505,-4.581302703,-4.107062162,-3.911837838,-3.912283784,-4.195067568,-4.159535135
92,-4.385025125,-5.194615215,-4.73066016,-3.799718118,-4.581304805,-4.150863964,-3.852369369,-3.946075075,-4.265129429,-4.106014414
93,-4.381051752,-5.165403103,-4.786541041,-3.816067768,-4.463631231,-4.194665766,-3.792900901,-3.910987988,-4.215999099,-4.061016517
94,-4.450918619,-5.091267267,-4.842421922,-3.832417417,-4.345957658,-4.054622523,-3.733432432,-3.875900901,-4.153067568,-4.034161261
95,-4.520785485,-5.017131431,-4.892205506,-3.848767067,-4.228284084,-3.864112012,-3.634081481,-3.840813814,-4.090136036,-4.007306006
96,-4.570953754,-4.944053053,-4.826521522,-3.900712813,-4.110610511,-3.737061862,-3.531518519,-3.803904505,-4.142736036,-4.000645946
97,-4.531177477,-4.872648348,-4.760837538,-3.96988979,-4.107792793,-3.831028829,-3.428955556,-3.766772973,-4.232883784,-4.101424324
98,-4.491401201,-4.801243644,-4.695153554,-4.039066767,-4.124117718,-3.924995796,-3.4221003,-3.729641441,-4.323031532,-4.202202703
99,-4.451624925,-4.834298699,-4.712735536,-4.108243744,-4.140442643,-4.028027628,-3.435831231,-3.711676577,-4.320695796,-4.302981081
100,-4.401331532,-4.93570991,-4.737706306,-4.102240541,-4.156767568,-4.135697297,-3.449562162,-3.745078378,-4.260024324,-4.198552252
101,-4.348296496,-5.037121121,-4.762677077,-3.976784384,-4.212307207,-4.22237958,-3.550217618,-3.77848018,-4.199352853,-4.093471972
102,-4.295261461,-5.0464002,-4.804431431,-3.851328228,-4.302279279,-4.120175375,-3.684593794,-3.811881982,-4.164131832,-3.988391692
103,-4.308784985,-5.035691291,-4.850732733,-3.725872072,-4.392251351,-4.017971171,-3.81896997,-3.792815315,-4.157415315,-4.015972072
104,-4.419373073,-5.025783984,-4.897034034,-3.620432132,-4.482223423,-3.96358979,-3.836475976,-3.745765465,-4.150698799,-4.069682583
105,-4.529961161,-5.03563043,-4.890802903,-3.697748949,-4.542963063,-3.950199399,-3.781745646,-3.698715616,-4.156647447,-4.123393093
106,-4.638463363,-5.045476877,-4.856923123,-3.775065766,-4.492254054,-3.936809009,-3.727015315,-3.65242973,-4.188288288,-4.20285976
107,-4.646495395,-5.024711912,-4.823043343,-3.852382583,-4.441545045,-3.866096997,-3.707346046,-3.628808108,-4.219929129,-4.294781281
108,-4.654527427,-4.915107307,-4.779467868,-3.929699399,-4.390836036,-3.794030931,-3.720625726,-3.605186486,-4.245191592,-4.386702803
109,-4.662559459,-4.805502703,-4.727067568,-3.897627027,-4.340127027,-3.796251351,-3.733905405,-3.581564865,-4.243027027,-4.409802703
110,-4.58456026,-4.788691892,-4.674667267,-3.840088388,-4.329870871,-3.903023123,-3.682389189,-3.538692192,-4.240862462,-4.36747958
111,-4.456874575,-4.875045946,-4.610843043,-3.78254975,-4.324968769,-4.009794895,-3.538794595,-3.468462763,-4.236049249,-4.325156456
112,-4.329188889,-4.9614,-4.529288889,-3.725011111,-4.320066667,-4.022633333,-3.3952,-3.398233333,-4.177733333,-4.313466667
113,-4.267210511,-4.956746246,-4.447734735,-3.684557357,-4.315164565,-4.019393093,-3.275679479,-3.328003904,-4.119417417,-4.358351952
114,-4.405054354,-4.911359159,-4.406193393,-3.659648048,-4.271924024,-4.005072372,-3.209603403,-3.341428529,-4.061101502,-4.403237237
115,-4.542898198,-4.865972072,-4.478423423,-3.634738739,-4.198369369,-3.963925225,-3.143527327,-3.376626126,-3.988284685,-4.43369009
116,-4.680742042,-4.894204204,-4.550653453,-3.609829429,-4.124814715,-3.922778078,-3.110703103,-3.411823724,-3.913957357,-4.402564565
117,-4.647243944,-4.929888589,-4.608999299,-3.600115315,-4.05126006,-3.959913213,-3.204434434,-3.43646997,-3.83963003,-4.371439039
118,-4.586088288,-4.961018919,-4.573203604,-3.639578378,-4.006743243,-4.025889189,-3.298165766,-3.410997297,-3.865202703,-4.340696396
119,-4.524932633,-4.960372072,-4.537407908,-3.679041441,-4.057406006,-4.070895796,-3.390437037,-3.385524625,-3.921608709,-4.323014314
120,-4.503857057,-4.959725225,-4.501612212,-3.718504505,-4.108068769,-4.012961862,-3.470340741,-3.360051952,-3.978014715,-4.305332232
121,-4.527155856,-4.925416517,-4.584803904,-3.757967568,-4.158731532,-3.955027928,-3.550244444,-3.349848649,-4.073723423,-4.28765015
122,-4.550454655,-4.826520821,-4.66836977,-3.785130731,-4.209394294,-3.920438138,-3.629609009,-3.351920721,-4.193251952,-4.265991091
123,-4.566192893,-4.727625125,-4.751935636,-3.811626026,-4.170885886,-3.900918619,-3.53590991,-3.353992793,-4.31278048,-4.243722422
124,-4.503708408,-4.71250961,-4.740213814,-3.838121321,-4.12346036,-3.878851351,-3.442210811,-3.356064865,-4.294700901,-4.221453754
125,-4.441223924,-4.763251151,-4.713646446,-3.864616617,-4.076034835,-3.804130631,-3.348511712,-3.445712312,-4.12822042,-4.174139439
126,-4.378739439,-4.813992693,-4.687079079,-3.875804404,-4.028609309,-3.72940991,-3.294146947,-3.54146967,-3.96173994,-4.11638008
127,-4.361674775,-4.933911712,-4.73125045,-3.87913964,-4.03567027,-3.725578378,-3.244122523,-3.637227027,-3.892351351,-4.058620721
128,-4.363919019,-5.073666567,-4.801117518,-3.882474875,-4.081477177,-3.797136937,-3.194098098,-3.69356006,-4.011752553,-4.054183083
129,-4.366163263,-5.213421421,-4.870984585,-3.88581011,-4.127284084,-3.868695495,-3.156807908,-3.664247147,-4.131153754,-4.094386887
130,-4.398039039,-5.161775676,-4.877178378,-3.907677477,-4.173090991,-3.899461261,-3.122738438,-3.634934234,-4.231825225,-4.134590691
131,-4.494275776,-5.109057658,-4.841254955,-3.960644745,-4.197276276,-3.926827628,-3.088668969,-3.605621321,-4.256685886,-4.174733934
132,-4.590512513,-5.06145956,-4.805331532,-4.013612012,-4.15983994,-3.885500601,-3.098794094,-3.57356006,-4.281546547,-4.21477958
133,-4.686749249,-5.032926426,-4.807516216,-4.066579279,-4.122403604,-3.722863964,-3.128254354,-3.540296396,-4.29749009,-4.254825225
134,-4.652650851,-5.004393293,-4.852636036,-4.111028028,-4.084967267,-3.560227327,-3.157714615,-3.507032733,-4.164815015,-4.291997998
135,-4.608563263,-4.95861031,-4.897755856,-4.064754555,-4.047530931,-3.589725225,-3.127733534,-3.476890691,-4.03213994,-4.319074675
136,-4.564475676,-4.889864865,-4.877124324,-4.018481081,-4.101554054,-3.667256757,-3.056983784,-3.484654054,-3.899464865,-4.346151351
137,-4.553381081,-4.821119419,-4.728034134,-3.972207608,-4.161928529,-3.759878679,-2.986234034,-3.492417417,-3.945933934,-4.367044945
138,-4.570124324,-4.762499299,-4.578943944,-3.925934134,-4.222303003,-3.900692492,-2.970349349,-3.500180781,-4.009024625,-4.291287187
139,-4.586867568,-4.709421922,-4.4827,-3.973312312,-4.282677477,-4.041506306,-3.011413213,-3.488381982,-4.072115315,-4.215529429
140,-4.588314314,-4.656344545,-4.589033333,-4.044355155,-4.299255856,-3.997414414,-3.052477077,-3.453294895,-4.100362162,-4.139771672
141,-4.50696046,-4.798359259,-4.695366667,-4.115397998,-4.287879279,-3.865072072,-3.118228128,-3.418207808,-4.118410811,-4.093949049
142,-4.425606607,-4.971211111,-4.786387087,-4.186440841,-4.276502703,-3.759171171,-3.222886186,-3.383120721,-4.136459459,-4.051499399
143,-4.344252753,-5.116781481,-4.689186286,-4.196018218,-4.265126126,-3.855987988,-3.327544244,-3.37259039,-4.157485886,-4.00904975
144,-4.409074174,-4.951907407,-4.591985485,-4.146712713,-4.259351952,-3.952804805,-3.378816517,-3.366843844,-4.180245646,-4.055648549
145,-4.517683784,-4.787033333,-4.494784685,-4.097407207,-4.267583784,-4.008302703,-3.296624324,-3.361097297,-4.203005405,-4.133968468
146,-4.626293393,-4.700904404,-4.557484484,-4.048101702,-4.275815616,-4.030515916,-3.214432132,-3.356545946,-4.165988589,-4.212288388
147,-4.691761662,-4.800231331,-4.629746446,-4.013167768,-4.284047447,-4.052729129,-3.150678178,-3.356297297,-4.066896096,-4.249471572
148,-4.687745646,-4.899558258,-4.702008408,-4.028257958,-4.292279279,-3.987431532,-3.169115015,-3.356048649,-3.967803604,-4.256367267
149,-4.68372963,-5.010755556,-4.671318519,-4.043348148,-4.240644444,-3.921455556,-3.187551852,-3.3558,-3.934766667,-4.263262963
150,-4.679713614,-5.133117417,-4.616778779,-4.058438338,-4.186582583,-3.929254955,-3.204315215,-3.356905706,-4.024914414,-4.272033834
151,-4.631524024,-5.255479279,-4.562239039,-4.073528529,-4.132520721,-4.034543243,-3.202026727,-3.358922523,-4.115062162,-4.283452853
152,-4.583184184,-5.230387387,-4.504462763,-4.018985285,-4.078458859,-4.139831532,-3.199738238,-3.360939339,-4.189803303,-4.294871872
