time,route10,route13,route4,route5,route6,route7,route8,route9,route3,route11,route12,route1,route14,route15,route16,route17,route18,route19,route20
496,0.729390661,-1.4753415,-0.941508624,-0.463532248,0.612510345,0.482874463,0.82246064,1.422892244,-0.260928853,-1.322981748,-0.66579435,0.570947676,0.843073577,-0.606278679,0.565943866,0.332458224,0.64752879,0.239408587,-0.076001904
497,0.705900043,-1.370872404,-0.989165519,-0.48751273,0.623563456,0.505792416,0.845775405,1.38688645,-0.22742951,-1.278091489,-0.642492035,0.617160737,0.889605696,-0.605775007,0.541217867,0.297049103,0.635910716,0.22623498,-0.146446709
498,0.659143762,-1.406694514,-0.978697681,-0.441064889,0.599461055,0.470797268,0.867725238,1.398745188,-0.250881733,-1.254432771,-0.690104002,0.51036162,0.842970808,-0.571415642,0.517655043,0.320671189,0.682800813,0.225584697,-0.077485269
499,0.716297015,-1.419369602,-1.048414472,-0.45188644,0.564257429,0.447147533,0.914276941,1.373393799,-0.217175382,-1.290782451,-0.608157383,0.592244398,0.806778659,-0.643741966,0.494717471,0.296045465,0.635406631,0.260641732,-0.06734826
500,0.633444913,-1.395863696,-1.026503408,-0.454097228,0.623160673,0.470105339,0.843282232,1.362362045,-0.252803812,-1.316245315,-0.667624298,0.603623086,0.841553249,-0.620326859,0.516977774,0.353118252,0.575244819,0.212983699,-0.043359195
501,0.704088107,-1.480604397,-1.040255221,-0.478058339,0.621969721,0.455685276,0.866639044,1.350383694,-0.229987584,-1.340674587,-0.668918973,0.520712307,0.85316176,-0.691608632,0.551228471,0.340709745,0.587020653,0.188500164,-0.092334534
502,0.702409642,-1.528292997,-1.053213941,-0.466913594,0.586296839,0.432458412,0.819849408,1.361377281,-0.23163613,-1.341000058,-0.727172274,0.544412899,0.910400935,-0.693678008,0.491626163,0.340053914,0.598346433,0.222483724,-0.068980134
503,0.655199841,-1.505209872,-1.077928377,-0.432241276,0.52624943,0.489766397,0.794084037,1.336590831,-0.279448447,-1.341943065,-0.77568767,0.554028307,0.839138825,-0.728565743,0.502195479,0.340307941,0.585232437,0.198915914,-0.093332249
504,0.630454216,-1.576980854,-1.043504434,-0.480581898,0.536500653,0.512698738,0.782590889,1.30160214,-0.327628361,-1.402096159,-0.776806285,0.552499843,0.861880062,-0.69517837,0.537134948,0.327260229,0.584248266,0.198569732,-0.14189719
505,0.582845174,-1.507978306,-1.080701312,-0.482064049,0.607014182,0.488541691,0.781357668,1.336092458,-0.304935811,-1.391576061,-0.825318457,0.552651744,0.872505333,-0.684513673,0.488722717,0.315510061,0.595618521,0.186040008,-0.141375163
506,0.628353568,-1.591848592,-0.998049072,-0.460691077,0.581205056,0.451850943,0.816530657,1.300902712,-0.28252571,-1.37011237,-0.755901449,0.504406207,0.871347454,-0.720911566,0.476067097,0.278459443,0.535858795,0.196761716,-0.166491166
507,0.604665561,-1.522106654,-1.069183047,-0.42575584,0.568791423,0.51037867,0.826571473,1.263427477,-0.306243319,-1.382809744,-0.792760864,0.586048901,0.871911295,-0.651931737,0.486719158,0.289143728,0.535185336,0.219212794,-0.132612328
508,0.614986088,-1.582360433,-1.081825003,-0.520927445,0.555758884,0.472909,0.743150144,1.274290837,-0.295505034,-1.442677832,-0.805196665,0.513552568,0.87125815,-0.675897882,0.485470945,0.264531386,0.55658161,0.228609766,-0.14516032
509,0.57849651,-1.666207711,-1.025222885,-0.569191525,0.531683868,0.53043771,0.800777866,1.237896166,-0.343821627,-1.396573346,-0.829545367,0.524347258,0.868596044,-0.712530227,0.508557628,0.286128882,0.519573129,0.204359932,-0.146555544
510,0.636254804,-1.585606764,-1.039219078,-0.59450464,0.49417088,0.458089589,0.811228893,1.224025794,-0.334288272,-1.410395889,-0.831514186,0.487956416,0.902938103,-0.702743806,0.483377503,0.295487192,0.58919157,0.167279965,-0.136824584
511,0.588110679,-1.682065925,-1.06472652,-0.5721913,0.528222486,0.505530746,0.80917657,1.235073867,-0.359101902,-1.517924633,-0.810306381,0.486429112,0.830723491,-0.728231423,0.469745323,0.306343852,0.492341009,0.212784626,-0.162061938
512,0.538544545,-1.670562226,-1.077705039,-0.561799058,0.480362933,0.50306736,0.784412701,1.220763403,-0.361056271,-1.483135636,-0.811992761,0.472882621,0.82878996,-0.800216894,0.46885663,0.246039116,0.561964536,0.164699431,-0.151352243
513,0.538670207,-1.637804272,-1.103758505,-0.574847929,0.48979492,0.526448248,0.758091798,1.148798443,-0.350667581,-1.485931857,-0.754998012,0.506298427,0.814874951,-0.825994696,0.455322948,0.303569345,0.571330588,0.187120962,-0.141589307
514,0.500012269,-1.60495614,-1.128768472,-0.577196833,0.488618861,0.535608136,0.769478068,1.182235548,-0.471715469,-1.453038622,-0.815965452,0.481164167,0.837514206,-0.816090154,0.453210048,0.290293033,0.594544527,0.196236054,-0.119657468
515,0.498373914,-1.594503703,-1.096920282,-0.602059713,0.557311864,0.59299794,0.732609967,1.157095286,-0.437264365,-1.526177745,-0.852474818,0.503033308,0.800486691,-0.841159482,0.487109559,0.241479736,0.556829101,0.147078464,-0.181503957
516,0.556231348,-1.655679995,-1.180911867,-0.568563822,0.473869888,0.519515001,0.741697591,1.109116772,-0.356403053,-1.432718502,-0.855436632,0.466098888,0.809908568,-0.806871216,0.472880374,0.309826645,0.472011264,0.180367764,-0.159273642
517,0.55312906,-1.669642199,-1.064078951,-0.642178308,0.470966244,0.553151417,0.681338822,1.141909489,-0.464748124,-1.435581722,-0.845074532,0.428493622,0.73766122,-0.809443256,0.494237996,0.319105059,0.529087376,0.119776688,-0.173421952
518,0.480466124,-1.63746395,-1.114049314,-0.643676813,0.46846451,0.539623015,0.715059493,1.092274648,-0.490301152,-1.450498913,-0.848576218,0.45025008,0.746638598,-0.835359026,0.469397669,0.222809355,0.479196417,0.129463338,-0.15155651
519,0.453938267,-1.698839473,-1.164155494,-0.658295005,0.455651327,0.583889525,0.724651848,1.055554339,-0.432941211,-1.428110199,-0.907491785,0.460394308,0.721444225,-0.896921382,0.455660741,0.256629689,0.475998563,0.116398897,-0.164542829
520,0.487565071,-1.618004854,-1.187975893,-0.660432354,0.463883886,0.605559861,0.733198166,1.088752913,-0.47140382,-1.395849142,-0.92218172,0.457394461,0.777484902,-0.839330528,0.452423629,0.278539049,0.451749266,0.1018558,-0.26178307
521,0.497930109,-1.620392532,-1.238168667,-0.639119081,0.4859202,0.590258746,0.672298217,1.062933767,-0.449937887,-1.444716013,-0.948621433,0.419535354,0.727846601,-0.854144023,0.48596924,0.275257932,0.483772601,0.122871115,-0.22963144
522,0.435599452,-1.705437703,-1.312361563,-0.689334322,0.435952179,0.611249238,0.682505577,1.094226613,-0.477018586,-1.447365552,-0.985870387,0.417118363,0.714914083,-0.880718321,0.459146625,0.295300439,0.506659613,0.085025734,-0.231588891
523,0.422274574,-1.744044767,-1.243993908,-0.691647894,0.398500035,0.561610476,0.703184144,1.035450877,-0.550519582,-1.366930519,-1.035813864,0.426363998,0.735770447,-0.90667896,0.409591942,0.268539753,0.515028233,0.09378218,-0.270247241
524,0.395537921,-1.770570057,-1.330594423,-0.776150181,0.384524423,0.571745258,0.699478056,1.06689198,-0.471254518,-1.416924379,-1.062544887,0.400172726,0.732612338,-0.944572805,0.407100015,0.255804312,0.499708599,0.079889716,-0.272352688
525,0.380860608,-1.690681867,-1.309371846,-0.81432291,0.428609522,0.591871403,0.660737839,1.029507639,-0.52076854,-1.46677961,-1.042465742,0.397735789,0.671546589,-0.98261026,0.380071792,0.287830482,0.532622251,0.029869401,-0.288175565
526,0.39052064,-1.72849703,-1.35976237,-0.829235307,0.354770469,0.554307425,0.682265544,1.049211872,-0.51112991,-1.517594261,-1.069387806,0.382961091,0.645109512,-0.938614626,0.413868066,0.261212389,0.517803694,0.050548247,-0.266174444
527,0.374328072,-1.720492474,-1.408960934,-0.890796581,0.327669083,0.515143846,0.678991197,0.987579075,-0.561558512,-1.474383494,-1.096070507,0.344628852,0.676755041,-0.964859957,0.397938607,0.27120233,0.491222047,0.046746414,-0.270563922
528,0.359494137,-1.712477561,-1.435909,-0.930144396,0.372203774,0.441620994,0.699375351,0.9841184,-0.588161071,-1.442800437,-1.110407338,0.340674831,0.684373606,-1.004100885,0.442033174,0.266473978,0.499927441,0.102349806,-0.28445288
529,0.344519747,-1.714492204,-1.440028743,-0.897492399,0.380150831,0.472861374,0.649514743,0.981643998,-0.627305225,-1.456854958,-1.066601758,0.349258309,0.57565363,-1.007555424,0.403796924,0.275571897,0.461179855,0.087214238,-0.299518605
530,0.258828918,-1.766058501,-1.431687554,-0.949449934,0.341046564,0.470221659,0.599969211,1.002844786,-0.642434352,-1.437559148,-1.105970775,0.370671333,0.572194517,-1.035279194,0.365071242,0.283837136,0.468475631,0.071824431,-0.280161302
531,0.209237398,-1.793928538,-1.45882441,-0.963720895,0.278781776,0.479098488,0.619506627,0.98599005,-0.669566295,-1.440615567,-1.133435803,0.354762853,0.558283778,-0.991418882,0.349698155,0.291346924,0.477942065,0.022766342,-0.212371839
532,0.204848777,-1.855185625,-1.473931083,-0.95589517,0.29879389,0.428623965,0.605415991,1.006052323,-0.70840377,-1.43334274,-1.112481485,0.315430193,0.578486954,-1.089894333,0.275592136,0.31252251,0.50935688,0.03148007,-0.275397887
533,0.189114048,-1.871990465,-1.478250126,-1.030415198,0.296590363,0.401293371,0.565337118,0.956178072,-0.699334059,-1.413702714,-1.21102003,0.300048649,0.562400813,-1.059371915,0.319594546,0.274049248,0.541794061,0.061453204,-0.242684525
534,0.173724953,-1.899808149,-1.481639046,-1.046505072,0.281447804,0.456904833,0.620623063,0.940681723,-0.656441583,-1.429363208,-1.26157505,0.307230818,0.569551585,-1.132586525,0.339686139,0.257166118,0.584946289,0.057536214,-0.270711207
535,0.134177399,-1.91342314,-1.486425491,-1.003274556,0.240803379,0.417057922,0.569454721,0.925911679,-0.731376891,-1.492192317,-1.219526805,0.280374831,0.567054331,-1.077934506,0.300380165,0.253589869,0.522412993,0.054261344,-0.192642025
536,0.130612457,-1.883237858,-1.455685708,-1.06650213,0.272710305,0.355150012,0.541345812,0.909428319,-0.758492093,-1.508265695,-1.258645081,0.253054376,0.550690885,-1.151978672,0.343257281,0.273167658,0.601637725,0.026813142,-0.267551374
537,0.149928679,-2.018920312,-1.471922671,-1.153017722,0.175428373,0.339567581,0.608558518,0.962984633,-0.786800603,-1.525190667,-1.239647918,0.283490258,0.522371984,-1.108899006,0.278774642,0.281348581,0.620946049,0.047431221,-0.236242377
538,0.123270958,-1.963572654,-1.524195444,-1.132990921,0.19309904,0.323533693,0.627762523,0.876997549,-0.766875637,-1.539483859,-1.326122047,0.317348289,0.564857943,-1.137650409,0.252029366,0.265929819,0.580675956,0.019847627,-0.240304214
539,0.094495225,-1.944436484,-1.551336885,-1.114684466,0.141837439,0.307705984,0.552666244,0.896500383,-0.796811126,-1.568560294,-1.23618779,0.276230069,0.455141416,-1.189343805,0.294698953,0.248885822,0.576573004,0.001383118,-0.280631655
540,0.077450595,-1.926550498,-1.555566328,-1.189723827,0.150103454,0.303941073,0.56032505,0.88124003,-0.847032489,-1.548724729,-1.276437496,0.235614709,0.486106319,-1.229373459,0.301992677,0.244594001,0.631973048,0.008983093,-0.237447983
541,0.098567953,-1.966356454,-1.608030175,-1.18384713,0.110168496,0.180188157,0.568009162,0.829811136,-0.793411747,-1.590382038,-1.245911789,0.196032495,0.434360895,-1.210688256,0.309447538,0.215344453,0.579706432,-0.018991407,-0.253658535
542,0.093066084,-2.030032988,-1.57822338,-1.258268311,0.069945943,0.117775783,0.562828398,0.824776062,-0.820417661,-1.631540574,-1.28603364,0.215156371,0.417807521,-1.239502539,0.317092482,0.235060041,0.574440971,-0.023628283,-0.270367997
543,0.05252705,-2.000717373,-1.653877373,-1.286942053,0.041117955,0.088379935,0.569261459,0.855316378,-0.896554114,-1.612365369,-1.292083166,0.19857188,0.413539726,-1.219258199,0.299096755,0.206524067,0.629021249,0.008458452,-0.192746462
544,-0.000514626,-2.017329101,-1.681835835,-1.303397973,0.013021762,0.059205199,0.519281533,0.827148428,-0.842904848,-1.640574631,-1.273419649,0.264730937,0.44454855,-1.236832062,0.318551163,0.178384431,0.647551899,0.013570535,-0.279561916
545,0.041424982,-2.058263179,-1.662977394,-1.367475676,-0.038710818,0.089320359,0.488372046,0.798112696,-0.848602329,-1.587321606,-1.326721208,0.223127766,0.391161726,-1.265770196,0.265922466,0.137420725,0.691438344,-0.002929353,-0.226144782
546,-0.046167912,-2.052186814,-1.727852704,-1.43181265,-0.07943874,0.026853742,0.565311653,0.816812013,-0.913546143,-1.557703905,-1.284262775,0.171338339,0.39956667,-1.260901811,0.237150421,0.108857353,0.638043287,-0.043225607,-0.19672699
547,-0.027756568,-2.069973611,-1.75639695,-1.484662498,-0.085770949,0.008535776,0.490942424,0.801384421,-0.953981573,-1.587379817,-1.371540515,0.142210668,0.417936607,-1.335539618,0.25505616,0.068076851,0.656980163,-0.084339894,-0.178854233
548,-0.06937944,-2.075695412,-1.762141354,-1.502105594,-0.103647809,0.015298709,0.532675339,0.724169442,-0.92368821,-1.651436384,-1.400760516,0.113980777,0.401073136,-1.31899534,0.28452982,0.074649348,0.663262726,-0.007300449,-0.253732233
549,-0.08540983,-2.057765792,-1.720274319,-1.556281952,-0.084236178,-0.001707696,0.586632491,0.742731744,-0.918382235,-1.656636281,-1.383485817,0.096252279,0.359713322,-1.288451899,0.339106104,0.056704421,0.657268149,-0.071883106,-0.200275552
550,-0.126653173,-2.063292504,-1.797848387,-1.609706187,-0.160293915,0.015570523,0.54618981,0.72516213,-1.018135379,-1.6160645,-1.424228479,0.114505355,0.341661379,-1.388554275,0.298190001,0.051484142,0.688007325,-0.054272478,-0.206590247
551,-0.13212168,-2.058184026,-1.793174132,-1.661274668,-0.214037396,0.044274318,0.551715309,0.73044384,-1.059993982,-1.585222872,-1.477404325,0.143416712,0.300454754,-1.394874411,0.327450695,0.022595646,0.74036434,-0.095331464,-0.189399391
552,-0.244342689,-2.11024843,-1.773645367,-1.690573071,-0.290358853,-0.043898934,0.510434353,0.725924617,-1.007952928,-1.498732074,-1.436160538,0.125326806,0.271898094,-1.401483416,0.321798392,0.028867342,0.653190247,-0.018049887,-0.207402566
553,-0.168057155,-2.060207056,-1.710016389,-1.757382647,-0.272678601,-0.049099011,0.48127683,0.613001882,-1.095115496,-1.422305395,-1.477779627,0.061105629,0.276850659,-1.467034787,0.304543454,-0.03650683,0.658424667,-0.095261482,-0.189622084
554,-0.209502607,-2.054128617,-1.717406003,-1.822606361,-0.314630069,-0.078834958,0.510135739,0.71474488,-1.065553088,-1.33424252,-1.521177072,0.019501251,0.283059319,-1.437217743,0.345817413,-0.065916806,0.6533805,-0.089792574,-0.135932888
555,-0.191915641,-2.037175984,-1.806646279,-1.770591411,-0.344239041,-0.0965708,0.503151433,0.590087306,-1.155256017,-1.327798259,-1.538382434,-0.01050609,0.264052164,-1.46754368,0.281386765,-0.084565647,0.693927816,-0.107993469,-0.201254098
556,-0.209671001,-2.007794801,-1.718898455,-1.800479405,-0.352009893,-0.079679361,0.521260538,0.559263667,-1.137739585,-1.335585733,-1.615983069,-0.004686701,0.211242211,-1.425855678,0.286088043,-0.126255602,0.734638801,-0.114762902,-0.255662892
557,-0.24095365,-2.063006773,-1.701615942,-1.890463566,-0.417569339,-0.145895819,0.491266838,0.57725918,-1.179970802,-1.247482486,-1.539955123,-0.011614194,0.264191831,-1.480499309,0.266613973,-0.143898656,0.752778518,-0.109081945,-0.20353424
558,-0.293633577,-2.021442663,-1.685677155,-1.919561504,-0.411584249,-0.163478229,0.449601562,0.570621983,-1.128223891,-1.112328457,-1.617885776,0.029565296,0.162466484,-1.474315279,0.271557641,-0.186611262,0.733488473,-0.055855804,-0.139209441
559,-0.313453584,-2.039600534,-1.727680366,-1.952259843,-0.453026241,-0.146744216,0.384101709,0.563448864,-1.229410839,-1.060525832,-1.68433403,0.022772345,0.238218048,-1.457829722,0.253722375,-0.265093265,0.703328129,-0.121257273,-0.205624258
560,-0.319622147,-2.036683673,-1.7219073,-1.933778062,-0.436153195,-0.141230018,0.341563389,0.532716899,-1.224550049,-1.032745366,-1.715105771,-0.055258761,0.172800622,-1.453846109,0.281851065,-0.270747461,0.768247224,-0.164740888,-0.246694275
561,-0.397672967,-2.030702317,-1.633150782,-1.978141597,-0.49177645,-0.148357205,0.370851473,0.514899447,-1.195623911,-0.872334494,-1.721464722,-0.09795138,0.130055286,-1.472439193,0.252734799,-0.31332237,0.772694152,-0.21904019,-0.147447359
562,-0.322335804,-2.050726758,-1.689407965,-2.055566535,-0.521806951,-0.179458756,0.339364516,0.519456038,-1.22681267,-0.772844329,-1.777496373,-0.058465997,0.122775575,-1.468881237,0.244621303,-0.284156116,0.742897542,-0.238088623,-0.119188047
563,-0.399033407,-2.047419104,-1.730758778,-1.981326876,-0.541260253,-0.210321861,0.368287191,0.476883346,-1.257867382,-0.92266964,-1.713253105,-0.123878507,0.069348671,-1.464112516,0.261479296,-0.375307197,0.782018037,-0.245106518,-0.149100589
564,-0.371504357,-2.052910925,-1.704131409,-2.046251259,-0.583470208,-0.12367846,0.301743604,0.423488,-1.311636614,-0.906922353,-1.780840355,-0.107473907,0.084612493,-1.507808931,0.230583508,-0.358448447,0.798977118,-0.287432988,-0.051367197
565,-0.426366907,-2.071883976,-1.663456253,-2.088632317,-0.625986397,-0.201141706,0.235250083,0.450236905,-1.319541243,-0.842666172,-1.798968466,-0.126534503,0.019241534,-1.477690635,0.223980312,-0.341453867,0.839092139,-0.294300559,-0.046034025
566,-0.410958593,-2.080082095,-1.695649774,-2.132897375,-0.669864855,-0.150222665,0.274163785,0.431903122,-1.375473968,-0.885892385,-1.783053937,-0.062768368,0.03511858,-1.533053432,0.180928571,-0.397954738,0.80883016,-0.337791879,-0.054360785
567,-0.477048894,-2.039403092,-1.667563708,-2.127633586,-0.640276251,-0.180418824,0.196016834,0.434645141,-1.370428256,-0.821893439,-1.777954378,-0.141451736,0.039132988,-1.540616156,0.18414292,-0.451854159,0.810921216,-0.297654046,-0.001588338
568,-0.485710037,-2.132005427,-1.687160193,-2.205359196,-0.672454639,-0.17651642,0.224402009,0.427732764,-1.365515766,-0.947259983,-1.868798791,-0.160295608,-0.015263273,-1.572090407,0.177462319,-0.48375905,0.864654504,-0.376575475,-0.045494896
569,-0.516247058,-2.17502562,-1.696183528,-2.144892086,-0.705112858,-0.231726908,0.204997387,0.419966981,-1.433932026,-0.967923348,-1.854283844,-0.133698769,-0.011919694,-1.569244392,0.216270423,-0.562285202,0.868865691,-0.372662364,0.030170952
570,-0.547682264,-2.124623164,-1.728358393,-2.200031743,-0.70138618,-0.239760392,0.12666521,0.401295374,-1.441684933,-1.024851474,-1.874012149,-0.212081848,-0.055053758,-1.542027882,0.173033424,-0.558888244,0.80200956,-0.427446996,0.045760179
571,-0.543422649,-2.132255526,-1.688789703,-2.280259632,-0.696097754,-0.248978085,0.118619458,0.33397285,-1.450037468,-1.104157405,-1.918820501,-0.220809097,-0.098214435,-1.562302804,0.154193311,-0.626355691,0.853043876,-0.447815103,-0.02178208
572,-0.563060139,-2.161666681,-1.694793879,-2.273376145,-0.75057523,-0.292639469,0.146617802,0.408773644,-1.433412848,-1.111575977,-1.853860428,-0.217314473,-0.130802983,-1.60390739,0.228788625,-0.621400299,0.855613866,-0.466342554,0.06474846
573,-0.561026219,-2.16068186,-1.728914073,-2.331808503,-0.807208601,-0.322904534,0.091382767,0.353862568,-1.478913122,-1.167030582,-1.923376971,-0.201616341,-0.090196487,-1.589082048,0.209295117,-0.654005364,0.838104604,-0.522295872,0.080653478
574,-0.63941453,-2.181664092,-1.700424863,-2.2799074,-0.816168215,-0.343315855,0.095032325,0.345676816,-1.439621486,-1.14030321,-1.931830281,-0.246579015,-0.182533927,-1.645408295,0.165136865,-0.674152841,0.85438343,-0.482607163,0.096152617
575,-0.659653091,-2.166278236,-1.661144133,-2.37210738,-0.788281042,-0.422052887,0.086789531,0.302149322,-1.496503464,-1.16062596,-1.916355973,-0.276057545,-0.16701099,-1.61850383,0.252787572,-0.658000888,0.882212125,-0.58659673,0.064583503
576,-0.609413456,-2.162485065,-1.693812538,-2.404717082,-0.797004723,-0.418643827,0.077747458,0.270468926,-1.503223547,-1.240489801,-1.995673106,-0.309105406,-0.163480476,-1.674282378,0.184365431,-0.725637461,0.90830912,-0.512238269,0.105186659
577,-0.651827024,-2.169783163,-1.678592227,-2.425907422,-0.852210219,-0.544163719,0.093690635,0.274331589,-1.512737941,-1.237143324,-1.981464242,-0.222990513,-0.195869167,-1.707062512,0.211647168,-0.721862678,0.912450811,-0.568286143,0.047850541
578,-0.695835155,-2.156143887,-1.723069914,-2.434388111,-0.861652273,-0.5174458,0.037079396,0.254764018,-1.568514951,-1.281090933,-2.073739635,-0.30231888,-0.252036644,-1.679837371,0.250928058,-0.777709108,0.914963952,-0.55169248,0.028050142
579,-0.776054917,-2.225274754,-1.636656257,-2.419046886,-0.893128779,-0.585651595,0.018022793,0.187434844,-1.576544802,-1.289429949,-2.08106911,-0.298298493,-0.27044781,-1.699938605,0.217730304,-0.810618899,0.883964677,-0.596812155,0.054787765
580,-0.712248505,-2.134910837,-1.631123238,-2.52959546,-0.911923806,-0.55829424,-0.015904656,0.201354854,-1.65504411,-1.343159296,-2.074773433,-0.29499407,-0.327018537,-1.753036158,0.197903911,-0.805451186,0.92208806,-0.616219131,0.117538419
581,-0.804886988,-2.135305687,-1.642252862,-2.519005729,-0.910114637,-0.544467483,-0.118107534,0.158340611,-1.642229524,-1.378138091,-2.147209488,-0.292639608,-0.264368374,-1.74178839,0.236724779,-0.839512006,0.927411119,-0.6846449,0.097524973
582,-0.859845019,-2.132694451,-1.699189674,-2.563699719,-0.955396401,-0.587911981,-0.138553054,0.148940984,-1.674107164,-1.386286941,-2.167625448,-0.312616989,-0.368150926,-1.785864697,0.204142603,-0.837064803,0.906420428,-0.6344666,0.112820367
583,-0.868898002,-2.130424906,-1.68467667,-2.549312139,-0.963963301,-0.573195942,-0.122873219,0.164304851,-1.635426659,-1.408195283,-2.09296406,-0.345588272,-0.377414206,-1.73605377,0.218901522,-0.903914521,0.911086378,-0.655742044,0.15084294
584,-0.841993553,-2.055346999,-1.66844919,-2.593808657,-0.948788559,-0.604344846,-0.167052197,0.179520856,-1.703745239,-1.427448274,-2.115035262,-0.294829528,-0.34834061,-1.720003284,0.211648321,-0.888469963,0.93720248,-0.639459242,0.119023579
585,-0.884555515,-2.084759144,-1.686883086,-2.64507193,-1.002557852,-0.673225093,-0.21039811,0.086689996,-1.721829874,-1.457336314,-2.144250281,-0.314778933,-0.417094777,-1.691327671,0.227063137,-0.932232982,0.891377909,-0.648126271,0.18191928
586,-0.906264628,-2.168245094,-1.651780448,-2.623429374,-1.048680243,-0.670061755,-0.266491397,0.07858245,-1.708963764,-1.48068776,-2.155318725,-0.347557066,-0.425906083,-1.749675941,0.230023352,-0.906690616,0.920887623,-0.597476223,0.209253748
587,-0.91525089,-2.236628533,-1.649386231,-2.644792782,-1.058129512,-0.773236486,-0.250726535,0.022999343,-1.742708719,-1.501568586,-2.213446947,-0.35617978,-0.458592715,-1.771482392,0.197790946,-0.951919553,0.983083554,-0.713762712,0.223818123
588,-0.936213488,-2.186536632,-1.634488054,-2.700577205,-1.030588868,-0.758878169,-0.261211018,0.085088097,-1.740165802,-1.488649017,-2.221673601,-0.317162825,-0.443422432,-1.803848801,0.225731023,-0.960478308,0.963358516,-0.709872859,0.203392837
589,-0.874101679,-2.185045734,-1.606137367,-2.72259086,-1.063384685,-0.791648343,-0.328844352,0.029530421,-1.749558386,-1.507473483,-2.230391244,-0.349008059,-0.452837707,-1.777343374,0.263921943,-1.004879651,0.907004708,-0.660328243,0.278019642
590,-0.943197562,-2.157490257,-1.686838236,-2.803899657,-1.025809487,-0.75308473,-0.326604672,-0.050126537,-1.793903474,-1.481009366,-2.251619175,-0.394199724,-0.533358165,-1.73909556,0.218845439,-1.001640873,0.910427207,-0.680772251,0.269371493
591,-0.91604813,-2.213617667,-1.720190613,-2.72972207,-1.046536562,-0.737232883,-0.35770899,-0.033678461,-1.779364944,-1.515296068,-2.225135782,-0.425901351,-0.554186749,-1.736055541,0.270007753,-1.022634537,0.925663004,-0.689877088,0.249606761
592,-0.959199513,-2.163780818,-1.740710845,-2.762539263,-0.994863617,-0.828509759,-0.473199959,-0.067941423,-1.752380376,-1.451039979,-2.210542394,-0.386559951,-0.537481292,-1.780285705,0.214266708,-1.102146715,0.917570058,-0.662541832,0.239589941
593,-0.92086136,-2.183738106,-1.774047982,-2.77226208,-1.110746497,-0.827756773,-0.398542799,-0.041161998,-1.820878054,-1.42454314,-2.254551462,-0.419953802,-0.619354214,-1.788883192,0.194429408,-1.075393601,0.968605216,-0.622427827,0.290824519
594,-1.013841053,-2.146411403,-1.723596438,-2.828831333,-1.108574625,-0.752289993,-0.359502093,-0.024992294,-1.901557978,-1.410735732,-2.323369007,-0.464309144,-0.651115718,-1.725890895,0.210312429,-1.085134631,1.020518589,-0.584937417,0.317698736
595,-1.010440445,-2.155583564,-1.756752249,-2.825416077,-1.141003146,-0.831088088,-0.38094671,0.014072903,-1.839496793,-1.4318207,-2.39224748,-0.496156258,-0.647456725,-1.723722934,0.212748728,-1.105945424,0.952112432,-0.641351371,0.355753851
596,-1.018388087,-2.141047513,-1.789322613,-2.834660132,-1.07798231,-0.83961832,-0.436526964,-0.06584142,-1.884071356,-1.403603817,-2.426183285,-0.492527286,-0.656718646,-1.710107609,0.205174459,-1.09020097,0.921958199,-0.578970969,0.385323045
597,-1.06314095,-2.079193273,-1.785829871,-2.891897661,-1.098791839,-0.920144737,-0.433068113,-0.122549445,-1.905618565,-1.424545759,-2.399320649,-0.561046249,-0.664595415,-1.65885492,0.244447862,-1.073958501,0.912023315,-0.622870634,0.388527559
598,-1.061206976,-2.13681107,-1.734816629,-2.925123456,-1.144360723,-0.858339531,-0.453525256,-0.117557841,-1.889734574,-1.3860982,-2.419458589,-0.558480694,-0.673218972,-1.657424579,0.18718487,-1.012847208,0.963318946,-0.609176954,0.379791493
599,-1.093336945,-2.096554975,-1.732300404,-2.934197391,-1.140267822,-0.843495767,-0.533509311,-0.174355378,-1.945268955,-1.383486009,-2.477538265,-0.62735696,-0.705739901,-1.724513223,0.214730549,-1.056794276,0.992025165,-0.652038434,0.372703031
600,-1.174111252,-1.974620805,-1.776911578,-2.955103047,-1.137240564,-0.911341869,-0.530154773,-0.087315026,-1.895160574,-1.39235096,-2.49829704,-0.707980958,-0.71384627,-1.650176013,0.267284507,-0.994246368,1.007616726,-0.625530142,0.352843152
601,-1.204519787,-1.947075112,-1.74939134,-2.99826086,-1.168653334,-0.93130296,-0.525768971,-0.144916038,-1.975025289,-1.37582442,-2.51774218,-0.691172678,-0.733560483,-1.694869121,0.269995304,-0.955237834,1.059187964,-0.669628927,0.3078929
602,-1.226903498,-1.980386019,-1.700805125,-3.046125076,-1.225914081,-0.976335413,-0.450690921,-0.12872964,-1.949807644,-1.230723148,-2.529545838,-0.711900367,-0.706798153,-1.657116619,0.273956986,-0.880283939,1.041434448,-0.641625063,0.299924079
603,-1.222903035,-1.906720686,-1.673482909,-3.044314097,-1.139185205,-0.960763987,-0.578789967,-0.136043134,-1.947606888,-1.251546457,-2.549751812,-0.744807644,-0.751767251,-1.72440951,0.277483295,-0.888154669,1.082065654,-0.673469678,0.279878371
604,-1.255868183,-1.927588636,-1.670193442,-3.088319281,-1.135817312,-1.052261179,-0.551538633,-0.18156956,-2.052123076,-1.344627729,-2.546521443,-0.811633362,-0.688826128,-1.685703457,0.233797894,-0.896968552,1.062039175,-0.670895836,0.319598647
