Var1,Var2_1,Var2_2,Var2_3,Var2_4
807,11.48964872,13.59385247,29.71859015,6.687927125
808,11.55722816,13.61681593,29.82826623,6.737725973
809,11.62545624,13.63958619,29.93695399,6.78675468
810,11.69432292,13.66205386,30.04466872,6.835025156
811,11.76298396,13.68420996,30.15142546,6.882549127
812,11.8293412,13.7060593,30.25723904,6.936467049
813,11.89343027,13.72760664,30.36212404,6.989551128
814,11.95528624,13.74885665,30.46608171,7.04181426
815,12.01494364,13.76981391,30.56912569,7.093269141
816,12.07245148,13.79047202,30.67127009,7.143928269
817,12.12839801,13.81082581,30.77252883,7.193803953
818,12.18280735,13.83088,30.87291561,7.242908307
819,12.2357033,13.85063923,30.97251872,7.301982451
820,12.28710924,13.87010805,31.07198619,7.360143011
821,12.33704823,13.88929095,31.17132011,7.417404116
822,12.38529434,13.90819749,31.27052255,7.473779676
823,12.43179881,13.92685774,31.36959553,7.529283385
824,12.47658858,13.94527554,31.46854107,7.583928728
825,12.51969017,13.96345461,31.56715483,7.643286503
826,12.5611297,13.98139866,31.66486431,7.701726308
827,12.60107732,13.99911132,31.76168347,7.759262339
828,12.63969463,14.01659616,31.85762611,7.815908573
829,12.6770022,14.03386121,31.95270576,7.87167877
830,12.71302029,14.05091095,32.04693578,7.92658648
831,12.74776883,14.06774873,32.13952042,7.980645039
832,12.78134187,14.08437783,32.22937291,8.039616389
833,12.81397769,14.10080145,32.3165355,8.097675743
834,12.84569078,14.1170228,32.4010498,8.154837208
835,12.87649541,14.13310311,32.48295675,8.211114669
836,12.90640563,14.1491187,32.56229669,8.266521796
837,12.93543528,14.16507057,32.63845608,8.32107205
838,12.9637199,14.18095971,32.71100906,8.381961828
839,12.99127164,14.19678708,32.78001139,8.441909944
840,13.01810186,14.21255363,32.84551798,8.50093096
841,13.0442217,14.22825812,32.90758291,8.559039213
842,13.06964216,14.24387482,32.96625938,8.616248821
843,13.0944651,14.2594051,33.02110427,8.672573679
844,13.11873228,14.2748503,33.07199987,8.728027471
845,13.1424523,14.29021172,33.11900723,8.788145826
846,13.16563362,14.30549067,33.16218651,8.847334449
847,13.18828457,14.32068842,33.20159689,8.905607717
848,13.21044835,14.3358412,33.23729667,8.962979787
849,13.23217058,14.35096377,33.26817283,9.019464596
850,13.25345809,14.36605659,33.29416229,9.075075865
851,13.27431759,14.38112011,33.31534061,9.129827103
852,13.29475571,14.3961548,33.33178219,9.189974049
853,13.31482194,14.4111611,33.3435603,9.249190819
854,13.33467347,14.42613829,33.35070947,9.3074918
855,13.35431361,14.44108467,33.35262483,9.364891154
856,13.37374563,14.45600073,33.34938734,9.421402824
857,13.39297275,14.47088693,33.34107666,9.47704054
858,13.41199815,14.48574373,33.32777127,9.538218307
859,13.43411175,14.50057158,33.30954841,9.598449958
860,13.45939151,14.51537094,33.28801875,9.657750123
861,13.48778848,14.53013036,33.26898829,9.71613321
862,13.51925444,14.5448503,33.25241839,9.773613399
863,13.55374194,14.55953137,33.23827099,9.830204656
864,13.58868239,14.57417417,33.22650864,9.885920726
865,13.62301489,14.58877929,33.21709443,9.946957998
866,13.65674883,14.60334733,33.21012281,10.00705133
867,13.68989347,14.61788128,33.20578013,10.06621531
868,13.72245792,14.63238315,33.20402572,10.12446432
869,13.75593576,14.64685344,33.20481957,10.1818125
870,13.79214679,14.66129262,33.20812226,10.2382738
871,13.83104873,14.67570119,33.21389499,10.30047031
872,13.87259998,14.69007961,33.22189552,10.36170496
873,13.91675955,14.70444264,33.23190576,10.42199261
874,13.96301059,14.71883091,33.24389461,10.4813479
875,14.00928231,14.73324404,33.25783149,10.53978527
876,14.0555744,14.74768164,33.27368626,10.5973189
877,14.10188653,14.76214333,33.29142927,10.65396277
878,14.1482184,14.77662874,33.30994092,10.71607539
879,14.1945697,14.79113751,33.32870604,10.77722744
880,14.24105319,14.80559481,33.34772074,10.83743377
881,14.28767511,14.81999301,33.36698114,10.89670901
882,14.33443333,14.834333,33.38648345,10.95506755
883,14.38132574,14.8486157,33.40622392,11.01252358
884,14.42835027,14.86284199,33.42631196,11.06909105
885,14.47505918,14.87701273,33.44676338,11.13060102
886,14.52124148,14.89114355,33.46757257,11.19115973
887,14.56690532,14.90524785,33.488734,11.25078191
888,14.6120587,14.91932606,33.51024223,11.30948202
889,14.65670954,14.93337858,33.53209187,11.36727433
890,14.70121567,14.9474058,33.55385425,11.42417289
891,14.74607123,14.96140812,33.57553072,11.48499303
892,14.79127081,14.97539188,33.5971226,11.54487259
893,14.8368091,14.98938603,33.6186312,11.6038261
894,14.88268085,15.0033904,33.64005781,11.6618679
895,14.92880781,15.01740486,33.66137597,11.71901208
896,14.9747961,15.03142922,33.68243945,11.77527252
897,15.02064787,15.04546335,33.7032522,11.8306629
898,15.06636524,15.0595071,33.72381808,11.88954464
899,15.11195029,15.07350233,33.74414093,11.94751578
900,15.15740505,15.0874361,33.76422449,12.00459039
901,15.2028392,15.10130937,33.78408941,12.06078235
902,15.24826501,15.11512307,33.80377577,12.11610529
903,15.29368262,15.12887812,33.82328633,12.17057266
904,15.33909215,15.14257542,33.84262382,12.22419769
905,15.38449373,15.15616115,33.86179089,12.28030086
906,15.42982266,15.169569,33.88079021,12.3355364
907,15.47504395,15.18280173,33.89955388,12.38991773
908,15.52015925,15.19586205,33.91800729,12.44345804
909,15.56517021,15.20875262,33.93615522,12.49617035
910,15.61007845,15.22147607,33.95400239,12.54806746
911,15.65541003,15.23405561,33.97155347,12.60438351
912,15.70199905,15.24672194,33.98881302,12.65982864
913,15.74982606,15.25947372,34.0060618,12.7144163
914,15.7988719,15.27230963,34.0234611,12.76815977
915,15.84911773,15.28522836,34.04100859,12.82107208
916,15.90054049,15.29822864,34.05870199,12.87316611
917,15.95309078,15.3113092,34.07653904,12.92445451
918,16.00675119,15.32456233,34.09451751,12.9763569
919,16.06150452,15.33802178,34.11281524,13.02745663
920,16.11733389,15.35168435,34.13147529,13.07776609
921,16.17422266,15.36554691,34.15049206,13.12729752
922,16.23290664,15.37960636,34.16986003,13.17606294
923,16.29347205,15.39385965,34.18957376,13.2240742
924,16.35588979,15.40825724,34.20962792,13.27190357
925,16.42013121,15.42271294,34.23025464,13.31899324
926,16.48616811,15.43722585,34.25145824,13.36535468
927,16.55308784,15.45179509,34.27322982,13.41099913
928,16.62031223,15.46641978,34.29556058,13.45593769
929,16.68783659,15.48109907,34.31844187,13.50018128
930,16.75565627,15.49583212,34.34189515,13.54374063
931,16.8237667,15.51057339,34.36616627,13.58525616
932,16.89217056,15.52532247,34.39124257,13.62612966
933,16.96087651,15.54007924,34.4171116,13.66637104
934,17.02987987,15.55484358,34.44376111,13.70599009
935,17.09917604,15.56961538,34.47117902,13.74499643
936,17.1687605,15.58439452,34.49949916,13.78339953
937,17.23862514,15.59932962,34.52911555,13.82120873
938,17.30873098,15.61450543,34.56000815,13.85826825
939,17.37907429,15.62991821,34.5921572,13.89475465
940,17.44965139,15.6455643,34.6255433,13.93067679
941,17.52045867,15.66144009,34.66014729,13.96604339
942,17.59149256,15.67754203,34.69609567,14.00086304
943,17.66259137,15.69391053,34.73356741,14.03514421
944,17.73372326,15.71066165,34.77253897,14.06860259
945,17.80488771,15.72778948,34.81298716,14.10154354
946,17.87608422,15.7452882,34.85488912,14.13397505
947,17.94731229,15.76315207,34.89822239,14.16590501
948,18.01858028,15.78137544,34.94317006,14.19734117
949,18.08989401,15.79995275,34.98985641,14.22829117
950,18.16125276,15.81884311,35.03825456,14.25876253
951,18.23265584,15.83803796,35.08833803,14.28964724
952,18.30410256,15.85753257,35.14008076,14.32005431
953,18.37552066,15.87732231,35.19345709,14.34999114
954,18.44675915,15.89740262,35.24848349,14.37946499
955,18.51782082,15.91776899,35.30514934,14.40848303
956,18.5887084,15.93847985,35.3634293,14.43705231
957,18.65942459,15.95958307,35.4232984,14.46534084
958,18.72996878,15.98107258,35.48473206,14.49319189
959,18.80029561,16.00294242,35.54770609,14.52061222
960,18.87040841,16.02518669,35.61217433,14.5476085
961,18.94031051,16.04779962,35.67811105,14.57418727
962,19.01000516,16.07078154,35.74549353,14.60035501
963,19.07949556,16.09415462,35.81429942,14.62611806
964,19.14876513,16.11791282,35.8845067,14.65276797
965,19.21781248,16.14205017,35.95608303,14.67900575
966,19.28664105,16.16656081,36.02881505,14.70483775
967,19.35525424,16.19143897,36.10268488,14.73027026
968,19.42365536,16.21667896,36.17767494,14.75530946
969,19.49181631,16.24217407,36.25376788,14.77996143
970,19.55971485,16.26789744,36.33094667,14.80423215
971,19.62735502,16.29384555,36.40919509,14.82736167
972,19.69474084,16.3200149,36.48849885,14.85013349
973,19.76187622,16.34640209,36.56884162,14.87255314
974,19.8287482,16.37300375,36.65020733,14.89462607
975,19.8953195,16.39992148,36.73258016,14.91635764
976,19.96159478,16.4272775,36.81594454,14.93775314
977,20.0275786,16.45506504,36.90131106,14.95935887
978,20.09327548,16.48327742,36.99040748,14.98063047
979,20.15868738,16.51190806,37.08317611,15.00157311
980,20.22374287,16.54095051,37.17956018,15.02219187
981,20.28844746,16.57041173,37.27950376,15.04249176
982,20.35280657,16.60042151,37.3829518,15.06247771
983,20.41682555,16.63097136,37.48936544,15.08215457
984,20.48050966,16.66205294,37.59826261,15.10506511
985,20.54368638,16.69365802,37.7096049,15.12762133
986,20.60631156,16.7257785,37.8233545,15.14982872
987,20.66839375,16.75840642,37.93947417,15.17169267
988,20.72994133,16.79158043,38.05792727,15.1932185
989,20.79096258,16.82530963,38.17815403,15.21441142
990,20.85139924,16.85958543,38.29988532,15.2352766
991,20.91119803,16.89439938,38.42309787,15.26728804
992,20.97036882,16.92974316,38.54776878,15.29880442
993,21.0289213,16.96560857,38.67387549,15.3298334
994,21.08686505,17.00198703,38.80139579,15.36038251
995,21.14418271,17.03886972,38.92994552,15.39045919
996,21.20080696,17.07624884,39.05944082,15.42007072
997,21.2567485,17.1141167,39.18986706,15.46157498
998,21.3120179,17.15246576,39.32120985,15.50243737
999,21.36662556,17.19128857,39.45345502,15.54266783
1000,21.4205817,17.2305778,39.5865886,15.58227612
