time,route1,route2,route3,route4,route5,route6,route7,route8
55,-2.059224753,-1.99033741,-1.643960096,-1.606265138,-1.608154903,-1.478464004,-1.521578922,-1.493112746
56,-2.00366229,-2.030395772,-1.645556523,-1.602393516,-1.60951456,-1.478379655,-1.525050721,-1.505854375
57,-1.937228044,-2.079446135,-1.646614808,-1.59881326,-1.610886691,-1.480281393,-1.526411958,-1.52636045
58,-1.879461437,-2.12910282,-1.647066038,-1.596305695,-1.612439462,-1.484518525,-1.526216558,-1.548344005
59,-1.844682167,-2.170982199,-1.647046609,-1.594973749,-1.614352146,-1.491427727,-1.525229535,-1.567138326
60,-1.835564032,-2.199680325,-1.64687889,-1.594867798,-1.616844708,-1.501125164,-1.524207448,-1.580357469
61,-1.853205063,-2.218731012,-1.646891969,-1.595954398,-1.620146439,-1.512085459,-1.523635731,-1.585787009
62,-1.897999023,-2.233336861,-1.647385808,-1.59767296,-1.62446315,-1.522042844,-1.523677647,-1.581919382
63,-1.959801772,-2.248698997,-1.648530521,-1.599258467,-1.629169013,-1.528728503,-1.524477702,-1.572773103
64,-2.020357068,-2.268290478,-1.650460055,-1.599956819,-1.632602508,-1.530842687,-1.526158173,-1.564966764
65,-2.0612,-2.290521792,-1.653298034,-1.599662369,-1.633037212,-1.530051759,-1.52861032,-1.565115711
66,-2.069334994,-2.312881164,-1.656741815,-1.599255729,-1.629143612,-1.528587631,-1.53158842,-1.575710589
67,-2.053643836,-2.332857256,-1.659920075,-1.599700184,-1.622498261,-1.528654343,-1.534844952,-1.589926329
68,-2.028477653,-2.348352871,-1.661921947,-1.601766462,-1.615969592,-1.531247915,-1.538128447,-1.599659692
69,-2.007975516,-2.358455899,-1.662003515,-1.604930773,-1.612426919,-1.535718963,-1.541169747,-1.597490592
70,-1.998032828,-2.362464854,-1.660593714,-1.608135888,-1.613529474,-1.54130013,-1.543694742,-1.585877043
71,-1.993836179,-2.359679296,-1.65862418,-1.610335342,-1.618158015,-1.547249634,-1.545430208,-1.574709097
72,-1.98985647,-2.350227544,-1.65702562,-1.611310121,-1.624804852,-1.553115076,-1.546240218,-1.574058267
73,-1.981312772,-2.336554496,-1.656354355,-1.6121734,-1.631988708,-1.558627054,-1.546273424,-1.590231402
74,-1.968953603,-2.321506704,-1.656423167,-1.614158947,-1.638662486,-1.56351905,-1.545713824,-1.61542694
75,-1.956005789,-2.307929594,-1.656957074,-1.618235966,-1.644134466,-1.567557848,-1.544754583,-1.638538968
76,-1.945704024,-2.297920564,-1.657708031,-1.623470906,-1.647723381,-1.570657602,-1.543809276,-1.648710652
77,-1.940471666,-2.291534353,-1.658739789,-1.628097535,-1.649011954,-1.572773223,-1.543517387,-1.643040084
78,-1.940921876,-2.288480231,-1.66031661,-1.63036105,-1.648761152,-1.573861256,-1.544528661,-1.62805759
79,-1.947422887,-2.288467026,-1.662706001,-1.629682954,-1.648060532,-1.574059756,-1.547378485,-1.610840724
80,-1.960221174,-2.290951847,-1.666066304,-1.627490155,-1.647992816,-1.573851257,-1.55162242,-1.597884556
81,-1.977741361,-2.294720251,-1.670225603,-1.625405262,-1.649275956,-1.573756772,-1.556318015,-1.591983644
82,-1.997005608,-2.298447018,-1.674949773,-1.624876076,-1.652087599,-1.574290501,-1.5605189,-1.594484108
83,-2.015,-2.300808238,-1.679997396,-1.626004152,-1.656561725,-1.575841786,-1.563478576,-1.606698343
84,-2.029169675,-2.30112004,-1.684974046,-1.628265729,-1.662841473,-1.57869055,-1.565206073,-1.626632353
85,-2.038795994,-2.300366936,-1.689340013,-1.631134568,-1.671153168,-1.583113009,-1.565888905,-1.646059127
86,-2.043619372,-2.299801854,-1.692549841,-1.634176141,-1.681767496,-1.589198133,-1.565714438,-1.656061141
87,-2.043386848,-2.300676231,-1.694368035,-1.637121545,-1.694954864,-1.595826108,-1.564856718,-1.648727254
88,-2.038102968,-2.303611716,-1.696018033,-1.639719275,-1.710473542,-1.601396986,-1.563466161,-1.627543112
89,-2.028106787,-2.307625801,-1.699152129,-1.6416472,-1.726663145,-1.604311066,-1.561690753,-1.603206043
90,-2.013759717,-2.311484297,-1.705385726,-1.642000154,-1.741619668,-1.603834116,-1.559686806,-1.586525079
91,-1.995845301,-2.313955201,-1.714626476,-1.639585682,-1.753506159,-1.601556004,-1.557765595,-1.583815019
92,-1.978266911,-2.314613697,-1.724392526,-1.633222754,-1.761951366,-1.599452681,-1.556375402,-1.587515686
93,-1.96632623,-2.31504417,-1.73202388,-1.623274091,-1.768008463,-1.599461751,-1.555969228,-1.587397686
94,-1.965315027,-2.317138379,-1.735337152,-1.61305717,-1.772789421,-1.602242623,-1.55693515,-1.57366318
95,-1.977024588,-2.322784478,-1.73569601,-1.606222964,-1.777337931,-1.60690779,-1.559198469,-1.546440124
96,-1.995436163,-2.332698651,-1.736063595,-1.605915674,-1.782325905,-1.612477034,-1.562483565,-1.515782263
97,-2.013474252,-2.344746065,-1.739401617,-1.610789558,-1.788299328,-1.618004366,-1.566513984,-1.492174902
98,-2.024407885,-2.35636665,-1.747206295,-1.617153044,-1.795799176,-1.622874529,-1.570967161,-1.484094823
99,-2.026661264,-2.365004456,-1.757914381,-1.621306681,-1.804934822,-1.626657549,-1.575373272,-1.489578238
100,-2.022627053,-2.369291898,-1.769579398,-1.621339915,-1.815053067,-1.628925491,-1.579233157,-1.503279557
101,-2.0148,-2.370686924,-1.780352461,-1.61897265,-1.825422812,-1.62949277,-1.582054452,-1.519881472
102,-2.005668922,-2.371058321,-1.789591447,-1.616364557,-1.835340475,-1.629111066,-1.583734464,-1.535965312
103,-1.997698914,-2.372271526,-1.797468545,-1.615533819,-1.844416778,-1.62875861,-1.58476444,-1.551112866
104,-1.99334914,-2.375329997,-1.804171288,-1.617151453,-1.852462603,-1.629406167,-1.585685566,-1.565170876
105,-1.995019215,-2.379233875,-1.810098246,-1.621142535,-1.859292086,-1.631462354,-1.587044652,-1.577967576
106,-2.002793773,-2.382699366,-1.816321278,-1.627422632,-1.864925956,-1.634391528,-1.589471489,-1.589164126
107,-2.013750208,-2.384446275,-1.824046222,-1.635617004,-1.870078947,-1.637567655,-1.593659112,-1.598333063
108,-2.024764935,-2.38402309,-1.834402244,-1.644725911,-1.875611362,-1.640401584,-1.600302146,-1.605046931
109,-2.033151379,-2.382860993,-1.846769913,-1.653668457,-1.882351252,-1.64286599,-1.609779799,-1.60923258
110,-2.039452741,-2.382651231,-1.85878942,-1.661478708,-1.890152657,-1.645371189,-1.620588686,-1.611722036
111,-2.045659818,-2.385080674,-1.868025927,-1.668368743,-1.897745949,-1.648339056,-1.630529918,-1.613489811
112,-2.053763159,-2.390927906,-1.872821263,-1.675241632,-1.90379912,-1.652083866,-1.637405007,-1.615457458
113,-2.064252783,-2.398954137,-1.875377814,-1.683006754,-1.907350703,-1.656315511,-1.639962557,-1.617633789
114,-2.074270831,-2.407649022,-1.879095188,-1.691988622,-1.909912012,-1.660533002,-1.639514746,-1.619257829
115,-2.080506457,-2.415503222,-1.88732351,-1.70117528,-1.914006608,-1.664236004,-1.637803273,-1.619544497
116,-2.07988026,-2.421196339,-1.900819216,-1.709368943,-1.922151325,-1.667166396,-1.636550458,-1.618048447
117,-2.072775945,-2.423818264,-1.916531733,-1.715531152,-1.935216224,-1.669638136,-1.636708424,-1.615774871
118,-2.062243128,-2.422512703,-1.931106715,-1.720383418,-1.950586823,-1.67204775,-1.638218783,-1.614116022
119,-2.0514,-2.41643058,-1.941572575,-1.725740419,-1.965205209,-1.674776493,-1.640954602,-1.61444301
120,-2.04277983,-2.405957327,-1.947977671,-1.73342956,-1.976180901,-1.677803384,-1.644788394,-1.617261132
121,-2.036576198,-2.394099571,-1.951802487,-1.744095791,-1.98307164,-1.680674621,-1.649586105,-1.621924908
122,-2.032397764,-2.384198844,-1.954533967,-1.755514539,-1.98729106,-1.682915003,-1.655209369,-1.627709275
123,-2.029862607,-2.379584722,-1.957233049,-1.765034388,-1.990298908,-1.684153606,-1.661519746,-1.633912352
124,-2.028955071,-2.38172186,-1.960025445,-1.770283885,-1.993375967,-1.684885784,-1.668267069,-1.640001255
125,-2.030135283,-2.388202875,-1.962912656,-1.772231356,-1.99707133,-1.686036008,-1.674640276,-1.645517919
126,-2.033895172,-2.396138503,-1.965917958,-1.77404099,-2.001747114,-1.688531768,-1.679652676,-1.650006381
127,-2.040551266,-2.402649421,-1.969352752,-1.778912279,-2.007759493,-1.692941252,-1.682320591,-1.653313277
128,-2.049123802,-2.406276373,-1.973732401,-1.788593788,-2.015202894,-1.698617693,-1.682416229,-1.655928387
129,-2.058052017,-2.408443411,-1.979576538,-1.801092674,-2.023812907,-1.704657773,-1.681452801,-1.658423756
130,-2.065774351,-2.410924049,-1.987151638,-1.813821197,-2.033299147,-1.710166739,-1.681187776,-1.661348627
131,-2.071142339,-2.415483343,-1.995872147,-1.824376306,-2.043352786,-1.714712429,-1.683329704,-1.664949055
132,-2.073929172,-2.422776392,-2.004973453,-1.832739093,-2.053512951,-1.718551622,-1.688167394,-1.66925571
133,-2.074032751,-2.431254234,-2.013702066,-1.840549417,-2.06324395,-1.721997199,-1.694383874,-1.674294657
134,-2.071382119,-2.439107791,-2.0215809,-1.849479699,-2.072010217,-1.725360512,-1.700575877,-1.679967603
135,-2.066372356,-2.44453651,-2.028421243,-1.860486445,-2.079550659,-1.728933337,-1.705483558,-1.685739519
136,-2.059757295,-2.446771089,-2.034047897,-1.872563426,-2.086303181,-1.732993909,-1.709243056,-1.69097956
137,-2.0523,-2.447045067,-2.038422275,-1.884371055,-2.092815339,-1.73782019,-1.712777087,-1.695077622
138,-2.044776951,-2.446822099,-2.042223057,-1.894657763,-2.099610538,-1.7436159,-1.717017186,-1.698014257
139,-2.038018305,-2.447560515,-2.046363518,-1.903404199,-2.106748998,-1.750221015,-1.722567739,-1.700431652
140,-2.03286764,-2.450123001,-2.051749672,-1.911497962,-2.113873825,-1.757364296,-1.728648305,-1.703006989
141,-2.030179189,-2.454240716,-2.058851628,-1.919847466,-2.120613227,-1.764774271,-1.734112083,-1.706317986
142,-2.031221432,-2.459518274,-2.067468166,-1.929099065,-2.126774254,-1.772147204,-1.737816889,-1.710351701
143,-2.037800976,-2.465561668,-2.077340818,-1.93913483,-2.133055063,-1.779112169,-1.739206625,-1.714878011
144,-2.051760387,-2.472119492,-2.088143475,-1.949698256,-2.140430801,-1.785289846,-1.738878314,-1.719668379
145,-2.074265159,-2.479205332,-2.098983776,-1.960521727,-2.149862622,-1.79032426,-1.737563563,-1.724666458
146,-2.101476751,-2.486861612,-2.108687061,-1.971168521,-2.161335112,-1.79435611,-1.735991184,-1.730121829
147,-2.127313806,-2.495131648,-2.116079786,-1.981070274,-2.173238161,-1.798001402,-1.734828453,-1.73631555
148,-2.145696049,-2.504144398,-2.120781417,-1.989655262,-2.183814558,-1.801895212,-1.734682611,-1.74346021
149,-2.153016059,-2.514184515,-2.124242843,-1.996584826,-2.191472635,-1.806630179,-1.736158401,-1.751050674
150,-2.15118367,-2.525553138,-2.128172675,-2.00224377,-2.196325396,-1.812494229,-1.739744844,-1.758153401
151,-2.14285524,-2.538543871,-2.134171173,-2.007156859,-2.199489529,-1.819642114,-1.744999249,-1.763829514
152,-2.130720419,-2.552774084,-2.142302274,-2.011849353,-2.202094525,-1.828227806,-1.751029419,-1.767560572
153,-2.117967056,-2.566658518,-2.151489225,-2.016854702,-2.205092787,-1.838115309,-1.756940263,-1.770046074
154,-2.108166508,-2.578488029,-2.160628269,-2.022713099,-2.208891017,-1.848309864,-1.762020482,-1.77220479
155,-2.1049,-2.586567903,-2.168839909,-2.029964884,-2.21379114,-1.857658484,-1.766215369,-1.774930162
156,-2.110728655,-2.590412503,-2.176041107,-2.03890828,-2.220083765,-1.865034153,-1.769616782,-1.778588519
157,-2.124133194,-2.591639969,-2.182325559,-2.049041171,-2.227765114,-1.870360943,-1.772318762,-1.783048141
158,-2.142574236,-2.592079202,-2.187797655,-2.059696301,-2.236516731,-1.874952768,-1.774581706,-1.788157798
159,-2.163506891,-2.5935489,-2.192852403,-2.070228057,-2.246004782,-1.880218931,-1.776946558,-1.79373669
160,-2.184172083,-2.597067919,-2.198202643,-2.080383296,-2.255897849,-1.887414737,-1.779981263,-1.799460087
161,-2.201532505,-2.602293417,-2.204577364,-2.090250451,-2.265879255,-1.896121656,-1.784216528,-1.804959541
162,-2.212532251,-2.608749902,-2.212577949,-2.099929354,-2.275637874,-1.904894091,-1.789543445,-1.80987196
163,-2.214846938,-2.61596248,-2.222097848,-2.109419607,-2.284864134,-1.912271552,-1.795314832,-1.814124948
164,-2.211558573,-2.6235,-2.232786409,-2.118367852,-2.293439075,-1.917423684,-1.800866724,-1.818079621
165,-2.208172323,-2.631004186,-2.244291053,-2.126343076,-2.301615788,-1.922216512,-1.805685432,-1.822132457
166,-2.210190894,-2.638123661,-2.256144821,-2.132965088,-2.30969037,-1.929237141,-1.810266218,-1.826654318
167,-2.220171723,-2.644512854,-2.267695887,-2.1388644,-2.317938273,-1.941050716,-1.815519633,-1.831800999
168,-2.234100972,-2.650226748,-2.278275599,-2.145601471,-2.326365124,-1.958017499,-1.822357137,-1.837620825
169,-2.247075665,-2.655973276,-2.287288805,-2.154771383,-2.334787192,-1.976439846,-1.831101288,-1.844161352
170,-2.254487413,-2.662520465,-2.294793713,-2.167255431,-2.343016826,-1.992183736,-1.840295535,-1.851478176
171,-2.256135709,-2.670625108,-2.301190829,-2.181256211,-2.350980586,-2.001337153,-1.848148673,-1.85964621
172,-2.255213246,-2.680314708,-2.306883643,-2.194348068,-2.359032827,-2.003869808,-1.85290015,-1.868743203
173,-2.255,-2.690453382,-2.312269293,-2.204199073,-2.367628056,-2.003054607,-1.854335003,-1.878811959
174,-2.258192958,-2.699801212,-2.317729467,-2.210529043,-2.377203432,-2.00226981,-1.854478737,-1.889344368
175,-2.26515715,-2.707132252,-2.323643552,-2.215053385,-2.387555399,-2.004422204,-1.855532526,-1.899393439
176,-2.275674618,-2.712075298,-2.330378927,-2.21957,-2.397667048,-2.009479799,-1.859559835,-1.908
177,-2.289505001,-2.715593543,-2.338120186,-2.225609537,-2.406468973,-2.016280276,-1.866737647,-1.914542267
