time,route3,route1,route8,route5,route4,route6,route2,route7
103,-0.45870218,0.121626878,0.330569031,-0.237865948,0.107171731,0.157214356,-0.117936001,0.240013747
104,-0.475583855,0.129573865,0.303845826,-0.2494268,0.108270027,0.162821212,-0.069595068,0.248188956
105,-0.488954966,0.13405247,0.280335594,-0.266926361,0.110436267,0.162272333,-0.040097632,0.255514048
106,-0.498769229,0.136459553,0.261081927,-0.291240869,0.113918756,0.155662079,-0.021155226,0.260235
107,-0.506915709,0.138491685,0.247399497,-0.321014353,0.118989315,0.143906325,-0.005405344,0.260373502
108,-0.515755698,0.141795548,0.240632832,-0.354785915,0.125949588,0.12970648,0.007646452,0.25389733
109,-0.527634171,0.146483706,0.241157102,-0.390404975,0.135109662,0.116076255,0.015931171,0.239616757
110,-0.542207009,0.151431694,0.2467835,-0.421786234,0.146549446,0.105787724,0.017364408,0.221658023
111,-0.555926409,0.155454431,0.254854593,-0.44125564,0.159433172,0.09832395,0.011804876,0.206251262
112,-0.564993279,0.157650515,0.262800466,-0.440972483,0.172687137,0.091167393,0.002065293,0.199791728
113,-0.5662741,0.158755267,0.2704742,-0.417614689,0.185139971,0.081666733,-0.008725137,0.205985188
114,-0.562758667,0.159851357,0.279451856,-0.380642104,0.195598415,0.068704366,-0.018139658,0.220754647
115,-0.563195022,0.162804441,0.29270768,-0.344033304,0.204021929,0.055434342,-0.029377396,0.239635535
116,-0.57513526,0.168439099,0.311674418,-0.320719681,0.210004269,0.045370132,-0.048021527,0.257719773
117,-0.601573117,0.175964801,0.333661287,-0.316524147,0.214345163,0.041602964,-0.079698366,0.272373736
118,-0.63564793,0.1844297,0.354992898,-0.32786868,0.220165293,0.042119327,-0.124051189,0.284029298
119,-0.665423422,0.191848703,0.369937887,-0.348612641,0.229623743,0.041416081,-0.169536894,0.291682372
120,-0.683300054,0.198565505,0.377500322,-0.374505903,0.245560395,0.034160325,-0.204011539,0.296142502
121,-0.692124774,0.207168275,0.381882986,-0.402766392,0.267839329,0.018561199,-0.218356314,0.299621854
122,-0.687503578,0.216535455,0.380504111,-0.423040252,0.289957709,0.000904781,-0.213811681,0.298825024
