Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_10,Var2_11
378,-13.26751868,-12.08276386,-12.0880417,-13.13569171,-13.33389884,-13.48558739,-14.33724338,-12.91466511,-13.09282525,-13.34924991
379,-13.26568865,-12.08450865,-12.09743189,-13.14697243,-13.3355573,-13.48695892,-14.34112486,-12.92816973,-13.09826324,-13.35918865
380,-13.26385862,-12.08625343,-12.10682208,-13.15825315,-13.33747021,-13.4882555,-14.34501964,-12.94139187,-13.10370124,-13.36880306
381,-13.26202859,-12.0882031,-12.11621227,-13.16856186,-13.33971826,-13.48950018,-14.34891441,-12.95461401,-13.10913924,-13.37841748
382,-13.26019856,-12.09030601,-12.12549255,-13.1781436,-13.34196631,-13.49074486,-14.35280919,-12.96783616,-13.11457724,-13.38803189
383,-13.25856961,-12.09240891,-12.13475962,-13.18772535,-13.34421435,-13.49198955,-14.35670396,-12.9810583,-13.12014464,-13.39764631
384,-13.25709634,-12.09451181,-12.14402669,-13.19730709,-13.3464624,-13.49323423,-14.36059874,-12.99428044,-13.12594256,-13.40722198
385,-13.25562306,-12.09661471,-12.15329375,-13.20688883,-13.34885976,-13.49469946,-14.36448979,-13.00688444,-13.13174048,-13.41606162
386,-13.25414979,-12.09895786,-12.16255089,-13.21502913,-13.35196747,-13.49634847,-14.3683807,-13.01946519,-13.1375384,-13.42490126
387,-13.25267652,-12.10137307,-12.17130905,-13.222737,-13.35507518,-13.49799748,-14.37227161,-13.03204593,-13.14333632,-13.4337409
388,-13.25120324,-12.10378829,-12.18006721,-13.23044486,-13.35818288,-13.49964649,-14.37616252,-13.04462667,-13.14913423,-13.44258054
389,-13.24998054,-12.1062035,-12.18882537,-13.23815273,-13.36129059,-13.5012955,-14.38005343,-13.05720741,-13.1553848,-13.45142018
390,-13.24899946,-12.10861872,-12.19758352,-13.2458606,-13.3643983,-13.50346973,-14.38389566,-13.06909129,-13.16178853,-13.45985982
391,-13.24801838,-12.1112955,-12.20622156,-13.25168523,-13.36843958,-13.50616919,-14.38772474,-13.08078721,-13.16819225,-13.46789946
392,-13.2470373,-12.11398138,-12.2141589,-13.25744426,-13.37256671,-13.50886865,-14.39155383,-13.09248312,-13.17459598,-13.4759391
393,-13.24605622,-12.11666727,-12.22209624,-13.2632033,-13.37669383,-13.51156811,-14.39538292,-13.10417904,-13.1809997,-13.48397874
394,-13.24507514,-12.11935315,-12.23003357,-13.26896234,-13.38082096,-13.51426757,-14.39921201,-13.11587495,-13.18752402,-13.49201838
395,-13.24432078,-12.1220758,-12.23797091,-13.27441303,-13.38494809,-13.51772919,-14.40295606,-13.12691413,-13.1948222,-13.50005802
396,-13.2438385,-12.12498655,-12.24566609,-13.27828571,-13.38972086,-13.52210541,-14.40664605,-13.1375359,-13.20212038,-13.50730342
397,-13.24335622,-12.1278973,-12.25271694,-13.28215838,-13.39482937,-13.52648162,-14.41033604,-13.14815766,-13.20941856,-13.51450703
398,-13.24287393,-12.13080805,-12.25976779,-13.28603105,-13.39993788,-13.53085784,-14.41402603,-13.15877942,-13.21671674,-13.52171063
399,-13.24239165,-12.1337188,-12.26681864,-13.28990372,-13.40504639,-13.53523405,-14.41771602,-13.16940118,-13.22401491,-13.52891423
400,-13.24190937,-12.13665357,-12.27386949,-13.29315928,-13.41015489,-13.54047297,-14.42132697,-13.17951171,-13.23186979,-13.53611784
401,-13.24160679,-12.13963095,-12.28063634,-13.29532048,-13.41558292,-13.54695802,-14.42483536,-13.18895886,-13.24023347,-13.54300577
402,-13.24157375,-12.14260833,-12.28697718,-13.29748168,-13.42149023,-13.55344306,-14.42834374,-13.19840601,-13.24859716,-13.54942018
403,-13.24154072,-12.14558571,-12.29331802,-13.29964288,-13.42739754,-13.55992811,-14.43185213,-13.20785315,-13.25696084,-13.55583459
404,-13.24150769,-12.14856308,-12.29965886,-13.30180408,-13.43330484,-13.56641315,-14.43536052,-13.2173003,-13.26532452,-13.56224901
405,-13.24147465,-12.15145221,-12.3059997,-13.30317802,-13.43921215,-13.57368234,-14.43882186,-13.22644014,-13.27368821,-13.56866342
406,-13.24144162,-12.15427135,-12.31214811,-13.30392757,-13.44520486,-13.58232378,-14.44214865,-13.23470108,-13.28300865,-13.57507784
407,-13.24153754,-12.15709049,-12.31812368,-13.30467712,-13.45171317,-13.59096523,-14.44547544,-13.24296202,-13.29242358,-13.58097459
408,-13.24187778,-12.15990963,-12.32409926,-13.30542667,-13.45822148,-13.59960667,-14.44880222,-13.25122296,-13.30183852,-13.58678
409,-13.24221802,-12.16272877,-12.33007483,-13.30617622,-13.46472979,-13.60824811,-14.45212901,-13.2594839,-13.31125345,-13.59258541
410,-13.24255826,-12.16524931,-12.33605041,-13.30619027,-13.4712381,-13.61747604,-14.45544683,-13.26764875,-13.32066839,-13.59839081
411,-13.2428985,-12.16767285,-12.34203135,-13.30596541,-13.47774641,-13.62796072,-14.45866543,-13.27475053,-13.33031676,-13.60419622
412,-13.24323874,-12.1700964,-12.34801514,-13.30574054,-13.48462805,-13.63844541,-14.46188402,-13.28185231,-13.34051568,-13.60988486
413,-13.24366547,-12.17251994,-12.35399892,-13.30551568,-13.49155858,-13.64893009,-14.46510262,-13.28895409,-13.35071459,-13.61530108
414,-13.244303,-12.17494348,-12.3599827,-13.30529081,-13.49848911,-13.65941477,-14.46832122,-13.29605588,-13.36091351,-13.6207173
415,-13.24494054,-12.17688739,-12.36596649,-13.30458631,-13.50541964,-13.67023135,-14.47153982,-13.30315766,-13.37111243,-13.62613351
416,-13.24557808,-12.17880707,-12.37212645,-13.30385758,-13.51235017,-13.68193297,-14.4747444,-13.30928196,-13.38131135,-13.63154973
417,-13.24621562,-12.18072675,-12.37833596,-13.30312885,-13.51941888,-13.69363459,-14.47794755,-13.31530573,-13.39172276,-13.63696595
418,-13.24685315,-12.18264643,-12.38454547,-13.30240012,-13.52657003,-13.70533622,-14.48115069,-13.32132949,-13.40223171,-13.64222
419,-13.24754535,-12.18449536,-12.39075497,-13.30165526,-13.53372118,-13.71703784,-14.48435383,-13.32735325,-13.41274066,-13.64742
420,-13.24841411,-12.18594032,-12.39696448,-13.30081826,-13.54087233,-13.72883045,-14.48755698,-13.33337702,-13.42324961,-13.65262
421,-13.24928288,-12.18738529,-12.40342348,-13.29998126,-13.54802348,-13.74093243,-14.49080811,-13.33871201,-13.43375856,-13.65782
422,-13.25015165,-12.18883025,-12.40990797,-13.29914426,-13.55516342,-13.75303441,-14.49407694,-13.34379299,-13.44424356,-13.66302
423,-13.25102042,-12.19027522,-12.41639245,-13.29830727,-13.56228414,-13.7651364,-14.49734577,-13.34887397,-13.45442466,-13.66819838
424,-13.25188919,-12.19160486,-12.42287694,-13.29752937,-13.56940486,-13.77723838,-14.50061459,-13.35395495,-13.46460577,-13.67329027
425,-13.2528006,-12.1927167,-12.4293638,-13.2968631,-13.57652559,-13.78925243,-14.50388342,-13.35903594,-13.47478687,-13.67838216
426,-13.2539039,-12.19382853,-12.43591806,-13.29619684,-13.58364631,-13.80087081,-14.50720152,-13.36371634,-13.48496797,-13.68347405
427,-13.25500721,-12.19494036,-12.44247231,-13.29553057,-13.59072877,-13.81248919,-14.51055922,-13.36807477,-13.49514907,-13.68856595
428,-13.25611051,-12.19605219,-12.44902657,-13.2948643,-13.59750334,-13.82410757,-14.51391692,-13.37243321,-13.50486887,-13.69365784
429,-13.25721381,-12.19708484,-12.45558082,-13.29436997,-13.60427792,-13.83572595,-14.51727461,-13.37679165,-13.51404861,-13.69872631
430,-13.25831712,-12.19805093,-12.46208817,-13.29402018,-13.61105249,-13.84717892,-14.52063231,-13.38115009,-13.52322835,-13.70378216
431,-13.25945489,-12.19901702,-12.46835103,-13.29367039,-13.61782707,-13.85758432,-14.52401485,-13.38532877,-13.53240809,-13.70883802
432,-13.26082907,-12.1999831,-12.47461389,-13.2933206,-13.62460164,-13.86798973,-14.52743824,-13.38921195,-13.54158783,-13.71389387
433,-13.26220324,-12.20094919,-12.48087676,-13.29297081,-13.63083135,-13.87839514,-14.53086162,-13.39309514,-13.55076757,-13.71894973
434,-13.26357742,-12.20197694,-12.48713962,-13.29287075,-13.63696689,-13.88880054,-14.53428501,-13.39697832,-13.55861113,-13.72400378
435,-13.26495159,-12.20302631,-12.49318515,-13.29285826,-13.64310242,-13.89905207,-14.53770839,-13.4008615,-13.56621578,-13.72904162
436,-13.26632577,-12.20407568,-12.49869285,-13.29284577,-13.64923796,-13.90776486,-14.54113177,-13.40469081,-13.57382042,-13.73407946
437,-13.26772372,-12.20512505,-12.50420056,-13.29283327,-13.65537349,-13.91647766,-14.54455516,-13.40830739,-13.58142507,-13.7391173
438,-13.26942492,-12.20617441,-12.50970827,-13.29282078,-13.66102943,-13.92519045,-14.54797854,-13.41192396,-13.58902971,-13.74415514
439,-13.27112613,-12.20750877,-12.51521598,-13.29314402,-13.66635856,-13.93390324,-14.55140192,-13.41554054,-13.59616769,-13.74919297
440,-13.27282733,-12.20886212,-12.52022679,-13.29348965,-13.67168769,-13.94253009,-14.55482531,-13.41915712,-13.60179455,-13.75422288
441,-13.27452853,-12.21021548,-12.5245361,-13.29383528,-13.67701682,-13.94935207,-14.55824619,-13.42276959,-13.60742142,-13.75924631
442,-13.27622973,-12.21156883,-12.52884541,-13.2941809,-13.68234595,-13.95617405,-14.56157297,-13.42622775,-13.61304829,-13.76426973
443,-13.27793748,-12.21297656,-12.53315471,-13.2945837,-13.68741882,-13.96299604,-14.56489976,-13.42968591,-13.61867516,-13.76929315
444,-13.27999874,-12.21473383,-12.53746402,-13.29535407,-13.69198719,-13.96981802,-14.56822655,-13.43314406,-13.62430202,-13.77431658
445,-13.28206,-12.21649111,-12.54094,-13.29612444,-13.69655556,-13.97664,-14.57155333,-13.43660222,-13.62862667,-13.77934
446,-13.28412126,-12.21824839,-12.54371027,-13.29689481,-13.70112392,-13.98156324,-14.57488012,-13.44006038,-13.63216529,-13.78431297
447,-13.28618252,-12.22000567,-12.54648054,-13.29766519,-13.70569229,-13.98648649,-14.57800334,-13.44333467,-13.6357039,-13.78928595
448,-13.28824378,-12.2218845,-12.54925081,-13.29860961,-13.71021712,-13.99140973,-14.58109057,-13.44657646,-13.63924252,-13.79425892
449,-13.29030505,-12.22400823,-12.55202108,-13.29990466,-13.71423393,-13.99633297,-14.5841778,-13.44981824,-13.64278114,-13.79923189
450,-13.29268462,-12.22613195,-12.5537162,-13.30119972,-13.71825075,-14.00125622,-14.58726503,-13.45306002,-13.64629794,-13.80420486
451,-13.29507622,-12.22825568,-12.55487766,-13.30249477,-13.72226757,-14.00454865,-14.59035225,-13.4563018,-13.64789441,-13.80913405
452,-13.29746781,-12.2303794,-12.55603912,-13.30378983,-13.72628438,-14.00776342,-14.59318182,-13.45926511,-13.64949089,-13.81400973
453,-13.2998594,-12.23261323,-12.55720058,-13.30543063,-13.7303012,-14.0109782,-14.59588653,-13.46209345,-13.65108737,-13.81888541
454,-13.30225099,-12.23494517,-12.55836204,-13.30737946,-13.73411189,-14.01419297,-14.59859123,-13.4649218,-13.65268384,-13.82376108
455,-13.30464258,-12.2372771,-12.5584401,-13.30932829,-13.73787766,-14.01740775,-14.60129594,-13.46775015,-13.65428032,-13.82863676
456,-13.30727441,-12.23960903,-12.558239,-13.31127712,-13.74164342,-14.0194045,-14.60400064,-13.4705785,-13.65526701,-13.83351243
457,-13.30993027,-12.24194096,-12.5580379,-13.31322595,-13.74540919,-14.02127946,-14.6064824,-13.47304745,-13.65533471,-13.83819351
458,-13.31258613,-12.24428498,-12.5578368,-13.31569473,-13.74917495,-14.02315441,-14.6087389,-13.47515325,-13.65540242,-13.84285297
459,-13.31524198,-12.24663357,-12.5576357,-13.3183598,-13.75296,-14.02502937,-14.6109954,-13.47725906,-13.65547013,-13.84751243
460,-13.31789784,-12.24898216,-12.55670432,-13.32102486,-13.75676,-14.02690432,-14.61325189,-13.47936486,-13.65553784,-13.85217189
461,-13.32055369,-12.25133075,-12.55571113,-13.32368993,-13.76056,-14.02805351,-14.61550839,-13.48147067,-13.65560555,-13.85683135
462,-13.32333093,-12.25367934,-12.55471794,-13.32635499,-13.76436,-14.02908811,-14.61762959,-13.48324134,-13.65489688,-13.86139369
463,-13.32612883,-12.25590877,-12.55372474,-13.32965814,-13.76816,-14.0301227,-14.61946492,-13.4843039,-13.65397748,-13.86577568
464,-13.32892673,-12.25812827,-12.55272555,-13.33301445,-13.77202503,-14.0311573,-14.62130026,-13.48536647,-13.65305808,-13.87015766
465,-13.33172462,-12.26034777,-12.55160923,-13.33637077,-13.77603804,-14.03219189,-14.6231356,-13.48642903,-13.65213868,-13.87453964
466,-13.33452252,-12.26256727,-12.55049291,-13.33972709,-13.78005105,-14.03296054,-14.62497093,-13.48749159,-13.65121928,-13.87892162
467,-13.33732042,-12.26476625,-12.5493766,-13.34314997,-13.78406406,-14.03367009,-14.62676591,-13.48836917,-13.65023223,-13.8833036
468,-13.34007604,-12.26681502,-12.54826028,-13.34706012,-13.78807708,-14.03437964,-14.62832304,-13.48815666,-13.6489244,-13.88746937
469,-13.34282108,-12.26886378,-12.54723477,-13.35097027,-13.79209964,-14.03508919,-14.62988018,-13.48794414,-13.64761658,-13.89158108
470,-13.34556613,-12.27091255,-12.54663558,-13.35488042,-13.79631425,-14.03579874,-14.63143732,-13.48773163,-13.64630875,-13.89569279
471,-13.34831117,-12.27296132,-12.54603638,-13.35879057,-13.80052887,-14.03656955,-14.63299445,-13.48751912,-13.64500092,-13.8998045
472,-13.35105622,-12.27497177,-12.54543718,-13.36281303,-13.80474348,-14.03735838,-14.63455159,-13.48730661,-13.64369309,-13.90391622
473,-13.35380126,-12.27689978,-12.54483798,-13.36707714,-13.8089581,-14.03814721,-14.6359777,-13.48585491,-13.64246134,-13.9079955
474,-13.35633453,-12.27882779,-12.5445193,-13.37134124,-13.81317271,-14.03893604,-14.6373996,-13.48436346,-13.64128893,-13.91197748
475,-13.3587955,-12.2807558,-12.54484763,-13.37560535,-13.81742336,-14.03972486,-14.6388215,-13.48287201,-13.64011652,-13.91595946
476,-13.36125646,-12.2826838,-12.54517596,-13.37986945,-13.82168362,-14.04073856,-14.6402434,-13.48138056,-13.6389441,-13.91994144
477,-13.36371742,-12.28460753,-12.54550428,-13.38416997,-13.82594388,-14.04183658,-14.64166531,-13.47988911,-13.63777169,-13.92392342
478,-13.36617838,-12.28652721,-12.54583261,-13.38850486,-13.83020414,-14.04293459,-14.64302595,-13.47755532,-13.63659928,-13.92790541
479,-13.36863934,-12.28844689,-12.54658553,-13.39283976,-13.8344644,-14.04403261,-14.64437057,-13.4750013,-13.63597159,-13.93195045
480,-13.37083099,-12.29036657,-12.54790294,-13.39717465,-13.83861548,-14.04513063,-14.6457152,-13.47244729,-13.63537291,-13.93602252
481,-13.37290216,-12.29228625,-12.54922036,-13.40150955,-13.84267033,-14.04653676,-14.64705982,-13.46989327,-13.63477423,-13.94009459
482,-13.37497333,-12.29424148,-12.55053778,-13.40568741,-13.84672519,-14.04808667,-14.64840444,-13.46733926,-13.63417556,-13.94416667
483,-13.3770445,-12.29621113,-12.5518552,-13.4098016,-13.85078004,-14.04963658,-14.64971572,-13.46441598,-13.63357688,-13.94823874
484,-13.37911568,-12.29818078,-12.55355375,-13.4139158,-13.85483489,-14.05118649,-14.65100625,-13.46126306,-13.63326529,-13.95237027
485,-13.38118685,-12.30015043,-12.55555656,-13.41802999,-13.85876274,-14.0527364,-14.65229678,-13.45811015,-13.6335183,-13.95683874
486,-13.38307093,-12.30212008,-12.55755936,-13.42214418,-13.86235353,-14.05456883,-14.65358731,-13.45495724,-13.63377131,-13.96130721
487,-13.38484811,-12.30411243,-12.55956216,-13.42583459,-13.86594432,-14.0565627,-14.65487784,-13.45180432,-13.63402432,-13.96577568
488,-13.38662529,-12.30610707,-12.56156496,-13.4294824,-13.86953512,-14.05855658,-14.65615305,-13.44864971,-13.63427734,-13.97024414
489,-13.38840246,-12.3081017,-12.56367708,-13.43313021,-13.87312591,-14.06055045,-14.65740881,-13.44549293,-13.63453035,-13.97471261
490,-13.39017964,-12.31009634,-12.56583994,-13.43677802,-13.87670673,-14.06254432,-14.65866456,-13.44233616,-13.63547808,-13.97965892
491,-13.39195682,-12.31209273,-12.5680028,-13.4403602,-13.87966609,-14.06474198,-14.65992032,-13.43917938,-13.63668969,-13.98492378
492,-13.39370901,-12.31410402,-12.57016567,-13.44338755,-13.88262545,-14.06708072,-14.66117608,-13.4360226,-13.6379013,-13.99018865
493,-13.39544324,-12.31611532,-12.57232853,-13.44641489,-13.8855848,-14.06941946,-14.66242366,-13.4330394,-13.63911291,-13.99545351
494,-13.39717748,-12.31812661,-12.57416238,-13.44944224,-13.88854416,-14.0717582,-14.66364851,-13.43053948,-13.64032452,-14.00071838
495,-13.39891171,-12.3201379,-12.57591894,-13.45246959,-13.89150352,-14.07409694,-14.66487335,-13.42803956,-13.64163423,-14.00604414
496,-13.40064595,-12.32218198,-12.5776755,-13.45530018,-13.89391225,-14.07655027,-14.6660982,-13.42553964,-13.64371892,-14.01252703
497,-13.40238018,-12.32430154,-12.57943205,-13.45767792,-13.89614509,-14.0790991,-14.66732304,-13.42303972,-13.6458036,-14.01900991
498,-13.40425027,-12.3264211,-12.58118861,-13.46005566,-13.89837792,-14.08164793,-14.66854891,-13.42064735,-13.64788829,-14.02549279
499,-13.40624216,-12.32854066,-12.58223405,-13.46243339,-13.90061075,-14.08419676,-14.66978535,-13.41936841,-13.64997297,-14.03197568
500,-13.40823405,-12.33066022,-12.58323135,-13.46481113,-13.90284358,-14.08674559,-14.67102178,-13.41808947,-13.65205766,-14.03845856
501,-13.41022595,-12.33294635,-12.58422865,-13.46695568,-13.9046618,-14.08934793,-14.67225822,-13.41681053,-13.65448266,-14.04571441
502,-13.41221784,-12.33539904,-12.58522595,-13.46886703,-13.90606541,-14.09200378,-14.67349465,-13.41553159,-13.65724799,-14.05374324
503,-13.41420973,-12.33785173,-12.58617327,-13.47077838,-13.90746901,-14.09465964,-14.67473109,-13.41425265,-13.66001331,-14.06177207
504,-13.41639994,-12.34030442,-12.58638258,-13.47268973,-13.90887261,-14.0973155,-14.67603095,-13.41440074,-13.66277864,-14.0698009
505,-13.41881135,-12.34275712,-12.58659189,-13.47460108,-13.91027622,-14.09997135,-14.67733694,-13.41468667,-13.66554396,-14.07782973
506,-13.42122276,-12.34562202,-12.5868012,-13.47644276,-13.91147722,-14.10263622,-14.67864292,-13.41497259,-13.66830929,-14.08585856
507,-13.42363417,-12.34866603,-12.58701051,-13.47825417,-13.91204398,-14.10531189,-14.67994891,-13.41525852,-13.67145419,-14.09549297
508,-13.42604559,-12.35171003,-12.587123,-13.48006559,-13.91261075,-14.10798757,-14.68125489,-13.41554444,-13.67464715,-14.10521189
509,-13.428457,-12.35475403,-12.5868234,-13.481877,-13.91317752,-14.11066324,-14.68264617,-13.41703005,-13.6778401,-14.11493081
510,-13.43103832,-12.35779804,-12.5865238,-13.48368841,-13.91374428,-14.11333892,-14.68406807,-13.41894653,-13.68103305,-14.12464973
511,-13.43385604,-12.36151231,-12.5862242,-13.48579399,-13.91431105,-14.11597568,-14.68548997,-13.420863,-13.68422601,-14.13436865
512,-13.43667375,-12.36530587,-12.5859246,-13.48793437,-13.91411035,-14.11855622,-14.68691187,-13.42277948,-13.68746997,-14.1447218
513,-13.43949147,-12.36909942,-12.58560028,-13.49007475,-13.91389734,-14.12113676,-14.68833377,-13.42469596,-13.69084823,-14.15602631
514,-13.44230919,-12.37289297,-12.5852227,-13.49221514,-13.91368432,-14.1237173,-14.68979027,-13.42742973,-13.69422649,-14.16733081
515,-13.44512691,-12.37674929,-12.58484513,-13.49440801,-13.91347131,-14.12629784,-14.69127399,-13.43080675,-13.69760474,-14.17863532
516,-13.44801189,-12.38122993,-12.58446755,-13.49712304,-13.9132583,-14.12879622,-14.69275772,-13.43418376,-13.700983,-14.18993982
517,-13.45101459,-12.38571057,-12.58408997,-13.49983808,-13.91259495,-14.13115081,-14.69424144,-13.43756078,-13.70436126,-14.20124432
518,-13.4540173,-12.39019121,-12.58385267,-13.50255311,-13.91176192,-14.13350541,-14.69572517,-13.4409378,-13.70774188,-14.2136209
519,-13.45702,-12.39467185,-12.58379111,-13.50526815,-13.91092889,-14.13586,-14.69719111,-13.44473704,-13.7111237,-14.22618667
520,-13.4600227,-12.39927742,-12.58372955,-13.50815015,-13.91009586,-14.13821459,-14.69862847,-13.44921526,-13.71450553,-14.23875243
521,-13.46302541,-12.40419113,-12.58366799,-13.511444,-13.90926282,-14.14045694,-14.70006583,-13.45369347,-13.71788735,-14.2513182
522,-13.46597399,-12.40910484,-12.58360643,-13.51473786,-13.90822488,-14.14245874,-14.70150318,-13.45817169,-13.72126917,-14.26388396
523,-13.46880162,-12.41401856,-12.58389153,-13.51803171,-13.90695441,-14.14446054,-14.70294054,-13.46264991,-13.72464342,-14.27669081
524,-13.47162925,-12.41893227,-12.58443738,-13.52132557,-13.90568394,-14.14646234,-14.70434507,-13.46727147,-13.72787558,-14.29006018
525,-13.47445688,-12.4238844,-12.58498322,-13.52482162,-13.90441347,-14.14846414,-14.705624,-13.47244132,-13.73110773,-14.30342955
526,-13.4772845,-12.42887724,-12.58552907,-13.52853189,-13.903143,-14.15036108,-14.70690294,-13.47761117,-13.73433988,-14.31679892
527,-13.48011213,-12.43387007,-12.58607491,-13.53224216,-13.9018389,-14.15197838,-14.70818188,-13.48278102,-13.73757203,-14.33016829
528,-13.48279429,-12.4388629,-12.58719047,-13.53595243,-13.90040867,-14.15359568,-14.70946082,-13.48795087,-13.74080418,-14.34353766
529,-13.48505045,-12.44385574,-12.58855303,-13.5396627,-13.89897844,-14.15521297,-14.71073195,-13.49312985,-13.74392078,-14.35711514
530,-13.48730661,-12.44866378,-12.5899156,-13.54347816,-13.89754821,-14.15683027,-14.71175974,-13.49859335,-13.74688923,-14.37076198
531,-13.48956276,-12.45338595,-12.59127816,-13.5473425,-13.89611798,-14.15837099,-14.71278753,-13.50405686,-13.74985768,-14.38440883
532,-13.49181892,-12.45810811,-12.59264072,-13.55120685,-13.89468775,-14.15965135,-14.71381532,-13.50952036,-13.75282613,-14.39805568
533,-13.49407508,-12.46283027,-12.59480176,-13.55507119,-13.89338072,-14.16093171,-14.7148431,-13.51498386,-13.75579457,-14.41170252
534,-13.4961588,-12.46755243,-12.59713289,-13.55893554,-13.89207982,-14.16221207,-14.71587089,-13.52044737,-13.75876302,-14.42529099
535,-13.49755279,-12.47180931,-12.59946402,-13.56267532,-13.89077892,-14.16349243,-14.71664432,-13.52589766,-13.76144012,-14.43864595
536,-13.49894679,-12.47600262,-12.60179516,-13.56639808,-13.88947802,-14.16474685,-14.71737459,-13.53134571,-13.76405578,-14.4520009
537,-13.50034078,-12.48019594,-12.60412629,-13.57012084,-13.88817712,-14.1658845,-14.71810486,-13.53679375,-13.76667143,-14.46535586
538,-13.50173477,-12.48438925,-12.60747634,-13.5738436,-13.88718012,-14.16702216,-14.71883514,-13.5422418,-13.76928709,-14.47871081
539,-13.50312877,-12.48853291,-12.61087864,-13.57753113,-13.88631666,-14.16815982,-14.71956541,-13.54768985,-13.77190274,-14.49206577
540,-13.50437477,-12.49208078,-12.61428094,-13.58079584,-13.88545319,-14.16929748,-14.72008324,-13.55300414,-13.77442939,-14.50490072
541,-13.50475135,-12.49562865,-12.61768324,-13.58406054,-13.88458973,-14.17044,-14.72050054,-13.55825514,-13.77662811,-14.51745568
542,-13.50512793,-12.49917652,-12.62116915,-13.58732525,-13.88372627,-14.17161333,-14.72091784,-13.56350613,-13.77882683,-14.53001063
543,-13.5055045,-12.50272438,-12.62564262,-13.59058995,-13.88314196,-14.17278667,-14.72133514,-13.56875712,-13.78102555,-14.54256559
544,-13.50588108,-12.50609766,-12.6301161,-13.5936424,-13.88291754,-14.17396,-14.72175243,-13.57400811,-13.78322426,-14.55512054
545,-13.50625766,-12.50900841,-12.63458957,-13.59613257,-13.88269311,-14.17513333,-14.72200272,-13.57909209,-13.78542298,-14.56755189
546,-13.50654054,-12.51191916,-12.63906304,-13.59862274,-13.88246869,-14.17632505,-14.72208773,-13.58401079,-13.78734322,-14.57887081
547,-13.50588649,-12.51482991,-12.64372234,-13.60111291,-13.88224426,-14.17770054,-14.72217273,-13.58892949,-13.78907868,-14.59018973
548,-13.50523243,-12.51774066,-12.64910282,-13.60360308,-13.88214236,-14.17907604,-14.72225774,-13.59384819,-13.79081413,-14.60150865
549,-13.50457838,-12.52039243,-12.6544833,-13.60559491,-13.88260262,-14.18045153,-14.72234274,-13.59876689,-13.79254959,-14.61282757
550,-13.50392432,-12.52275351,-12.65986378,-13.60702739,-13.88306288,-14.18182703,-14.72230919,-13.60355315,-13.79428505,-14.62414649
551,-13.50327027,-12.52511459,-12.66524426,-13.60845986,-13.88352314,-14.18321315,-14.72203099,-13.60806615,-13.7960205,-14.6346409
552,-13.50258198,-12.52747568,-12.67080989,-13.60989233,-13.8839834,-14.18482252,-14.72175279,-13.61257914,-13.79724505,-14.64446072
553,-13.50098649,-12.52983676,-12.67674853,-13.6113248,-13.88444366,-14.18643189,-14.72147459,-13.61709213,-13.79846378,-14.65428054
554,-13.49939099,-12.53191678,-12.68268717,-13.61187235,-13.88541894,-14.18804126,-14.7211964,-13.62160513,-13.79968252,-14.66410036
555,-13.4977955,-12.53385728,-12.68862581,-13.61198062,-13.88643836,-14.18965063,-14.72086478,-13.62604206,-13.80090126,-14.67392018
556,-13.4962,-12.53579778,-12.69456444,-13.61208889,-13.88745778,-14.19126,-14.72023111,-13.63004889,-13.80212,-14.68374
557,-13.4946045,-12.53773828,-12.70055578,-13.61219716,-13.8884772,-14.19299622,-14.71959744,-13.63405572,-13.80312815,-14.6920391
558,-13.49300901,-12.53967878,-12.70660933,-13.61230543,-13.88949662,-14.19473243,-14.71896376,-13.63806254,-13.80378741,-14.7003382
559,-13.49064486,-12.5414355,-12.71266288,-13.61113081,-13.89070775,-14.19646865,-14.71833009,-13.64206937,-13.80444667,-14.7086373
560,-13.48826649,-12.54316362,-12.71871644,-13.60975664,-13.89201626,-14.19820486,-14.71769642,-13.6460762,-13.80510593,-14.7169364
561,-13.48588811,-12.54489175,-12.72476999,-13.60838246,-13.89332476,-14.19994108,-14.71684444,-13.64948458,-13.80576519,-14.7252355
562,-13.48350973,-12.54661988,-12.73062655,-13.60700829,-13.89463327,-14.20163946,-14.71598667,-13.65287706,-13.80642444,-14.73293784
563,-13.48113135,-12.54834488,-12.73634356,-13.60554432,-13.89594178,-14.20333604,-14.71512889,-13.65626953,-13.80665624,-14.73991081
564,-13.47875297,-12.55002304,-12.74206058,-13.60273351,-13.8972395,-14.20503261,-14.71427111,-13.659662,-13.80675602,-14.74688378
565,-13.47582018,-12.5517012,-12.7477776,-13.5999227,-13.89852138,-14.20672919,-14.71341333,-13.66305447,-13.8068558,-14.75385676
566,-13.4728439,-12.55337936,-12.75349461,-13.59711189,-13.89980326,-14.20842577,-14.71253706,-13.66587041,-13.80695558,-14.76082973
567,-13.46986763,-12.55505752,-12.75878196,-13.59430108,-13.90108515,-14.20993495,-14.7116561,-13.66854034,-13.80705536,-14.7678027
568,-13.46689135,-12.55675514,-12.76389568,-13.59119514,-13.90236703,-14.21142541,-14.71077514,-13.67121027,-13.80708432,-14.7739
569,-13.46391508,-12.55850825,-12.76900939,-13.58724751,-13.90360967,-14.21291586,-14.70989417,-13.6738802,-13.80671728,-14.7799
570,-13.4609388,-12.56026136,-12.7741231,-13.58329988,-13.90462529,-14.21440631,-14.70901321,-13.67655013,-13.80635023,-14.7859
571,-13.45758775,-12.56201447,-12.77923682,-13.57935225,-13.9056409,-14.21589676,-14.70814426,-13.67873477,-13.80598318,-14.7919
