Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9
56,-6.276903894,-6.200279489,-6.356392432,-6.453675526,-6.601318148,-6.490714434,-6.493178559,-6.257978649,-6.51096988
57,-6.279338328,-6.200733844,-6.358367568,-6.454707808,-6.600266296,-6.491587788,-6.492101441,-6.258141622,-6.509696787
58,-6.279244414,-6.201188198,-6.360342703,-6.45574009,-6.59955955,-6.492461141,-6.491024324,-6.258324865,-6.508975946
59,-6.278542913,-6.201642553,-6.361925766,-6.456772372,-6.598988138,-6.493334494,-6.489947207,-6.258508108,-6.509433243
60,-6.277841411,-6.201760971,-6.363232072,-6.457804655,-6.598416727,-6.494207848,-6.48887009,-6.258691351,-6.509890541
61,-6.27713991,-6.200787598,-6.364538378,-6.458836937,-6.597845315,-6.495081201,-6.487792973,-6.258874595,-6.510347838
62,-6.276438408,-6.199814224,-6.365844685,-6.458535886,-6.597273904,-6.495936897,-6.486715856,-6.259057838,-6.510805135
63,-6.275736907,-6.198840851,-6.367150991,-6.456634835,-6.596702492,-6.496603403,-6.487494204,-6.259080541,-6.511262432
64,-6.27516964,-6.197867477,-6.368457297,-6.454733784,-6.596131081,-6.49726991,-6.488634595,-6.258782162,-6.51171973
65,-6.274706777,-6.196894104,-6.371307177,-6.452832733,-6.595148949,-6.497936416,-6.489774985,-6.258483784,-6.512078919
66,-6.274243914,-6.197359329,-6.374440571,-6.450931682,-6.593976276,-6.498602923,-6.490915375,-6.258185405,-6.512117027
67,-6.273781051,-6.200395165,-6.377573964,-6.449030631,-6.592803604,-6.499269429,-6.492055766,-6.257887027,-6.512155135
68,-6.273318188,-6.203431001,-6.380707357,-6.449048799,-6.591630931,-6.499935936,-6.493196156,-6.257588649,-6.512193243
69,-6.272855325,-6.206466837,-6.383840751,-6.451945796,-6.590458258,-6.501124565,-6.4943103,-6.257465676,-6.512231351
70,-6.271964655,-6.209502673,-6.386946396,-6.454842793,-6.589285586,-6.502316396,-6.494807658,-6.25821973,-6.512269459
71,-6.27015965,-6.212538509,-6.389811562,-6.45773979,-6.588112913,-6.503508228,-6.495305015,-6.258973784,-6.512307568
72,-6.268354645,-6.215965055,-6.392676727,-6.460636787,-6.5872598,-6.50470006,-6.495802372,-6.259727838,-6.512233634
73,-6.26654964,-6.219810901,-6.395541892,-6.463533784,-6.58658036,-6.505891892,-6.49629973,-6.260481892,-6.511519459
74,-6.264744635,-6.223656747,-6.398407057,-6.465509309,-6.585900921,-6.507083724,-6.496797087,-6.261235946,-6.510805285
75,-6.26293963,-6.227502593,-6.401272222,-6.465738889,-6.585221481,-6.508105185,-6.497294444,-6.26199,-6.510091111
76,-6.261307958,-6.231348438,-6.403890811,-6.465968468,-6.584542042,-6.509108228,-6.497812703,-6.262074324,-6.509376937
77,-6.261814064,-6.235194284,-6.406074955,-6.466198048,-6.583862603,-6.510111271,-6.498395405,-6.262158649,-6.508662763
78,-6.26232017,-6.238288509,-6.408259099,-6.466427628,-6.583183163,-6.511114314,-6.498978108,-6.262242973,-6.507948589
79,-6.262826276,-6.240893814,-6.410443243,-6.466657207,-6.582574264,-6.512117357,-6.499560811,-6.262327297,-6.507274505
80,-6.263332382,-6.243499119,-6.412627387,-6.466912252,-6.58200996,-6.5131204,-6.500143514,-6.262411622,-6.507188408
81,-6.263838488,-6.246104424,-6.414811532,-6.467229369,-6.581445656,-6.513377898,-6.500726216,-6.262495946,-6.507102312
82,-6.264344595,-6.24870973,-6.41599027,-6.467546486,-6.580881351,-6.513461622,-6.501308919,-6.262453243,-6.507016216
83,-6.264278228,-6.251315035,-6.416554595,-6.467863604,-6.580317047,-6.513545345,-6.502596547,-6.262385135,-6.50693012
84,-6.264095646,-6.252183844,-6.417118919,-6.468180721,-6.579752743,-6.513629069,-6.504749309,-6.262317027,-6.506844024
85,-6.263913063,-6.252408468,-6.417683243,-6.468497838,-6.579188438,-6.513712793,-6.506902072,-6.262248919,-6.506757928
86,-6.26373048,-6.252633093,-6.418247568,-6.46875952,-6.578934404,-6.513796517,-6.509054835,-6.262180811,-6.506671832
87,-6.263547898,-6.252857718,-6.418811892,-6.468842102,-6.578907397,-6.51555988,-6.511207598,-6.262112703,-6.50750988
88,-6.263365315,-6.253082342,-6.41974991,-6.468924685,-6.57888039,-6.517978018,-6.51336036,-6.26161,-6.508368018
89,-6.264983694,-6.253306967,-6.420739219,-6.469007267,-6.578853383,-6.520396156,-6.515513123,-6.26089,-6.509226156
90,-6.267866577,-6.252997457,-6.421728529,-6.46908985,-6.578826376,-6.522814294,-6.519411952,-6.26017,-6.510084294
91,-6.270749459,-6.252595856,-6.422717838,-6.469172432,-6.578799369,-6.525232432,-6.524238378,-6.25945,-6.510942432
92,-6.273632342,-6.252194254,-6.423707147,-6.469179339,-6.578772362,-6.527650571,-6.529064805,-6.25873,-6.511800571
93,-6.276515225,-6.251792653,-6.424844925,-6.468845706,-6.578449379,-6.528328328,-6.533891231,-6.25801,-6.512658709
94,-6.279398108,-6.251391051,-6.426910631,-6.468512072,-6.577876547,-6.527975375,-6.538717658,-6.258160811,-6.512341351
95,-6.282540851,-6.250989449,-6.428976336,-6.468178438,-6.577303714,-6.527622422,-6.543544084,-6.259182432,-6.511884054
96,-6.28617969,-6.254828408,-6.431042042,-6.467844805,-6.576730881,-6.527269469,-6.548370511,-6.260204054,-6.511426757
97,-6.289818529,-6.25876955,-6.433107748,-6.467511171,-6.576158048,-6.526916517,-6.550147207,-6.261225676,-6.510969459
98,-6.293457367,-6.262710691,-6.435173453,-6.467225255,-6.575585215,-6.526563564,-6.551415616,-6.262247297,-6.510512162
99,-6.297096206,-6.266651832,-6.438111502,-6.467266547,-6.575012382,-6.527057137,-6.552684024,-6.263268919,-6.510054865
100,-6.300735045,-6.270592973,-6.442377027,-6.467307838,-6.57604964,-6.528281802,-6.553952432,-6.264020811,-6.509597568
101,-6.30411971,-6.274595205,-6.446642553,-6.467349129,-6.578652262,-6.529506466,-6.555220841,-6.264233243,-6.509147117
102,-6.305216807,-6.279147257,-6.450908078,-6.46739042,-6.581254885,-6.530731131,-6.556489249,-6.264445676,-6.508698288
103,-6.306313904,-6.283699309,-6.455173604,-6.467431712,-6.583857508,-6.531955796,-6.557673964,-6.264658108,-6.508249459
104,-6.307411001,-6.288251361,-6.459439129,-6.467520931,-6.58646013,-6.53318046,-6.557575375,-6.264870541,-6.507800631
105,-6.308508098,-6.292803413,-6.462334144,-6.468221231,-6.589062753,-6.534535195,-6.557476787,-6.265082973,-6.507351802
106,-6.309605195,-6.297355465,-6.464507838,-6.468921532,-6.591665375,-6.536052072,-6.557378198,-6.265384865,-6.506902973
107,-6.310702292,-6.301632503,-6.466681532,-6.469621832,-6.591845536,-6.537568949,-6.55727961,-6.266134054,-6.506454144
108,-6.315085195,-6.304954224,-6.468855225,-6.470322132,-6.589313984,-6.539085826,-6.557181021,-6.266883243,-6.506016547
109,-6.32001973,-6.308275946,-6.471028919,-6.471022432,-6.586782432,-6.540602703,-6.557082432,-6.267632432,-6.505583243
110,-6.324954264,-6.311597668,-6.473202613,-6.471758108,-6.584250881,-6.54211958,-6.558178048,-6.268381622,-6.50514994
111,-6.329888799,-6.314919389,-6.477297357,-6.474404054,-6.581719329,-6.543061682,-6.562580691,-6.269130811,-6.504716637
112,-6.334823333,-6.318241111,-6.481573333,-6.47705,-6.579187778,-6.542953333,-6.566983333,-6.26988,-6.504283333
113,-6.339757868,-6.32186994,-6.485849309,-6.479695946,-6.576656226,-6.542844985,-6.571385976,-6.268099459,-6.50385003
114,-6.344004735,-6.326076547,-6.490125285,-6.482341892,-6.576312362,-6.542736637,-6.575788619,-6.266318919,-6.503416727
115,-6.347816547,-6.330283153,-6.494401261,-6.484987838,-6.578791321,-6.542628288,-6.580191261,-6.264538378,-6.503549189
116,-6.351628358,-6.33448976,-6.498542402,-6.487633784,-6.58127028,-6.54251994,-6.584593904,-6.262757838,-6.504002252
117,-6.35544017,-6.338696366,-6.502036336,-6.49250955,-6.583749239,-6.542454204,-6.588488198,-6.260977297,-6.504455315
118,-6.359251982,-6.342902973,-6.50553027,-6.497469459,-6.586228198,-6.542508378,-6.591807838,-6.259196757,-6.504908378
119,-6.363063794,-6.347421091,-6.509024204,-6.502429369,-6.588707157,-6.542562553,-6.595127477,-6.262733784,-6.505361441
120,-6.367563644,-6.35228966,-6.512518138,-6.507389279,-6.591186116,-6.542616727,-6.598447117,-6.267334324,-6.505814505
121,-6.373241321,-6.357158228,-6.516012072,-6.512349189,-6.592748739,-6.542670901,-6.601766757,-6.271934865,-6.506267568
122,-6.378918999,-6.362026797,-6.518750751,-6.517309099,-6.592944895,-6.542725075,-6.605086396,-6.276535405,-6.506496547
123,-6.384596677,-6.366895365,-6.520492492,-6.51941015,-6.593141051,-6.542802793,-6.608406036,-6.281135946,-6.506544535
124,-6.390274354,-6.371763934,-6.522234234,-6.521225315,-6.593337207,-6.542994865,-6.612329189,-6.285736486,-6.506592523
125,-6.395952032,-6.377636436,-6.523975976,-6.52304048,-6.593533363,-6.543186937,-6.616544955,-6.286801892,-6.506640511
126,-6.401716997,-6.384194795,-6.525717718,-6.524855646,-6.59372952,-6.543379009,-6.620760721,-6.28609973,-6.506688498
127,-6.408092973,-6.390753153,-6.527459459,-6.526670811,-6.593925676,-6.543571081,-6.624976486,-6.285397568,-6.506736486
128,-6.414468949,-6.397311512,-6.530723123,-6.528485976,-6.594541892,-6.543763153,-6.629192252,-6.284695405,-6.506784474
129,-6.420844925,-6.40386987,-6.534671652,-6.53155024,-6.595885135,-6.544276647,-6.633408018,-6.283993243,-6.507508318
130,-6.427220901,-6.410428228,-6.53862018,-6.534827117,-6.597228378,-6.548523574,-6.637623784,-6.283291081,-6.50900018
131,-6.433596877,-6.416908428,-6.542568709,-6.538103994,-6.598571622,-6.552770501,-6.641168078,-6.283702162,-6.510492042
132,-6.439972853,-6.423357878,-6.546517237,-6.541380871,-6.599914865,-6.557017427,-6.644618679,-6.285226486,-6.511983904
133,-6.447717898,-6.429807327,-6.550465766,-6.544657748,-6.601258108,-6.561264354,-6.648069279,-6.286750811,-6.513475766
134,-6.455647427,-6.436256777,-6.553530661,-6.547934625,-6.602601351,-6.565511281,-6.65151988,-6.288275135,-6.514967628
135,-6.463576957,-6.442706226,-6.556547357,-6.550722613,-6.603922953,-6.569758208,-6.65497048,-6.289799459,-6.516459489
136,-6.471506486,-6.449155676,-6.559564054,-6.553388378,-6.605200811,-6.570722973,-6.658421081,-6.291323784,-6.517709189
137,-6.479436016,-6.456622873,-6.562580751,-6.556054144,-6.606478669,-6.571647217,-6.662023273,-6.292751351,-6.518568739
138,-6.487365546,-6.464282232,-6.565597447,-6.55871991,-6.607756527,-6.572571461,-6.667330871,-6.293985405,-6.519428288
139,-6.496306907,-6.471941592,-6.568811261,-6.561385676,-6.609034384,-6.573495706,-6.672638468,-6.295219459,-6.520287838
140,-6.505823624,-6.479600951,-6.572780691,-6.564051441,-6.610312242,-6.57441995,-6.677946066,-6.296453514,-6.521147387
141,-6.51534034,-6.48726031,-6.57675012,-6.570472462,-6.6115901,-6.575344194,-6.683253664,-6.297687568,-6.522006937
142,-6.524857057,-6.49491967,-6.58071955,-6.578175766,-6.612792703,-6.582301471,-6.688561261,-6.298921622,-6.522866486
143,-6.534373774,-6.499738989,-6.584688979,-6.585879069,-6.613816126,-6.589956446,-6.693868859,-6.300155946,-6.523522973
144,-6.54389049,-6.504454404,-6.588658408,-6.593582372,-6.61483955,-6.597611421,-6.699517838,-6.301391622,-6.523700811
145,-6.55313982,-6.50916982,-6.592678108,-6.601285676,-6.615862973,-6.605266396,-6.70602027,-6.302627297,-6.523878649
146,-6.561977457,-6.513885235,-6.596755526,-6.608988979,-6.616886396,-6.612921371,-6.712522703,-6.303862973,-6.524056486
147,-6.570815095,-6.518600651,-6.600832943,-6.613977508,-6.61790982,-6.620576346,-6.719025135,-6.305098649,-6.524234324
148,-6.579652733,-6.523708709,-6.60491036,-6.617751532,-6.618933243,-6.623057027,-6.725527568,-6.306334324,-6.524412162
149,-6.58849037,-6.532874074,-6.608987778,-6.621525556,-6.619697037,-6.624283333,-6.73203,-6.30757,-6.52459
150,-6.597328008,-6.542039439,-6.613065195,-6.62529958,-6.619724044,-6.62550964,-6.738532432,-6.309099189,-6.524893363
151,-6.606474595,-6.551204805,-6.619062252,-6.629073604,-6.619751051,-6.626735946,-6.744581532,-6.310628378,-6.525661171
152,-6.617371892,-6.56037017,-6.625790601,-6.632847628,-6.619778058,-6.627962252,-6.750158408,-6.312157568,-6.526428979
153,-6.628269189,-6.569535536,-6.632518949,-6.634967297,-6.619805065,-6.629188559,-6.755735285,-6.313686757,-6.527196787
154,-6.639166486,-6.578257658,-6.639247297,-6.636141622,-6.619832072,-6.634919189,-6.761312162,-6.315215946,-6.527964595
155,-6.650063784,-6.58532993,-6.645975646,-6.637315946,-6.619859079,-6.642459249,-6.766889039,-6.316745135,-6.528732402
156,-6.660961081,-6.592402202,-6.652703994,-6.63849027,-6.621121562,-6.649999309,-6.772465916,-6.319104054,-6.52950021
157,-6.671858378,-6.599474474,-6.659743874,-6.639664595,-6.626630991,-6.657539369,-6.778042793,-6.321628919,-6.530352342
158,-6.68272955,-6.606546747,-6.666789219,-6.640838919,-6.63214042,-6.665079429,-6.784848979,-6.324153784,-6.531780691
159,-6.693598018,-6.613619019,-6.673834565,-6.645286276,-6.63764985,-6.672619489,-6.792197508,-6.326678649,-6.533209039
160,-6.704466486,-6.621625886,-6.68087991,-6.652086126,-6.643159279,-6.678621892,-6.799546036,-6.329203514,-6.534637387
161,-6.715334955,-6.631485546,-6.687925255,-6.658885976,-6.648668709,-6.68368964,-6.806894565,-6.331728378,-6.536065736
162,-6.726203423,-6.641345205,-6.695317447,-6.665685826,-6.654178138,-6.688757387,-6.814243093,-6.333117027,-6.537494084
163,-6.737071892,-6.651204865,-6.70379973,-6.672485676,-6.659081622,-6.693825135,-6.821591622,-6.333937568,-6.538922432
164,-6.748564264,-6.661064525,-6.712282012,-6.679285526,-6.661404224,-6.698892883,-6.82894015,-6.334758108,-6.540304955
165,-6.760374474,-6.670924184,-6.720764294,-6.684736396,-6.663726827,-6.703960631,-6.836004595,-6.335578649,-6.540656396
166,-6.772184685,-6.680463724,-6.729246577,-6.688977838,-6.666049429,-6.709739009,-6.843036757,-6.336399189,-6.541007838
167,-6.783994895,-6.689625686,-6.737728859,-6.693219279,-6.668372032,-6.716146336,-6.850068919,-6.33721973,-6.541359279
168,-6.795805105,-6.698787648,-6.746800721,-6.697460721,-6.670694635,-6.722553664,-6.857101081,-6.338337838,-6.541710721
169,-6.807615315,-6.70794961,-6.756462162,-6.701702162,-6.673017237,-6.728960991,-6.864133243,-6.339753514,-6.542062162
170,-6.819731351,-6.717111572,-6.766123604,-6.705943604,-6.675333894,-6.735368318,-6.871165405,-6.341169189,-6.542413604
171,-6.832271892,-6.726273534,-6.775785045,-6.709210631,-6.677618118,-6.741775646,-6.8780303,-6.342584865,-6.542765045
172,-6.844812432,-6.735602973,-6.785446486,-6.711390811,-6.679902342,-6.749039189,-6.883423243,-6.344000541,-6.542607027
173,-6.857352973,-6.745052523,-6.795107928,-6.713570991,-6.682186567,-6.757396787,-6.888816186,-6.345416216,-6.542426366
174,-6.869893514,-6.754502072,-6.805474955,-6.715751171,-6.684470791,-6.765754384,-6.894209129,-6.346985946,-6.542245706
175,-6.882434054,-6.763951622,-6.816066486,-6.717931351,-6.686755015,-6.774111982,-6.899602072,-6.348863784,-6.542065045
176,-6.894561742,-6.773401171,-6.826658018,-6.720111532,-6.689039239,-6.78246958,-6.904995015,-6.350741622,-6.541884384
177,-6.904743123,-6.782850721,-6.83724955,-6.724329249,-6.691554555,-6.790827177,-6.910387958,-6.352619459,-6.541703724
178,-6.914924505,-6.794266637,-6.847841081,-6.731381802,-6.695769069,-6.798858979,-6.916420541,-6.354497297,-6.541523063
179,-6.925105886,-6.806501872,-6.858414054,-6.738434354,-6.699983584,-6.806279199,-6.923902973,-6.356375135,-6.541056757
180,-6.935287267,-6.818737107,-6.867929189,-6.745486907,-6.704198098,-6.813699419,-6.931385405,-6.358108108,-6.540548649
181,-6.945468649,-6.830972342,-6.877444324,-6.752539459,-6.708412613,-6.82111964,-6.938867838,-6.359116757,-6.540040541
182,-6.95565003,-6.843207578,-6.886959459,-6.759592012,-6.712627127,-6.82853986,-6.94635027,-6.360125405,-6.539532432
183,-6.966311672,-6.855442813,-6.896474595,-6.765520841,-6.716841642,-6.83596008,-6.953832703,-6.361134054,-6.539024324
184,-6.977008769,-6.864454384,-6.90598973,-6.769483153,-6.721038619,-6.843526186,-6.961315135,-6.362142703,-6.538516216
185,-6.987705866,-6.872802933,-6.915267027,-6.773445465,-6.725045606,-6.851516056,-6.968481502,-6.363151351,-6.538008108
186,-6.998402963,-6.881151481,-6.92392,-6.777407778,-6.729052593,-6.859505926,-6.975344444,-6.36416,-6.538328889
187,-7.00910006,-6.88950003,-6.932572973,-6.78137009,-6.73305958,-6.867495796,-6.982207387,-6.365998919,-6.538873694
188,-7.019797157,-6.897848579,-6.941225946,-6.785332402,-6.737066567,-6.875485666,-6.98907033,-6.367837838,-6.539418498
189,-7.030515175,-6.906197127,-6.949878919,-6.789613784,-6.741073554,-6.883475536,-6.995933273,-6.369676757,-6.539963303
190,-7.041242703,-6.915786216,-6.958531892,-6.794608378,-6.745080541,-6.891689459,-7.002796216,-6.371515676,-6.540508108
191,-7.05197023,-6.925436567,-6.968222853,-6.799602973,-6.749094745,-6.90104025,-7.009659159,-6.373354595,-6.541052913
192,-7.062697758,-6.935086917,-6.978817868,-6.804597568,-6.753248138,-6.910391041,-7.015171502,-6.375193514,-6.541597718
193,-7.073425285,-6.944737267,-6.989412883,-6.809592162,-6.757401532,-6.919741832,-7.020143604,-6.376212162,-6.541758018
194,-7.084152813,-6.954387618,-7.000007898,-6.814586757,-6.761554925,-6.929092623,-7.025115706,-6.377066757,-6.541755195
195,-7.094983393,-6.963877778,-7.010602913,-6.819712943,-6.765708318,-6.938443413,-7.030087808,-6.377921351,-6.541752372
196,-7.105943153,-6.971433333,-7.021197928,-6.825224505,-6.769861712,-6.947857027,-7.03505991,-6.378775946,-6.54174955
197,-7.116902913,-6.978988889,-7.02987006,-6.830736066,-6.774015105,-6.958066396,-7.040032012,-6.379630541,-6.541746727
198,-7.127862673,-6.986544444,-7.038040571,-6.836247628,-6.778164795,-6.968275766,-7.045004114,-6.380485135,-6.541743904
199,-7.138822432,-6.9941,-7.046211081,-6.841759189,-6.782055225,-6.978485135,-7.052295135,-6.381405676,-6.541741081
200,-7.149782192,-7.001655556,-7.054381592,-6.847270751,-6.785945656,-6.988694505,-7.059792282,-6.382359189,-6.541587598
201,-7.16023969,-7.009175375,-7.062552102,-6.852878108,-6.789836086,-6.998903874,-7.067289429,-6.383312703,-6.541340601
202,-7.168688138,-7.016552252,-7.070735946,-6.858868649,-6.793726517,-7.009113243,-7.074786577,-6.384266216,-6.541093604
203,-7.177136587,-7.023929129,-7.079164234,-6.864859189,-6.797616947,-7.016637668,-7.082283724,-6.38521973,-6.540846607
204,-7.185585035,-7.031306006,-7.087592523,-6.87084973,-6.801507377,-7.024112062,-7.089780871,-6.386173243,-6.54059961
205,-7.194033483,-7.038682883,-7.096020811,-6.87684027,-6.805397808,-7.031586456,-7.097210811,-6.388345405,-6.540352613
206,-7.202481932,-7.04605976,-7.104449099,-6.882830811,-6.810356827,-7.039060851,-7.104159099,-6.391736216,-6.540105616
207,-7.21093038,-7.054196396,-7.112877387,-6.888827357,-6.815338909,-7.046535245,-7.111107387,-6.395127027,-6.539946456
208,-7.219322162,-7.063921622,-7.12102027,-6.894859189,-6.820320991,-7.05400964,-7.118055676,-6.398517838,-6.539864595
209,-7.227711351,-7.073646847,-7.128528919,-6.900891021,-6.825303073,-7.067060971,-7.125003964,-6.401908649,-6.539782733
210,-7.236100541,-7.083372072,-7.136037568,-6.906922853,-6.830285155,-7.08079987,-7.131952252,-6.405299459,-6.539700871
211,-7.24448973,-7.093097297,-7.143546216,-6.912954685,-6.835267237,-7.094538769,-7.138900541,-6.408876757,-6.539619009
212,-7.252878919,-7.102822523,-7.151054865,-6.918986517,-6.840249319,-7.108277668,-7.144585646,-6.412827027,-6.539537147
213,-7.261268108,-7.112194755,-7.158563514,-6.924973904,-6.84593963,-7.122016567,-7.147665435,-6.416777297,-6.539455285
214,-7.269182583,-7.12113039,-7.165581622,-6.930516847,-6.851672222,-7.135755465,-7.150745225,-6.420727568,-6.539251712
