Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9
61,-0.26089189,-0.00400991,1.09841802,2.36754114,0.7141009,1.84071351,0.98083333,0.81844835,1.31411471
62,-0.32559009,-0.03370841,1.05628498,2.34122683,0.68704925,1.83093874,0.96278889,0.80292082,1.30382663
63,-0.39028829,-0.06340691,1.01415195,2.31491251,0.66027237,1.82116396,0.94474444,0.78739329,1.29353854
64,-0.45774865,-0.09310541,0.97201892,2.2885982,0.63387838,1.81138919,0.9267,0.77186577,1.28325045
65,-0.53871291,-0.1228039,0.94021311,2.26228388,0.60748438,1.80161441,0.91727838,0.75633824,1.27296236
66,-0.61967718,-0.1525024,0.91960551,2.23699059,0.58109039,1.79108238,0.90944054,0.74017788,1.26267427
67,-0.70064144,-0.18457928,0.8989979,2.21253814,0.5546964,1.77992673,0.9016027,0.72383754,1.25238619
68,-0.78160571,-0.21831381,0.87839029,2.18808569,0.5283024,1.76877107,0.89376486,0.7074972,1.2420981
69,-0.86256997,-0.25204835,0.85778268,2.16363323,0.50190841,1.75761542,0.88592703,0.69115686,1.22539059
70,-0.94353423,-0.28578288,0.83717508,2.13918078,0.47276486,1.74645976,0.87737027,0.67481652,1.20799339
71,-1.01401171,-0.31951742,0.81187798,2.11472833,0.44159189,1.7353041,0.86258288,0.65847618,1.1905962
72,-1.08315045,-0.35325195,0.78462052,2.08978258,0.41041892,1.72259169,0.8477955,0.64213584,1.173199
73,-1.15228919,-0.41002432,0.75736306,2.06055135,0.37924595,1.69635495,0.83300811,0.62055225,1.1558018
74,-1.22142793,-0.4795955,0.73010561,2.03132012,0.34807297,1.67011822,0.81822072,0.59605576,1.1384046
75,-1.29056667,-0.54916667,0.70284815,2.00208889,0.3169,1.64388148,0.80343333,0.57155926,1.12100741
76,-1.35970541,-0.61873784,0.67559069,1.97285766,0.28572703,1.61764474,0.79181171,0.54706276,1.1026012
77,-1.44023153,-0.68830901,0.63113734,1.94362643,0.25757447,1.59140801,0.78576787,0.52256627,1.08295055
78,-1.52823063,-0.75788018,0.5854023,1.9143952,0.23052282,1.56517127,0.77972402,0.49806977,1.0632999
79,-1.61622973,-0.79326486,0.53966727,1.88101862,0.20347117,1.54722523,0.77368018,0.47357327,1.04364925
80,-1.70422883,-0.81374775,0.49393223,1.84548809,0.17641952,1.53358709,0.76763634,0.44852953,1.0239986
81,-1.79222793,-0.83423063,0.4481972,1.80995756,0.14936787,1.51994895,0.76159249,0.42295395,1.00434795
82,-1.88022703,-0.85471351,0.40533243,1.77442703,0.12231622,1.50631081,0.75372162,0.39737838,0.9846973
83,-1.96734294,-0.8751964,0.37798839,1.7388965,0.09526456,1.49267267,0.74473423,0.3718028,0.96504665
84,-2.05258859,-0.89567928,0.35064434,1.70336597,0.06683353,1.47903453,0.73574685,0.34622723,0.93841982
85,-2.13783423,-0.93235676,0.3233003,1.66863814,0.03823273,1.4638042,0.72675946,0.32065165,0.91174054
86,-2.22307988,-0.97443243,0.29595626,1.63687788,0.00963193,1.44268759,0.71777207,0.29507608,0.88506126
87,-2.30832553,-1.01650811,0.26861221,1.60511762,-0.01896887,1.42157097,0.70878468,0.28405946,0.85838198
88,-2.39357117,-1.05858378,0.23170841,1.57335736,-0.04756967,1.40045435,0.7050045,0.29768108,0.8317027
89,-2.47964865,-1.10065946,0.17930621,1.5415971,-0.07617047,1.37933774,0.70193904,0.3113027,0.80502342
90,-2.58693784,-1.14273514,0.126904,1.50983684,-0.10486166,1.35822112,0.69887357,0.32492432,0.77834414
91,-2.69422703,-1.19209459,0.0745018,1.47807658,-0.13534775,1.3371045,0.69580811,0.33854595,0.75220541
92,-2.80151622,-1.24323453,0.0220996,1.43698929,-0.16583383,1.31678599,0.69274264,0.35216757,0.72653213
93,-2.90880541,-1.29437447,-0.0303026,1.39308038,-0.19631992,1.29670891,0.68954024,0.36578919,0.70085886
94,-3.01609459,-1.34551441,-0.07156366,1.34917147,-0.22680601,1.27663183,0.68548198,0.36868829,0.67518559
95,-3.12338378,-1.39665435,-0.10560951,1.30526256,-0.25729209,1.25655475,0.68142372,0.33682042,0.64951231
96,-3.22996426,-1.44779429,-0.13965536,1.26135365,-0.28777818,1.23647768,0.67736547,0.30495255,0.62383904
97,-3.33631441,-1.50713604,-0.1737012,1.21744474,-0.31672973,1.2164006,0.67330721,0.27308468,0.59816577
98,-3.44266456,-1.56784474,-0.20774705,1.17274505,-0.33974775,1.19673894,0.66924895,0.24121682,0.57354294
99,-3.54901471,-1.62855345,-0.24179289,1.12638468,-0.36276577,1.17794965,0.66492132,0.20934895,0.56066607
100,-3.65536486,-1.68926216,-0.28587117,1.08002432,-0.38578378,1.15916036,0.66018378,0.17748108,0.54778919
101,-3.76171502,-1.74997087,-0.33196987,1.03366396,-0.4088018,1.14037107,0.65544625,0.14554034,0.53491231
102,-3.86726186,-1.81067958,-0.37806857,0.9873036,-0.43181982,1.12158178,0.65070871,0.11294374,0.52203544
103,-3.97190901,-1.87007117,-0.42416727,0.94094324,-0.45483784,1.10279249,0.64597117,0.08034715,0.50915856
104,-4.07655616,-1.92933363,-0.47026597,0.89458288,-0.48145285,1.0840032,0.64123363,0.04775055,0.49628168
105,-4.1812033,-1.9885961,-0.51622653,0.86107377,-0.51437958,1.05606557,0.63334655,0.01515395,0.4834048
106,-4.28585045,-2.04785856,-0.55993544,0.82936006,-0.54730631,1.02684985,0.6238018,-0.01744264,0.46455796
107,-4.3904976,-2.10712102,-0.60364434,0.79764635,-0.58023303,0.99763413,0.61425706,-0.05003924,0.44215756
108,-4.49058919,-2.16638348,-0.64735325,0.76593263,-0.61315976,0.96841842,0.60471231,-0.08263584,0.41975716
109,-4.57109189,-2.22089459,-0.69106216,0.73421892,-0.64608649,0.9392027,0.59516757,-0.13093514,0.39735676
110,-4.65159459,-2.27522973,-0.73477107,0.70250521,-0.67901321,0.90998699,0.58562282,-0.17981602,0.37495636
111,-4.7320973,-2.32956486,-0.78034875,0.66965806,-0.71341582,0.88258208,0.57916577,-0.2286969,0.35255596
112,-4.8126,-2.3839,-0.83065556,0.63532222,-0.74917778,0.85755556,0.573,-0.27757778,0.33015556
113,-4.8931027,-2.43823514,-0.88096236,0.60098639,-0.78493974,0.83252903,0.56683423,-0.32645866,0.30751572
114,-4.97360541,-2.49299009,-0.93126917,0.56665055,-0.8207017,0.8075025,0.56066847,-0.37533954,0.28372032
115,-5.07454775,-2.57083514,-0.98157598,0.53231471,-0.85646366,0.78247598,0.5545027,-0.42422042,0.25992492
116,-5.17761922,-2.64868018,-1.03188278,0.49797888,-0.89222563,0.75744945,0.54845105,-0.47454114,0.23612953
117,-5.28069069,-2.72652523,-1.0861007,0.46364304,-0.92798759,0.73242292,0.54294715,-0.52515976,0.21233413
118,-5.38376216,-2.80437027,-1.1440964,0.41475766,-0.96557297,0.70232703,0.53744324,-0.57577838,0.18853874
119,-5.48683363,-2.88221532,-1.20209209,0.36568208,-1.00402402,0.67216486,0.53193934,-0.626397,0.16474334
120,-5.58990511,-2.95828859,-1.26008779,0.31660651,-1.04247508,0.6420027,0.52643544,-0.67701562,0.14094795
121,-5.67698198,-3.01132883,-1.31808348,0.26753093,-1.08092613,0.61184054,0.52093153,-0.72763423,0.10941682
122,-5.75436517,-3.06436907,-1.37607918,0.21845536,-1.11937718,0.58167838,0.51239459,-0.77825285,0.07482362
123,-5.83174835,-3.11740931,-1.43054074,0.16937978,-1.15782823,0.55151622,0.49985405,-0.82073473,0.04023043
124,-5.90913153,-3.17044955,-1.48372222,0.11681471,-1.19627928,0.52170721,0.48731351,-0.85960961,0.00563724
125,-5.98651471,-3.22348979,-1.5369037,0.0613002,-1.2338999,0.4921967,0.47477297,-0.89848448,-0.02895596
126,-6.0638979,-3.27675285,-1.59008519,0.00578569,-1.27135716,0.46268619,0.46223243,-0.93735936,-0.06354915
127,-6.15290811,-3.33157568,-1.64326667,-0.04972883,-1.30881441,0.43317568,0.44969189,-0.97623423,-0.09814234
128,-6.26452643,-3.3863985,-1.69644815,-0.10524334,-1.34627167,0.40366517,0.43152973,-1.01510911,-0.13119049
129,-6.37614474,-3.44122132,-1.75762222,-0.16075786,-1.38372893,0.37415465,0.41083784,-1.05398398,-0.15986837
130,-6.48776306,-3.49604414,-1.81913333,-0.21531291,-1.42118619,0.34441892,0.39014595,-1.09641922,-0.18854625
131,-6.59938138,-3.55086697,-1.88064444,-0.26091301,-1.45864344,0.31258108,0.36945405,-1.14168448,-0.21722412
132,-6.7109997,-3.6040952,-1.94215556,-0.30651311,-1.50824935,0.28074324,0.34876216,-1.18694975,-0.245902
