Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9
131,-19.73935724,-21.24614042,-22.19805117,-23.22763784,-23.82972948,-22.9228884,-22.19078198,-24.07925946,-25.89633261
132,-19.6979206,-21.18875904,-22.14954018,-23.20171352,-23.80298403,-22.87878078,-22.12225262,-24.07065838,-25.88517117
133,-19.63226415,-21.13137766,-22.10102919,-23.17578918,-23.77623856,-22.83467315,-22.05372324,-24.0620573,-25.87400973
134,-19.56334402,-21.07399628,-22.03644432,-23.14986486,-23.74949309,-22.79056552,-21.98519387,-24.05345621,-25.86284829
135,-19.4944239,-21.01661489,-21.9709827,-23.12049982,-23.7172657,-22.7464579,-21.9166645,-24.04485514,-25.85168685
136,-19.42550379,-20.95923351,-21.90552108,-23.09027459,-23.67395783,-22.66835459,-21.84813514,-24.03625406,-25.84308756
137,-19.35658366,-20.89513586,-21.84005946,-23.06004936,-23.63064996,-22.5898316,-21.7801881,-24.02716649,-25.83861622
138,-19.28766354,-20.82977009,-21.77459783,-23.02982415,-23.58734211,-22.51130859,-21.71879243,-24.01710594,-25.83414486
139,-19.22584973,-20.76440433,-21.70992756,-22.99959892,-23.54403424,-22.43278558,-21.65739676,-24.00704541,-25.82967351
140,-19.16807675,-20.69903856,-21.64829081,-22.96937369,-23.50072637,-22.35426258,-21.59600108,-23.99698486,-25.82520216
141,-19.11030378,-20.63367279,-21.58665406,-22.94253189,-23.4574185,-22.27573958,-21.5346054,-23.98692432,-25.82073081
142,-19.05253082,-20.56830702,-21.5250173,-22.91684541,-23.4158209,-22.24611063,-21.47320973,-23.97686379,-25.81625946
143,-18.99475784,-20.49854823,-21.46338054,-22.89115892,-23.37829538,-22.22213609,-21.41181406,-23.96659568,-25.81100108
144,-18.93698487,-20.4286287,-21.40174378,-22.86547244,-23.34076985,-22.19816156,-21.34923279,-23.95528973,-25.80388757
145,-18.8754054,-20.35870919,-21.33426918,-22.83978594,-23.30324433,-22.17418703,-21.28368756,-23.94398379,-25.79677406
146,-18.80796516,-20.28878967,-21.26009189,-22.81409946,-23.2657188,-22.1502125,-21.21814234,-23.93267783,-25.78966054
147,-18.74052492,-20.21887016,-21.1859146,-22.78716684,-23.22819327,-22.12623796,-21.15259712,-23.92137189,-25.78254702
148,-18.67308468,-20.14927676,-21.1117373,-22.75967675,-23.19066774,-22.07890775,-21.08705189,-23.91006594,-25.77543351
149,-18.60564444,-20.08305333,-21.03756,-22.73218667,-23.15459111,-22.02591556,-21.02150667,-23.89876,-25.76832
150,-18.5382042,-20.01682991,-20.9633827,-22.70469658,-23.12262618,-21.97292337,-20.95596144,-23.89444,-25.7609146
151,-18.47054198,-19.95060648,-20.88952324,-22.67720649,-23.09066126,-21.91993118,-20.88615243,-23.89012,-25.75242918
152,-18.40162186,-19.88438307,-20.81578486,-22.6497164,-23.05869634,-21.86693898,-20.81190198,-23.8858,-25.74394378
153,-18.33270174,-19.81815964,-20.74204649,-22.61209838,-23.02673141,-21.81394679,-20.73765153,-23.88148,-25.73545838
154,-18.26378162,-19.74986054,-20.66830811,-22.56869297,-22.99476648,-21.75642918,-20.66340108,-23.87716,-25.72697297
155,-18.1948615,-19.67383532,-20.59456973,-22.52528757,-22.96280156,-21.6970937,-20.58915063,-23.87284,-25.71848757
156,-18.12594138,-19.5978101,-20.52083135,-22.48188216,-22.92773081,-21.6377582,-20.51490018,-23.87520108,-25.71000216
157,-18.05702126,-19.52178486,-20.4518173,-22.43847676,-22.88198379,-21.57842271,-20.44064973,-23.87889838,-25.70013514
158,-17.98353778,-19.44575964,-20.38288613,-22.39507136,-22.83623675,-21.51908721,-20.3684209,-23.88259568,-25.68082703
159,-17.90958222,-19.36973441,-20.31395495,-22.34827568,-22.79048973,-21.45975171,-20.29708396,-23.88629297,-25.66151892
160,-17.83562667,-19.29659856,-20.24502378,-22.29904324,-22.7447427,-21.40569694,-20.22574703,-23.88999027,-25.64221082
161,-17.76167111,-19.22919075,-20.17609262,-22.24981082,-22.69899568,-21.35485202,-20.15441009,-23.89368756,-25.62290271
162,-17.68771556,-19.16178294,-20.10582954,-22.20057838,-22.65324864,-21.30400709,-20.08307315,-23.87847027,-25.6035946
163,-17.61376,-19.09437514,-20.03138054,-22.15134594,-22.60652217,-21.25316217,-20.01173621,-23.85379568,-25.58428649
164,-17.5406448,-19.02696732,-19.95693153,-22.10211351,-22.5556239,-21.20231723,-19.94039928,-23.82912108,-25.56509225
165,-17.46795772,-18.95955952,-19.88248252,-22.05613118,-22.50472564,-21.15147231,-19.86996612,-23.80444649,-25.54846018
166,-17.39527064,-18.88974378,-19.80803351,-22.01306271,-22.45382739,-21.09706378,-19.79963567,-23.77977189,-25.53182811
167,-17.32258354,-18.81708792,-19.7335845,-21.96999424,-22.40292912,-21.03950126,-19.72930522,-23.7550973,-25.51519604
168,-17.24989646,-18.74443208,-19.66677478,-21.92692576,-22.35203087,-20.98193874,-19.65897478,-23.73332217,-25.49856396
169,-17.17720937,-18.67177622,-19.60760433,-21.88385729,-22.30113261,-20.92437622,-19.58864433,-23.71444649,-25.48193189
170,-17.10511784,-18.59912036,-19.54843388,-21.84078882,-22.2520842,-20.8668137,-19.51831388,-23.69557082,-25.46529982
171,-17.03385297,-18.52646451,-19.48926342,-21.7932699,-22.21312588,-20.80925117,-19.44686991,-23.67669514,-25.44866775
