Var1,Var2_1,Var2_2,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_9,Var2_10,Var2_11
1,1.1476836,2.8186956,0.4020408,0.0617148,0.485982,0.0242676,2.1077784,1.1689524,0.0760032,0.439362
2,1.1476836,2.8186956,0.4020408,0.0617148,0.485982,0.0242676,2.1077784,1.1689524,0.0760032,0.439362
3,1.061172,2.7414324,0.4218228,0.1229256,0.3240468,-0.0065268,2.1142044,1.209348,0.0249984,0.3668616
4,1.061172,2.7414324,0.4218228,0.1229256,0.3240468,-0.0065268,2.1142044,1.209348,0.0249984,0.3668616
5,1.061172,2.7414324,0.4218228,0.1229256,0.3240468,-0.0065268,2.1142044,1.209348,0.0249984,0.3668616
6,1.061172,2.7414324,0.4218228,0.1229256,0.3240468,-0.0065268,2.1142044,1.209348,0.0249984,0.3668616
7,0.9741312,2.6632872,0.4368924,0.179172,0.1676052,-0.0388332,2.1159432,1.2459636,-0.0272664,0.2946888
8,0.9741312,2.6632872,0.4368924,0.179172,0.1676052,-0.0388332,2.1159432,1.2459636,-0.0272664,0.2946888
9,0.9741312,2.6632872,0.4368924,0.179172,0.1676052,-0.0388332,2.1159432,1.2459636,-0.0272664,0.2946888
10,0.8866368,2.5843608,0.4472244,0.2304288,0.016632,-0.0726768,2.1130452,1.2789,-0.0807408,0.2227932
11,0.8866368,2.5843608,0.4472244,0.2304288,0.016632,-0.0726768,2.1130452,1.2789,-0.0807408,0.2227932
12,0.8866368,2.5843608,0.4472244,0.2304288,0.016632,-0.0726768,2.1130452,1.2789,-0.0807408,0.2227932
13,0.7985376,2.5046028,0.452844,0.27657,-0.1289988,-0.1079316,2.10546,1.3080564,-0.1355004,0.1512252
14,0.7985376,2.5046028,0.452844,0.27657,-0.1289988,-0.1079316,2.10546,1.3080564,-0.1355004,0.1512252
15,0.7985376,2.5046028,0.452844,0.27657,-0.1289988,-0.1079316,2.10546,1.3080564,-0.1355004,0.1512252
16,0.7985376,2.5046028,0.452844,0.27657,-0.1289988,-0.1079316,2.10546,1.3080564,-0.1355004,0.1512252
17,0.7099344,2.4239628,0.453726,0.3176964,-0.1289988,-0.1446228,2.0932632,1.333458,-0.1914696,0.0799092
18,0.7099344,2.4239628,0.453726,0.3176964,-0.1289988,-0.1446228,2.0932632,1.333458,-0.1914696,0.0799092
19,0.7099344,2.4239628,0.453726,0.3176964,-0.1289988,-0.1446228,2.0932632,1.333458,-0.1914696,0.0799092
20,0.6207768,2.3425416,0.4498704,0.353682,-0.2693124,-0.1827252,2.0764044,1.3550796,-0.248724,0.0088956
21,0.6207768,2.3425416,0.4498704,0.353682,-0.2693124,-0.1827252,2.0764044,1.3550796,-0.248724,0.0088956
22,0.6207768,2.3425416,0.4498704,0.353682,-0.2693124,-0.1827252,2.0764044,1.3550796,-0.248724,0.0088956
23,0.5310648,2.2602384,0.441252,0.3846024,-0.4044096,-0.222138,2.054934,1.3729212,-0.3072636,-0.0618408
24,0.5310648,2.2602384,0.441252,0.3846024,-0.4044096,-0.222138,2.054934,1.3729212,-0.3072636,-0.0618408
25,0.5310648,2.2602384,0.441252,0.3846024,-0.4044096,-0.222138,2.054934,1.3729212,-0.3072636,-0.0618408
26,0.5310648,2.2602384,0.441252,0.3846024,-0.4044096,-0.222138,2.054934,1.3729212,-0.3072636,-0.0618408
27,0.4407732,2.2602384,0.4279212,0.4103568,-0.5343156,-0.2628864,2.0289024,1.3869576,-0.3670632,-0.1323
28,0.4407732,2.2602384,0.4279212,0.4103568,-0.5343156,-0.2628864,2.0289024,1.3869576,-0.3670632,-0.1323
29,0.4407732,2.2602384,0.4279212,0.4103568,-0.5343156,-0.2628864,2.0289024,1.3869576,-0.3670632,-0.1323
30,0.3499272,2.1770532,0.4098528,0.4309956,-0.6591312,-0.30492,1.9983096,1.397214,-0.4281984,-0.2024568
31,0.3499272,2.1770532,0.4098528,0.4309956,-0.6591312,-0.30492,1.9983096,1.397214,-0.4281984,-0.2024568
32,0.3499272,2.1770532,0.4098528,0.4309956,-0.6591312,-0.30492,1.9983096,1.397214,-0.4281984,-0.2024568
33,0.2584764,2.092986,0.3870972,0.4464936,-0.7788312,-0.348138,1.9632816,1.40364,-0.490644,-0.2723364
34,0.2584764,2.092986,0.3870972,0.4464936,-0.7788312,-0.348138,1.9632816,1.40364,-0.490644,-0.2723364
35,0.2584764,2.092986,0.3870972,0.4464936,-0.7788312,-0.348138,1.9632816,1.40364,-0.490644,-0.2723364
36,0.2584764,2.092986,0.3870972,0.4464936,-0.7788312,-0.348138,1.9632816,1.40364,-0.490644,-0.2723364
37,0.166446,2.0080368,0.3597048,0.456876,-0.8935164,-0.3925908,1.9238184,1.4062608,-0.5544756,-0.3419136
38,0.166446,2.0080368,0.3597048,0.456876,-0.8935164,-0.3925908,1.9238184,1.4062608,-0.5544756,-0.3419136
39,0.166446,2.0080368,0.3597048,0.456876,-0.8935164,-0.3925908,1.9238184,1.4062608,-0.5544756,-0.3419136
40,0.0738108,1.9221804,0.3277008,0.4621428,-1.0031868,-0.4381272,1.8800712,1.4051016,-0.6196428,-0.411138
41,0.0738108,1.9221804,0.3277008,0.4621428,-1.0031868,-0.4381272,1.8800712,1.4051016,-0.6196428,-0.411138
42,0.0738108,1.9221804,0.3277008,0.4621428,-1.0031868,-0.4381272,1.8800712,1.4051016,-0.6196428,-0.411138
43,-0.0194544,1.8353664,0.2911608,0.4623444,-1.1078172,-0.4847472,1.8321408,1.4001372,-0.6862464,-0.48006
44,-0.0194544,1.8353664,0.2911608,0.4623444,-1.1078172,-0.4847472,1.8321408,1.4001372,-0.6862464,-0.48006
45,-0.0194544,1.8353664,0.2911608,0.4623444,-1.1078172,-0.4847472,1.8321408,1.4001372,-0.6862464,-0.48006
46,-0.0194544,1.8353664,0.2911608,0.4623444,-1.1078172,-0.4847472,1.8321408,1.4001372,-0.6862464,-0.48006
47,-0.1133496,1.7476452,0.2501856,0.457506,-1.1078172,-0.5323752,1.7801028,1.3913928,-0.754236,-0.548604
48,-0.1133496,1.7476452,0.2501856,0.457506,-1.1078172,-0.5323752,1.7801028,1.3913928,-0.754236,-0.548604
49,-0.1133496,1.7476452,0.2501856,0.457506,-1.1078172,-0.5323752,1.7801028,1.3913928,-0.754236,-0.548604
50,-0.2078748,1.6588908,0.204876,0.4477032,-1.2074832,-0.5808852,1.7241588,1.378944,-0.8237124,-0.6167952
51,-0.2078748,1.6588908,0.204876,0.4477032,-1.2074832,-0.5808852,1.7241588,1.378944,-0.8237124,-0.6167952
52,-0.2078748,1.6588908,0.204876,0.4477032,-1.2074832,-0.5808852,1.7241588,1.378944,-0.8237124,-0.6167952
53,-0.3030552,1.5691536,0.1553328,0.4330368,-1.3021848,-0.630252,1.6644852,1.3628412,-0.8946504,-0.684558
54,-0.3030552,1.5691536,0.1553328,0.4330368,-1.3021848,-0.630252,1.6644852,1.3628412,-0.8946504,-0.684558
55,-0.3030552,1.5691536,0.1553328,0.4330368,-1.3021848,-0.630252,1.6644852,1.3628412,-0.8946504,-0.684558
56,-0.3030552,1.5691536,0.1553328,0.4330368,-1.3021848,-0.630252,1.6644852,1.3628412,-0.8946504,-0.684558
57,-0.3988908,1.478358,0.1017072,0.4135572,-1.391922,-0.6803748,1.601208,1.3430592,-0.9670248,-0.7518168
58,-0.3988908,1.478358,0.1017072,0.4135572,-1.391922,-0.6803748,1.601208,1.3430592,-0.9670248,-0.7518168
59,-0.3988908,1.478358,0.1017072,0.4135572,-1.391922,-0.6803748,1.601208,1.3430592,-0.9670248,-0.7518168
60,-0.4953312,1.3865292,0.0441756,0.4135572,-1.4766948,-0.7311276,1.5345792,1.3197492,-1.0409364,-0.8185968
61,-0.4953312,1.3865292,0.0441756,0.4135572,-1.4766948,-0.7311276,1.5345792,1.3197492,-1.0409364,-0.8185968
62,-0.4953312,1.3865292,0.0441756,0.4135572,-1.4766948,-0.7311276,1.5345792,1.3197492,-1.0409364,-0.8185968
63,-0.5924772,1.2935412,-0.0171612,0.3894156,-1.5565284,-0.78246,1.4647752,1.2929868,-1.1162592,-0.8848224
64,-0.5924772,1.2935412,-0.0171612,0.3894156,-1.5565284,-0.78246,1.4647752,1.2929868,-1.1162592,-0.8848224
65,-0.5924772,1.2935412,-0.0171612,0.3894156,-1.5565284,-0.78246,1.4647752,1.2929868,-1.1162592,-0.8848224
66,-0.5924772,1.2935412,-0.0171612,0.3894156,-1.5565284,-0.78246,1.4647752,1.2929868,-1.1162592,-0.8848224
67,-0.6902532,1.1994444,-0.0820512,0.3607128,-1.6314228,-0.8341956,1.392048,1.2628476,-1.193094,-0.9504684
68,-0.6902532,1.1994444,-0.0820512,0.3607128,-1.6314228,-0.8341956,1.392048,1.2628476,-1.193094,-0.9504684
69,-0.6902532,1.1994444,-0.0820512,0.3607128,-1.6314228,-0.8341956,1.392048,1.2628476,-1.193094,-0.9504684
70,-0.7886844,1.1042388,-0.150318,0.3276,-1.701378,-0.886284,1.3166244,1.2294576,-1.2713652,-1.015434
71,-0.7886844,1.1042388,-0.150318,0.3276,-1.701378,-0.886284,1.3166244,1.2294576,-1.2713652,-1.015434
72,-0.7886844,1.1042388,-0.150318,0.3276,-1.701378,-0.886284,1.3166244,1.2294576,-1.2713652,-1.015434
73,-0.8877708,1.1042388,-0.150318,0.2902536,-1.7664444,-0.9385488,1.2387312,1.192968,-1.3510476,-1.0797192
74,-0.8877708,1.1042388,-0.150318,0.2902536,-1.7664444,-0.9385488,1.2387312,1.192968,-1.3510476,-1.0797192
75,-0.8877708,1.1042388,-0.150318,0.2902536,-1.7664444,-0.9385488,1.2387312,1.192968,-1.3510476,-1.0797192
76,-0.8877708,1.1042388,-0.150318,0.2902536,-1.7664444,-0.9385488,1.2387312,1.192968,-1.3510476,-1.0797192
77,-0.987462,1.0077984,-0.2217348,0.2488248,-1.7664444,-0.990864,1.1586456,1.1534796,-1.4320656,-1.143198
78,-0.987462,1.0077984,-0.2217348,0.2488248,-1.7664444,-0.990864,1.1586456,1.1534796,-1.4320656,-1.143198
79,-0.987462,1.0077984,-0.2217348,0.2488248,-1.7664444,-0.990864,1.1586456,1.1534796,-1.4320656,-1.143198
80,-1.0877832,0.910224,-0.2961504,0.2035152,-1.8266472,-1.0431036,1.0765692,1.111194,-1.514394,-1.2058956
81,-1.0877832,0.910224,-0.2961504,0.2035152,-1.8266472,-1.0431036,1.0765692,1.111194,-1.514394,-1.2058956
82,-1.0877832,0.910224,-0.2961504,0.2035152,-1.8266472,-1.0431036,1.0765692,1.111194,-1.514394,-1.2058956
83,-1.1886588,0.8114148,-0.373338,0.154476,-1.8820368,-1.0951668,0.9928044,1.0662372,-1.597932,-1.267686
84,-1.1886588,0.8114148,-0.373338,0.154476,-1.8820368,-1.0951668,0.9928044,1.0662372,-1.597932,-1.267686
85,-1.1886588,0.8114148,-0.373338,0.154476,-1.8820368,-1.0951668,0.9928044,1.0662372,-1.597932,-1.267686
86,-1.1886588,0.8114148,-0.373338,0.154476,-1.8820368,-1.0951668,0.9928044,1.0662372,-1.597932,-1.267686
87,-1.2900636,0.7114464,-0.4530708,0.1019844,-1.9326132,-1.146852,0.9076032,1.0188864,-1.682604,-1.3285188
88,-1.2900636,0.7114464,-0.4530708,0.1019844,-1.9326132,-1.146852,0.9076032,1.0188864,-1.682604,-1.3285188
89,-1.2900636,0.7114464,-0.4530708,0.1019844,-1.9326132,-1.146852,0.9076032,1.0188864,-1.682604,-1.3285188
90,-1.3919724,0.6102684,-0.535122,0.0461664,-1.9785528,-1.198134,0.821142,0.9692172,-1.7682336,-1.3883436
91,-1.3919724,0.6102684,-0.535122,0.0461664,-1.9785528,-1.198134,0.821142,0.9692172,-1.7682336,-1.3883436
92,-1.3919724,0.6102684,-0.535122,0.0461664,-1.9785528,-1.198134,0.821142,0.9692172,-1.7682336,-1.3883436
93,-1.4943348,0.5080068,-0.61929,-0.0127512,-2.0198304,-1.2487356,0.7337736,0.9174816,-1.8547956,-1.4470596
94,-1.4943348,0.5080068,-0.61929,-0.0127512,-2.0198304,-1.2487356,0.7337736,0.9174816,-1.8547956,-1.4470596
95,-1.4943348,0.5080068,-0.61929,-0.0127512,-2.0198304,-1.2487356,0.7337736,0.9174816,-1.8547956,-1.4470596
96,-1.4943348,0.5080068,-0.61929,-0.0127512,-2.0198304,-1.2487356,0.7337736,0.9174816,-1.8547956,-1.4470596
97,-1.5970752,0.4045608,-0.7053984,-0.0745668,-2.0565972,-1.298682,0.6456996,0.8639568,-1.9420884,-1.5046668
98,-1.5970752,0.4045608,-0.7053984,-0.0745668,-2.0565972,-1.298682,0.6456996,0.8639568,-1.9420884,-1.5046668
99,-1.5970752,0.4045608,-0.7053984,-0.0745668,-2.0565972,-1.298682,0.6456996,0.8639568,-1.9420884,-1.5046668
100,-1.700118,0.3000816,-0.7932708,-0.139104,-2.088954,-1.3477716,0.5571468,0.8087688,-2.029986,-1.5610644
101,-1.700118,0.3000816,-0.7932708,-0.139104,-2.088954,-1.3477716,0.5571468,0.8087688,-2.029986,-1.5610644
102,-1.700118,0.3000816,-0.7932708,-0.139104,-2.088954,-1.3477716,0.5571468,0.8087688,-2.029986,-1.5610644
103,-1.8033876,0.1946448,-0.8826804,-0.2060856,-2.1170772,-1.3959036,0.4683924,0.7521948,-2.1182616,-1.6161768
104,-1.8033876,0.1946448,-0.8826804,-0.2060856,-2.1170772,-1.3959036,0.4683924,0.7521948,-2.1182616,-1.6161768
105,-1.8033876,0.1946448,-0.8826804,-0.2060856,-2.1170772,-1.3959036,0.4683924,0.7521948,-2.1182616,-1.6161768
106,-1.8033876,0.1946448,-0.8826804,-0.2060856,-2.1170772,-1.3959036,0.4683924,0.7521948,-2.1182616,-1.6161768
107,-1.9068084,0.0882756,-0.9735012,-0.2753856,-2.1170772,-1.442952,0.379638,0.6944616,-2.2068396,-1.6699536
108,-1.9068084,0.0882756,-0.9735012,-0.2753856,-2.1170772,-1.442952,0.379638,0.6944616,-2.2068396,-1.6699536
109,-1.9068084,0.0882756,-0.9735012,-0.2753856,-2.1170772,-1.442952,0.379638,0.6944616,-2.2068396,-1.6699536
110,-2.0103048,-0.0188748,-1.0656072,-0.3468024,-2.1410424,-1.4888916,0.2910852,0.6357708,-2.295468,-1.7223444
111,-2.0103048,-0.0188748,-1.0656072,-0.3468024,-2.1410424,-1.4888916,0.2910852,0.6357708,-2.295468,-1.7223444
112,-2.0103048,-0.0188748,-1.0656072,-0.3468024,-2.1410424,-1.4888916,0.2910852,0.6357708,-2.295468,-1.7223444
113,-2.1137256,-0.1267308,-1.1588472,-0.4201596,-2.1610512,-1.5335964,0.2030112,0.6357708,-2.38392,-1.7732232
114,-2.1137256,-0.1267308,-1.1588472,-0.4201596,-2.1610512,-1.5335964,0.2030112,0.6357708,-2.38392,-1.7732232
115,-2.1137256,-0.1267308,-1.1588472,-0.4201596,-2.1610512,-1.5335964,0.2030112,0.6357708,-2.38392,-1.7732232
116,-2.1137256,-0.1267308,-1.1588472,-0.4201596,-2.1610512,-1.5335964,0.2030112,0.6357708,-2.38392,-1.7732232
117,-2.2169952,-0.2350908,-1.2531204,-0.4952304,-2.17728,-1.5769908,0.1155924,0.5763744,-2.4720444,-1.82259
118,-2.2169952,-0.2350908,-1.2531204,-0.4952304,-2.17728,-1.5769908,0.1155924,0.5763744,-2.4720444,-1.82259
119,-2.2169952,-0.2350908,-1.2531204,-0.4952304,-2.17728,-1.5769908,0.1155924,0.5763744,-2.4720444,-1.82259
120,-2.3199624,-0.2350908,-1.3483512,-0.5719392,-2.1899556,-1.6190748,0.02898,0.5164992,-2.5596144,-1.8703692
121,-2.3199624,-0.2350908,-1.3483512,-0.5719392,-2.1899556,-1.6190748,0.02898,0.5164992,-2.5596144,-1.8703692
122,-2.3199624,-0.2350908,-1.3483512,-0.5719392,-2.1899556,-1.6190748,0.02898,0.5164992,-2.5596144,-1.8703692
123,-2.4225012,-0.3439296,-1.4444388,-0.650034,-2.1992292,-1.6597728,-0.0565488,0.456372,-2.646378,-1.9164852
124,-2.4225012,-0.3439296,-1.4444388,-0.650034,-2.1992292,-1.6597728,-0.0565488,0.456372,-2.646378,-1.9164852
125,-2.4225012,-0.3439296,-1.4444388,-0.650034,-2.1992292,-1.6597728,-0.0565488,0.456372,-2.646378,-1.9164852
126,-2.4225012,-0.3439296,-1.4444388,-0.650034,-2.1992292,-1.6597728,-0.0565488,0.456372,-2.646378,-1.9164852
127,-2.5244856,-0.4529448,-1.541358,-0.7294644,-2.2053528,-1.6990596,-0.1408932,0.3961944,-2.732184,-1.9609128
128,-2.5244856,-0.4529448,-1.541358,-0.7294644,-2.2053528,-1.6990596,-0.1408932,0.3961944,-2.732184,-1.9609128
129,-2.5244856,-0.4529448,-1.541358,-0.7294644,-2.2053528,-1.6990596,-0.1408932,0.3961944,-2.732184,-1.9609128
130,-2.6257896,-0.562086,-1.6390836,-0.8100288,-2.208528,-1.7368848,-0.2238768,0.3361428,-2.81673,-2.0035512
131,-2.6257896,-0.562086,-1.6390836,-0.8100288,-2.208528,-1.7368848,-0.2238768,0.3361428,-2.81673,-2.0035512
132,-2.6257896,-0.562086,-1.6390836,-0.8100288,-2.208528,-1.7368848,-0.2238768,0.3361428,-2.81673,-2.0035512
133,-2.726136,-0.6711012,-1.7375652,-0.8916012,-2.2089816,-1.7733744,-0.3053232,0.2765448,-2.89989,-2.0444256
134,-2.726136,-0.6711012,-1.7375652,-0.8916012,-2.2089816,-1.7733744,-0.3053232,0.2765448,-2.89989,-2.0444256
135,-2.726136,-0.6711012,-1.7375652,-0.8916012,-2.2089816,-1.7733744,-0.3053232,0.2765448,-2.89989,-2.0444256
136,-2.726136,-0.6711012,-1.7375652,-0.8916012,-2.2089816,-1.7733744,-0.3053232,0.2765448,-2.89989,-2.0444256
137,-2.8255248,-0.7798392,-1.8367776,-0.9740052,-2.2089816,-1.8084024,-0.3851316,0.2175012,-2.9813868,-2.0834604
138,-2.8255248,-0.7798392,-1.8367776,-0.9740052,-2.2089816,-1.8084024,-0.3851316,0.2175012,-2.9813868,-2.0834604
139,-2.8255248,-0.7798392,-1.8367776,-0.9740052,-2.2089816,-1.8084024,-0.3851316,0.2175012,-2.9813868,-2.0834604
140,-2.9237292,-0.8880984,-1.9367712,-1.057266,-2.207016,-1.84212,-0.463176,0.159264,-3.0610188,-2.1206304
141,-2.9237292,-0.8880984,-1.9367712,-1.057266,-2.207016,-1.84212,-0.463176,0.159264,-3.0610188,-2.1206304
142,-2.9237292,-0.8880984,-1.9367712,-1.057266,-2.207016,-1.84212,-0.463176,0.159264,-3.0610188,-2.1206304
143,-3.0204972,-0.9957276,-2.0375208,-1.1411316,-2.2028076,-1.8745272,-0.5393808,0.1019844,-3.1386096,-2.1559104
144,-3.0204972,-0.9957276,-2.0375208,-1.1411316,-2.2028076,-1.8745272,-0.5393808,0.1019844,-3.1386096,-2.1559104
145,-3.0204972,-0.9957276,-2.0375208,-1.1411316,-2.2028076,-1.8745272,-0.5393808,0.1019844,-3.1386096,-2.1559104
146,-3.0204972,-0.9957276,-2.0375208,-1.1411316,-2.2028076,-1.8745272,-0.5393808,0.1019844,-3.1386096,-2.1559104
147,-3.1157784,-1.1025,-2.1390516,-1.2255516,-2.1966084,-1.905624,-0.61362,0.0458388,-3.2139576,-2.1893004
148,-3.1157784,-1.1025,-2.1390516,-1.2255516,-2.1966084,-1.905624,-0.61362,0.0458388,-3.2139576,-2.1893004
149,-3.1157784,-1.1025,-2.1390516,-1.2255516,-2.1966084,-1.905624,-0.61362,0.0458388,-3.2139576,-2.1893004
150,-3.2093208,-1.208214,-2.2413636,-1.3104756,-2.1886452,-1.9355616,-0.6858684,-0.0089964,-3.2868864,-2.2207752
151,-3.2093208,-1.208214,-2.2413636,-1.3104756,-2.1886452,-1.9355616,-0.6858684,-0.0089964,-3.2868864,-2.2207752
152,-3.2093208,-1.208214,-2.2413636,-1.3104756,-2.1886452,-1.9355616,-0.6858684,-0.0089964,-3.2868864,-2.2207752
153,-3.2093208,-1.208214,-2.2413636,-1.3104756,-2.1886452,-1.9355616,-0.6858684,-0.0089964,-3.2868864,-2.2207752
154,-3.3009984,-1.3127184,-2.3445072,-1.3957272,-2.1791448,-1.96434,-0.7560504,-0.0623448,-3.3572196,-2.2503096
155,-3.3009984,-1.3127184,-2.3445072,-1.3957272,-2.1791448,-1.96434,-0.7560504,-0.0623448,-3.3572196,-2.2503096
156,-3.3009984,-1.3127184,-2.3445072,-1.3957272,-2.1791448,-1.96434,-0.7560504,-0.0623448,-3.3572196,-2.2503096
157,-3.3906348,-1.4158872,-2.4484068,-1.4812308,-2.1683088,-1.9921104,-0.8240904,-0.11403,-3.424806,-2.2779792
158,-3.3906348,-1.4158872,-2.4484068,-1.4812308,-2.1683088,-1.9921104,-0.8240904,-0.11403,-3.424806,-2.2779792
159,-3.3906348,-1.4158872,-2.4484068,-1.4812308,-2.1683088,-1.9921104,-0.8240904,-0.11403,-3.424806,-2.2779792
160,-3.4780284,-1.5174432,-2.553138,-1.566936,-2.156364,-2.0189232,-0.8900136,-0.1639512,-3.4895196,-2.3037588
161,-3.4780284,-1.5174432,-2.553138,-1.566936,-2.156364,-2.0189232,-0.8900136,-0.1639512,-3.4895196,-2.3037588
162,-3.4780284,-1.5174432,-2.553138,-1.566936,-2.156364,-2.0189232,-0.8900136,-0.1639512,-3.4895196,-2.3037588
163,-3.4780284,-1.5174432,-2.553138,-1.566936,-2.156364,-2.0189232,-0.8900136,-0.1639512,-3.4895196,-2.3037588
164,-3.5631036,-1.6172856,-2.6586504,-1.6527672,-2.143512,-2.0448792,-0.95382,-0.2119572,-3.5512596,-2.3276988
165,-3.5631036,-1.6172856,-2.6586504,-1.6527672,-2.143512,-2.0448792,-0.95382,-0.2119572,-3.5512596,-2.3276988
166,-3.5631036,-1.6172856,-2.6586504,-1.6527672,-2.143512,-2.0448792,-0.95382,-0.2119572,-3.5512596,-2.3276988
167,-3.6456588,-1.6172856,-2.7648684,-1.7385732,-2.143512,-2.070054,-1.0154592,-0.2579472,-3.6098496,-2.3497992
168,-3.6456588,-1.6172856,-2.7648684,-1.7385732,-2.143512,-2.070054,-1.0154592,-0.2579472,-3.6098496,-2.3497992
169,-3.6456588,-1.6172856,-2.7648684,-1.7385732,-2.143512,-2.070054,-1.0154592,-0.2579472,-3.6098496,-2.3497992
170,-3.7255932,-1.7153388,-2.871792,-1.8242784,-2.1298788,-2.0945988,-1.0749816,-0.3017448,-3.6652896,-2.3701356
171,-3.7255932,-1.7153388,-2.871792,-1.8242784,-2.1298788,-2.0945988,-1.0749816,-0.3017448,-3.6652896,-2.3701356
172,-3.7255932,-1.7153388,-2.871792,-1.8242784,-2.1298788,-2.0945988,-1.0749816,-0.3017448,-3.6652896,-2.3701356
173,-3.7255932,-1.7153388,-2.871792,-1.8242784,-2.1298788,-2.0945988,-1.0749816,-0.3017448,-3.6652896,-2.3701356
174,-3.8027808,-1.8113256,-2.9793204,-1.8242784,-2.1156156,-2.118564,-1.1323872,-0.3432744,-3.7174284,-2.388708
175,-3.8027808,-1.8113256,-2.9793204,-1.8242784,-2.1156156,-2.118564,-1.1323872,-0.3432744,-3.7174284,-2.388708
176,-3.8027808,-1.8113256,-2.9793204,-1.8242784,-2.1156156,-2.118564,-1.1323872,-0.3432744,-3.7174284,-2.388708
177,-3.877146,-1.905246,-3.0873024,-1.9098324,-2.1008988,-2.1420756,-1.1877012,-0.3823848,-3.766266,-2.405592
178,-3.877146,-1.905246,-3.0873024,-1.9098324,-2.1008988,-2.1420756,-1.1877012,-0.3823848,-3.766266,-2.405592
179,-3.877146,-1.905246,-3.0873024,-1.9098324,-2.1008988,-2.1420756,-1.1877012,-0.3823848,-3.766266,-2.405592
180,-3.9485628,-1.996974,-3.195612,-1.995084,-2.0857788,-2.165184,-1.2409992,-0.4190256,-3.8117016,-2.4208884
181,-3.9485628,-1.996974,-3.195612,-1.995084,-2.0857788,-2.165184,-1.2409992,-0.4190256,-3.8117016,-2.4208884
182,-3.9485628,-1.996974,-3.195612,-1.995084,-2.0857788,-2.165184,-1.2409992,-0.4190256,-3.8117016,-2.4208884
183,-3.9485628,-1.996974,-3.195612,-1.995084,-2.0857788,-2.165184,-1.2409992,-0.4190256,-3.8117016,-2.4208884
184,-4.0169808,-2.0863836,-3.3041232,-2.0799576,-2.0703312,-2.1880152,-1.292256,-0.4530456,-3.8537856,-2.4346224
185,-4.0169808,-2.0863836,-3.3041232,-2.0799576,-2.0703312,-2.1880152,-1.292256,-0.4530456,-3.8537856,-2.4346224
186,-4.0169808,-2.0863836,-3.3041232,-2.0799576,-2.0703312,-2.1880152,-1.292256,-0.4530456,-3.8537856,-2.4346224
187,-4.0823748,-2.1734496,-3.412584,-2.1643272,-2.0546316,-2.210544,-1.3416228,-0.4843692,-3.8924928,-2.4468444
188,-4.0823748,-2.1734496,-3.412584,-2.1643272,-2.0546316,-2.210544,-1.3416228,-0.4843692,-3.8924928,-2.4468444
189,-4.0823748,-2.1734496,-3.412584,-2.1643272,-2.0546316,-2.210544,-1.3416228,-0.4843692,-3.8924928,-2.4468444
190,-4.1447196,-2.258046,-3.5207676,-2.2481676,-2.0387052,-2.2329468,-1.3890744,-0.5128704,-3.9277476,-2.4576552
191,-4.1447196,-2.258046,-3.5207676,-2.2481676,-2.0387052,-2.2329468,-1.3890744,-0.5128704,-3.9277476,-2.4576552
192,-4.1447196,-2.258046,-3.5207676,-2.2481676,-2.0387052,-2.2329468,-1.3890744,-0.5128704,-3.9277476,-2.4576552
193,-4.1447196,-2.258046,-3.5207676,-2.2481676,-2.0387052,-2.2329468,-1.3890744,-0.5128704,-3.9277476,-2.4576552
194,-4.2039396,-2.3402232,-3.6283968,-2.331252,-2.0387052,-2.255148,-1.4347116,-0.5384988,-3.9596256,-2.4671052
195,-4.2039396,-2.3402232,-3.6283968,-2.331252,-2.0387052,-2.255148,-1.4347116,-0.5384988,-3.9596256,-2.4671052
196,-4.2039396,-2.3402232,-3.6283968,-2.331252,-2.0387052,-2.255148,-1.4347116,-0.5384988,-3.9596256,-2.4671052
197,-4.2601104,-2.4198804,-3.7351692,-2.41353,-2.0225016,-2.2772232,-1.4786352,-0.561078,-3.988152,-2.4753204
198,-4.2601104,-2.4198804,-3.7351692,-2.41353,-2.0225016,-2.2772232,-1.4786352,-0.561078,-3.988152,-2.4753204
199,-4.2601104,-2.4198804,-3.7351692,-2.41353,-2.0225016,-2.2772232,-1.4786352,-0.561078,-3.988152,-2.4753204
200,-4.313232,-2.497068,-3.8407572,-2.4948756,-2.0059956,-2.2991976,-1.5208704,-0.580608,-4.0133772,-2.4823512
201,-4.313232,-2.497068,-3.8407572,-2.4948756,-2.0059956,-2.2991976,-1.5208704,-0.580608,-4.0133772,-2.4823512
202,-4.313232,-2.497068,-3.8407572,-2.4948756,-2.0059956,-2.2991976,-1.5208704,-0.580608,-4.0133772,-2.4823512
203,-4.313232,-2.497068,-3.8407572,-2.4948756,-2.0059956,-2.2991976,-1.5208704,-0.580608,-4.0133772,-2.4823512
204,-4.3633548,-2.5717104,-3.944808,-2.5751376,-1.9891116,-2.3210208,-1.5614928,-0.5969124,-4.035276,-2.4882228
205,-4.3633548,-2.5717104,-3.944808,-2.5751376,-1.9891116,-2.3210208,-1.5614928,-0.5969124,-4.035276,-2.4882228
206,-4.3633548,-2.5717104,-3.944808,-2.5751376,-1.9891116,-2.3210208,-1.5614928,-0.5969124,-4.035276,-2.4882228
207,-4.410504,-2.6438328,-4.0469184,-2.65419,-1.9717488,-2.3426928,-1.6005276,-0.6099156,-4.0539492,-2.4930864
208,-4.410504,-2.6438328,-4.0469184,-2.65419,-1.9717488,-2.3426928,-1.6005276,-0.6099156,-4.0539492,-2.4930864
