time,degreeX,degreeY,degreeZ,,,,,,,,,,,,,,,,,,,,,,,,
1.9,14.0134171,-0.850454713,2.738817264,,,9.377972542,8.651982756,7.884501315,7.399915846,6.968467768,6.635959426,6.18912557,6.373061367,,,0.620178652,-0.376491109,-0.99926209,-0.705062716,-0.58942402,-0.486541837,-0.39356683,,2.738817264,2.11849588,1.692589309,2.460242059
2,13.96357015,-0.863453179,2.75906694,,,9.331574567,8.605878174,7.83940488,7.35453732,6.922950342,6.590604757,6.144237748,6.327898805,,,0.606288204,-0.393711796,-1.013167843,-0.719487421,-0.604081908,-0.501363952,-0.408507088,,2.75906694,2.138415669,1.712168251,2.482883165
2.1,13.91371262,-0.876638314,2.7797473,,,9.281700735,8.556481511,7.791236178,7.306193217,6.874566218,6.542469909,6.096694754,6.280026538,,,0.592250092,-0.409563998,-1.027103733,-0.734039666,-0.618904735,-0.516382744,-0.423671753,,2.7797473,2.158247661,1.731726383,2.505403862
2.2,13.86369489,-0.890000875,2.800844078,,,9.228587288,8.504012686,7.740197953,7.255075457,6.823497673,6.491729803,6.046661628,6.229613656,,,0.578057888,-0.423586145,-1.041093195,-0.748729543,-0.633897192,-0.53159822,-0.439056679,,2.800844078,2.177993395,1.751264547,2.527799103
2.3,13.81335089,-0.903531183,2.822339525,,,9.173203245,8.449372595,7.68711855,7.20196744,6.770487974,6.43909662,5.99480855,6.177347686,,,0.563705096,-0.435968143,-1.055204759,-0.763592345,-0.649081355,-0.547020828,-0.454661911,,2.822339525,2.19777001,1.770869558,2.550201505
2.4,13.7625057,-0.917219287,2.844213344,,,9.116812572,8.393736306,7.633078332,7.14789084,6.716506403,6.385499036,5.942009344,6.124125108,,,0.54918564,-0.447480473,-1.069519768,-0.778670273,-0.664483893,-0.562663557,-0.470488174,,2.844213344,2.217752292,1.79067111,2.572812462
2.5,13.71098267,-0.931055115,2.866443577,,,9.060499773,8.338112219,7.579004817,7.093722841,6.662385227,6.331734592,5.889014689,6.070715936,,,0.534494304,-0.459214406,-1.084099987,-0.793994108,-0.680123271,-0.578534048,-0.486533419,,2.866443577,2.238104526,1.810791136,2.595821158
2.6,13.65860984,-0.945028606,2.889007441,,,9.004826054,8.28302257,7.525379198,7.039918668,6.608556548,6.278217684,5.836215213,6.017520556,,,0.519627092,-0.472221248,-1.098966364,-0.8095712,-0.696001379,-0.594629447,-0.502790579,,2.889007441,2.258926795,1.831303937,2.619340783
2.7,13.60522558,-0.959129833,2.911882083,,,8.94971516,8.228397326,7.472138833,6.986419407,6.554964877,6.224895835,5.783562753,5.964488922,,,0.504581515,-0.487170803,-1.11409482,-0.825383096,-0.712101884,-0.610935399,-0.519247158,,2.911882083,2.28023165,1.852218879,2.643380911
2.8,13.55068344,-0.973349102,2.935045259,,,8.894575399,8.173687544,7.418781316,6.932750399,6.501160449,6.171339044,5.730654314,5.911206755,,,0.489356799,-0.504141165,-1.129428224,-0.841392315,-0.728394961,-0.62742898,-0.535886523,,2.935045259,2.301954313,1.873488013,2.667859759
