time,degreeX,degreeY,degreeZ
46.8,12.5317097,2.673024755,-3.669913806
46.9,12.60655287,2.724481037,-3.74601958
47,12.68136569,2.776120294,-3.822163912
47.1,12.75614621,2.827937759,-3.898354412
47.2,12.83089247,2.879928485,-3.974598439
47.3,12.90560246,2.932087349,-4.050903074
47.4,12.98027415,2.984409063,-4.127275078
47.5,13.05490546,3.036888184,-4.203720865
47.6,13.12949428,3.089519116,-4.280246471
47.7,13.20403845,3.142296126,-4.356857526
47.8,13.27853579,3.19521335,-4.433559225
47.9,13.35298407,3.2482648,-4.510356306
48,13.427381,3.301444373,-4.587253025
48.1,13.50172428,3.354745861,-4.664253139
48.2,13.57601152,3.408162958,-4.741359883
48.3,13.65024031,3.461689269,-4.818575958
48.4,13.72440819,3.515318316,-4.895903517
48.5,13.79851262,3.569043551,-4.973344153
48.6,13.87255101,3.622858359,-5.050898889
48.7,13.94652072,3.676756068,-5.128568175
48.8,14.02041903,3.730729958,-5.206351882
48.9,14.09424315,3.784773268,-5.284249302
49,14.16799021,3.838879203,-5.362259143
49.1,14.24165724,3.893040943,-5.440379541
49.2,14.31524122,3.947251648,-5.518608054
49.3,14.388739,4.001504469,-5.596941679
49.4,14.46214734,4.055792555,-5.675376851
49.5,14.53546287,4.110109055,-5.753909459
49.6,14.60868212,4.164447133,-5.832534857
49.7,14.68180149,4.218799968,-5.911247871
49.8,14.75481722,4.273160767,-5.990042823
49.9,14.82772542,4.327522766,-6.068913536
50,14.90052205,4.381879241,-6.147853358
50.1,14.97320288,4.436223511,-6.226855174
50.2,15.04576351,4.490548949,-6.305911427
50.3,15.11819936,4.544848981,-6.385014132
50.4,15.19050563,4.599117098,-6.464154899
50.5,15.26267732,4.653346859,-6.543324949
50.6,15.33470921,4.707531896,-6.622515135
50.7,15.40659584,4.761665921,-6.701715957
50.8,15.47833149,4.815742726,-6.780917587
50.9,15.54991021,4.869756195,-6.860109882
51,15.62132576,4.923700301,-6.939282406
51.1,15.69257162,4.977569113,-7.01842445
51.2,15.763641,5.0313568,-7.097525045
51.3,15.83452678,5.085057631,-7.176572983
51.4,15.90522156,5.138665983,-7.255556836
51.5,15.97571759,5.192176335,-7.334464969
51.6,16.04600681,5.245583278,-7.413285559
51.7,16.11608081,5.298881511,-7.492006611
51.8,16.18593084,5.352065842,-7.570615974
51.9,16.2555478,5.405131193,-7.649101353
52,16.32492222,5.458072592,-7.72745033
52.1,16.39404425,5.510885179,-7.805650374
52.2,16.46290371,5.563564202,-7.883688854
52.3,16.53148999,5.616105014,-7.961553057
52.4,16.59979213,5.668503075,-8.039230201
52.5,16.66779878,5.720753942,-8.116707444
52.6,16.73549819,5.772853273,-8.193971903
52.7,16.80287826,5.824796818,-8.271010661
52.8,16.86992645,5.876580418,-8.347810788
52.9,16.93662988,5.928199997,-8.424359344
53,17.00297526,5.979651558,-8.500643399
53.1,17.06894893,6.030931178,-8.576650043
53.2,17.13453687,6.082035001,-8.6523664
53.3,17.19972468,6.132959229,-8.72777964
53.4,17.26449761,6.183700119,-8.802876992
53.5,17.32884057,6.234253972,-8.877645755
53.6,17.39273814,6.284617125,-8.952073317
53.7,17.4561746,6.334785946,-9.026147161
53.8,17.51913392,6.384756821,-9.099854885
53.9,17.58159981,6.434526147,-9.173184209
54,17.64355572,6.484090325,-9.246122994
54.1,17.7049849,6.533445747,-9.318659252
54.2,17.76587039,6.582588786,-9.390781161
54.3,17.82619509,6.631515792,-9.462477079
54.4,17.88594176,6.680223075,-9.533735555
54.5,17.94509308,6.728706901,-9.604545346
54.6,18.00363172,6.776963479,-9.674895426
54.7,18.0615403,6.824988951,-9.744775002
54.8,18.11880154,6.872779385,-9.814173524
54.9,18.17539822,6.920330763,-9.883080698
55,18.2313133,6.967638971,-9.951486498
55.1,18.28652993,7.014699794,-10.01938118
55.2,18.34103152,7.061508904,-10.08675527
55.3,18.3948018,7.108061849,-10.15359962
55.4,18.44782488,7.154354051,-10.21990536
55.5,18.50008529,7.200380794,-10.28566396
55.6,18.55156807,7.246137217,-10.35086717
55.7,18.60225878,7.29161831,-10.4155071
55.8,18.6521436,7.336818904,-10.47957617
55.9,18.70120937,7.381733666,-10.54306713
56,18.74944362,7.426357096,-10.60597306
56.1,18.79683467,7.47068352,-10.66828736
56.2,18.8433716,7.514707089,-10.73000376
56.3,18.88904438,7.558421771,-10.79111633
56.4,18.93384384,7.601821351,-10.85161941
56.5,18.97776171,7.64489943,-10.9115077
56.6,19.0207907,7.687649422,-10.97077615
56.7,19.06292446,7.730064553,-11.02942002
56.8,19.10415761,7.77213786,-11.08743485
56.9,19.14448577,7.813862193,-11.14481641
57,19.18390555,7.855230218,-11.20156074
57.1,19.22241453,7.896234413,-11.25766409
57.2,19.26001128,7.936867074,-11.3131229
57.3,19.29669531,7.977120321,-11.36793383
57.4,19.33246708,8.016986092,-11.42209367
57.5,19.36732792,8.056456159,-11.47559936
57.6,19.40128006,8.095522121,-11.52844794
57.7,19.43432653,8.134175418,-11.58063656
57.8,19.46647114,8.172407332,-11.63216242
57.9,19.49771843,8.210208994,-11.68302276
58,19.52807361,8.247571392,-11.73321481
58.1,19.5575425,8.284485376,-11.78273581
58.2,19.58613146,8.320941668,-11.83158293
58.3,19.61384735,8.356930867,-11.87975328
58.4,19.64069745,8.392443462,-11.92724386
58.5,19.66668939,8.427469837,-11.97405154
58.6,19.6918311,8.462000285,-12.02017304
58.7,19.71613073,8.496025013,-12.0656049
58.8,19.73959661,8.529534158,-12.11034345
58.9,19.76223716,8.562517793,-12.15438479
59,19.78406084,8.594965945,-12.19772479
59.1,19.80507611,8.626868602,-12.240359
59.2,19.82529136,8.658215728,-12.28228272
59.3,19.84471487,8.688997276,-12.32349092
59.4,19.86335477,8.719203202,-12.36397824
59.5,19.88121897,8.748823477,-12.40373898
59.6,19.89831517,8.777848107,-12.44276708
59.7,19.91465078,8.806267141,-12.4810561
59.8,19.93023292,8.834070691,-12.51859925
59.9,19.9450684,8.861248946,-12.55538933
60,19.95916367,8.887792186,-12.59141875
60.1,19.97252482,8.913690802,-12.62667954
60.2,19.98515759,8.938935307,-12.66116333
60.3,19.99706732,8.963516355,-12.69486135
60.4,20.00825894,8.987424754,-12.72776444
60.5,20.01873701,9.010651482,-12.75986308
60.6,20.02850569,9.033187705,-12.79114734
60.7,20.03756872,9.055024785,-12.82160696
60.8,20.04592944,9.0761543,-12.85123131
60.9,20.05359079,9.096568054,-12.88000943
