Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_8,Var2_9,Var2_10,Var2_11
672,21.197296,20.33624,18.860272,18.908304,19.952144,18.938768,19.462112,18.860272,17.748008,21.482888
673,21.197296,20.33624,18.860272,18.908304,19.952144,18.938768,19.462112,18.860272,17.748008,21.482888
674,21.160264,20.247328,18.774752,18.839104,19.900112,18.912472,19.35484,18.774752,17.680856,21.461456
675,21.160264,20.247328,18.774752,18.839104,19.900112,18.912472,19.35484,18.774752,17.680856,21.461456
676,21.12112,20.158256,18.686512,18.774464,19.844504,18.886456,19.24436,18.686512,17.612888,21.437384
677,21.12112,20.158256,18.686512,18.774464,19.844504,18.886456,19.24436,18.686512,17.612888,21.437384
678,21.12112,20.158256,18.686512,18.774464,19.844504,18.886456,19.24436,18.686512,17.612888,21.437384
679,21.080072,20.069496,18.595888,18.714344,19.78532,18.860952,19.130792,18.595888,17.544216,21.410712
680,21.080072,20.069496,18.595888,18.714344,19.78532,18.860952,19.130792,18.595888,17.544216,21.410712
681,21.037384,19.981456,18.503048,18.658728,19.722616,18.83604,19.01432,18.503048,17.474968,21.38136
682,21.037384,19.981456,18.503048,18.658728,19.722616,18.83604,19.01432,18.503048,17.474968,21.38136
683,21.037384,19.981456,18.503048,18.658728,19.722616,18.83604,19.01432,18.503048,17.474968,21.38136
684,20.99328,19.894656,18.40824,18.607504,19.656352,18.83604,18.895064,18.40824,17.405384,21.34932
685,20.99328,19.894656,18.40824,18.607504,19.656352,18.83604,18.895064,18.40824,17.405384,21.34932
686,20.947968,19.80952,18.311776,18.560584,19.586568,18.811896,18.77316,18.311776,17.335608,21.314568
687,20.947968,19.80952,18.311776,18.560584,19.586568,18.811896,18.77316,18.311776,17.335608,21.314568
688,20.947968,19.80952,18.311776,18.560584,19.586568,18.811896,18.77316,18.311776,17.335608,21.314568
689,20.901704,19.80952,18.213936,18.517832,19.51328,18.788608,18.648792,18.213936,17.265864,21.27716
690,20.901704,19.80952,18.213936,18.517832,19.51328,18.788608,18.648792,18.213936,17.265864,21.27716
691,20.854672,19.726464,18.115008,18.479064,19.436504,18.766272,18.522056,18.115008,17.196368,21.237088
692,20.854672,19.726464,18.115008,18.479064,19.436504,18.766272,18.522056,18.115008,17.196368,21.237088
693,20.854672,19.726464,18.115008,18.479064,19.436504,18.766272,18.522056,18.115008,17.196368,21.237088
694,20.80708,19.645928,18.015352,18.44408,19.356352,18.745008,18.393136,18.015352,17.127336,21.194384
695,20.80708,19.645928,18.015352,18.44408,19.356352,18.745008,18.393136,18.015352,17.127336,21.194384
696,20.759096,19.568328,17.915232,18.412704,19.272832,18.724904,18.262176,17.915232,17.059048,21.149128
697,20.759096,19.568328,17.915232,18.412704,19.272832,18.724904,18.262176,17.915232,17.059048,21.149128
698,20.759096,19.568328,17.915232,18.412704,19.272832,18.724904,18.262176,17.915232,17.059048,21.149128
699,20.710904,19.494024,17.815024,18.384672,19.186056,18.705984,18.129312,17.815024,16.991688,21.101448
700,20.710904,19.494024,17.815024,18.384672,19.186056,18.705984,18.129312,17.815024,16.991688,21.101448
701,20.662696,19.423392,17.71504,18.359744,19.09612,18.688344,17.994736,17.71504,16.925576,21.051328
702,20.662696,19.423392,17.71504,18.359744,19.09612,18.688344,17.994736,17.71504,16.925576,21.051328
703,20.662696,19.423392,17.71504,18.359744,19.09612,18.688344,17.994736,17.71504,16.925576,21.051328
704,20.614616,19.356696,17.615656,18.337688,19.003208,18.688344,17.858568,17.615656,16.860904,20.999032
705,20.614616,19.356696,17.615656,18.337688,19.003208,18.688344,17.858568,17.615656,16.860904,20.999032
706,20.566784,19.2942,17.517112,18.318224,18.907464,18.671984,17.721008,17.517112,16.79796,20.944568
707,20.566784,19.2942,17.517112,18.318224,18.907464,18.671984,17.721008,17.517112,16.79796,20.944568
708,20.566784,19.2942,17.517112,18.318224,18.907464,18.671984,17.721008,17.517112,16.79796,20.944568
709,20.519368,19.236128,17.419776,18.318224,18.80908,18.65692,17.58224,17.419776,16.737024,20.888192
710,20.519368,19.236128,17.419776,18.318224,18.80908,18.65692,17.58224,17.419776,16.737024,20.888192
711,20.472464,19.18264,17.323992,18.301024,18.70832,18.643128,17.442448,17.323992,16.678312,20.829992
712,20.472464,19.18264,17.323992,18.301024,18.70832,18.643128,17.442448,17.323992,16.678312,20.829992
713,20.472464,19.18264,17.323992,18.301024,18.70832,18.643128,17.442448,17.323992,16.678312,20.829992
714,20.426192,19.133832,17.23004,18.285856,18.605376,18.630584,17.301856,17.23004,16.622056,20.770192
715,20.426192,19.133832,17.23004,18.285856,18.605376,18.630584,17.301856,17.23004,16.622056,20.770192
716,20.380672,19.089728,17.138208,18.2724,18.500584,18.619272,17.160632,17.138208,16.568512,20.708992
717,20.380672,19.089728,17.138208,18.2724,18.500584,18.619272,17.160632,17.138208,16.568512,20.708992
718,20.380672,19.089728,17.138208,18.2724,18.500584,18.619272,17.160632,17.138208,16.568512,20.708992
719,20.335976,19.050328,17.04872,18.260312,18.394272,18.609072,17.019032,17.04872,16.517864,20.646608
720,20.335976,19.050328,17.04872,18.260312,18.394272,18.609072,17.019032,17.04872,16.517864,20.646608
721,20.29216,19.015536,16.961912,18.24932,18.286792,18.599928,16.877288,16.961912,16.47032,20.5832
722,20.29216,19.015536,16.961912,18.24932,18.286792,18.599928,16.877288,16.961912,16.47032,20.5832
723,20.29216,19.015536,16.961912,18.24932,18.286792,18.599928,16.877288,16.961912,16.47032,20.5832
724,20.249328,19.015536,16.877968,18.239096,18.178488,18.591728,16.735592,16.877968,16.426032,20.519048
725,20.249328,19.015536,16.877968,18.239096,18.178488,18.591728,16.735592,16.877968,16.426032,20.519048
726,20.207488,18.985192,16.797128,18.229272,18.069792,18.591728,16.594248,16.797128,16.385176,20.454368
727,20.207488,18.985192,16.797128,18.229272,18.069792,18.591728,16.594248,16.797128,16.385176,20.454368
728,20.207488,18.985192,16.797128,18.229272,18.069792,18.591728,16.594248,16.797128,16.385176,20.454368
729,20.166696,18.95908,16.719552,18.21952,17.961096,18.584288,16.453464,16.719552,16.347816,20.389408
730,20.166696,18.95908,16.719552,18.21952,17.961096,18.584288,16.453464,16.719552,16.347816,20.389408
731,20.126992,18.936912,16.64544,18.209464,17.852864,18.577472,16.313536,16.64544,16.314064,20.32436
732,20.126992,18.936912,16.64544,18.209464,17.852864,18.577472,16.313536,16.64544,16.314064,20.32436
733,20.126992,18.936912,16.64544,18.209464,17.852864,18.577472,16.313536,16.64544,16.314064,20.32436
734,20.088376,18.91832,16.574912,18.198752,17.852864,18.57108,16.174672,16.574912,16.283984,20.259456
735,20.088376,18.91832,16.574912,18.198752,17.852864,18.57108,16.174672,16.574912,16.283984,20.259456
736,20.050832,18.902912,16.50804,18.187,17.745488,18.564864,16.037192,16.50804,16.257544,20.194952
737,20.050832,18.902912,16.50804,18.187,17.745488,18.564864,16.037192,16.50804,16.257544,20.194952
738,20.050832,18.902912,16.50804,18.187,17.745488,18.564864,16.037192,16.50804,16.257544,20.194952
739,20.01432,18.890176,16.44496,18.173824,17.639496,18.558632,15.90136,16.44496,16.234744,20.131056
740,20.01432,18.890176,16.44496,18.173824,17.639496,18.558632,15.90136,16.44496,16.234744,20.131056
741,19.97884,18.879616,16.385696,18.158808,17.53528,18.552088,15.76736,16.385696,16.215536,20.06796
742,19.97884,18.879616,16.385696,18.158808,17.53528,18.552088,15.76736,16.385696,16.215536,20.06796
743,19.97884,18.879616,16.385696,18.158808,17.53528,18.552088,15.76736,16.385696,16.215536,20.06796
744,19.94432,18.87064,16.33024,18.141568,17.433304,18.544928,15.63552,16.33024,16.1998,20.005848
745,19.94432,18.87064,16.33024,18.141568,17.433304,18.544928,15.63552,16.33024,16.1998,20.005848
746,19.91068,18.862608,16.278608,18.121656,17.334008,18.53688,15.50616,16.278608,16.1874,19.94492
747,19.91068,18.862608,16.278608,18.121656,17.334008,18.53688,15.50616,16.278608,16.1874,19.94492
748,19.91068,18.862608,16.278608,18.121656,17.334008,18.53688,15.50616,16.278608,16.1874,19.94492
749,19.87784,18.854816,16.230712,18.098632,17.237816,18.53688,15.37936,16.230712,16.178144,19.885312
750,19.87784,18.854816,16.230712,18.098632,17.237816,18.53688,15.37936,16.230712,16.178144,19.885312
751,19.845672,18.8466,16.230712,18.072088,17.14508,18.5276,15.25544,16.230712,16.17184,19.827152
752,19.845672,18.8466,16.230712,18.072088,17.14508,18.5276,15.25544,16.230712,16.17184,19.827152
753,19.845672,18.8466,16.230712,18.072088,17.14508,18.5276,15.25544,16.230712,16.17184,19.827152
754,19.814088,18.837216,16.18652,18.041592,17.056192,18.516688,15.13464,16.18652,16.168208,19.770584
755,19.814088,18.837216,16.18652,18.041592,17.056192,18.516688,15.13464,16.18652,16.168208,19.770584
756,19.782864,18.825872,16.14588,18.006648,16.971472,18.503816,15.0172,16.14588,16.166992,19.715672
757,19.782864,18.825872,16.14588,18.006648,16.971472,18.503816,15.0172,16.14588,16.166992,19.715672
758,19.782864,18.825872,16.14588,18.006648,16.971472,18.503816,15.0172,16.14588,16.166992,19.715672
759,19.751896,18.825872,16.108696,17.96688,16.891208,18.488584,14.90312,16.108696,16.167824,19.662456
760,19.751896,18.825872,16.108696,17.96688,16.891208,18.488584,14.90312,16.108696,16.167824,19.662456
761,19.721,18.811808,16.07472,17.921808,16.815608,18.470552,14.7928,16.07472,16.170368,19.610976
762,19.721,18.811808,16.07472,17.921808,16.815608,18.470552,14.7928,16.07472,16.170368,19.610976
763,19.721,18.811808,16.07472,17.921808,16.815608,18.470552,14.7928,16.07472,16.170368,19.610976
764,19.689896,18.794232,16.0438,17.87096,16.744816,18.449328,14.68624,16.0438,16.174232,19.561216
765,19.689896,18.794232,16.0438,17.87096,16.744816,18.449328,14.68624,16.0438,16.174232,19.561216
766,19.658424,18.772344,16.015696,17.813968,16.679,18.424464,14.58352,16.015696,16.179008,19.513128
767,19.658424,18.772344,16.015696,17.813968,16.679,18.424464,14.58352,16.015696,16.179008,19.513128
768,19.658424,18.772344,16.015696,17.813968,16.679,18.424464,14.58352,16.015696,16.179008,19.513128
769,19.62628,18.745368,15.99008,17.7504,16.618184,18.395536,14.4848,15.99008,16.18424,19.46668
770,19.62628,18.745368,15.99008,17.7504,16.618184,18.395536,14.4848,15.99008,16.18424,19.46668
771,19.593248,18.712536,15.9668,17.679832,16.562368,18.395536,14.39008,15.9668,16.189496,19.421696
772,19.593248,18.712536,15.9668,17.679832,16.562368,18.395536,14.39008,15.9668,16.189496,19.421696
773,19.593248,18.712536,15.9668,17.679832,16.562368,18.395536,14.39008,15.9668,16.189496,19.421696
774,19.559008,18.673128,15.94536,17.601912,16.511504,18.362072,14.29936,15.94536,16.194256,19.378048
775,19.559008,18.673128,15.94536,17.601912,16.511504,18.362072,14.29936,15.94536,16.194256,19.378048
776,19.523232,18.626392,15.92552,17.516264,16.4654,18.323616,14.21272,15.92552,16.198072,19.335608
777,19.523232,18.626392,15.92552,17.516264,16.4654,18.323616,14.21272,15.92552,16.198072,19.335608
778,19.523232,18.626392,15.92552,17.516264,16.4654,18.323616,14.21272,15.92552,16.198072,19.335608
779,19.485672,18.571632,15.90688,17.422512,16.423912,18.279728,14.13008,15.90688,16.200392,19.294104
780,19.485672,18.571632,15.90688,17.422512,16.423912,18.279728,14.13008,15.90688,16.200392,19.294104
781,19.445864,18.508272,15.88904,17.320416,16.386768,18.229968,14.05136,15.88904,16.20076,19.253304
782,19.445864,18.508272,15.88904,17.320416,16.386768,18.229968,14.05136,15.88904,16.20076,19.253304
783,19.445864,18.508272,15.88904,17.320416,16.386768,18.229968,14.05136,15.88904,16.20076,19.253304
784,19.403544,18.43568,15.87168,17.209664,16.353664,18.173928,13.97648,15.87168,16.19864,19.212944
785,19.403544,18.43568,15.87168,17.209664,16.353664,18.173928,13.97648,15.87168,16.19864,19.212944
786,19.35828,18.353344,15.85416,17.090016,16.324264,18.11116,13.9052,15.85416,16.193512,19.172704
787,19.35828,18.353344,15.85416,17.090016,16.324264,18.11116,13.9052,15.85416,16.193512,19.172704
788,19.35828,18.353344,15.85416,17.090016,16.324264,18.11116,13.9052,15.85416,16.193512,19.172704
789,19.30972,18.260824,15.83624,16.96128,16.298096,18.04128,13.83752,15.83624,16.184904,19.132248
790,19.30972,18.260824,15.83624,16.96128,16.298096,18.04128,13.83752,15.83624,16.184904,19.132248
791,19.257472,18.157752,15.81728,16.823296,16.274768,17.963928,13.7732,15.81728,16.172256,19.09128
792,19.257472,18.157752,15.81728,16.823296,16.274768,17.963928,13.7732,15.81728,16.172256,19.09128
793,19.257472,18.157752,15.81728,16.823296,16.274768,17.963928,13.7732,15.81728,16.172256,19.09128
794,19.201064,18.157752,15.79688,16.675928,16.253768,17.963928,13.71192,15.79688,16.155168,19.049368
795,19.201064,18.157752,15.79688,16.675928,16.253768,17.963928,13.71192,15.79688,16.155168,19.049368
796,19.140152,18.04376,15.77464,16.519088,16.234592,17.878728,13.65344,15.77464,16.133136,19.006152
797,19.140152,18.04376,15.77464,16.519088,16.234592,17.878728,13.65344,15.77464,16.133136,19.006152
798,19.140152,18.04376,15.77464,16.519088,16.234592,17.878728,13.65344,15.77464,16.133136,19.006152
799,19.074288,17.918656,15.74992,16.352768,16.216704,17.785408,13.5976,15.74992,16.10572,18.96124
800,19.074288,17.918656,15.74992,16.352768,16.216704,17.785408,13.5976,15.74992,16.10572,18.96124
801,19.003072,17.782344,15.72232,16.176936,16.199544,17.68368,13.544,15.72232,16.07252,18.914216
802,19.003072,17.782344,15.72232,16.176936,16.199544,17.68368,13.544,15.72232,16.07252,18.914216
803,19.003072,17.782344,15.72232,16.176936,16.199544,17.68368,13.544,15.72232,16.07252,18.914216
804,18.926072,17.634704,15.69136,15.99168,16.182504,17.57332,13.4924,15.69136,16.033112,18.864704
805,18.926072,17.634704,15.69136,15.99168,16.182504,17.57332,13.4924,15.69136,16.033112,18.864704
806,18.842936,17.475776,15.6564,15.79704,16.165032,17.454144,13.4424,15.6564,15.98712,18.812256
807,18.842936,17.475776,15.6564,15.79704,16.165032,17.454144,13.4424,15.6564,15.98712,18.812256
808,18.842936,17.475776,15.6564,15.79704,16.165032,17.454144,13.4424,15.6564,15.98712,18.812256
809,18.753216,17.30568,15.6172,15.5932,16.146544,17.326,13.39352,15.6172,15.93432,18.756496
810,18.753216,17.30568,15.6172,15.5932,16.146544,17.326,13.39352,15.6172,15.93432,18.756496
811,18.6566,17.12464,15.57304,15.38032,16.12644,17.188848,13.3456,15.57304,15.8744,18.697024
812,18.6566,17.12464,15.57304,15.38032,16.12644,17.188848,13.3456,15.57304,15.8744,18.697024
813,18.6566,17.12464,15.57304,15.38032,16.12644,17.188848,13.3456,15.57304,15.8744,18.697024
814,18.55272,16.932896,15.52368,15.15848,16.104168,17.042672,13.29816,15.52368,15.80696,18.633432
815,18.55272,16.932896,15.52368,15.15848,16.104168,17.042672,13.29816,15.52368,15.80696,18.633432
816,18.44128,16.7308,15.46856,15.15848,16.079112,17.042672,13.2508,15.46856,15.73208,18.5654
817,18.44128,16.7308,15.46856,15.15848,16.079112,17.042672,13.2508,15.46856,15.73208,18.5654
818,18.44128,16.7308,15.46856,15.15848,16.079112,17.042672,13.2508,15.46856,15.73208,18.5654
819,18.321928,16.518784,15.40728,14.92808,16.05076,16.88748,13.2032,15.40728,15.64928,18.492576
820,18.321928,16.518784,15.40728,14.92808,16.05076,16.88748,13.2032,15.40728,15.64928,18.492576
821,18.194504,16.29736,15.33944,14.68928,16.05076,16.723416,13.15496,15.33944,15.55864,18.414608
822,18.194504,16.29736,15.33944,14.68928,16.05076,16.723416,13.15496,15.33944,15.55864,18.414608
823,18.194504,16.29736,15.33944,14.68928,16.05076,16.723416,13.15496,15.33944,15.55864,18.414608
824,18.058736,16.067008,15.26472,14.4424,16.01856,16.550552,13.1056,15.26472,15.46008,18.33124
825,18.058736,16.067008,15.26472,14.4424,16.01856,16.550552,13.1056,15.26472,15.46008,18.33124
