Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_10,Var2_11
42,3.6301,0.7866,1.5667,3.2305,3.0201,6.5911,4.4446,0.8497,4.7361,4.4013
43,3.7776,0.9167,1.5742,3.2878,3.0198,6.7726,4.5193,0.9216,4.8434,4.5118
44,3.7776,0.9167,1.5742,3.2878,3.0198,6.7726,4.5193,0.9216,4.8434,4.5118
45,3.7776,0.9167,1.5742,3.2878,3.0198,6.7726,4.5193,0.9216,4.8434,4.5118
46,3.7776,0.9167,1.5742,3.2878,3.0198,6.7726,4.5193,0.9216,4.8434,4.5118
47,3.9265,1.0486,1.5875,3.3522,3.0273,6.7726,4.5957,0.9998,4.9532,4.6218
48,3.9265,1.0486,1.5875,3.3522,3.0273,6.7726,4.5957,0.9998,4.9532,4.6218
49,3.9265,1.0486,1.5875,3.3522,3.0273,6.7726,4.5957,0.9998,4.9532,4.6218
50,4.0768,1.1823,1.6065,3.4235,3.0426,6.9458,4.6737,1.0839,5.0656,4.7315
51,4.0768,1.1823,1.6065,3.4235,3.0426,6.9458,4.6737,1.0839,5.0656,4.7315
52,4.0768,1.1823,1.6065,3.4235,3.0426,6.9458,4.6737,1.0839,5.0656,4.7315
53,4.2285,1.3179,1.631,3.5015,3.0656,7.1108,4.7531,1.1739,5.1805,4.8407
54,4.2285,1.3179,1.631,3.5015,3.0656,7.1108,4.7531,1.1739,5.1805,4.8407
55,4.2285,1.3179,1.631,3.5015,3.0656,7.1108,4.7531,1.1739,5.1805,4.8407
56,4.2285,1.3179,1.631,3.5015,3.0656,7.1108,4.7531,1.1739,5.1805,4.8407
57,4.3817,1.4554,1.6611,3.5861,3.096,7.2675,4.8339,1.2694,5.298,4.9493
58,4.3817,1.4554,1.6611,3.5861,3.096,7.2675,4.8339,1.2694,5.298,4.9493
59,4.3817,1.4554,1.6611,3.5861,3.096,7.2675,4.8339,1.2694,5.298,4.9493
60,4.5362,1.5949,1.6966,3.677,3.096,7.4158,4.9158,1.3702,5.4182,5.0573
61,4.5362,1.5949,1.6966,3.677,3.096,7.4158,4.9158,1.3702,5.4182,5.0573
62,4.5362,1.5949,1.6966,3.677,3.096,7.4158,4.9158,1.3702,5.4182,5.0573
63,4.6923,1.7366,1.7374,3.774,3.1338,7.5557,4.9988,1.4761,5.5411,5.1646
64,4.6923,1.7366,1.7374,3.774,3.1338,7.5557,4.9988,1.4761,5.5411,5.1646
65,4.6923,1.7366,1.7374,3.774,3.1338,7.5557,4.9988,1.4761,5.5411,5.1646
66,4.6923,1.7366,1.7374,3.774,3.1338,7.5557,4.9988,1.4761,5.5411,5.1646
67,4.8499,1.8803,1.7834,3.8768,3.1788,7.6871,5.0825,1.5865,5.6666,5.2711
68,4.8499,1.8803,1.7834,3.8768,3.1788,7.6871,5.0825,1.5865,5.6666,5.2711
69,4.8499,1.8803,1.7834,3.8768,3.1788,7.6871,5.0825,1.5865,5.6666,5.2711
70,5.0089,2.0261,1.8344,3.9853,3.2307,7.8102,5.1669,1.7014,5.7947,5.3768
71,5.0089,2.0261,1.8344,3.9853,3.2307,7.8102,5.1669,1.7014,5.7947,5.3768
72,5.0089,2.0261,1.8344,3.9853,3.2307,7.8102,5.1669,1.7014,5.7947,5.3768
73,5.1693,2.0261,1.8902,3.9853,3.2893,7.9247,5.2517,1.8202,5.9253,5.4815
74,5.1693,2.0261,1.8902,3.9853,3.2893,7.9247,5.2517,1.8202,5.9253,5.4815
75,5.1693,2.0261,1.8902,3.9853,3.2893,7.9247,5.2517,1.8202,5.9253,5.4815
76,5.1693,2.0261,1.8902,3.9853,3.2893,7.9247,5.2517,1.8202,5.9253,5.4815
77,5.3312,2.1742,1.9506,4.0989,3.3544,7.9247,5.3368,1.9427,6.0585,5.585
78,5.3312,2.1742,1.9506,4.0989,3.3544,7.9247,5.3368,1.9427,6.0585,5.585
79,5.3312,2.1742,1.9506,4.0989,3.3544,7.9247,5.3368,1.9427,6.0585,5.585
80,5.4946,2.3245,2.0154,4.2175,3.4256,8.0309,5.4218,2.0685,6.1941,5.6875
81,5.4946,2.3245,2.0154,4.2175,3.4256,8.0309,5.4218,2.0685,6.1941,5.6875
82,5.4946,2.3245,2.0154,4.2175,3.4256,8.0309,5.4218,2.0685,6.1941,5.6875
83,5.6593,2.4771,2.0844,4.3408,3.5028,8.1287,5.5066,2.1973,6.332,5.7886
84,5.6593,2.4771,2.0844,4.3408,3.5028,8.1287,5.5066,2.1973,6.332,5.7886
85,5.6593,2.4771,2.0844,4.3408,3.5028,8.1287,5.5066,2.1973,6.332,5.7886
86,5.6593,2.4771,2.0844,4.3408,3.5028,8.1287,5.5066,2.1973,6.332,5.7886
87,5.8253,2.632,2.1572,4.4685,3.5856,8.2181,5.591,2.3285,6.4721,5.8884
88,5.8253,2.632,2.1572,4.4685,3.5856,8.2181,5.591,2.3285,6.4721,5.8884
89,5.8253,2.632,2.1572,4.4685,3.5856,8.2181,5.591,2.3285,6.4721,5.8884
90,5.9926,2.7891,2.2336,4.6001,3.6738,8.2993,5.6748,2.462,6.6141,5.9866
91,5.9926,2.7891,2.2336,4.6001,3.6738,8.2993,5.6748,2.462,6.6141,5.9866
