time,Fx,Tx,Fy,Ty,Fz,Tz
1102,31.9234,-0.6047,0.5313,-1.5577,-122.3008,1.0923
1103,31.7093,-0.972,0.7273,-1.2995,-132.9408,1.0772
1104,32.3903,-0.688,0.1844,-1.4254,-125.1461,1.1243
1105,32.242,-0.8291,0.0318,-1.3627,-130.2673,1.1334
1106,32.1679,-0.9849,-0.0791,-1.3159,-134.5716,1.1535
1107,32.6533,-0.9572,0.0942,-1.3877,-131.5253,1.2062
1108,32.7907,-1.0005,0.6136,-1.4036,-130.7356,1.2227
1109,33.2151,-0.6472,0.7154,-1.6197,-119.6908,1.2323
1110,33.1182,-1.1219,0.5491,-1.3913,-131.3477,1.2537
1111,33.665,-0.952,0.4857,-1.4866,-125.8196,1.2642
1112,33.9969,-0.8952,0.3163,-1.5099,-123.9684,1.2697
1113,34.0867,-1.1573,0.3168,-1.3856,-130.3142,1.2818
1114,34.2887,-1.1843,0.2598,-1.3286,-132.5685,1.2879
1115,34.563,-1.0919,0.2239,-1.3637,-130.1144,1.3017
1116,34.812,-1.0716,0.2714,-1.4156,-127.4565,1.3209
1117,35.1052,-0.9448,1.0309,-1.4775,-121.7558,1.3257
1118,35.0372,-1.2136,0.9464,-1.342,-129.3256,1.3239
1119,35.4171,-1.2213,0.8072,-1.3526,-127.4735,1.3491
1120,35.5928,-1.3422,0.3131,-1.3421,-129.9096,1.3606
1121,36.0979,-1.2648,-0.2845,-1.4186,-126.6054,1.3715
1122,36.669,-1.2158,-1.1085,-1.4953,-123.9103,1.4022
1123,37.0041,-1.4267,-0.9724,-1.3671,-131.0949,1.4144
1124,37.213,-1.4544,-0.761,-1.3428,-132.3402,1.4201
1125,37.5314,-1.568,-0.7398,-1.2855,-133.9742,1.4317
1126,38.042,-1.1786,-0.5038,-1.489,-122.9366,1.4329
1127,38.2088,-1.5598,-0.2663,-1.2638,-133.8015,1.4457
1128,38.4272,-1.5962,-0.5768,-1.2838,-132.7586,1.4596
1129,38.7183,-1.4833,-0.9507,-1.3559,-129.0527,1.4593
1130,38.9932,-1.674,-0.9383,-1.2557,-134.1727,1.4628
1131,39.3905,-1.4965,-0.6524,-1.3472,-129.4904,1.4789
1132,39.6483,-1.4473,-0.6871,-1.3912,-127.2373,1.4841
1133,39.9721,-1.6727,-0.3839,-1.2375,-133.8075,1.4992
1134,40.2825,-1.5244,-0.752,-1.3296,-129.0786,1.4986
1135,40.5587,-1.7224,-1.6107,-1.2426,-134.7665,1.4968
1136,41.0676,-1.3477,-1.4611,-1.4627,-123.5202,1.5008
1137,41.452,-1.3178,-0.9812,-1.4461,-124.3773,1.5063
1138,41.7725,-1.4463,-1.2173,-1.4221,-125.589,1.5178
1139,42.1301,-1.3697,-1.9843,-1.5151,-121.4488,1.5174
1140,42.2732,-1.6811,-2.9042,-1.3805,-130.2062,1.5216
1141,42.5943,-1.8094,-4.2704,-1.358,-132.5827,1.5111
1142,42.9522,-1.7399,-5.2972,-1.464,-129.0478,1.5107
1143,43.198,-1.7043,-5.2483,-1.4839,-128.0298,1.5134
1144,43.8341,-1.5134,-5.4383,-1.5993,-121.4701,1.5238
1145,43.9296,-1.7458,-4.9092,-1.4593,-129.2875,1.5274
1146,44.5139,-1.9141,-4.9903,-1.3463,-135.0286,1.5508
1147,44.5307,-1.7447,-5.1767,-1.4428,-130.1006,1.5361
1148,45.07,-1.5963,-5.3288,-1.5426,-124.9793,1.5495
1149,45.0096,-1.9999,-5.6484,-1.3558,-135.8094,1.5425
1150,45.4586,-1.88,-5.9295,-1.4485,-131.7016,1.5391
1151,45.7508,-1.901,-6.4609,-1.4362,-132.2895,1.5479
1152,46.1898,-1.6309,-6.0744,-1.5473,-125.9735,1.5526
1153,46.4873,-1.4958,-5.921,-1.6157,-123.1247,1.552
1154,46.7083,-1.7858,-5.84,-1.4588,-130.4972,1.5615
1155,46.8675,-1.9132,-6.1656,-1.3948,-133.7525,1.5593
1156,47.2171,-1.6864,-5.9957,-1.5233,-127.833,1.5583
1157,47.4489,-1.9477,-5.9957,-1.3666,-135.1995,1.5538
1158,47.7871,-1.7348,-5.8314,-1.4704,-129.892,1.553
1159,47.928,-1.7558,-5.6586,-1.4668,-130.7259,1.5558
1160,48.2762,-1.5221,-5.4935,-1.5737,-123.9778,1.5549
1161,48.7624,-1.3017,-4.8078,-1.6564,-118.4922,1.554
1162,48.3872,-1.8535,-4.7601,-1.361,-134.2516,1.5392
1163,48.9972,-1.4217,-4.7368,-1.5884,-121.9748,1.5432
1164,49.0007,-1.6975,-4.8654,-1.4489,-129.7464,1.5386
1165,49.3551,-1.6056,-4.9372,-1.5089,-126.6736,1.541
1166,49.3919,-1.9591,-4.9499,-1.3251,-136.7065,1.5452
1167,49.7813,-1.6474,-4.6801,-1.4768,-128.3283,1.5327
1168,49.6115,-1.8171,-4.4861,-1.3809,-133.248,1.5221
1169,50.1426,-1.6459,-3.769,-1.4188,-129.4014,1.5243
1170,50.1218,-1.6739,-3.5188,-1.3775,-130.2323,1.5329
1171,50.3624,-1.7795,-3.4466,-1.3094,-133.7165,1.5221
1172,50.8628,-1.3885,-2.5196,-1.4722,-124.7766,1.5346
1173,50.8009,-1.7848,-2.5831,-1.264,-135.4145,1.5361
1174,51.0145,-1.6795,-2.6451,-1.3486,-131.1051,1.5214
1175,51.366,-1.4755,-3.433,-1.5141,-123.8967,1.5177
1176,51.1469,-1.931,-5.7533,-1.3741,-134.192,1.4832
1177,51.6958,-1.4781,-5.3292,-1.6302,-121.121,1.4867
1178,51.6954,-1.7463,-5.1144,-1.4613,-129.1155,1.4879
1179,52.0682,-1.8946,-5.2309,-1.3764,-132.7951,1.4997
1180,52.2946,-1.7457,-4.6813,-1.4439,-128.7303,1.4906
1181,52.5403,-1.7102,-4.8926,-1.464,-127.6946,1.4849
1182,52.7291,-1.3563,-4.4779,-1.657,-118.5084,1.4636
1183,52.8405,-1.5536,-4.3814,-1.5202,-124.858,1.4561
1184,52.8268,-1.8648,-4.6023,-1.3692,-133.8563,1.4546
1185,53.0651,-1.6947,-4.2235,-1.4488,-129.1667,1.4426
1186,53.227,-1.6655,-4.132,-1.4491,-129.794,1.4397
1187,53.4125,-1.7357,-4.0136,-1.4009,-132.2603,1.4401
1188,53.6785,-1.382,-3.9962,-1.5933,-122.4352,1.4274
1189,53.5652,-1.7283,-3.918,-1.4057,-132.6751,1.4203
1190,53.8,-1.7066,-3.6075,-1.4096,-132.49,1.4145
1191,54.0826,-1.3245,-3.3207,-1.6265,-122.0698,1.4016
1192,54.0267,-1.8405,-3.6239,-1.3342,-136.9938,1.3982
1193,54.3266,-1.5716,-3.4912,-1.4948,-129.4344,1.4026
1194,54.3081,-1.6,-3.407,-1.4704,-130.0468,1.3915
1195,54.4491,-1.3458,-3.2678,-1.6316,-122.4775,1.3706
1196,54.5633,-1.4171,-3.5393,-1.5993,-123.4775,1.3625
1197,54.4764,-1.8633,-4.0444,-1.3715,-135.1083,1.3531
1198,55.0462,-1.6509,-4.3601,-1.4914,-128.9536,1.3551
1199,54.9767,-1.7855,-4.3721,-1.4408,-132.8417,1.3386
1200,55.1268,-1.3828,-4.1683,-1.6942,-121.1911,1.3367
1201,55.0175,-1.5735,-4.1124,-1.5697,-126.9204,1.3264
1202,55.1104,-1.5306,-3.797,-1.5778,-126.5287,1.3121
1203,55.1219,-1.659,-4.1185,-1.5297,-128.3402,1.3013
1204,55.1782,-1.56,-4.1884,-1.5943,-125.6793,1.3037
1205,55.1919,-1.7994,-3.8764,-1.4426,-134.0948,1.2935
1206,55.0506,-1.6517,-4.5002,-1.5438,-129.5504,1.2761
1207,55.1832,-1.6945,-4.8559,-1.5358,-129.9381,1.2791
1208,55.1899,-1.6578,-3.977,-1.5156,-131.0167,1.2677
1209,55.2317,-1.5727,-3.7892,-1.5471,-128.7727,1.2618
1210,55.1523,-1.7211,-3.812,-1.4716,-133.2776,1.2623
1211,55.2491,-1.6864,-4.0229,-1.4993,-131.2112,1.2566
1212,55.2267,-1.6393,-6.7436,-1.628,-128.3915,1.2231
1213,55.1111,-1.4567,-6.5702,-1.7817,-121.8481,1.2134
1214,55.2892,-1.6531,-5.6587,-1.6026,-128.4522,1.234
1215,55.0963,-1.5669,-5.0739,-1.6112,-128.6946,1.2113
1216,55.2932,-1.3407,-5.3484,-1.7221,-121.7153,1.2162
1217,55.1008,-1.4186,-5.3568,-1.6868,-124.1705,1.208
1218,55.2776,-1.3463,-4.6534,-1.6778,-124.0129,1.2106
1219,55.1667,-1.2684,-4.379,-1.7138,-122.1871,1.2103
1220,55.1357,-1.5928,-4.2613,-1.5133,-132.433,1.2145
1221,54.8471,-1.5795,-4.9484,-1.547,-131.9803,1.1949
1222,55.1323,-1.1752,-4.1454,-1.7342,-121.798,1.1989
1223,55.2098,-1.2943,-3.7366,-1.6331,-126.3305,1.2107
1224,55.1646,-1.0958,-3.1811,-1.7374,-121.6628,1.2182
1225,55.1682,-1.3418,-2.5341,-1.5475,-130.0964,1.2305
1226,55.2916,-1.1378,-2.8467,-1.7043,-122.7103,1.2407
1227,55.2334,-1.2587,-3.2167,-1.6602,-124.9392,1.2524
1228,55.1295,-1.1667,-2.9374,-1.7044,-122.7018,1.2436
1229,55.163,-1.2822,-4.4824,-1.7049,-122.604,1.2554
1230,54.8423,-1.6004,-4.7942,-1.5418,-132.2111,1.2568
1231,55.0592,-1.301,-3.5787,-1.628,-126.5593,1.2641
1232,54.9958,-1.1459,-3.6401,-1.7242,-121.6416,1.2662
1233,54.9216,-1.2878,-3.7542,-1.6515,-124.7024,1.278
1234,54.5707,-1.2763,-4.6571,-1.7331,-121.1563,1.2693
1235,54.4106,-1.4245,-4.382,-1.6321,-125.6764,1.2812
1236,54.3689,-1.6138,-3.6792,-1.4749,-133.0923,1.2877
1237,54.4636,-1.4361,-3.7449,-1.5589,-129.4178,1.3068
1238,54.2013,-1.6491,-3.7812,-1.4544,-134.1171,1.316
1239,54.1958,-1.5141,-3.4581,-1.5141,-131.0714,1.3267
1240,53.9471,-1.4078,-3.0918,-1.5581,-128.8411,1.3234
1241,53.8523,-1.332,-4.0341,-1.6508,-124.0678,1.3203
1242,53.8496,-1.1973,-3.8866,-1.7185,-120.6028,1.3366
1243,53.549,-1.4731,-4.0236,-1.5622,-128.5796,1.3491
1244,53.6942,-1.2114,-4.2478,-1.71,-120.9984,1.365
1245,53.5089,-1.439,-4.8508,-1.6306,-125.6704,1.3798
1246,53.0986,-1.8459,-7.7398,-1.5339,-133.0671,1.3761
1247,53.1374,-1.626,-7.3082,-1.6424,-128.1844,1.3667
1248,53.125,-1.6246,-6.4528,-1.5838,-129.2632,1.3977
1249,52.969,-1.3708,-5.8889,-1.7518,-120.7003,1.4215
1250,53.0134,-1.7106,-5.908,-1.5663,-128.8833,1.4425
1251,53.0612,-1.6191,-5.6407,-1.6,-124.5899,1.4589
1252,53.0153,-1.413,-5.2654,-1.6835,-120.3224,1.4723
1253,52.5869,-1.6543,-5.6542,-1.5636,-126.4359,1.4761
1254,52.5029,-1.6758,-5.609,-1.5684,-126.8473,1.4704
1255,52.3524,-1.6453,-4.3044,-1.5274,-128.9844,1.4872
1256,52.4777,-1.4043,-3.7459,-1.6387,-122.6741,1.4945
1257,52.2613,-1.3902,-3.6127,-1.6551,-122.4812,1.5028
1258,52.1298,-1.3027,-1.0652,-1.6222,-123.6551,1.4796
1259,51.9791,-1.4288,-1.1419,-1.5174,-128.9845,1.5029
1260,51.9601,-1.3229,-1.0833,-1.5689,-125.7101,1.5053
1261,52.1996,-1.1674,-1.5912,-1.656,-120.5675,1.5302
1262,51.7679,-1.3925,-1.4567,-1.5046,-129.5937,1.5341
1263,51.8302,-1.0114,-1.8348,-1.7283,-117.4924,1.5467
1264,51.3006,-1.429,-1.4636,-1.5003,-129.1754,1.5426
1265,51.0495,-1.4639,-0.8152,-1.4641,-131.0566,1.5426
1266,50.6722,-1.2929,0.7896,-1.5123,-128.6918,1.5163
1267,50.2776,-1.3064,1.8824,-1.4803,-130.3903,1.5021
1268,50.039,-1.3274,2.1853,-1.4688,-131.6398,1.5049
1269,49.7798,-1.1013,2.7047,-1.5806,-125.317,1.4926
1270,49.281,-1.3132,3.0635,-1.4446,-132.2947,1.485
1271,49.143,-1.1436,3.048,-1.5244,-127.5793,1.4732
1272,48.9043,-1.1647,3.0907,-1.5131,-128.8112,1.4677
1273,48.7519,-0.889,3.4027,-1.67,-121.4607,1.458
1274,48.681,-1.1502,3.129,-1.4962,-129.0196,1.479
1275,48.6245,-0.9956,2.8069,-1.617,-123.4754,1.4895
1276,48.4675,-1.1441,2.3764,-1.5154,-127.3399,1.5157
1277,48.2213,-1.0308,2.3932,-1.555,-124.675,1.507
,48.3244,-0.8326,2.5068,-1.6419,-118.9474,1.5119
,48.009,-0.9879,2.4355,-1.5378,-124.2653,1.5099
,47.8021,-1.2206,2.6114,-1.3894,-131.8529,1.5166
,47.5176,-1.0513,2.5966,-1.4857,-126.936,1.5131
,47.2695,-1.0946,2.6354,-1.4695,-127.1334,1.5076
,46.361,-0.7913,3.3102,-1.5936,-118.9514,1.4361
,47.0461,-1.0728,2.5857,-1.4402,-127.3332,1.5134
,46.6693,-1.2145,2.6571,-1.3775,-131.8412,1.5027
,46.9048,-1.0432,2.8485,-1.4327,-129.0012,1.5219
,46.3305,-0.9879,3.3054,-1.4732,-126.347,1.4905
,46.187,-0.8246,3.2787,-1.5323,-122.6649,1.5041
,45.805,-0.8322,3.2371,-1.5287,-122.861,1.4929
,45.4146,-1.13,3.1409,-1.3512,-130.0042,1.4914
,44.9011,-0.9615,3.6121,-1.4471,-123.8706,1.4679
,45.6217,-1.0306,2.9684,-1.3979,-126.9337,1.5305
,44.3443,-0.7353,4.3152,-1.5852,-118.7969,1.4498
,44.2285,-0.9396,5.2326,-1.4518,-124.9975,1.4785
,43.9323,-0.7704,5.6602,-1.5152,-119.8818,1.4357
,43.8588,-0.8981,5.4624,-1.4258,-122.5167,1.4251
,43.7167,-0.907,4.943,-1.4704,-120.225,1.4249
,43.7466,-0.7233,4.6695,-1.5915,-115.3043,1.4298
,43.641,-1.0776,4.1299,-1.4317,-124.0779,1.4509
,43.8306,-0.8947,3.4147,-1.5762,-117.288,1.4782
,43.9734,-0.9011,3.1438,-1.5473,-118.0944,1.487
,43.7576,-1.2974,2.8143,-1.3226,-128.9187,1.4887
,43.8081,-1.2056,2.6553,-1.3747,-126.2477,1.4856
,43.5684,-1.3834,1.9272,-1.2989,-130.0904,1.4921
,43.4595,-1.3133,2.0298,-1.3552,-127.2259,1.4888
,43.2162,-1.2225,1.788,-1.4401,-123.5241,1.4883
,43.1061,-1.1373,2.1534,-1.4723,-121.9063,1.4767
,43.2918,-0.9323,2.1426,-1.5799,-115.7618,1.473
,43.1782,-1.1447,1.6643,-1.4591,-121.2599,1.4882
,43.1932,-1.3993,1.5393,-1.3316,-128.4176,1.4835
,43.0595,-1.2225,2.0525,-1.4239,-123.7363,1.4714
,43.1413,-1.0743,1.988,-1.5075,-118.8163,1.4736
,43.0084,-1.0391,2.2591,-1.5277,-117.805,1.4649
,42.929,-1.1806,2.1477,-1.4392,-121.6826,1.4599
,43.1182,-1.1171,1.9801,-1.483,-119.4252,1.4737
,43.273,-0.9755,2.0487,-1.5715,-115.5449,1.4759
,42.9958,-1.202,2.0115,-1.4351,-121.881,1.4685
,43.0862,-1.1885,1.7952,-1.4671,-120.2305,1.4795
,43.0421,-0.9904,2.0942,-1.5799,-115.1318,1.4702
,42.8669,-1.4501,1.9713,-1.319,-127.8125,1.4777
,43.1734,-1.3011,2.0353,-1.3947,-123.9338,1.4884
,43.0112,-1.4714,1.7058,-1.3234,-128.2118,1.4863
,43.1985,-1.4152,1.5383,-1.3713,-125.7483,1.5
,43.0081,-1.501,1.3581,-1.3563,-127.1648,1.4889
,43.2366,-1.2103,1.4457,-1.4961,-120.0119,1.4907
,43.389,-1.0688,1.6007,-1.5762,-115.9278,1.4901
,43.3387,-1.3024,1.1644,-1.4434,-122.0413,1.4996
,43.3101,-1.5004,1.0891,-1.3478,-127.5673,1.506
,43.3789,-1.3806,0.4036,-1.4152,-123.4333,1.5198
,43.4706,-1.6578,-0.9108,-1.3071,-128.8819,1.5408
,43.5673,-1.4737,-1.1428,-1.3953,-124.3658,1.5318
,43.6315,-1.4948,-1.2776,-1.3832,-124.9725,1.532
,43.5244,-1.5517,-1.0681,-1.3508,-126.0021,1.5293
,43.6415,-1.4885,-1.3612,-1.4114,-123.5313,1.5346
,43.2,-1.6018,-1.1545,-1.3483,-127.4283,1.5153
,43.0649,-1.4247,-0.7309,-1.4325,-123.1534,1.5061
,43.1825,-1.339,-0.587,-1.4648,-122.1465,1.5059
,42.7833,-1.5087,-0.0861,-1.361,-127.4916,1.4895
,42.784,-1.3598,-0.1113,-1.4203,-123.8067,1.4948
,42.579,-1.1761,0.0116,-1.5169,-118.8948,1.4743
,42.3772,-1.1342,0.0653,-1.5492,-117.2556,1.4684
,41.8716,-1.5095,0.0065,-1.3453,-127.6847,1.4615
,41.6789,-1.4386,0.0638,-1.3696,-126.457,1.4473
,41.2124,-1.3049,0.4856,-1.413,-122.3633,1.4046
,41.4738,-1.2552,0.0045,-1.4568,-120.7122,1.441
,41.4896,-1.0923,-0.0111,-1.5579,-116.8313,1.446
,41.1834,-1.2406,0.0983,-1.4828,-121.9609,1.4465
,40.8879,-1.5027,0.2332,-1.3345,-128.9179,1.4335
,40.7596,-1.1626,0.8133,-1.4863,-120.5551,1.4153
,40.2158,-1.4591,1.8643,-1.3193,-130.4433,1.402
,39.7748,-1.0215,2.4293,-1.5769,-117.9804,1.3718
,39.3953,-1.3047,2.5147,-1.4249,-125.7601,1.3729
,39.3284,-1.1571,2.4585,-1.5255,-120.6315,1.3581
,39.377,-1.08,1.7716,-1.5856,-117.52,1.3636
,39.2917,-1.2356,1.6598,-1.4977,-122.0148,1.3586
,39.3831,-1.0809,1.4267,-1.61,-116.2657,1.3579
,39.2016,-1.279,1.09,-1.5065,-122.1836,1.356
,38.9959,-1.512,1.2697,-1.3664,-129.358,1.3541
,38.7693,-1.3855,1.2953,-1.4632,-125.0592,1.3534
,38.4224,-1.5977,1.2162,-1.3268,-131.3929,1.3432
,38.2078,-1.4359,1.336,-1.419,-126.0654,1.3228
,38.115,-1.1887,1.3322,-1.5507,-118.6909,1.319
,37.7544,-1.5704,1.2719,-1.3352,-130.3552,1.3122
,37.8169,-1.4573,1.028,-1.3993,-127.0661,1.3118
,37.5194,-1.4579,0.7685,-1.416,-126.8458,1.3118
,37.4081,-1.5143,1.064,-1.3675,-128.7012,1.3064
,37.1061,-1.3731,1.1388,-1.4486,-125.221,1.2833
,37.1262,-1.3384,1.0547,-1.4677,-122.9562,1.286
,36.9999,-1.1625,0.9577,-1.5842,-117.0076,1.2767
,36.668,-1.3533,1.0605,-1.4768,-123.1545,1.2691
,36.367,-1.6295,1.1067,-1.329,-130.7244,1.2589
,36.3012,-1.1911,1.3508,-1.5607,-118.2499,1.2599
,35.8668,-1.5659,1.1607,-1.3408,-129.4911,1.2447
,35.75,-1.5101,1.1751,-1.3892,-127.0291,1.2359
,35.4766,-1.6028,1.2076,-1.3535,-128.8668,1.2305
,35.1895,-1.5744,1.4758,-1.3701,-128.6802,1.2303
,34.6822,-1.3984,1.5148,-1.4794,-123.7612,1.2042
,34.761,-1.3987,1.0335,-1.4875,-123.3237,1.2072
,34.4995,-1.1873,1.2949,-1.6162,-116.7789,1.1864
,34.5254,-1.4132,0.9932,-1.48,-123.7231,1.1876
,34.2409,-1.6688,0.6943,-1.3603,-129.8381,1.1801
,34.4803,-1.506,0.0204,-1.4444,-125.5023,1.177
,34.0911,-1.557,-0.5408,-1.4832,-126.0843,1.1657
,34.1284,-1.3749,-1.4165,-1.6367,-118.8597,1.148
,33.9392,-1.3113,-1.883,-1.682,-117.8136,1.1423
,33.8126,-1.4182,-3.3328,-1.6477,-120.7961,1.1179
,33.8259,-1.5386,-3.7482,-1.5876,-123.8438,1.127
,33.7662,-1.5025,-3.8753,-1.5919,-124.2528,1.1271
,33.9097,-1.2262,-3.2199,-1.7234,-116.9213,1.123
,33.5419,-1.4878,-3.0443,-1.5837,-124.7126,1.1296
,33.3408,-1.7069,-2.9548,-1.4344,-131.0575,1.1306
,33.304,-1.4872,-2.3928,-1.5426,-125.5631,1.1212
,33.1707,-1.5563,-1.3241,-1.4284,-129.5139,1.1244
,33.0471,-1.4997,-0.8843,-1.4431,-127.4885,1.1353
,33.1037,-1.3932,-1.1298,-1.4956,-125.4336,1.1351
,33.7011,-1.1239,-1.3534,-1.6309,-117.8515,1.1426
,33.5962,-1.3298,-1.8235,-1.5389,-122.5291,1.1491
,33.3559,-1.6342,-2.0018,-1.375,-130.9061,1.1419
,33.1374,-1.4865,-1.621,-1.4755,-125.8027,1.1297
,33.1977,-1.5074,-1.5848,-1.4468,-126.6232,1.1327
,33.4773,-1.1098,-1.132,-1.6226,-117.653,1.1313
,33.1443,-1.4425,-1.0998,-1.434,-126.6542,1.1299
,33.1541,-1.287,-1.031,-1.5221,-122.1555,1.132
,33.0267,-1.0962,-0.866,-1.614,-116.8349,1.1144
,32.9622,-1.3507,-1.0444,-1.4611,-123.9883,1.124
,32.5714,-1.3578,-0.7317,-1.4333,-124.8103,1.0847
,32.2121,-1.1745,-0.4316,-1.5217,-119.6956,1.0502
,31.2575,-1.5156,0.3104,-1.296,-127.4687,0.9839
,31.0176,-1.2025,-1.6111,-1.3352,-123.4559,0.9171
,32.3593,-0.8655,-4.1234,-1.3023,-119.8305,0.8819
,31.6471,-0.9517,-2.4971,-1.3376,-121.3573,0.8669
,31.6752,-0.924,-1.1788,-1.4103,-118.987,0.8995
,30.0503,-1.3163,-0.8153,-1.3072,-128.2029,0.858
,30.2665,-1.3236,0.4557,-1.2939,-127.0321,0.8378
,30.3898,-1.2325,1.65,-1.344,-121.9665,0.8368
,29.763,-1.403,1.0451,-1.2141,-126.0073,0.8351
,29.9428,-1.2145,-0.2789,-1.3116,-116.4758,0.8066
,29.146,-1.4429,1.0468,-1.2232,-119.8045,0.801
,29.7854,-1.2518,2.2414,-1.3449,-112.3128,0.867
,29.0106,-1.6677,-2.674,-1.3211,-119.7911,0.8074
,29.5387,-1.6291,-2.8257,-1.2424,-122.4656,0.8419
,29.4797,-1.4374,-4.0208,-1.2943,-119.1171,0.8139
,29.6289,-1.5494,-4.7965,-1.1558,-123.5696,0.8096
,29.6875,-1.2946,-4.4562,-1.2746,-116.2188,0.8198
,29.6901,-1.5624,-3.4544,-1.1224,-124.6799,0.8374
,30.2593,-1.2224,-1.5299,-1.3372,-113.7561,0.8968
,30.2681,-1.6398,-1.3795,-1.1417,-125.0328,0.9207
,30.3894,-1.1376,-0.5927,-1.4266,-111.1621,0.9127
,30.5112,-1.4772,-0.5668,-1.2495,-119.5569,0.9364
,30.9004,-1.5897,-0.4229,-1.1676,-122.4363,0.965
,31.9231,-1.3608,-1.026,-1.2372,-118.1338,1.0267
,32.2124,-1.2699,-3.2451,-1.3133,-114.118,1.0439
,31.957,-1.3564,-4.341,-1.3315,-115.0772,1.0414
,32.3559,-1.5741,-3.9077,-1.1655,-122.2725,1.0565
,32.7956,-1.3116,-3.5224,-1.2886,-115.342,1.0695
,33.332,-1.2888,-3.5826,-1.2667,-115.7674,1.1175
,33.379,-1.3454,-4.0699,-1.2433,-117.5832,1.1123
,33.5677,-1.5647,-4.5486,-1.1348,-123.0877,1.1357
,33.4424,-1.5451,-4.3569,-1.2125,-120.4328,1.1294
,34.0161,-1.7424,-4.1834,-1.0988,-125.5721,1.1695
,33.9009,-1.9722,2.6483,-1.0079,-119.5789,1.3073
,34.6878,-1.855,2.4615,-0.9322,-120.8149,1.3305
,35.0051,-1.5355,1.6424,-1.0814,-114.4317,1.3073
,34.9421,-1.7818,0.7726,-0.9268,-124.2198,1.2977
,35.1472,-1.5634,0.5112,-1.0923,-117.0424,1.2938
,35.3546,-1.7246,0.3929,-0.9762,-123.5975,1.2976
,35.4717,-1.7736,0.4712,-0.9237,-125.6464,1.2867
,36.1602,-1.617,-0.2126,-0.995,-121.9365,1.3089
,36.2383,-1.4605,-0.9667,-1.0605,-119.8494,1.2751
,36.8307,-1.2123,-1.8867,-1.2099,-114.0824,1.2801
,36.8458,-1.4736,-2.8858,-1.0879,-122.84,1.2787
,37.4531,-1.1825,-2.839,-1.2362,-115.8945,1.2776
,37.5455,-1.4299,-2.929,-1.0953,-122.4403,1.2927
,37.8742,-1.5289,-3.0794,-1.0549,-124.4833,1.3099
,38.3821,-1.3027,-3.0852,-1.2073,-117.3264,1.3229
,38.7386,-1.635,-3.1878,-1.051,-125.929,1.355
,38.7743,-1.7281,-3.331,-1.0392,-126.5305,1.3635
,39.5036,-1.3746,-3.0586,-1.2628,-115.093,1.3926
,39.5208,-1.6368,-3.2688,-1.1559,-121.8374,1.3907
,39.8486,-1.8998,-4.1809,-1.0725,-126.6963,1.4029
,40.1316,-1.8235,-4.1969,-1.1822,-122.3929,1.3908
,40.5361,-2.064,-4.458,-1.0697,-128.1142,1.4113
,40.5813,-2.024,-4.9614,-1.1836,-123.575,1.4106
,40.8024,-2.1867,-5.1588,-1.1245,-127.8692,1.4168
,41.0643,-1.8476,-4.9671,-1.3249,-117.6429,1.4068
,41.6773,-1.9822,-5.738,-1.2639,-120.0575,1.4272
,41.89,-1.8538,-5.6261,-1.3126,-118.2262,1.4071
,42.3618,-1.6761,-5.3797,-1.4048,-114.1575,1.412
,42.3271,-1.8812,-5.8034,-1.2974,-120.2745,1.4046
,42.6696,-2.0711,-5.6652,-1.1643,-126.427,1.4083
,43.2267,-1.5966,-5.5886,-1.4164,-113.5417,1.4064
,43.4118,-1.9572,-5.6942,-1.2279,-123.1597,1.4219
,43.9343,-1.6956,-5.7807,-1.384,-115.1734,1.4207
,43.5687,-1.8834,-8.0531,-1.4289,-116.6693,1.3932
,43.8226,-2.1017,-7.5294,-1.2875,-123.2566,1.4137
,44.268,-2.0783,-6.5767,-1.2252,-124.5437,1.4166
,44.6621,-2.0639,-7.3114,-1.2672,-124.9267,1.4195
,44.6497,-2.25,-6.326,-1.2267,-125.7814,1.4164
,45.2181,-1.9925,-5.6104,-1.2633,-121.3324,1.4439
,45.2344,-1.95,-5.2478,-1.2712,-120.3199,1.4156
,45.7239,-1.752,-5.6985,-1.3911,-114.1579,1.4261
,45.6402,-2.0414,-5.4404,-1.2272,-123.185,1.4301
,46.1566,-1.779,-5.4421,-1.3592,-116.4354,1.4263
,46.0473,-1.9769,-5.7319,-1.2479,-122.7632,1.4104
,46.2696,-2.1178,-5.8425,-1.1597,-127.2618,1.4055
,46.4762,-2.0261,-6.4377,-1.2283,-124.3653,1.408
,46.7479,-1.9409,-6.4631,-1.277,-122.5247,1.3965
,46.7548,-2.0758,-6.2621,-1.2251,-125.1925,1.3939
,47.3538,-1.948,-6.2888,-1.2967,-121.5149,1.4074
,47.7448,-1.9191,-6.2422,-1.3045,-121.1133,1.4102
,47.9653,-1.911,-5.7617,-1.2758,-121.9596,1.3989
,48.087,-2.1087,-5.7476,-1.1806,-128.1098,1.4025
,48.6058,-1.9883,-5.6424,-1.2479,-124.0227,1.4075
,49.102,-1.8802,-5.1085,-1.2508,-123.2441,1.4073
,49.5518,-1.7457,-4.8742,-1.3175,-118.5492,1.4207
,49.6234,-1.6263,-5.0248,-1.4098,-113.8275,1.4172
,49.6457,-1.8373,-4.4481,-1.2492,-121.4322,1.3985
,49.8791,-1.9421,-3.5064,-1.1562,-125.5825,1.3932
,50.3862,-1.7161,-3.7698,-1.309,-118.4055,1.3893
,50.5211,-2.0269,-3.9034,-1.1499,-127.82,1.385
,50.902,-1.6253,-4.2646,-1.4187,-114.0757,1.3718
