time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
152,1.462582783,1.27990981,1.43404034,1.228291892,1.298944444,1.175393894,1.331491592,1.161021321,1.405764665,1.358768969
153,1.467231932,1.284766166,1.438371071,1.227789189,1.292698198,1.175619019,1.334988689,1.159087688,1.405803504,1.359598298
154,1.472663063,1.289622523,1.442701802,1.227286486,1.283581081,1.175844144,1.339209009,1.157154054,1.405842342,1.360576577
155,1.478094194,1.294403804,1.447147047,1.226783784,1.274463964,1.176069269,1.343429329,1.15522042,1.405881181,1.361554855
156,1.480393894,1.299166166,1.45184995,1.226281081,1.274803303,1.176294394,1.343763363,1.153286787,1.408282382,1.364572873
157,1.482148048,1.303928529,1.456552853,1.225854955,1.281211712,1.176948949,1.341288288,1.151772973,1.412904204,1.367946246
158,1.483902202,1.306237437,1.459564264,1.225668769,1.28762012,1.182126827,1.338813213,1.153127928,1.417526026,1.37131962
159,1.488619419,1.306958058,1.459462763,1.225482583,1.298468168,1.187304705,1.338393794,1.154482883,1.422147848,1.368347848
160,1.493713213,1.307678679,1.459361261,1.225296396,1.312507207,1.192482583,1.34071021,1.155837838,1.42676967,1.36456967
161,1.498807007,1.308646547,1.459769469,1.22511021,1.326546246,1.19766046,1.343026627,1.157192793,1.429508108,1.360791491
162,1.499013213,1.309962462,1.460953654,1.224924024,1.332085586,1.202838338,1.34433003,1.158547748,1.428983784,1.364142342
163,1.498810811,1.311278378,1.462137838,1.228710811,1.330797297,1.206621622,1.342997297,1.159902703,1.428459459,1.368089189
164,1.498608408,1.312075776,1.465201301,1.233086186,1.329509009,1.207331632,1.341664565,1.161201201,1.427935135,1.372036036
165,1.498018018,1.311073173,1.470648549,1.237461562,1.325364264,1.208041642,1.341176677,1.161229429,1.427410811,1.369872072
166,1.497410811,1.310070571,1.476095796,1.241836937,1.318658559,1.208751652,1.346539339,1.161257658,1.427340541,1.367443243
167,1.496803604,1.309090991,1.479753654,1.246212312,1.311952853,1.209461662,1.351902002,1.161285886,1.428913514,1.365014414
168,1.498141341,1.308809009,1.481513013,1.249759159,1.307262162,1.210171672,1.357264665,1.161314114,1.430486486,1.363926927
169,1.499490691,1.308527027,1.483272372,1.252477477,1.304586486,1.211226126,1.359998198,1.161342342,1.432059459,1.362847447
170,1.500855055,1.308245045,1.486805606,1.255195796,1.301910811,1.212576877,1.362663664,1.161370571,1.433632432,1.361846046
171,1.50271041,1.3082,1.491914515,1.257914114,1.300765465,1.213927628,1.365329129,1.161398799,1.435269169,1.363397798
172,1.504565766,1.3082,1.497023423,1.260632432,1.301327027,1.215278378,1.364859459,1.163575676,1.437793694,1.36494955
173,1.506553253,1.3082,1.499083483,1.263384384,1.301888589,1.216629129,1.363717117,1.165848048,1.440318218,1.366437437
174,1.510432633,1.307793594,1.49888048,1.266363363,1.304348348,1.21797988,1.362574775,1.16812042,1.442842743,1.367010911
175,1.514312012,1.307166967,1.498677477,1.269342342,1.309171171,1.22155045,1.365632733,1.170392793,1.445367267,1.367584384
176,1.517786386,1.30654034,1.498223423,1.272321321,1.313993994,1.225810511,1.370741542,1.172665165,1.447891792,1.368505005
177,1.517651451,1.309320521,1.497614414,1.2753003,1.318347147,1.230070571,1.37585035,1.174937538,1.448491992,1.372519319
178,1.517516517,1.316150751,1.497005405,1.278279279,1.322046847,1.234330631,1.376598799,1.17720991,1.448919219,1.376533634
179,1.517593393,1.322980981,1.497696897,1.280792492,1.325746547,1.238590691,1.37333043,1.178090991,1.449346446,1.37947968
180,1.51901021,1.327435035,1.49905025,1.283157057,1.328025826,1.242850751,1.370062062,1.178768468,1.449773674,1.375667768
181,1.520427027,1.325304505,1.500403604,1.285521622,1.328091892,1.245861261,1.368456757,1.179445946,1.450200901,1.371855856
182,1.52099039,1.323173974,1.502115816,1.287886186,1.328157958,1.248857157,1.369694294,1.180123423,1.449971872,1.36923994
183,1.517448348,1.321082583,1.503976677,1.290250751,1.330362162,1.251853053,1.370931832,1.180800901,1.449544645,1.372377177
184,1.513906306,1.319484685,1.505837538,1.291620721,1.336308108,1.254848949,1.373336637,1.181478378,1.449117417,1.375514414
185,1.511071972,1.317886787,1.509223924,1.291415916,1.342254054,1.257844845,1.379936837,1.182155856,1.44869019,1.378119119
186,1.510937037,1.316288889,1.513114815,1.291211111,1.346077778,1.260177778,1.386537037,1.182222222,1.448262963,1.378692593
187,1.510802102,1.317287988,1.517005706,1.291006306,1.345714414,1.260073874,1.392666366,1.182123423,1.449349249,1.379266066
188,1.510921622,1.318635235,1.517692292,1.290801502,1.345351051,1.25996997,1.392158659,1.182024625,1.451368869,1.379511211
189,1.511832432,1.319982482,1.517556957,1.290627027,1.346774474,1.259866066,1.391650951,1.181925826,1.453388488,1.378735335
190,1.512743243,1.320291892,1.517421622,1.292302703,1.352191892,1.259762162,1.391143243,1.181827027,1.455408108,1.377959459
191,1.514378579,1.320135235,1.518593994,1.293978378,1.357609309,1.259658258,1.393219119,1.181728228,1.457427728,1.377494094
192,1.517886887,1.319978579,1.520015015,1.295654054,1.361993393,1.260535736,1.395535536,1.181629429,1.457452452,1.377831431
193,1.521395195,1.320680781,1.521436036,1.29732973,1.363744144,1.262665766,1.397851952,1.183046847,1.455219219,1.378168769
194,1.524181982,1.322247347,1.518457357,1.299005405,1.365494895,1.264795796,1.400991992,1.185107508,1.452985986,1.379015415
195,1.525396396,1.323813914,1.514904805,1.302927327,1.366724324,1.266925826,1.404387287,1.187168168,1.450752753,1.380971972
196,1.526610811,1.3249,1.511352252,1.308084685,1.366427027,1.269055856,1.407782583,1.189228829,1.44851952,1.382928529
197,1.530163964,1.3249,1.510974274,1.313242042,1.36612973,1.271185886,1.40676967,1.191289489,1.447068268,1.383243243
198,1.538057658,1.3249,1.510838939,1.318399399,1.366012613,1.27449009,1.402961862,1.19335015,1.447281882,1.380510811
199,1.545951351,1.324820721,1.510703604,1.323556757,1.366508108,1.278386486,1.399154054,1.195410811,1.447495495,1.377778378
200,1.548887087,1.324131431,1.511589189,1.326544444,1.367003604,1.282282883,1.399029129,1.195755856,1.447709109,1.377075976
201,1.543928228,1.323442142,1.512502703,1.323788889,1.367267868,1.286179279,1.403217718,1.195036036,1.447922723,1.379606006
202,1.538969369,1.322752853,1.513462462,1.321033333,1.366607207,1.290075676,1.407406306,1.194316216,1.448684685,1.382136036
203,1.538004705,1.323047147,1.516981181,1.318277778,1.365946547,1.293972072,1.411800901,1.193596396,1.452121922,1.38423964
204,1.542525025,1.323423123,1.5204999,1.315522222,1.365034835,1.296404004,1.416655856,1.192876577,1.455559159,1.385757658
205,1.547045345,1.323799099,1.523875676,1.312766667,1.362920721,1.298655255,1.421510811,1.192156757,1.458996396,1.387275676
206,1.548420921,1.324748148,1.525093694,1.314568468,1.360806607,1.300906507,1.425705105,1.191436937,1.462433634,1.388685786
207,1.54605956,1.325907407,1.526311712,1.316858559,1.358961562,1.303157758,1.426371471,1.191377778,1.46582963,1.389967668
208,1.543698198,1.327066667,1.528243243,1.319148649,1.358697297,1.305409009,1.427037838,1.1919,1.467266667,1.39124955
209,1.541935035,1.329224024,1.53616036,1.321438739,1.358433033,1.307315916,1.427697798,1.192422222,1.468703704,1.391235335
210,1.540788088,1.332231832,1.544077477,1.323728829,1.358192192,1.306588589,1.427348749,1.192944444,1.470140741,1.389885986
211,1.539641141,1.33523964,1.55004955,1.325255856,1.358126126,1.305861261,1.4269997,1.193466667,1.471577778,1.388536637
212,1.540667968,1.337123624,1.545075976,1.326112312,1.35806006,1.305133934,1.426650651,1.193988889,1.473014815,1.389485786
213,1.543636537,1.336904304,1.540102402,1.326968769,1.358219219,1.304406607,1.427820721,1.194511111,1.472641742,1.392488088
214,1.546605105,1.336684985,1.536985285,1.327825225,1.360630631,1.303679279,1.429248649,1.194579279,1.472000901,1.39549039
215,1.548793894,1.336161562,1.541519019,1.328681682,1.363042042,1.304936336,1.430676577,1.194085285,1.47136006,1.396457658
216,1.550379379,1.3339997,1.546052753,1.329177778,1.365047748,1.310027628,1.429626727,1.193591291,1.470719219,1.39585045
217,1.551964865,1.331837838,1.548932432,1.3278,1.361083784,1.315118919,1.427532432,1.193097297,1.470078378,1.395243243
218,1.552478679,1.329675976,1.546564064,1.326422222,1.35711982,1.32021021,1.425438138,1.192603303,1.471721822,1.391845646
219,1.552276276,1.330506907,1.544195696,1.325044444,1.353385285,1.325301502,1.423151151,1.192109309,1.474246346,1.386583183
220,1.552073874,1.331446847,1.542173273,1.323666667,1.355730631,1.330392793,1.420707808,1.191615315,1.476770871,1.381320721
221,1.554035035,1.332386787,1.541022923,1.322288889,1.358075976,1.3331003,1.418264464,1.192387387,1.479295395,1.37954995
222,1.55723974,1.329353954,1.539872573,1.319836937,1.360427327,1.333983483,1.417842442,1.195393694,1.48181992,1.379786086
223,1.560444444,1.325155556,1.540077778,1.3171,1.363433333,1.334866667,1.420444444,1.1984,1.4828,1.380022222
224,1.561002302,1.320957157,1.543055155,1.314363063,1.366439339,1.33574985,1.423046446,1.201406306,1.482625225,1.37862953
225,1.56026016,1.320038038,1.546032533,1.311626126,1.369445345,1.336633033,1.424217117,1.204412613,1.48245045,1.376436837
226,1.559518018,1.321479279,1.548492793,1.308889189,1.369824324,1.337516216,1.421075676,1.207418919,1.482275676,1.374244144
227,1.559061762,1.322920521,1.550082983,1.308346246,1.370154655,1.337850851,1.417934234,1.210425225,1.482100901,1.374267067
228,1.558724424,1.322578779,1.551673173,1.310841141,1.370484985,1.338041341,1.415335836,1.212662462,1.482558158,1.375211612
229,1.558387087,1.319445646,1.552515315,1.313336036,1.368261261,1.338231832,1.417747447,1.212888288,1.483878679,1.376156156
230,1.557173874,1.316312513,1.552312312,1.315830931,1.365915916,1.338422322,1.420159059,1.213114114,1.485199199,1.374573173
231,1.555655856,1.314234434,1.552109309,1.318325826,1.363570571,1.338612813,1.422570671,1.21333994,1.48651972,1.372110611
232,1.554137838,1.316427628,1.553483483,1.320341441,1.367198198,1.338845946,1.421288589,1.213565766,1.48784024,1.369648048
233,1.55359019,1.318620821,1.556697698,1.312931231,1.371294294,1.341495495,1.419797197,1.213791592,1.488587788,1.368601702
234,1.55332032,1.320805405,1.559911912,1.305521021,1.37539039,1.344145045,1.418305806,1.214017417,1.487811011,1.367960761
235,1.55305045,1.321651351,1.561123423,1.298110811,1.374610811,1.346794595,1.415830631,1.214275676,1.487034234,1.36731982
236,1.553767968,1.322497297,1.560379079,1.290700601,1.373289489,1.349444144,1.413101702,1.214670871,1.486257457,1.361687087
237,1.554712513,1.323343243,1.559634735,1.28329039,1.371968168,1.352093694,1.410372773,1.215066066,1.485480681,1.354906607
238,1.555657057,1.32618018,1.559113814,1.285011712,1.370877477,1.35489039,1.406439039,1.215461261,1.484773574,1.348126126
239,1.555542342,1.32946997,1.558775475,1.291081381,1.36982042,1.358146046,1.401837938,1.215856456,1.48455996,1.348273774
240,1.555238739,1.33275976,1.558437137,1.297151051,1.368763363,1.361401702,1.397236837,1.216251652,1.484346346,1.349656857
