time,route1,route2,route3,route4,route5,route6,route7,route8
65,-4.3623,-4.8618,-4.4286,-3.8876,-5.2211,-4.8947,-4.2986,-4.3161
66,-4.3689,-4.8618,-4.4286,-3.8876,-5.2211,-4.8947,-4.2285,-4.3161
67,-4.3689,-4.9611,-4.7729,-3.8876,-5.2211,-5.1192,-4.2285,-4.3161
68,-4.3689,-4.9611,-4.7729,-3.839,-5.1154,-5.1192,-4.2285,-4.1525
69,-4.8009,-4.9611,-4.7729,-3.839,-5.1154,-5.1192,-4.1567,-4.1525
70,-4.8009,-4.9593,-4.7018,-3.839,-5.1154,-4.8728,-4.1567,-4.1525
71,-4.8009,-4.9593,-4.7018,-3.655,-4.8454,-4.8728,-4.1567,-4.2368
72,-4.3658,-4.9593,-4.7018,-3.655,-4.8454,-4.8728,-4.2116,-4.2368
73,-4.3658,-4.6841,-4.7018,-3.655,-4.8454,-5.1761,-4.2116,-4.2368
74,-4.3658,-4.6841,-4.5176,-4.0924,-5.1661,-5.1761,-4.2116,-4.4692
75,-4.2597,-4.6841,-4.5176,-4.0924,-5.1661,-5.1761,-4.0566,-4.4692
76,-4.2597,-4.8253,-4.5176,-4.0924,-5.1661,-5.2195,-4.0566,-4.4692
77,-4.2597,-4.8253,-4.2629,-4.161,-4.9379,-5.2195,-4.0566,-4.4692
78,-4.2597,-4.8253,-4.2629,-4.161,-4.9379,-5.2195,-4.3104,-4.2422
79,-4.5091,-4.8253,-4.2629,-4.161,-4.9379,-5.0806,-4.3104,-4.2422
80,-4.5091,-5.2142,-4.2629,-3.9619,-4.9379,-5.0806,-4.3104,-4.2422
81,-4.5091,-5.2142,-4.4037,-3.9619,-5.1061,-5.0806,-4.1811,-4.2205
82,-4.3704,-5.2142,-4.4037,-3.9619,-5.1061,-5.0806,-4.1811,-4.2205
83,-4.3704,-5.0675,-4.4037,-3.7077,-5.1061,-5.5323,-4.1811,-4.2205
84,-4.3704,-5.0675,-4.7354,-3.7077,-5.2329,-5.5323,-3.8612,-4.0153
85,-4.6026,-5.0675,-4.7354,-3.7077,-5.2329,-5.5323,-3.8612,-4.0153
86,-4.6026,-4.9881,-4.7354,-3.8516,-5.2329,-5.4407,-3.8612,-4.0153
87,-4.6026,-4.9881,-4.7354,-3.8516,-5.1264,-5.4407,-4.009,-4.1493
88,-4.6812,-4.9881,-4.5522,-3.8516,-5.1264,-5.4407,-4.009,-4.1493
89,-4.6812,-4.7968,-4.5522,-3.667,-5.1264,-5.3343,-4.009,-4.1493
90,-4.6812,-4.7968,-4.5522,-3.667,-4.6524,-5.3343,-4.009,-4.1357
91,-4.3415,-4.7968,-4.6506,-3.922,-4.6524,-5.3343,-4.3552,-4.1357
92,-4.3415,-4.6491,-4.6506,-3.922,-4.6524,-5.1141,-4.3552,-4.1357
93,-4.3415,-4.6491,-4.6506,-3.922,-4.6945,-5.1141,-4.3552,-4.1357
94,-4.5781,-4.6491,-4.6506,-4.1845,-4.6945,-5.1141,-4.1929,-3.8736
95,-4.5781,-5.1301,-4.5652,-4.1845,-4.6945,-5.2265,-4.1929,-3.8736
