time,x_degree,y_degree,z_degree	
12.7,-7.97625010527069,0,0	
12.8,-7.93741422574753,0,0	
12.9,-7.89858603215243,0,0	
13,-7.85976631631166,0,0	
13.1,-7.82095611976381,0,0	
13.2,-7.7821567215566,0,0	
13.3,-7.74336961488435,0,0	
13.4,-7.70459647431274,0,0	
13.5,-7.66583911575961,0,0	
13.6,-7.62709945134934,0,0	
13.7,-7.58837944142338,0,0	
13.8,-7.54968104592352,0,0	
13.9,-7.51100617713511,0,0	
14,-7.47235665573039,0,0	
14.1,-7.43373417163247,0,0	
14.2,-7.39514025098841,0,0	
14.3,-7.35657623023996,0,0	
14.4,-7.3180432377733,0,0	
14.5,-7.27954218350202,0,0	
14.6,-7.24107375618947,0,0	
14.7,-7.20263842813837,0,0	
14.8,-7.16423646661016,0,0	
14.9,-7.12586795099117,0,0	
15,-7.08753279473841,0,0	
15.1,-7.04923077086079,0,0	
15.2,-7.01096153970391,0,0	
15.3,-6.97272467786337,0,0	
15.4,-6.93451970691989,0,0	
15.5,-6.89634612101603,0,0	
15.6,-6.85820341221829,0,0	
15.7,-6.82009109287982,0,0	
15.8,-6.78200871442429,0,0	
15.9,-6.74395588201179,0,0	
16,-6.70593226497656,0,0	
16.1,-6.66793760289898,0,0	
16.2,-6.62997170750554,0,0	
16.3,-6.5920344606753,0,0	
16.4,-6.5541258090024,0,0	
16.5,-6.5162457554821,0,0	
16.6,-6.4783943489004,0,0	
16.7,-6.44057167166404,0,0	
16.8,-6.4027778267116,0,0	
16.9,-6.36501292421231,0,0	
17,-6.32727706868932,0,0	
17.1,-6.28957034709826,0,0	
17.2,-6.2518928183916,0,0	
17.3,-6.21424450491731,0,0	
17.4,-6.17662538594243,0,0	
17.5,-6.13903539347787,0,0	
17.6,-6.10147441040684,0,0	
17.7,-6.06394227091949,0,0	
17.8,-6.02643876305819,0,0	
17.9,-5.98896363316203,0,0	
18,-5.95151659191217,0,0	
18.1,-5.91409732159151,0,0	
18.2,-5.87670548422059,0,0	
18.3,-5.83934073013758,0,0	
18.4,-5.80200270665053,0,0	
18.5,-5.76469106640111,0,0	
18.6,-5.72740547506023,0,0	
18.7,-5.69014561813168,0,0	
18.8,-5.6529112065813,0,0	
18.9,-5.61570198115785,0,0	
19,-5.5785177153062,0,0	
19.1,-5.54135821659808,0,0	
19.2,-5.5042233267601,0,0	
19.3,-5.46711292036885,0,0	
19.4,-5.43002690231926,0,0	
19.5,-5.39296520430996,0,0	
19.6,-5.35592778048003,0,0	
19.7,-5.31891460248509,0,0	
19.8,-5.28192565424027,0,0	
19.9,-5.2449609265315,0,0	
20,-5.20802041179089,0,0	
20.1,-5.17110409916314,0,0	
20.2,-5.13421197010577,0,0	
20.3,-5.0973439946501,0,0	
20.4,-5.06050012839745,0,0	
20.5,-5.02368031039001,0,0	
20.6,-4.98688446180429,0,0	
20.7,-4.95011248551996,0,0	
20.8,-4.9133642665058,0,0	
20.9,-4.87663967290747,0,0	
21,-4.83993855781259,0,0	
21.1,-4.80326076148445,0,0	
21.2,-4.76660611399483,0,0	
21.3,-4.72997443810076,0,0	
21.4,-4.69336555218257,0,0	
21.5,-4.65677927318521,0,0	
21.6,-4.62021541934921,0,0	
21.7,-4.58367381268964,0,0	
21.8,-4.54715428111447,0,0	
21.9,-4.51065666007923,0,0	
22,-4.47418079380569,0,0	
22.1,-4.43772653595628,0,0	
22.2,-4.4012937498328,0,0	
22.3,-4.36488230810224,0,0	
22.4,-4.32849209205645,0,0	
22.5,-4.29212299053467,0,0	
22.6,-4.25577489849143,0,0	
22.7,-4.21944771535417,0,0	
22.8,-4.18314134323285,0,0	
22.9,-4.14685568502966,0,0	
23,-4.11059064260094,0,0	
23.1,-4.07434611495801,0,0	
23.2,-4.03812199663939,0,0	
23.3,-4.00191817628856,0,0	
23.4,-3.96573453544431,0,0	
23.5,-3.92957094764539,0,0	
23.6,-3.89342727777732,0,0	
23.7,-3.85730338173082,0,0	
23.8,-3.82119910634223,0,0	
23.9,-3.78511428956097,0,0	
24,-3.74904876088736,0,0	
24.1,-3.71300234195692,0,0	
24.2,-3.67697484729767,0,0	
24.3,-3.64096608519636,0,0	
24.4,-3.6049758585963,0,0	
24.5,-3.5690039660546,0,0	
24.6,-3.53305020263465,0,0	
24.7,-3.49711436076603,0,0	
24.8,-3.46119623102144,0,0	
24.9,-3.42529560275792,0,0	
25,-3.38941226467576,0,0	
25.1,-3.35354600520408,0,0	
25.2,-3.31769661277661,0,0	
25.3,-3.28186387598326,0,0	
25.4,-3.24604758357559,0,0	
25.5,-3.21024752441065,0,0	
25.6,-3.17446348726773,0,0	
25.7,-3.13869526062361,0,0	
25.8,-3.1029426323882,0,0	
25.9,-3.06720538959041,0,0	
26,-3.03148331810443,0,0	
26.1,-2.99577620235179,0,0	
26.2,-2.96008382506275,0,0	
26.3,-2.9244059670902,0,0	
26.4,-2.88874240725811,0,0	
26.5,-2.8530929223215,0,0	
26.6,-2.8174572869624,0,0	
26.7,-2.78183527389132,0,0	
26.8,-2.74622665403694,0,0	
26.9,-2.71063119679396,0,0	
27,-2.67504867039936,0,0	
27.1,-2.63947884235307,0,0	
27.2,-2.6039214799487,0,0	
27.3,-2.5683763508955,0,0	
27.4,-2.53284322399783,0,0	
27.5,-2.49732186996613,0,0	
27.6,-2.46181206227382,0,0	
27.7,-2.42631357812967,0,0	
27.8,-2.39082619954203,0,0	
27.9,-2.35534971444728,0,0	
28,-2.31988391796856,0,0	
28.1,-2.28442861371657,0,0	
28.2,-2.24898361519624,0,0	
28.3,-2.21354874728005,0,0	
28.4,-2.1781238477185,0,0	
28.5,-2.14270876872639,0,0	
28.6,-2.10730337855515,0,0	
28.7,-2.07190756308604,0,0	
28.8,-2.03652122739716,0,0	
28.9,-2.00114429725636,0,0	
29,-1.96577672056519,0,0	
29.1,-1.93041846865583,0,0	
29.2,-1.89506953747034,0,0	
29.3,-1.8597299485733,0,0	
29.4,-1.82439974995898,0,0	
29.5,-1.78907901668303,0,0	
29.6,-1.75376785124734,0,0	
29.7,-1.7184663837853,0,0	
29.8,-1.68317477203078,0,0	
29.9,-1.64789320106746,0,0	
30,-1.61262188292554,0,0	
30.1,-1.57736105599694,0,0	
30.2,-1.54211098435663,0,0	
30.3,-1.50687195701252,0,0	
30.4,-1.47164428712035,0,0	
30.5,-1.4364283112594,0,0	
30.6,-1.40122438876416,0,0	
30.7,-1.36603290121841,0,0	
30.8,-1.33085425213146,0,0	
30.9,-1.29568886683941,0,0	
31,-1.26053719269414,0,0	
31.1,-1.22539969951694,0,0	
31.2,-1.19027688037378,0,0	
31.3,-1.15516925264443,0,0	
31.4,-1.12007735936295,0,0	
31.5,-1.08500177082635,0,0	
31.6,-1.04994308637966,0,0	
31.7,-1.01490193635446,0,0	
31.8,-0.979878984069951,0,0	
31.9,-0.944874927807562,0,0	
32,-0.909890502697099,0,0	
32.1,-0.874926482390004,0,0	
32.2,-0.839983680458986,0,0	
32.3,-0.805062951437096,0,0	
32.4,-0.770165191419387,0,0	
32.5,-0.735291338178333,0,0	
32.6,-0.70044237076711,0,0	
32.7,-0.665619308584805,0,0	
32.8,-0.630823209941339,0,0	
32.9,-0.596055170150496,0,0	
33,-0.561316319228951,0,0	
33.1,-0.526607819316727,0,0	
33.2,-0.491930861934228,0,0	
33.3,-0.457286665247187,0,0	
33.4,-0.422676471505338,0,0	
33.5,-0.388101544854441,0,0	
33.6,-0.353563169724791,0,0	
33.7,-0.319062649995115,0,0	
33.8,-0.284601309143042,0,0	
33.9,-0.250180491560023,0,0	
34,-0.21580156520555,0,0	
34.1,-0.181465925739713,0,0	
34.2,-0.147175002240134,0,0	
34.3,-0.112930264574855,0,0	
34.4,-0.0787332324499888,0,0	
34.5,-0.0445854861180908,0,0	
34.6,-0.0104886786739105,0,0	
34.7,0.0235554501703754,0,0	
34.8,0.0575450589796044,0,0	
34.9,0.0914781883622486,0,0	
35,0.125352743808059,0,0	
35.1,0.159166477849726,0,0	
35.2,0.192916971785448,0,0	
35.3,0.226601617211107,0,0	
35.4,0.260217597596535,0,0	
35.5,0.293761870108253,0,0	
35.6,0.327231147860273,0,0	
35.7,0.360621882722798,0,0	
35.8,0.393930248760875,0,0	
35.9,0.427152126348161,0,0	
36,0.460283086903295,0,0	
36.1,0.493318378182511,0,0	
36.2,0.526252909992552,0,0	
36.3,0.55908124013753,0,0	
36.4,0.591797560427471,0,0	
36.5,0.624395682505461,0,0	
36.6,0.656869023321863,0,0	
36.7,0.689210590069608,0,0	
36.8,0.721412964458353,0,0	
36.9,0.753468286307378,0,0	
37,0.785368236483413,0,0	
37.1,0.817104019396644,0,0	
37.2,0.848666345356016,0,0	
37.3,0.880045413254073,0,0	
37.4,0.911230894242959,0,0	
37.5,0.942211917166412,0,0	
37.6,0.97297705674926,0,0	
37.7,1.00351432563387,0,0	
37.8,1.03381117149585,0,0	
37.9,1.0638544805993,0,0	
38,1.09363058913887,0,0	
38.1,1.12312530380775,0,0	
38.2,1.15232393292525,0,0	
38.3,1.18121132936675,0,0	
38.4,1.20977194642123,0,0	
38.5,1.23798990735936,0,0	
38.6,1.26584908935257,0,0	
38.7,1.29333322188176,0,0	
38.8,1.32042599943681,0,0	
38.9,1.34711120787175,0,0	
39,1.37337286317721,0,0	
39.1,1.39919536107691,0,0	
39.2,1.42456363518556,0,0	
39.3,1.44946332103373,0,0	
39.4,1.47388092282013,0,0	
39.5,1.49780397921157,0,0	
39.6,1.52122122433691,0,0	
39.7,1.54412273970481,0,0	
39.8,1.56650009271601,0,0	
39.9,1.58834645744982,0,0	
40,1.60965671340411,0,0	
40.1,1.6304275183227,0,0	
40.2,1.65065735149251,0,0	
40.3,1.67034652456262,0,0	
40.4,1.68949715767794,0,0	
40.5,1.70811311944637,0,0	
40.6,1.72619993041868,0,0	
40.7,1.74376463063013,0,0	
40.8,1.76081561297786,0,0	
40.9,1.77736242537486,0,0	
41,1.79341554562691,0,0	
41.1,1.80898613427322,0,0	
41.2,1.82408577143163,0,0	
41.3,1.83872618466436,0,0	
41.4,1.85291897559564,0,0	
41.5,1.86667535335239,0,0	
41.6,1.88000588335433,0,0	
41.7,1.89292025974734,0,0	
41.8,1.90542710956404,0,0	
41.9,1.91753383611224,0,0	
42,1.9292465080287,0,0	
42.1,1.94056979945773,0,0	
42.2,1.9515069851527,0,0	
42.3,1.96205999270432,0,0	
42.4,1.97222951226096,0,0	
42.5,1.98201516193909,0,0	
42.6,1.99141570525743,0,0	
42.7,2.0004293146582,0,0	
42.8,2.00905387325952,0,0	
42.9,2.01728730517794,0,0	
43,2.02512792297651,0,0	
43.1,2.03257477969417,0,0	
43.2,2.03962801176911,0,0	
43.3,2.04628915874771,0,0	
43.4,2.05256144567897,0,0	
43.5,2.05845001440245,0,0	
43.6,2.06396209119727,0,0	
43.7,2.06910707955006,0,0	
43.8,2.07389656899533,0,0	
43.9,2.07834425350152,0,0	
44,2.08246575564389,0,0	
44.1,2.08627835630401,0,0	
44.2,2.08980063287702,0,0	
44.3,2.09305201271259,0,0	
44.4,2.09605225211659,0,0	
44.5,2.09882085458843,0,0	
44.6,2.10137644536454,0,0	
44.7,2.10373612195209,0,0	
44.8,2.10591480271158,0,0	
44.9,2.10792459722035,0,0	
45,2.10977422288176,0,0	
45.1,2.11146849254354,0,0	
45.2,2.11300789689655,0,0	
45.3,2.1143883038156,0,0	
45.4,2.11560079429292,0,0	
45.5,2.11663165098055,0,0	
45.6,2.11746251138355,0,0	
45.7,2.11807069270214,0,0	
45.8,2.1184296898923,0,0	
45.9,2.11850984283834,0,0	
46,2.11827916230183,0,0	
46.1,2.1177042985611,0,0	
46.2,2.11675163061695,0,0	
46.3,2.11538844864426,0,0	
46.4,2.11358419754525,0,0	
46.5,2.11131174555434,0,0	
46.6,2.10854863898503,0,0	
46.7,2.10527830243283,0,0	
46.8,2.10149114322723,0,0	
46.9,2.09718551992671,0,0	
47,2.09236853667752,0,0	
47.1,2.08705662915371,0,0	
47.2,2.08127591237503,0,0	
47.3,2.07506226704184,0,0	
47.4,2.068461148062,0,0	
47.5,2.06152710677111,0,0	
47.6,2.05432302711312,0,0	
47.7,2.04691908469092,0,0	
47.8,2.03939144660433,0,0	
47.9,2.03182073870911,0,0	
48,2.02429031480047,0,0	
48.1,2.01688436979104,0,0	
48.2,2.00968594490889,0,0	
48.3,2.00277487772934,0,0	
48.4,1.99622575335256,0,0	
48.5,1.99010591444594,0,0	
48.6,1.98447358772804,0,0	
48.7,1.97937618256168,0,0	
48.8,1.97484881350228,0,0	
48.9,1.97091309315631,0,0	
49,1.96757623462976,0,0	
49.1,1.96483049467522,0,0	
49.2,1.96265297889956,0,0	
49.3,1.96100582027738,0,0	
49.4,1.95983673147608,0,0	
49.5,1.95907992041613,0,0	
49.6,1.95865734807735,0,0	
49.7,1.9584802971186,0,0	
49.8,1.95845121092519,0,0	
49.9,1.95846575451713,0,0	
50,1.95841504216213,0,0	
50.1,1.95818797173284,0,0	
50.2,1.95767360276294,0,0	
50.3,1.95676351391491,0,0	
50.4,1.95535407666268,0,0	
50.5,1.95334858451198,0,0	
50.6,1.95065918191691,0,0	
50.7,1.94720854318611,0,0	
50.8,1.94293125956633,0,0	
50.9,1.93777490155457,0,0	
51,1.93170073336717,0,0	
51.1,1.92468406701999,0,0	
51.2,1.91671425391831,0,0	
51.3,1.90779432267554,0,0	
51.4,1.89794028170624,0,0	
51.5,1.88718011460288,0,0	
51.6,1.87555250450803,0,0	
51.7,1.86310533073566,0,0	
51.8,1.8498939861446,0,0	
51.9,1.8359795679312,0,0	
52,1.82142699629843,0,0	
52.1,1.80630311598129,0,0	
52.2,1.79067483436131,0,0	
52.3,1.77460734678857,0,0	
52.4,1.75816249538871,0,0	
52.5,1.74139730208886,0,0	
52.6,1.72436270965711,0,0	
52.7,1.70710255716488,0,0	
52.8,1.68965280822018,0,0	
52.9,1.67204104203661,0,0	
53,1.65428620911357,0,0	
53.1,1.63639864546924,0,0	
53.2,1.61838033181072,0,0	
53.3,1.6002253776188,0,0	
53.4,1.58192070420197,0,0	
53.5,1.56344689634927,0,0	
53.6,1.54477918872807,0,0	
53.7,1.52588855099774,0,0	
53.8,1.50674283459552,0,0	
53.9,1.48730794456831,0,0	
54,1.46754900103664,0,0	
54.1,1.44743145737967,0,0	
54.2,1.42692214551791,0,0	
54.3,1.40599022262593,0,0	
54.4,1.38460799819985,0,0	
54.5,1.36275162532329,0,0	
54.6,1.34040164498961,0,0	
54.7,1.31754337753835,0,0	
54.8,1.29416716008051,0,0	
54.9,1.27026843342564,0,0	
55,1.24584768617413,0,0	
55.1,1.22091026726692,0,0	
55.2,1.1954660812186,0,0	
55.3,1.16952918266542,0,0	
55.4,1.1431172883875,0,0	
55.5,1.11625122604596,0,0	
55.6,1.08895433906958,0,0	
55.7,1.06125186689946,0,0	
55.8,1.03317031895359,0,0	
55.9,1.0047368593868,0,0	
56,0.975978718090277,0,0	
56.1,0.946922641445159,0,0	
56.2,0.917594394216263,0,0	
56.3,0.888018321788404,0,0	
56.4,0.858216979702954,0,0	
56.5,0.828210835237226,0,0	
56.6,0.79801804372923,0,0	
56.7,0.767654300344731,0,0	
56.8,0.737132766259281,0,0	
56.9,0.706464066626824,0,0	
57,0.675656356326597,0,0	
57.1,0.644715448308148,0,0	
57.2,0.613644998354344,0,0	
57.3,0.582446739246505,0,0	
57.4,0.551120756669034,0,0	
57.5,0.519665798628924,0,0	
57.6,0.488079609774241,0,0	
57.7,0.456359281680887,0,0	
57.8,0.424501609965169,0,0	
57.9,0.39250344899345,0,0	
58,0.360362054950577,0,0	
58.1,0.32807540816992,0,0	
58.2,0.295642505883324,0,0	
58.3,0.263063616974547,0,0	
58.4,0.230340490928337,0,0	
58.5,0.197476513961464,0,0	
58.6,0.164476806380609,0,0	
58.7,0.131348256423373,0,0	
58.8,0.0980994873796267,0,0	
58.9,0.0647407564829008,0,0	
59,0.0312837859763094,0,0	
59.1,-0.0022584710898618,0,0	
59.2,-0.0358721256495111,0,0	
59.3,-0.069542700961503,0,0	
59.4,-0.103255525245636,0,0	
59.5,-0.136996157240413,0,0	
59.6,-0.170750831273521,0,0	
59.7,-0.204506906897994,0,0	
59.8,-0.238253306810972,0,0	
59.9,-0.271980926023001,0,0	
60,-0.305682995094967,0,0	
60.1,-0.339355380619939,0,0	
60.2,-0.372996807319595,0,0	
60.3,-0.406608987913999,0,0	
60.4,-0.440196649430643,0,0	
60.5,-0.473767447813209,0,0	
60.6,-0.507331766448278,0,0	
60.7,-0.54090239842687,0,0	
60.8,-0.574494117020716,0,0	
60.9,-0.608123143571135,0,0	
61,-0.641806526792681,0,0	
61.1,-0.67556145213153,0,0	
61.2,-0.709404503922002,0,0	
61.3,-0.743350906785372,0,0	
61.4,-0.777413775389213,0,0	
61.5,-0.811603403549749,0,0	
61.6,-0.845926624242503,0,0	
61.7,-0.880386271500672,0,0	
61.8,-0.914980773235808,0,0	
61.9,-0.94970390061855,0,0	
62,-0.984544695203062,0,0	
62.1,-1.0194875888632,0,0	
62.2,-1.05451272495996,0,0	
62.3,-1.08959648119237,0,0	
62.4,-1.12471218622211,0,0	
62.5,-1.15983101370997,0,0	
62.6,-1.19492302846203,0,0	
62.7,-1.22995835164003,0,0	
62.8,-1.26490840437608,0,0	
62.9,-1.2997471830756,0,0	
63,-1.33445251517555,0,0	
63.1,-1.36900724117162,0,0	
63.2,-1.40340026821232,0,0	
63.3,-1.43762744203461,0,0	
63.4,-1.47169218802671,0,0	
63.5,-1.50560587837051,0,0	
63.6,-1.53938789098752,0,0	
63.7,-1.57306533630795,0,0	
63.8,-1.60667244048622,0,0	
63.9,-1.64024958727647,0,0	
64,-1.67384203509662,0,0	
64.1,-1.70749834106589,0,0	
64.2,-1.74126853779868,0,0	
64.3,-1.77520212266299,0,0	
64.4,-1.80934593101596,0,0	
64.5,-1.84374197464201,0,0	
64.6,-1.87842533380386,0,0	
64.7,-1.91342219489678,0,0	
64.8,-1.94874812598798,0,0	
64.9,-1.9844066786721,0,0	
65,-2.0203883974394,0,0	
65.1,-2.05667030544936,0,0	
65.2,-2.09321592137041,0,0	
65.3,-2.12997584269937,0,0	
65.4,-2.16688891040598,0,0	
65.5,-2.20388394627775,0,0	
65.6,-2.24088202999976,0,0	
65.7,-2.27779925925033,0,0	
65.8,-2.3145499114435,0,0	
65.9,-2.35104990424563,0,0	
66,-2.38722043335853,0,0	
66.1,-2.42299165038924,0,0	
66.2,-2.45830623255493,0,0	
66.3,-2.49312269182169,0,0	
66.4,-2.5274182706756,0,0	
66.5,-2.56119127879477,0,0	
66.6,-2.59446273813855,0,0	
66.7,-2.62727722265668,0,0	
66.8,-2.65970280395713,0,0	
66.9,-2.69183004435764,0,0	
67,-2.72377001083374,0,0	
67.1,-2.75565132304328,0,0	
67.2,-2.78761628382279,0,0	
67.3,-2.8198161810894,0,0	
67.4,-2.8524058857271,0,0	
67.5,-2.88553790638657,0,0	
67.6,-2.91935608829439,0,0	
67.7,-2.95398917130813,0,0	
67.8,-2.98954443632294,0,0	
67.9,-3.02610167983988,0,0	
68,-3.06370775627817,0,0	
68.1,-3.10237191876678,0,0	
68.2,-3.14206217246237,0,0	
68.3,-3.18270282583756,0,0	
68.4,-3.22417339272296,0,0	
68.5,-3.26630895417054,0,0	
68.6,-3.30890204335237,0,0	
68.7,-3.35170606264933,0,0	
68.8,-3.3944401901138,0,0	
68.9,-3.43679567617355,0,0	
69,-3.47844337963791,0,0	
69.1,-3.51904234215288,0,0	
69.2,-3.55824915644715,0,0	
69.3,-3.59572784988941,0,0	
69.4,-3.63115997428444,0,0	
69.5,-3.66425457904166,0,0	
69.6,-3.69475773892127,0,0	
69.7,-3.72246131274991,0,0	
69.8,-3.74721062700469,0,0	
69.9,-3.76891080988993,0,0	
70,-3.78753153814404,0,0	
70.1,-3.80311000795888,0,0	
70.2,-3.81575199993047,0,0	
70.3,-3.82563096628484,0,0	
70.4,-3.83298513605747,0,0	
70.5,-3.83811269936522,0,0	
70.6,-3.84136519604101,0,0	
70.7,-3.84313929579992,0,0	
70.8,-3.84386721153662,0,0	
70.9,-3.84400603404588,0,0	
71,-3.844026313726,0,0	
71.1,-3.84440024161274,0,0	
71.2,-3.84558979326406,0,0	
71.3,-3.84803520318465,0,0	
71.4,-3.85214412359784,0,0	
71.5,-3.85828179779315,0,0	
71.6,-3.8667625435619,0,0	
71.7,-3.8778427965947,0,0	
71.8,-3.89171590962239,0,0	
71.9,-3.90850884337501,0,0	
72,-3.92828082189386,0,0	
72.1,-3.95102395784125,0,0	
72.2,-3.97666578910532,0,0	
72.3,-4.00507360587867,0,0	
72.4,-4.03606038960701,0,0	
72.5,-4.06939213783121,0,0	
72.6,-4.10479630451546,0,0	
72.7,-4.14197105899469,0,0	
72.8,-4.1805950441427,0,0	
72.9,-4.22033730877995,0,0	
73,-4.260867090058,0,0	
73.1,-4.30186314141488,0,0	
73.2,-4.34302232195413,0,0	
73.3,-4.38406720035191,0,0	
73.4,-4.42475246885719,0,0	
73.5,-4.46487000949403,0,0	
73.6,-4.5042525077393,0,0	
73.7,-4.54277556214255,0,0	
73.8,-4.58035829331643,0,0	
73.9,-4.61696250585187,0,0	
74,-4.65259050624172,0,0	
74.1,-4.68728172015326,0,0	
74.2,-4.72110828982415,0,0	
74.3,-4.75416985791569,0,0	
74.4,-4.78658776346974,0,0	
74.5,-4.81849888558069,0,0	
74.6,-4.85004937045409,0,0	
74.7,-4.88138846948906,0,0	
74.8,-4.91266270099879,0,0	
74.9,-4.94401052308832,0,0	
75,-4.97555767908755,0,0	
75.1,-5.00741334092509,0,0	
75.2,-5.03966714151424,0,0	
75.3,-5.07238714778159,0,0	
75.4,-5.10561879007483,0,0	
75.5,-5.13938472452897,0,0	
75.6,-5.17368557467726,0,0	
75.7,-5.20850146649764,0,0	
75.8,-5.24379424687443,0,0	
75.9,-5.2795102571426,0,0	
76,-5.31558351910964,0,0	
76.1,-5.35193918439045,0,0	
76.2,-5.38849709657788,0,0	
76.3,-5.42517532163669,0,0	
76.4,-5.46189351104283,0,0	
76.5,-5.49857597781753,0,0	
76.6,-5.53515438381838,0,0	
76.7,-5.5715699585641,0,0	
76.8,-5.60777519293327,0,0	
76.9,-5.64373497490549,0,0	
77,-5.67942715921003,0,0	
77.1,-5.71484258485283,0,0	
77.2,-5.74998457572345,0,0	
77.3,-5.78486797761728,0,0	
77.4,-5.81951779973563,0,0	
77.5,-5.85396754061753,0,0	
77.6,-5.88825728522027,0,0	
77.7,-5.92243166404065,0,0	
77.8,-5.95653776443727,0,0	
77.9,-5.99062308087091,0,0	
78,-6.0247335832187,0,0	
78.1,-6.05891197302252,0,0	
78.2,-6.09319618523225,0,0	
78.3,-6.12761817953595,0,0	
78.4,-6.16220305116321,0,0	
78.5,-6.19696847591763,0,0	
78.6,-6.23192449032607,0,0	
78.7,-6.26707359381042,0,0	
78.8,-6.30241114795756,0,0	
78.9,-6.33792603768811,0,0	
79,-6.37360155048061,0,0	
79.1,-6.40941642433341,0,0	
79.2,-6.4453460111349,0,0	
79.3,-6.48136350113,0,0	
79.4,-6.51744115514007,0,0	
79.5,-6.55355149427055,0,0	
79.6,-6.58966840191307,0,0	
79.7,-6.62576809920148,0,0	
