time,degreeX,degreeY,degreeZ
0.1,14.7902157694124,-1.06607909518932,2.42250395802917
0.2,14.7747143620293,-1.0763832659801,2.44092860810381
0.3,14.7520719547507,-1.08680093933163,2.45872073036265
0.4,14.7232494633979,-1.09737982210899,2.4760052352338
0.5,14.689165526087,-1.10816329639406,2.49290324494852
0.6,14.6506861021001,-1.11919005990426,2.50953066818794
0.7,14.6086155267316,-1.13049386375079,2.52599693364285
0.8,14.5636891413189,-1.14210334774071,2.5424039002591
0.9,14.5165675805991,-1.15404197122765,2.55884495769107
1,14.4678327609115,-1.16632803561586,2.57540432603846
1.1,14.4179855741125,-1.17897479256965,2.59215655924597
1.2,14.3674452543829,-1.1919906305511,2.60916625210536
1.3,14.3165503487127,-1.20537933082678,2.62648794623805
1.4,14.2655611887462,-1.21914038301739,2.64416622630538
1.5,14.2146637313373,-1.23326934963031,2.66223599384711
1.6,14.1639746096073,-1.24775826838252,2.68072290266171
1.7,14.1135472150084,-1.26259608121962,2.69964393685903
1.8,14.0633786150088,-1.27776907896852,2.71900811026818
1.9,14.0134171006247,-1.2932613510721,2.73881726425761
2,13.9635701528578,-1.30905523067007,2.75906693993551
2.1,13.9137126179327,-1.3251317260921,2.77974730025036
2.2,13.8636948868919,-1.34147093109388,2.80084407779025
2.3,13.8133508861794,-1.35805240735308,2.8223395248455
2.4,13.7625057010268,-1.37485553405164,2.84421334370071
2.5,13.7109826730592,-1.39185982083557,2.86644357702888
2.6,13.6586098358034,-1.40904518176125,2.88900744052302
2.7,13.6052255769725,-1.42639216910861,2.91188208257859
2.8,13.5506834432874,-1.44388216724734,2.935045258731
2.9,13.4948560309635,-1.46149754771885,2.95847591160367
3,13.437637932962,-1.47922178772473,2.98215465026812
3.1,13.3789477410114,-1.49703955492297,3.00606412599554
3.2,13.3187291259316,-1.51493676199911,3.03018930438478
3.3,13.2569510434406,-1.53290059487186,3.05451763662271
3.4,13.1936071332711,-1.55091951856871,3.07903913518315
3.5,13.1287143972332,-1.56898326484353,3.10374636147271
3.6,13.0623112560361,-1.58708280543141,3.1286343347607
3.7,12.9944550952355,-1.60521031459081,3.15370037320334
3.8,12.9252194173381,-1.62335912410606,3.17894387874434
3.9,12.8546907200485,-1.64152367353705,3.2043660783292
4,12.7829652198305,-1.65969945789294,3.22996973402333
4.1,12.710145535724,-1.67788297434719,3.25575883441067
4.2,12.6363374411536,-1.69607166912967,3.28173827913062
4.3,12.5616467811256,-1.7142638850585,3.30791356744621
4.4,12.4861766402611,-1.73245880986279,3.33429050066218
4.5,12.4100248326873,-1.75065642495072,3.36087490679848
4.6,12.333281769762,-1.76885745396026,3.38767239439009
4.7,12.2560287455639,-1.78706331032674,3.41468814071724
4.8,12.1783366639147,-1.80527604283551,3.44192671804131
4.9,12.100265215078,-1.82349827825501,3.46939195984202
5,12.0218624952093,-1.8417331601753,3.49708686747167
5.1,11.9431650480661,-1.85998428331716,3.52501355616396
5.2,11.8641982962772,-1.8782556229196,3.55317323810301
5.3,11.784977319281,-1.89655145898843,3.58156623910208
5.4,11.7055079268194,-1.91487629560805,3.61019204458846
5.5,11.6257879708723,-1.93323477584428,3.6390493699284
5.6,11.5458088351317,-1.95163159304573,3.66813624965778
5.7,11.4655570395238,-1.97007139983051,3.69745014005305
