time,x_degree,y_degree,z_degree	
40,1.4119747647106,0,0	
40.1,1.43312352999203,0,0	
40.2,1.45371741293329,0,0	
40.3,1.47373848678177,0,0	
40.4,1.49316718748514,0,0	
40.5,1.51198268508188,0,0	
40.6,1.53016338228569,0,0	
40.7,1.5476875317675,0,0	
40.8,1.56453395801696,0,0	
40.9,1.58068286410152,0,0	
41,1.59611669817577,0,0	
41.1,1.61082105013596,0,0	
41.2,1.62478554469641,0,0	
41.3,1.63800469439319,0,0	
41.4,1.65047867441349,0,0	
41.5,1.66221398072967,0,0	
41.6,1.67322393444714,0,0	
41.7,1.68352899789149,0,0	
41.8,1.69315687242088,0,0	
41.9,1.70214235385636,0,0	
42,1.71052692860699,0,0	
42.1,1.71835810232612,0,0	
42.2,1.72568846217999,0,0	
42.3,1.7325744842397,0,0	
42.4,1.7390751080374,0,0	
42.5,1.74525011062624,0,0	
42.6,1.75115832314262,0,0	
42.7,1.75685574128783,0,0	
42.8,1.76239358983723,0,0	
42.9,1.76781640721428,0,0	
43,1.77316022020849,0,0	
43.1,1.77845088140424,0,0	
43.2,1.78370264061379,0,0	
43.3,1.78891701853955,0,0	
43.4,1.79408204474742,0,0	
43.5,1.79917191290204,0,0	
43.6,1.80414709524865,0,0	
43.7,1.80895494393996,0,0	
43.8,1.81353079158617,0,0	
43.9,1.8177995464061,0,0	
44,1.82167775856916,0,0	
44.1,1.8250761170853,0,0	
44.2,1.82790231780533,0,0	
44.3,1.83006422654327,0,0	
44.4,1.83147324673269,0,0	
44.5,1.83204778754471,0,0	
44.6,1.83171671970383,0,0	
44.7,1.83042270013801,0,0	
44.8,1.82812524392156,0,0	
44.9,1.82480342569937,0,0	
45,1.82045809781718,0,0	
45.1,1.81511352581556,0,0	
45.2,1.80881835445736,0,0	
45.3,1.80164583999321,0,0	
45.4,1.79369330376437,0,0	
45.5,1.78508078977515,0,0	
45.6,1.77594893436688,0,0	
45.7,1.7664560849714,0,0	
45.8,1.75677473182816,0,0	
45.9,1.74708734376457,0,0	
46,1.73758172264679,0,0	
46.1,1.72844601463116,0,0	
46.2,1.71986352879462,0,0	
46.3,1.71200753218746,0,0	
46.4,1.70503619078405,0,0	
46.5,1.69908783128768,0,0	
46.6,1.69427669001439,0,0	
46.7,1.69068930507387,0,0	
46.8,1.68838168942697,0,0	
46.9,1.68737739949616,0,0	
47,1.6876665849568,0,0	
47.1,1.68920607507141,0,0	
47.2,1.69192052045445,0,0	
47.3,1.69570457235678,0,0	
47.4,1.70042604620436,0,0	
47.5,1.70592998065572,0,0	
47.6,1.71204346644491,0,0	
47.7,1.71858109505643,0,0	
47.8,1.7253508492605,0,0	
47.9,1.73216023888532,0,0	
48,1.7388224745313,0,0	
48.1,1.74516246702518,0,0	
48.2,1.75102244424855,0,0	
48.3,1.75626698426393,0,0	
48.4,1.76078728696532,0,0	
48.5,1.76450452843378,0,0	
48.6,1.76737217221545,0,0	
48.7,1.769377150319,0,0	
48.8,1.77053986454166,0,0	
48.9,1.77091300059553,0,0	
49,1.77057918901475,0,0	
49.1,1.76964759101745,0,0	
49.2,1.76824952291161,0,0	
49.3,1.76653326815671,0,0	
49.4,1.76465825999182,0,0	
49.5,1.76278883260255,0,0	
49.6,1.76108776543264,0,0	
49.7,1.75970984144784,0,0	
49.8,1.75879564954735,0,0	
49.9,1.75846584901314,0,0	
50,1.75881609420629,0,0	
50.1,1.75991280288578,0,0	
50.2,1.76178991049738,0,0	
50.3,1.76444672602298,0,0	
50.4,1.76784696316525,0,0	
50.5,1.77191897480991,0,0	
50.6,1.77655718441692,0,0	
50.7,1.7816246579031,0,0	
50.8,1.78695672449178,0,0	
50.9,1.79236551981591,0,0	
51,1.79764528844485,0,0	
51.1,1.80257826484381,0,0	
51.2,1.80694092837293,0,0	
51.3,1.81051042068827,0,0	
51.4,1.81307090920415,0,0	
51.5,1.81441968614914,0,0	
51.6,1.81437280530459,0,0	
51.7,1.8127700772855,0,0	
51.8,1.80947926816783,0,0	
51.9,1.80439938051087,0,0	
52,1.79746292383,0,0	
52.1,1.788637122737,0,0	
52.2,1.77792404626432,0,0	
52.3,1.76535967963494,0,0	
52.4,1.75101199326681,0,0	
52.5,1.73497809980966,0,0	
52.6,1.71738061479191,0,0	
52.7,1.69836336285957,0,0	
52.8,1.67808658639816,0,0	
52.9,1.65672182971449,0,0	
53,1.63444667207043,0,0	
53.1,1.61143948640236,0,0	
53.2,1.58787439084229,0,0	
53.3,1.56391654942288,0,0	
53.4,1.53971795941176,0,0	
53.5,1.51541384195142,0,0	
53.6,1.4911197271775,0,0	
53.7,1.46692929924491,0,0	
53.8,1.44291303526491,0,0	
53.9,1.41911764858617,0,0	
54,1.3955663143109,0,0	
54.1,1.37225963352831,0,0	
54.2,1.34917726749408,0,0	
54.3,1.32628015433101,0,0	
54.4,1.30351320532394,0,0	
54.5,1.2808083667002,0,0	
54.6,1.25808792547852,0,0	
54.7,1.23526793697475,0,0	
54.8,1.21226165241527,0,0	
54.9,1.18898283251997,0,0	
55,1.16534884175382,0,0	
55.1,1.1412834325413,0,0	
55.2,1.11671914247726,0,0	
55.3,1.091599246652,0,0	
55.4,1.06587922438942,0,0	
55.5,1.03952771949692,0,0	
55.6,1.01252699128983,0,0	
55.7,0.984872871215333,0,0	
55.8,0.956574256468682,0,0	
55.9,0.927652185684502,0,0	
56,0.898138554012515,0,0	
56.1,0.868074533754815,0,0	
56.2,0.837508773028667,0,0	
56.3,0.806495448591335,0,0	
56.4,0.775092249424837,0,0	
56.5,0.74335836545108,0,0	
56.6,0.711352551643133,0,0	
56.7,0.679131330431935,0,0	
56.8,0.646747387480984,0,0	
56.9,0.614248205439917,0,0	
57,0.581674969746818,0,0	
57.1,0.549061768894313,0,0	
57.2,0.516435100093997,0,0	
57.3,0.483813679920499,0,0	
57.4,0.45120854889998,0,0	
57.5,0.418623449234454,0,0	
57.6,0.386055446481347,0,0	
57.7,0.353495758912695,0,0	
57.8,0.320930752880574,0,0	
57.9,0.288343058852422,0,0	
58,0.255712760705733,0,0	
58.1,0.223018610649298,0,0	
58.2,0.190239223469572,0,0	
58.3,0.157354206591153,0,0	
58.4,0.124345186704416,0,0	
58.5,0.0911966989189343,0,0	
58.6,0.0578969107848414,0,0	
58.7,0.0244381603239186,0,0	
58.8,-0.0091827053470844,0,0	
58.9,-0.0429641966649028,0,0	
59,-0.0769002519441076,0,0	
59.1,-0.110980502448302,0,0	
59.2,-0.14519071666609,0,0	
59.3,-0.179513402101588,0,0	
59.4,-0.213928537732058,0,0	
59.5,-0.248414406120488,0,0	
59.6,-0.282948490970574,0,0	
59.7,-0.317508404146081,0,0	
59.8,-0.352072805366034,0,0	
59.9,-0.386622278385179,0,0	
60,-0.421140129274371,0,0	
60.1,-0.4556130752393,0,0	
60.2,-0.490031796517755,0,0	
60.3,-0.524391328786812,0,0	
60.4,-0.558691279237523,0,0	
60.5,-0.592935855943302,0,0	
60.6,-0.627133706886796,0,0	
60.7,-0.661297572118298,0,0	
60.8,-0.695443759609567,0,0	
60.9,-0.729591462124825,0,0	
61,-0.763761938925676,0,0	
61.1,-0.797977591760057,0,0	
61.2,-0.832260969389099,0,0	
61.3,-0.866633738711313,0,0	
61.4,-0.90111566285502,0,0	
61.5,-0.935723627818253,0,0	
61.6,-0.970470758651459,0,0	
61.7,-1.00536566428082,0,0	
61.8,-1.04041184654898,0,0	
61.9,-1.07560730390671,0,0	
62,-1.11094435402373,0,0	
62.1,-1.14640969166048,0,0	
62.2,-1.18198468985315,0,0	
62.3,-1.21764594295894,0,0	
62.4,-1.25336604034347,0,0	
62.5,-1.28911454997088,0,0	
62.6,-1.32485918124031,0,0	
62.7,-1.36056708809709,0,0	
62.8,-1.39620626543624,0,0	
62.9,-1.43174698561094,0,0	
63,-1.46716321753054,0,0	
63.1,-1.50243396811362,0,0	
63.2,-1.53754448596853,0,0	
63.3,-1.5724872692632,0,0	
63.4,-1.60726282454425,0,0	
63.5,-1.64188013035573,0,0	
63.6,-1.67635676910637,0,0	
63.7,-1.71071870193578,0,0	
63.8,-1.74499967478782,0,0	
63.9,-1.77924025832073,0,0	
64,-1.813486539443,0,0	
64.1,-1.84778849810859,0,0	
64.2,-1.88219811767573,0,0	
64.3,-1.91676729146404,0,0	
64.4,-1.95154560033566,0,0	
64.5,-1.9865780460589,0,0	
64.6,-2.02190283252223,0,0	
64.7,-2.05754929047387,0,0	
64.8,-2.09353604167048,0,0	
64.9,-2.12986949429384,0,0	
65,-2.1665427540211,0,0	
65.1,-2.20353502251121,0,0	
65.2,-2.24081154047312,0,0	
65.3,-2.2783241128282,0,0	
65.4,-2.31601223243746,0,0	
65.5,-2.35380479494191,0,0	
65.6,-2.39162237239559,0,0	
65.7,-2.42937998913704,0,0	
65.8,-2.46699031817158,0,0	
65.9,-2.5043671943175,0,0	
66,-2.54142932125922,0,0	
66.1,-2.57810403348011,0,0	
66.2,-2.61433096256263,0,0	
66.3,-2.65006545277726,0,0	
66.4,-2.68528157012272,0,0	
66.5,-2.71997455578106,0,0	
66.6,-2.75416258794871,0,0	
66.7,-2.78788773458288,0,0	
66.8,-2.82121600467847,0,0	
66.9,-2.85423643581682,0,0	
67,-2.88705918799925,0,0	
67.1,-2.91981265367611,0,0	
67.2,-2.95263962949453,0,0	
67.3,-2.9856926363154,0,0	
67.4,-3.01912851023951,0,0	
67.5,-3.05310242445348,0,0	
67.6,-3.08776152857124,0,0	
67.7,-3.12323842112476,0,0	
67.8,-3.15964468555756,0,0	
67.9,-3.19706473161071,0,0	
68,-3.23555018462206,0,0	
68.1,-3.27511505716458,0,0	
68.2,-3.31573192149976,0,0	
68.3,-3.35732927330483,0,0	
68.4,-3.39979024494994,0,0	
68.5,-3.4429527832151,0,0	
68.6,-3.48661136059973,0,0	
68.7,-3.53052023533183,0,0	
68.8,-3.57439822290144,0,0	
68.9,-3.61793488525366,0,0	
69,-3.66079799131602,0,0	
69.1,-3.70264205179137,0,0	
69.2,-3.7431176864521,0,0	
69.3,-3.78188154715021,0,0	
69.4,-3.81860648805297,0,0	
69.5,-3.85299165953697,0,0	
69.6,-3.88477219492386,0,0	
69.7,-3.91372816327943,0,0	
69.8,-3.93969247768741,0,0	
69.9,-3.96255747915264,0,0	
70,-3.98227995196125,0,0	
70.1,-3.99888437466588,0,0	
70.2,-4.01246426900632,0,0	
70.3,-4.02318156696753,0,0	
70.4,-4.03126398369753,0,0	
70.5,-4.03700044965431,0,0	
70.6,-4.04073471995443,0,0	
70.7,-4.04285734158234,0,0	
70.8,-4.04379621442621,0,0	
70.9,-4.04400603000548,0,0	
71,-4.04395691028753,0,0	
71.1,-4.04412259720427,0,0	
71.2,-4.04496855611652,0,0	
71.3,-4.04694036211307,0,0	
71.4,-4.05045272563022,0,0	
71.5,-4.05587949160818,0,0	
71.6,-4.06354491298008,0,0	
71.7,-4.0737164546055,0,0	
71.8,-4.08659933058514,0,0	
71.9,-4.10233291874883,0,0	
72,-4.12098913288201,0,0	
72.1,-4.14257276653549,0,0	
72.2,-4.16702375757349,0,0	
72.3,-4.19422126018846,0,0	
72.4,-4.22398935254993,0,0	
72.5,-4.25610416000419,0,0	
72.6,-4.29030212829347,0,0	
72.7,-4.32628915347583,0,0	
72.8,-4.36375025152645,0,0	
72.9,-4.40235944357849,0,0	
73,-4.44178953218775,0,0	
73.1,-4.48172146259661,0,0	
73.2,-4.52185298195615,0,0	
73.3,-4.56190634576591,0,0	
73.4,-4.60163486225859,0,0	
73.5,-4.64082811138751,0,0	
73.6,-4.6793157277041,0,0	
73.7,-4.71696968934256,0,0	
73.8,-4.7537051102859,0,0	
73.9,-4.7894795833257,0,0	
74,-4.82429117112077,0,0	
74.1,-4.85817518350439,0,0	
74.2,-4.89119991736997,0,0	
74.3,-4.92346156187461,0,0	
74.4,-4.95507849188571,0,0	
74.5,-4.98618518360777,0,0	
74.6,-5.01692598730911,0,0	
74.7,-5.04744898502749,0,0	
74.8,-5.07790014700583,0,0	
74.9,-5.10841797632535,0,0	
75,-5.13912880579167,0,0	
75.1,-5.17014287568324,0,0	
75.2,-5.20155128706056,0,0	
75.3,-5.23342388616637,0,0	
75.4,-5.2658080996565,0,0	
75.5,-5.29872870117925,0,0	
75.6,-5.33218845935994,0,0	
75.7,-5.36616958479081,0,0	
75.8,-5.40063586900911,0,0	
75.9,-5.43553538961103,0,0	
76,-5.47080364077375,0,0	
76.1,-5.50636694132166,0,0	
76.2,-5.54214597047485,0,0	
76.3,-5.57805928671367,0,0	
76.4,-5.61402669372924,0,0	
76.5,-5.64997233252712,0,0	
76.6,-5.68582739655005,0,0	
76.7,-5.72153238819742,0,0	
76.8,-5.75703885792332,0,0	
76.9,-5.79231059085384,0,0	
77,-5.82732423027132,0,0	
77.1,-5.86206934975593,0,0	
77.2,-5.89654800686793,0,0	
77.3,-5.9307738297143,0,0	
77.4,-5.96477070278565,0,0	
77.5,-5.99857113046488,0,0	
77.6,-6.03221436401004,0,0	
77.7,-6.06574438211921,0,0	
77.8,-6.09920781495118,0,0	
77.9,-6.13265189844715,0,0	
78,-6.16612253838429,0,0	
78.1,-6.19966255487753,0,0	
78.2,-6.23331016575779,0,0	
78.3,-6.2670977541085,0,0	
78.4,-6.3010509512146,0,0	
78.5,-6.33518805094794,0,0	
78.6,-6.3695197580235,0,0	
78.7,-6.40404925830971,0,0	
78.8,-6.43877258756482,0,0	
78.9,-6.47367926460494,0,0	
79,-6.50875314590439,0,0	
79.1,-6.54397345321609,0,0	
79.2,-6.57931592133336,0,0	
79.3,-6.61475401202395,0,0	
79.4,-6.65026014094062,0,0	
79.5,-6.68580686700469,0,0	
79.6,-6.72136799888247,0,0	
