time,degreeX,degreeY,degreeZ
0.1,11.8737317249633,0.837286909910234,2.42250395802917
0.2,11.8520925981548,0.828236372026312,2.44092860810381
0.3,11.8255364255309,0.818574614471342,2.45872073036265
0.4,11.7947737750426,0.808367521414384,2.4760052352338
0.5,11.7604683512255,0.797677326803587,2.49290324494852
0.6,11.7232305049283,0.786561966095659,2.50953066818794
0.7,11.6836121079517,0.775074546698671,2.52599693364285
0.8,11.6421028385886,0.763262943659605,2.5424039002591
0.9,11.5991278909165,0.751169524111177,2.55884495769107
1,11.5550470875349,0.738831000840922,2.57540432603846
1.1,11.5101553438832,0.726278412487636,2.59215655924597
1.2,11.4646844029303,0.713537224791735,2.60916625210536
1.3,11.4188057321613,0.700627544749757,2.62648794623805
1.4,11.3726344520947,0.687564437044563,2.64416622630538
1.5,11.3262341462292,0.674358329926543,2.66223599384711
1.6,11.2796223881575,0.661015496159896,2.68072290266171
1.7,11.2327768116577,0.647538593080755,2.69964393685903
1.8,11.1856415448652,0.633927245163088,2.71900811026818
1.9,11.1381338297972,0.620178651943897,2.73881726425761
2,11.0901506531224,0.606288204209693,2.75906693993551
2.1,11.0415752236126,0.592250091949165,2.77974730025036
2.2,10.992283144725,0.578057888347626,2.80084407779025
2.3,10.9421481478438,0.563705095575652,2.8223395248455
2.4,10.891047271104,0.549185639688412,2.84421334370071
2.5,10.8388653910173,0.534494303954079,2.86644357702888
2.6,10.7854990371745,0.519627092109289,2.88900744052302
2.7,10.7308594445876,0.504581515342789,2.91188208257859
2.8,10.6748748226219,0.489356799317962,2.935045258731
2.9,10.6174918425489,0.473954009895141,2.95847591160367
3,10.5586763682255,0.458376098653115,2.98215465026812
3.1,10.4984134743959,0.442627871577016,3.00606412599554
3.2,10.4367068147816,0.426715886290803,3.03018930438478
3.3,10.3735774171023,0.41064828515466,3.05451763662271
3.4,10.3090619936257,0.394434572989809,3.07903913518315
3.5,10.2432108641981,0.378085349482649,3.10374636147271
3.6,10.1760855934699,0.361612007199651,3.1286343347607
3.7,10.1077564454668,0.345026406620178,3.15370037320334
3.8,10.0382997566601,0.328340539836728,3.17894387874434
3.9,9.96779532389798,0.311566194289821,3.2043660783292
4,9.89632389578896,0.294714627432482,3.22996973402333
4.1,9.82396484620385,0.277796262387695,3.25575883441067
4.2,9.75079409688202,0.260820413527198,3.28173827913062
4.3,9.6768823425814,0.243795049629746,3.30791356744621
4.4,9.60229361859003,0.226726600754341,3.33429050066218
4.5,9.52708423552897,0.209619813325346,3.36087490679848
4.6,9.45130209236259,0.192477656322987,3.38767239439009
4.7,9.37498636466855,0.175301279684705,3.41468814071724
4.8,9.298167552468,0.158090024459286,3.44192671804131
4.9,9.22086786062915,0.140841482652868,3.46939195984202
5,9.14310187502857,0.123551603255707,3.49708686747167
5.1,9.06487748990974,0.106214839779317,3.52501355616396
5.2,8.98619703593651,0.0888243334715497,3.55317323810301
5.3,8.90705855482244,0.0713721256530384,3.58156623910208
5.4,8.82745716463528,0.0538493919925275,3.61019204458846
5.5,8.74738646033257,0.0362466912032508,3.6390493699284
5.6,8.66683989624557,0.0185542206221659,3.66813624965778
5.7,8.58581210112363,0.000762071189020269,3.69745014005305
5.8,8.50430008180485,-0.0171395251552517,3.72698802940804
5.9,8.42230427792949,-0.0351599621609397,3.75674655066979
6,8.33982943761271,-0.0533080457798273,3.78672209145686
6.1,8.2568852919739,-0.0715918052660604,3.81691089698914
6.2,8.17348701448371,-0.0900183328146115,3.84730916222023
6.3,8.08965545952664,-0.108593654432866,3.87791311009593
6.4,8.0054171821684,-0.127322633824387,3.90871905375805
6.5,7.92080424866955,-0.146208909889342,3.93972344129286
6.6,7.83585385371953,-0.165254867438198,3.97092288243165
6.7,7.75060776595479,-0.184461639777594,4.00231415741819
6.8,7.66511162794783,-0.203829140911452,4.03389420891437
6.9,7.57941414011785,-0.223356124406473,4.06566011847455
7,7.49356616025461,-0.24304026532508,4.09760906961196
7.1,7.4076197513345,-0.262878261189968,4.12973829988091
7.2,7.3216272100555,-0.282865947653506,4.16204504470556
7.3,7.23564010738509,-0.302998424369837,4.19452647579755
7.4,7.14970837016333,-0.323270186604519,4.22717963708919
7.5,7.06387942977948,-0.34367525823146,4.26000138099342
7.6,6.97819746032082,-0.364207322068436,4.29298830764354
7.7,6.89270272432317,-0.384859843887965,4.32613670950954
7.8,6.80743103984847,-0.405626186903516,4.35944252341679
7.9,6.72241337789782,-0.426499714099387,4.39290129163419
8,6.63767559457156,-0.447473876342418,4.42650813323716
8.1,6.5532382978925,-0.468542284868221,4.46025772651754
8.2,6.46911684502665,-0.489698767349167,4.49414430277841
8.3,6.38532146194875,-0.510937407340065,4.52816165137893
8.4,6.30185747432997,-0.532252567468717,4.56230313551461
8.5,6.21872563574861,-0.553638897302178,4.59656171788777
8.6,6.13592253744067,-0.57509132716621,4.63092999503542
8.7,6.05344108227726,-0.596605049679131,4.66540023894673
8.8,5.97127100511995,-0.618175490950838,4.69996444432701
8.9,5.8893994215239,-0.639798273641503,4.73461437981562
9,5.80781138727287,-0.661469174175984,4.76934164141995
9.1,5.72649045235786,-0.683184076392521,4.80413770640543
9.2,5.64541919433022,-0.704938923887967,4.83899398604011
9.3,5.56457971797224,-0.726729673154298,4.87390187566669
9.4,5.48395411025729,-0.748552249400548,4.90885280078486
9.5,5.40352484187985,-0.770402506732257,4.94383825806607
9.6,5.32327510916008,-0.79227619402238,4.97884985040682
9.7,5.24318911237998,-0.814168927530174,5.01387931545649
9.8,5.1632522690909,-0.836076170988532,5.04891854727746
