time,degreeX,degreeY,degreeZ
0.1,14.7902157694124,-1.12486194235088,2.42250395802917
0.2,14.7747143620293,-1.13542274817238,2.44092860810381
0.3,14.7520719547507,-1.14613650982714,2.45872073036265
0.4,14.7232494633979,-1.15705447162163,2.4760052352338
0.5,14.689165526087,-1.16822290757832,2.49290324494852
0.6,14.6506861021001,-1.17968274987608,2.50953066818794
0.7,14.6086155267316,-1.19146932609441,2.52599693364285
0.8,14.5636891413189,-1.20361220504648,2.5424039002591
0.9,14.5165675805991,-1.21613514854122,2.55884495769107
1,14.4678327609115,-1.22905616423276,2.57540432603846
1.1,14.4179855741125,-1.2423876526155,2.59215655924597
1.2,14.3674452543829,-1.25613663948828,2.60916625210536
1.3,14.3165503487127,-1.27030508373869,2.62648794623805
1.4,14.2655611887462,-1.28489024911387,2.64416622630538
1.5,14.2146637313373,-1.29988512792268,2.66223599384711
1.6,14.1639746096073,-1.31527890412744,2.68072290266171
1.7,14.1135472150084,-1.33105744323254,2.69964393685903
1.8,14.0633786150088,-1.34720379667233,2.71900811026818
1.9,14.0134171006247,-1.36369870891627,2.73881726425761
2,13.9635701528578,-1.38052111647268,2.75906693993551
2.1,13.9137126179327,-1.39764862901338,2.77974730025036
2.2,13.8636948868919,-1.41505798416953,2.80084407779025
2.3,13.8133508861794,-1.43272546903894,2.8223395248455
2.4,13.7625057010268,-1.45062730288597,2.84421334370071
2.5,13.7109826730592,-1.4687399771891,2.86644357702888
2.6,13.6586098358034,-1.48704055070538,2.88900744052302
2.7,13.6052255769725,-1.50550689864697,2.91188208257859
2.8,13.5506834432874,-1.52411791655217,2.935045258731
2.9,13.4948560309635,-1.5428536805197,2.95847591160367
3,13.437637932962,-1.56169556660383,2.98215465026812
3.1,13.3789477410114,-1.58062633298255,3.00606412599554
3.2,13.3187291259316,-1.59963016907942,3.03018930438478
3.3,13.2569510434406,-1.61869271627597,3.05451763662271
3.4,13.1936071332711,-1.63780106497577,3.07903913518315
3.5,13.1287143972332,-1.65694373277622,3.10374636147271
3.6,13.0623112560361,-1.67611062828979,3.1286343347607
3.7,12.9944550952355,-1.69529300477129,3.15370037320334
3.8,12.9252194173381,-1.7144834071793,3.17894387874434
3.9,12.8546907200485,-1.73367561574484,3.2043660783292
4,12.7829652198305,-1.75286458839293,3.22996973402333
4.1,12.710145535724,-1.77204640370396,3.25575883441067
4.2,12.6363374411536,-1.79121820543406,3.28173827913062
4.3,12.5616467811256,-1.81037814887571,3.30791356744621
4.4,12.4861766402611,-1.82952534889552,3.33429050066218
4.5,12.4100248326873,-1.84865982886921,3.36087490679848
4.6,12.333281769762,-1.86778246942171,3.38767239439009
4.7,12.2560287455639,-1.88689495563892,3.41468814071724
4.8,12.1783366639147,-1.90599972120174,3.44192671804131
4.9,12.100265215078,-1.92509988799808,3.46939195984202
5,12.0218624952093,-1.94419919978294,3.49708686747167
5.1,11.9431650480661,-1.96330194875592,3.52501355616396
5.2,11.8641982962772,-1.98241289422562,3.55317323810301
5.3,11.784977319281,-2.00153717289109,3.58156623910208
5.4,11.7055079268194,-2.02068020077785,3.61019204458846
5.5,11.6257879708723,-2.03984756728019,3.6390493699284
5.6,11.5458088351317,-2.0590449222728,3.66813624965778
5.7,11.4655570395238,-2.07827785775137,3.69745014005305
5.8,11.3850158978674,-2.09755178575969,3.72698802940804
5.9,11.3041671691609,-2.11687181486247,3.75674655066979
6,11.2229926472374,-2.13624262759733,3.78672209145686
6.1,11.141475639306,-2.15566836151932,3.81691089698914
6.2,11.0596022906573,-2.17515249668582,3.84730916222023
6.3,10.9773627208655,-2.19469775213773,3.87791311009593
6.4,10.8947519449809,-2.21430599411251,3.90871905375805
6.5,10.8117705621309,-2.2339781582712,3.93972344129286
6.6,10.728425202527,-2.25371418800014,3.97092288243165
6.7,10.6447287322762,-2.27351299054731,4.00231415741819
6.8,10.5607002233386,-2.29337241205299,4.03389420891437
6.9,10.4763647029673,-2.31328923234056,4.06566011847455
7,10.3917527032288,-2.33325917957037,4.09760906961196
7.1,10.3068996362881,-2.35327696439181,4.12973829988091
7.2,10.2218450250485,-2.37333633286124,4.16204504470556
7.3,10.136631621553,-2.39343013657198,4.19452647579755
7.4,10.0513044470567,-2.41355041836369,4.22717963708919
7.5,9.96590978802732,-2.43368851133482,4.26000138099342
7.6,9.88049418164883,-2.45383514861613,4.29298830764354
7.7,9.79510342257009,-2.47398058132431,4.32613670950954
7.8,9.70978162009196,-2.4941147016246,4.35944252341679
7.9,9.62457033157533,-2.5142271681277,4.39290129163419
8,9.53950779392828,-2.53430753065983,4.42650813323716
8.1,9.45462827066941,-2.55434535157179,4.46025772651754
8.2,9.36996152743863,-2.57433032119066,4.49414430277841
8.3,9.28553244417855,-2.59425236490382,4.52816165137893
8.4,9.20136076756185,-2.61410173997143,4.56230313551461
8.5,9.11746100279366,-2.63386912056679,4.59656171788777
8.6,9.03384243992199,-2.6535456695456,4.63092999503542
8.7,8.95050930602087,-2.67312309649984,4.66540023894673
8.8,8.86746103157909,-2.69259370141071,4.69996444432701
8.9,8.78469261681068,-2.71195040406553,4.73461437981562
9,8.70219508165437,-2.73118675974592,4.76934164141995
9.1,8.61995598197322,-2.75029696164542,4.80413770640543
9.2,8.53795997367775,-2.76927583148073,4.83899398604011
9.3,8.45618940648521,-2.78811879928032,4.87390187566669
9.4,8.37462492944499,-2.80682187401113,4.90885280078486
9.5,8.29324609130284,-2.82538160683004,4.94383825806607
9.6,8.21203192024509,-2.84379504834742,4.97884985040682
9.7,8.13096146921773,-2.86205970208357,5.01387931545649
9.8,8.05001431511655,-2.88017347556117,5.04891854727746
9.9,7.96917100236,-2.89813463065763,5.08395961104558
10,7.88841342362638,-2.91594173503919,5.11899475100366
10.1,7.8077251330067,-2.93359361553953,5.15401639202413
10.2,7.72709158904452,-2.95108931508359,5.18901713540441
10.3,7.64650032740294,-2.96842805383662,5.2239897496509
10.4,7.56594106494808,-2.98560919519018,5.2589271571201
10.5,7.4854057387904,-3.00263221746248,5.29382241752887
10.6,7.40488848550455,-3.01949669096967,5.32866870932265
10.7,7.32438556692366,-3.03620226103976,5.3634593099675
10.8,7.2438952499579,-3.05274863649469,5.39818757617282
10.9,7.16341764856908,-3.06913558317424,5.43284692498387
11,7.08295453634318,-3.08536292245151,5.46743081664606
11.1,7.0025091383107,-3.10143053347945,5.50193273995983
11.2,6.92208591037299,-3.11733835911098,5.53634620078174
11.3,6.8416903143592,-3.13308641436468,5.57066471414455
11.4,6.7613285961092,-3.14867479661217,5.6048818003166
11.5,6.68100757312232,-3.16410369720828,5.63899098500809
11.6,6.60073443750251,-3.17937341312017,5.67298580372129
11.7,6.52051657880298,-3.19448435856497,5.70685981015232
11.8,6.44036143037627,-3.20943707567562,5.74060658839677
11.9,6.36027634174117,-3.22423224361666,5.77421976859481
12,6.28026847835996,-3.23887068626661,5.8076930455793
12.1,6.20034474929441,-3.25335337739932,5.84102019998247
12.2,6.12051176217649,-3.26768144390787,5.87419512122562
12.3,6.0407758041453,-3.28185616658794,5.90721183178365
12.4,5.9611428466814,-3.2958789783826,5.94006451208413
12.5,5.88161857161922,-3.30975146076513,5.97274752544016
12.6,5.80220841524977,-3.32347533764872,6.00525544241271
12.7,5.72291762702656,-3.33705246775543,6.03758306406084
12.8,5.6437513392538,-3.35048483543456,6.0697254435921
12.9,5.56471464409934,-3.36377454000544,6.10167790598282
13,5.48581267428567,-3.37692378468661,6.13343606522793
13.1,5.40705068409167,-3.38993486453344,6.16499583894513
13.2,5.32843412748285,-3.40281015448607,6.19635346015112
13.3,5.24996873060468,-3.41555209748682,6.22750548610276
13.4,5.17166055628016,-3.42816319273364,6.2584488041773
13.5,5.09351605856917,-3.44064598497342,6.28918063483254
13.6,5.01554212600413,-3.45300305416312,6.31969853175729
13.7,4.93774611252806,-3.46523700633076,6.35000037937531
13.8,4.86013585569145,-3.4773504654303,6.38008438791189
13.9,4.78271968211354,-3.48934606601654,6.40994908627089
14,4.70550640059756,-3.5012264473246,6.43959331298708
14.1,4.62850528372551,-3.51299424796554,6.4690162055412
14.2,4.55172603901578,-3.52465210169685,6.49821718832376
14.3,4.47517877102109,-3.5362026340107,6.52719595952667
14.4,4.39887393594608,-3.54764845903308,6.55595247724236
14.5,4.3228222904473,-3.55899217733478,6.58448694500353
14.6,4.24703483641854,-3.57023637360032,6.61279979700285
14.7,4.17152276349857,-3.58138361469573,6.64089168317571
14.8,4.09629739103445,-3.59243644772152,6.66876345430863
14.9,4.02137011112962,-3.60339739766621,6.69641614731197
15,3.94675233422674,-3.61426896516671,6.72385097073446
15.1,3.87245543855543,-3.62505362356795,6.75106929059844
15.2,3.79849072451378,-3.63575381571984,6.77807261658199
15.3,3.72486937485792,-3.6463719503985,6.8048625885505
15.4,3.65160242134973,-3.65691039793187,6.83144096344276
15.5,3.57870071822951,-3.66737148580742,6.85780960245097
15.6,3.50617492271634,-3.67775749347267,6.88397045847674
15.7,3.43403548245893,-3.68807064700212,6.90992556379331
15.8,3.36229262969429,-3.69831311352049,6.93567701785831
15.9,3.29095638169734,-3.70848699518297,6.96122697523969
16,3.22003654691294,-3.71859432350514,6.98657763357131
16.1,3.14954273610315,-3.72863705333518,7.01173122153049
16.2,3.07948437768983,-3.73861705722321,7.03668998678124
16.3,3.00987073645603,-3.74853611994006,7.06145618387603
16.4,2.94071093471735,-3.75839593339798,7.08603206210864
16.5,2.87201397508449,-3.76819809201755,7.11041985333007
16.6,2.80378876396719,-3.77794408847319,7.13462175975641
16.7,2.73604413500115,-3.78763531022139,7.15863994179787
16.8,2.66878887168172,-3.79727303643876,7.18247650597556
16.9,2.60203172854479,-3.8068584357188,7.20613349297817
17,2.53578145035667,-3.81639256435171,7.22961286593904
17.1,2.47004678887694,-3.82587636512927,7.25291649901258
17.2,2.40483651685844,-3.83531066691168,7.2760461663227
17.3,2.34015943908643,-3.84469618459404,7.29900353138067
17.4,2.27602440034488,-3.85403351964991,7.32179013704422
17.5,2.21244029031656,-3.8633231610999,7.34440739610146
17.6,2.14941604551666,-3.8725654867332,7.36685658255395
17.7,2.08696064842752,-3.88176076482542,7.3891388236467
17.8,2.02508312409957,-3.89090915591981,7.41125509271624
17.9,1.96379253451363,-3.9000107148679,7.43320620288294
18,1.90309797105843,-3.90906539294804,7.45499280162366
18.1,1.84300854550007,-3.91807303995355,7.4766153662404
18.2,1.78353337982241,-3.92703340642713,7.49807420021279
18.3,1.7246815953381,-3.93594614572624,7.51936943044046
18.4,1.66646230143602,-3.94481081609999,7.54050100533669
18.5,1.60888458432319,-3.95362688265724,7.56146869374611
18.6,1.55195749608409,-3.96239371914556,7.58227208464215
18.7,1.49569004432979,-3.97111060980683,7.60291058753202
18.8,1.44009118269211,-3.97977675096157,7.62338343353084
18.9,1.38516980234465,-3.98839125262924,7.64368967701642
19,1.33093472470716,-3.99695314002934,7.66382819780616
19.1,1.27739469543629,-4.00546135497173,7.68379770378209
19.2,1.2245583797538,-4.01391475737539,7.70359673387205
19.3,1.17243435914551,-4.02231212666367,7.7232236613343
19.4,1.12103112941371,-4.03065216316966,7.74267669727211
19.5,1.07035710003536,-4.03893348970212,7.76195389429059
19.6,1.02042059477665,-4.04715465298451,7.78105315026916
19.7,0.971229853466891,-4.0553141253416,7.79997221215382
19.8,0.922793034854937,-4.06341030635495,7.81870867974629
19.9,0.875118220449463,-4.0714415245711,7.83726000944469
20,0.828213419240927,-4.07940603940791,7.85562351787523
20.1,0.782086573229161,-4.08730204294441,7.87379638542467
20.2,0.736745563655211,-4.09512766195077,7.89177565960657
20.3,0.692198217877518,-4.10288095982806,7.90955825827722
20.4,0.64845231682229,-4.11055993855543,7.92714097268493
20.5,0.605515602945609,-4.11816254075138,7.94452047032379
20.6,0.563395788674381,-4.12568665151548,7.96169329763381
20.7,0.522100565264916,-4.1331301003922,7.9786558825027
20.8,0.4816376120526,-4.14049066314366,7.99540453661085
20.9,0.442014606044986,-4.14776606339211,8.01193545762309
21,0.403239231800679,-4.15495397426358,8.02824473121176
21.1,0.365319191548757,-4.16205201968892,8.04432833296939
21.2,0.328262215452481,-4.16905777572417,8.06018213017052
21.3,0.292076071934336,-4.1759687715913,8.07580188343268
21.4,0.256768577937207,-4.18278249050563,8.09118324828052
21.5,0.22234760896488,-4.18949637044361,8.10632177659507
21.6,0.188821108740926,-4.196107804533,8.12121291800513
21.7,0.156197098259382,-4.2026141414346,8.13585202117041
21.8,0.124483684004939,-4.20901268544237,8.15023433499995
21.9,0.0936890650741305,-4.2153006963995,8.16435500979845
22,0.0638215389005698,-4.22147538956529,8.17820909831031
22.1,0.0348895052907772,-4.22753393517275,8.19179155670728
22.2,0.0069014684286601,-4.23347345802182,8.20509724545393
22.3,-0.0201339634680028,-4.23929103686374,8.21812093008377
22.4,-0.0462080811721354,-4.24498370367817,8.230857281864
22.5,-0.0713120804807376,-4.25054844296931,8.2433008783071
22.6,-0.0954370715412569,-4.2559821908381,8.25544620356588
22.7,-0.118574091760397,-4.26128183415578,8.26728764863411
22.8,-0.140714122512953,-4.26644420959998,8.27881951138162
22.9,-0.161848109836577,-4.2714661026456,8.29003599639509
23,-0.181966989245121,-4.27634424662529,8.30093121458102
23.1,-0.201061714702641,-4.2810753216115,8.31149918257046
