time,x_degree,y_degree,z_degree
30.4,0.231780743,0,0
30.6,0.300763738,0,0
30.8,0.369483298,0,0
31,0.437904928,0,0
31.2,0.505995328,0,0
31.4,0.573721774,0,0
31.6,0.641051516,0,0
31.8,0.707951186,0,0
32,0.77438623,0,0
32.2,0.840320379,0,0
32.4,0.905715151,0,0
32.6,0.9705294,0,0
32.8,1.034718912,0,0
33,1.098236059,0,0
33.2,1.161029508,0,0
33.4,1.223043997,0,0
33.6,1.284220171,0,0
33.8,1.344494496,0,0
34,1.403799231,0,0
34.2,1.46206248,0,0
34.4,1.519208312,0,0
34.6,1.575156953,0,0
34.8,1.629825043,0,0
35,1.683125969,0,0
35.2,1.73497025,0,0
35.4,1.785265994,0,0
35.6,1.833919408,0,0
35.8,1.880835354,0,0
36,1.925917957,0,0
36.2,1.969071254,0,0
36.4,2.010199874,0,0
36.6,2.049209741,0,0
36.8,2.086008803,0,0
37,2.12050777,0,0
37.2,2.152620856,0,0
37.4,2.182266514,0,0
37.6,2.209368165,0,0
37.8,2.233854903,0,0
38,2.255662175,0,0
38.2,2.274732422,0,0
38.4,2.291015684,0,0
38.6,2.304470145,0,0
38.8,2.315062637,0,0
39,2.322769064,0,0
39.2,2.327574777,0,0
39.4,2.329474858,0,0
39.6,2.32847434,0,0
39.8,2.324588344,0,0
40,2.317842125,0,0
40.2,2.308271045,0,0
40.4,2.295920445,0,0
40.6,2.280845443,0,0
40.8,2.263110638,0,0
41,2.242789728,0,0
41.2,2.219965047,0,0
41.4,2.194727024,0,0
41.6,2.167173559,0,0
41.8,2.137409328,0,0
42,2.10554503,0,0
42.2,2.071696559,0,0
42.4,2.035984134,0,0
42.6,1.998531373,0,0
42.8,1.959464336,0,0
43,1.918910529,0,0
43.2,1.876997893,0,0
43.4,1.833853776,0,0
43.6,1.789603905,0,0
43.8,1.74437136,0,0
44,1.698275565,0,0
44.2,1.651431311,0,0
44.4,1.603947803,0,0
44.6,1.555927763,0,0
44.8,1.507466577,0,0
45,1.458651517,0,0
45.2,1.409561021,0,0
45.4,1.360264066,0,0
45.6,1.31081962,0,0
45.8,1.261276189,0,0
46,1.211671472,0,0
46.2,1.162032111,0,0
46.4,1.112373559,0,0
46.6,1.062700061,0,0
46.8,1.013004749,0,0
47,0.963269859,0,0
47.2,0.913467067,0,0
47.4,0.863557942,0,0
47.6,0.813494517,0,0
47.8,0.763219977,0,0
48,0.712669457,0,0
48.2,0.661770947,0,0
48.4,0.610446298,0,0
48.6,0.558612325,0,0
48.8,0.506181994,0,0
49,0.453065684,0,0
49.2,0.399172527,0,0
49.4,0.344411796,0,0
49.6,0.288694345,0,0
49.8,0.231934085,0,0
50,0.174049479,0,0
50.2,0.11496505,0,0
50.4,0.054612882,0,0
50.6,-0.007065895,0,0
50.8,-0.070119647,0,0
51,-0.134584829,0,0
51.2,-0.200484636,0,0
51.4,-0.267827722,0,0
51.6,-0.33660701,0,0
51.8,-0.406798599,0,0
52,-0.478360782,0,0
52.2,-0.551233184,0,0
52.4,-0.625336042,0,0
52.6,-0.700569624,0,0
52.8,-0.776813798,0,0
53,-0.853927769,0,0
53.2,-0.931749984,0,0
53.4,-1.010098201,0,0
53.6,-1.088769751,0,0
53.8,-1.167541968,0,0
54,-1.246172807,0,0
54.2,-1.324401648,0,0
54.4,-1.401950268,0,0
54.6,-1.478524007,0,0
54.8,-1.553813091,0,0
55,-1.627494129,0,0
55.2,-1.699231771,0,0
55.4,-1.768680508,0,0
55.6,-1.835486611,0,0
55.8,-1.899290205,0,0
56,-1.959727443,0,0
56.2,-2.016432791,0,0
56.4,-2.069041383,0,0
56.6,-2.117191449,0,0
56.8,-2.160526796,0,0
57,-2.198699306,0,0
57.2,-2.231371456,0,0
57.4,-2.258218828,0,0
57.6,-2.278932588,0,0
57.8,-2.293221924,0,0
58,-2.300816409,0,0
58.2,-2.301468287,0,0
58.4,-2.294954652,0,0
58.6,-2.281079497,0,0
58.8,-2.259675633,0,0
59,-2.230606444,0,0
59.2,-2.19376747,0,0
59.4,-2.149087802,0,0
59.6,-2.096531279,0,0
59.8,-2.036097469,0,0
60,-1.967822427,0,0
60.2,-1.891779224,0,0
60.4,-1.808078239,0,0
60.6,-1.7168672,0,0
60.8,-1.618330986,0,0
61,-1.512691179,0,0
61.2,-1.400205368,0,0
61.4,-1.281166211,0,0
61.6,-1.155900252,0,0
61.8,-1.024766511,0,0
62,-0.888154847,0,0
62.2,-0.746484104,0,0
62.4,-0.600200056,0,0
62.6,-0.449773165,0,0
62.8,-0.295696164,0,0
63,-0.138481479,0,0
63.2,0.021341483,0,0
63.4,0.183229166,0,0
63.6,0.346626804,0,0
63.8,0.510971431,0,0
64,0.675694954,0,0
64.2,0.84022726,0,0
64.4,1.003999335,0,0
64.6,1.166446379,0,0
64.8,1.32701088,0,0
65,1.485145649,0,0
65.2,1.640316761,0,0
65.4,1.79200642,0,0
65.6,1.939715688,0,0
65.8,2.082967097,0,0
66,2.22130709,0,0
66.2,2.354308305,0,0
66.4,2.481571661,0,0
66.6,2.602728258,0,0
66.8,2.717441046,0,0
67,2.82540629,0,0
67.2,2.926354791,0,0
67.4,2.926354791,0,0
67.6,2.926354791,0,0
67.8,2.926354791,0,0
68,2.926354791,0,0
68.2,2.926354791,0,0
68.4,2.926354791,0,0
68.6,2.926354791,0,0
68.8,2.926354791,0,0
69,2.926354791,0,0
69.2,2.926354791,0,0
69.4,2.926354791,0,0
69.6,2.926354791,0,0
69.8,2.926354791,0,0
70,2.926354791,0,0
70.2,2.926354791,0,0
70.4,2.926354791,0,0
70.6,2.926354791,0,0
70.8,2.926354791,0,0
71,2.926354791,0,0
71.2,2.926354791,0,0
71.4,2.926354791,0,0
71.6,2.926354791,0,0
71.8,2.926354791,0,0
72,2.926354791,0,0
72.2,3.094336659,0,0
72.4,3.027515804,0,0
72.6,2.957797749,0,0
72.8,2.885528714,0,0
73,2.811047491,0,0
73.2,2.734683549,0,0
73.4,2.656755274,0,0
73.6,2.577568348,0,0
73.8,2.4974143,0,0
74,2.416569205,0,0
74.2,2.335292565,0,0
74.4,2.253826356,0,0
74.6,2.172394259,0,0
74.8,2.091201059,0,0
75,2.010432232,0,0
75.2,1.930253701,0,0
75.4,1.850811762,0,0
75.6,1.772233183,0,0
75.8,1.694625463,0,0
76,1.618077235,0,0
76.2,1.542658831,0,0
76.4,1.468422965,0,0
76.6,1.39540555,0,0
76.8,1.323626631,0,0
77,1.253091411,0,0
77.2,1.183791375,0,0
77.4,1.11570548,0,0
77.6,1.048801422,0,0
77.8,0.983036938,0,0
78,0.918361154,0,0
78.2,0.85471595,0,0
78.4,0.792037341,0,0
78.6,0.730256847,0,0
78.8,0.669302855,0,0
79,0.609101944,0,0
79.2,0.549580187,0,0
79.4,0.490664384,0,0
79.6,0.432283253,0,0
79.8,0.374368542,0,0
80,0.316856074,0,0
80.2,0.2596867,0,0
80.4,0.202807169,0,0
80.6,0.146170905,0,0
80.8,0.08973868,0,0
81,0.033479191,0,0
81.2,-0.022630469,0,0
81.4,-0.078604439,0,0
81.6,-0.134447833,0,0
81.8,-0.190156572,0,0
82,-0.245717328,0,0
82.2,-0.301107563,0,0
82.4,-0.356295661,0,0
82.6,-0.411241155,0,0
82.8,-0.465895037,0,0
83,-0.520200151,0,0
83.2,-0.574091653,0,0
83.4,-0.627497553,0,0
83.6,-0.680339301,0,0
83.8,-0.732532442,0,0
84,-0.783987306,0,0
84.2,-0.834609741,0,0
84.4,-0.884301879,0,0
84.6,-0.932962923,0,0
84.8,-0.980489949,0,0
85,-1.026778718,0,0
85.2,-1.071724489,0,0
85.4,-1.115222823,0,0
85.6,-1.157170379,0,0
85.8,-1.197465687,0,0
