Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9
142,-8.53312492,-8.98107688,-9.02655345,-9.26461562,-8.93552432,-9.16236156,-9.34816396,-9.51452973,-9.35931682
143,-8.53725205,-8.9828987,-9.02937227,-9.26883984,-8.94133514,-9.16863824,-9.35334174,-9.52215405,-9.36504034
144,-8.54134875,-8.98472052,-9.03219109,-9.27306406,-8.94714595,-9.1749047,-9.3587033,-9.52952392,-9.37022583
145,-8.54536937,-8.98654234,-9.03500991,-9.27728829,-8.95295676,-9.18117117,-9.36406486,-9.53625766,-9.37531622
146,-8.54938999,-8.98830901,-9.03782873,-9.2815038,-8.95874695,-9.18743764,-9.36942643,-9.54299139,-9.38040661
147,-8.55341061,-8.98975045,-9.04069319,-9.28566797,-8.96453624,-9.19368088,-9.37482573,-9.54972513,-9.385497
148,-8.55734655,-8.99119189,-9.04357808,-9.28983213,-8.97032553,-9.19976637,-9.38048138,-9.55645886,-9.39022222
149,-8.56120741,-8.99263333,-9.04646296,-9.2939963,-8.97611481,-9.20585185,-9.38613704,-9.56267407,-9.39490741
150,-8.56506827,-8.99407477,-9.04934785,-9.29816046,-8.98187728,-9.21193734,-9.39179269,-9.56864755,-9.39959259
151,-8.56892913,-8.99546817,-9.05223934,-9.30230961,-8.98758048,-9.21802282,-9.39744835,-9.57462102,-9.40427778
152,-8.57272813,-8.99658929,-9.05516827,-9.30637367,-8.99328368,-9.22391612,-9.40324815,-9.58059449,-9.40881822
153,-8.57650911,-8.99771041,-9.0580972,-9.31043774,-8.99898689,-9.22973013,-9.40910741,-9.58652372,-9.41335145
154,-8.58029009,-8.99883153,-9.06102613,-9.3145018,-9.00469009,-9.23554414,-9.41496667,-9.59193243,-9.41788468
155,-8.58407057,-8.99995265,-9.06395506,-9.31856587,-9.01023584,-9.24135816,-9.42082593,-9.59734114,-9.42241822
156,-8.58782492,-9.00103343,-9.06688398,-9.32260511,-9.0157023,-9.2471006,-9.4267047,-9.60274985,-9.42702743
157,-8.59157928,-9.00189429,-9.06981291,-9.32650901,-9.02116877,-9.25266577,-9.43263183,-9.60815856,-9.43163664
158,-8.59533363,-9.00275516,-9.07274184,-9.33041291,-9.02663524,-9.25823093,-9.43855896,-9.61338168,-9.43624585
159,-8.59911602,-9.00361602,-9.07567077,-9.33431682,-9.0320957,-9.2637961,-9.44448609,-9.6183994,-9.44086486
160,-8.60297688,-9.00447688,-9.0785997,-9.33822072,-9.03723934,-9.26936126,-9.45041321,-9.62341712,-9.44565135
161,-8.60683774,-9.00531852,-9.08152863,-9.34210861,-9.04238298,-9.27476947,-9.4563011,-9.62843483,-9.45043784
162,-8.6106986,-9.00605926,-9.08445756,-9.34591241,-9.04752663,-9.28015365,-9.46218298,-9.63345255,-9.45522432
163,-8.61466757,-9.0068,-9.08738649,-9.34971622,-9.05267027,-9.28553784,-9.46806486,-9.63816757,-9.46003514
164,-8.61874144,-9.00754074,-9.09031542,-9.35352002,-9.05766977,-9.29092202,-9.47394675,-9.64283774,-9.46504955
165,-8.62281532,-9.00828148,-9.09322112,-9.35732382,-9.06242603,-9.2962961,-9.47977808,-9.64750791,-9.47006396
166,-8.62688919,-9.00901892,-9.09610601,-9.36112102,-9.06718228,-9.30165766,-9.48554685,-9.65217808,-9.47507838
167,-8.6311032,-9.00973964,-9.09899089,-9.36488478,-9.07193854,-9.30701922,-9.49131562,-9.65676116,-9.48012482
168,-8.63536346,-9.01046036,-9.10187578,-9.36864855,-9.07669479,-9.31238078,-9.49708438,-9.66110551,-9.48534184
169,-8.63962372,-9.01118108,-9.10476066,-9.37241231,-9.08126366,-9.31774474,-9.50284835,-9.66544985,-9.49055886
170,-8.64388398,-9.0119018,-9.10762382,-9.37617608,-9.08576166,-9.3231968,-9.50843614,-9.66979419,-9.49577588
171,-8.64827688,-9.01264635,-9.11048669,-9.37993303,-9.09025966,-9.32864885,-9.51402392,-9.67413854,-9.50103003
172,-8.65267027,-9.01350721,-9.11334955,-9.38365676,-9.09475766,-9.3341009,-9.51961171,-9.67823784,-9.50642432
173,-8.65706366,-9.01436807,-9.11621241,-9.38738048,-9.09924715,-9.33955295,-9.5251995,-9.68221291,-9.51181862
174,-8.66146987,-9.01522893,-9.11904585,-9.3911042,-9.10363754,-9.34511471,-9.53062272,-9.68618799,-9.51721291
175,-8.66591652,-9.01608979,-9.12184264,-9.39482793,-9.10802793,-9.35074775,-9.53593904,-9.69016306,-9.52267988
176,-8.67036316,-9.01697518,-9.12463944,-9.39853764,-9.11241832,-9.35638078,-9.54125536,-9.69411732,-9.52835275
177,-8.67480981,-9.01797618,-9.12743624,-9.40218128,-9.11680871,-9.36201381,-9.54657167,-9.69774484,-9.53402563
178,-8.67925646,-9.01897718,-9.13023303,-9.40582492,-9.12118979,-9.36766366,-9.55181231,-9.70137237,-9.5396985
179,-8.6837031,-9.01997818,-9.13298999,-9.40946857,-9.12555866,-9.37338719,-9.55672142,-9.7049999,-9.54546627
180,-8.68814975,-9.02097918,-9.13574274,-9.41311221,-9.12992753,-9.37911071,-9.56163053,-9.70862743,-9.55144304
181,-8.6925964,-9.02201982,-9.1384955,-9.41671982,-9.1342964,-9.38483423,-9.56653964,-9.71216577,-9.55741982
182,-8.69698478,-9.02324104,-9.14124825,-9.42016326,-9.13866527,-9.39055776,-9.57144875,-9.7155978,-9.5633966
183,-8.70135155,-9.02446226,-9.14395295,-9.42360671,-9.14311872,-9.3962986,-9.57599419,-9.71902983,-9.56954835
184,-8.70571832,-9.02568348,-9.14657357,-9.42705015,-9.1475952,-9.40204474,-9.58042823,-9.72246186,-9.57600631
185,-8.71008509,-9.0269047,-9.14919419,-9.43049359,-9.15207167,-9.40779089,-9.58486226,-9.72589389,-9.58246426
186,-8.71427037,-9.02815556,-9.15181481,-9.43387407,-9.15654815,-9.41353704,-9.5892963,-9.72928889,-9.58892222
187,-8.71845075,-9.02953694,-9.15443544,-9.43697718,-9.16105465,-9.41922853,-9.59354294,-9.73267748,-9.59553784
188,-8.72263113,-9.03091832,-9.15694735,-9.44008028,-9.16574635,-9.42481632,-9.59743403,-9.73606607,-9.60237568
189,-8.7267999,-9.0322997,-9.15943584,-9.44318338,-9.17043804,-9.4304041,-9.60132513,-9.73945465,-9.60921351
190,-8.73092703,-9.03368108,-9.16192432,-9.44628649,-9.17512973,-9.43599189,-9.60521622,-9.74285405,-9.61605135
191,-8.73505415,-9.03507768,-9.16441281,-9.44930971,-9.17982142,-9.44157968,-9.60910731,-9.74628609,-9.62300731
192,-8.73918128,-9.03653914,-9.16685165,-9.45199239,-9.18467227,-9.44691642,-9.61243353,-9.74971812,-9.6300984
193,-8.7432961,-9.0380006,-9.16916396,-9.45467508,-9.18968679,-9.45223273,-9.61571381,-9.75315015,-9.63718949
194,-8.7473966,-9.03946206,-9.17147628,-9.45735776,-9.1947013,-9.45754905,-9.61899409,-9.75658218,-9.64428058
195,-8.7514971,-9.04092352,-9.17378859,-9.46004044,-9.19971582,-9.46286537,-9.62227437,-9.76007027,-9.65137167
196,-8.7555976,-9.04236937,-9.1761009,-9.46262162,-9.20473033,-9.46796486,-9.62528078,-9.76358919,-9.65846276
197,-8.7596981,-9.04375075,-9.17834795,-9.46478378,-9.21010921,-9.47285135,-9.62801812,-9.76710811,-9.66555385
198,-8.7637986,-9.04513213,-9.18057217,-9.46694595,-9.21555415,-9.47773784,-9.63075546,-9.77062703,-9.67264494
199,-8.7678991,-9.04651351,-9.1827964,-9.46910811,-9.2209991,-9.48262432,-9.63349279,-9.77415225,-9.67954865
200,-8.7719996,-9.04789489,-9.18502062,-9.47127027,-9.22644404,-9.48746326,-9.63619399,-9.77782322,-9.68631051
201,-8.7761001,-9.04923223,-9.18723604,-9.47331632,-9.23197077,-9.49178418,-9.6385015,-9.78149419,-9.69307237
202,-8.7802006,-9.05039339,-9.18941622,-9.4748979,-9.23782462,-9.49610511,-9.64080901,-9.78516517,-9.69983423
203,-8.7843011,-9.05155455,-9.1915964,-9.47647948,-9.24367848,-9.50042603,-9.64311652,-9.78883614,-9.7062975
204,-8.78836517,-9.05271572,-9.19377658,-9.47806106,-9.24953233,-9.50474695,-9.64542402,-9.79252613,-9.71257818
205,-8.79227928,-9.05387688,-9.19595676,-9.47964264,-9.25538619,-9.50867748,-9.64755135,-9.79624054,-9.71885886
206,-8.79619339,-9.05494364,-9.19812242,-9.48112162,-9.26141872,-9.51241021,-9.64958739,-9.79995495,-9.72513954
207,-8.80010751,-9.05564434,-9.20028058,-9.4822027,-9.2675954,-9.51614294,-9.65162342,-9.80366937,-9.73101181
208,-8.80392793,-9.05634505,-9.20243874,-9.48328378,-9.27377207,-9.51987568,-9.65365946,-9.80738378,-9.73668468
209,-8.80762903,-9.05704575,-9.2045969,-9.48436486,-9.27994875,-9.52348729,-9.65565696,-9.8110982,-9.74235756
210,-8.81133013,-9.05774645,-9.20675506,-9.48544595,-9.28612543,-9.52672232,-9.65753463,-9.81481261,-9.74803043
211,-8.81503123,-9.05831682,-9.20891321,-9.48643874,-9.29234114,-9.52995736,-9.65941231,-9.81852703,-9.75331862
212,-8.81856837,-9.0583969,-9.21107137,-9.4870994,-9.29856086,-9.53319239,-9.66128999,-9.82224144,-9.75845966
213,-8.82202983,-9.05847698,-9.21322953,-9.48776006,-9.30478058,-9.53642743,-9.66316767,-9.82596086,-9.7636007
214,-8.82549129,-9.05855706,-9.21538769,-9.48842072,-9.3110003,-9.53932733,-9.66500811,-9.829697,-9.76874174
215,-8.82895275,-9.05863714,-9.21758398,-9.48908138,-9.31719199,-9.54215516,-9.66684054,-9.83343313,-9.77352963
216,-8.83224114,-9.05856226,-9.21980821,-9.48969469,-9.3233041,-9.54498298,-9.66867297,-9.83716927,-9.77821481
217,-8.83551622,-9.05792162,-9.22203243,-9.49013514,-9.32941622,-9.54781081,-9.67050541,-9.84090541,-9.7829
218,-8.83879129,-9.05728098,-9.22425666,-9.49057558,-9.33552833,-9.55057487,-9.67235606,-9.84466877,-9.78758519
219,-8.84205716,-9.05664034,-9.22648488,-9.49101602,-9.34164044,-9.55324434,-9.67423373,-9.84844835,-9.79195656
220,-8.84527898,-9.0559997,-9.22881922,-9.49145646,-9.34766006,-9.55591381,-9.67611141,-9.85222793,-9.79626186
221,-8.8485008,-9.0552005,-9.23115355,-9.49189249,-9.35362152,-9.55858328,-9.67798909,-9.85600751,-9.80056717
222,-8.85172262,-9.05383914,-9.23348789,-9.49231291,-9.35958298,-9.56125275,-9.67986677,-9.85978909,-9.80487247
223,-8.85493333,-9.05247778,-9.23582222,-9.49273333,-9.36554444,-9.56394444,-9.68178889,-9.86365556,-9.80886667
224,-8.85812853,-9.05111642,-9.23825475,-9.49315375,-9.37150591,-9.56663654,-9.68371181,-9.86752202,-9.81281742
225,-8.86132372,-9.04975506,-9.24078729,-9.49357417,-9.37742573,-9.56932863,-9.68563473,-9.87138849,-9.81676817
226,-8.86451892,-9.04825405,-9.24331982,-9.49404414,-9.38334414,-9.57202072,-9.68755766,-9.87525495,-9.82071892
227,-8.8676965,-9.04627207,-9.24585235,-9.49468478,-9.38926256,-9.57482723,-9.68950601,-9.87915786,-9.82426977
228,-8.87086507,-9.04429009,-9.24838488,-9.49532543,-9.39518098,-9.57772292,-9.69147417,-9.88311121,-9.82778999
229,-8.87403363,-9.04230811,-9.25106456,-9.49596607,-9.40112012,-9.58061862,-9.69344234,-9.88706456,-9.83131021
230,-8.8772022,-9.04032613,-9.25375125,-9.49660671,-9.4071031,-9.58351431,-9.69541051,-9.89101792,-9.83483043
231,-8.8802984,-9.03821522,-9.25643794,-9.49731181,-9.41308609,-9.58645485,-9.69737548,-9.89497127,-9.83785415
232,-8.88338709,-9.03567267,-9.25912462,-9.49823273,-9.41906907,-9.58966727,-9.69932102,-9.89896006,-9.84086787
233,-8.88647578,-9.03313013,-9.26185686,-9.49915365,-9.42505205,-9.59287968,-9.70126657,-9.90295686,-9.84388158
234,-8.88951241,-9.03058759,-9.26465365,-9.50007457,-9.43109309,-9.59609209,-9.70321211,-9.90695365,-9.84688088
235,-8.89225495,-9.02804505,-9.26745045,-9.5009955,-9.43716216,-9.5993045,-9.70515766,-9.91095045,-9.84943874
236,-8.8949975,-9.02538959,-9.27024725,-9.50196817,-9.44323123,-9.60276166,-9.70707057,-9.91496567,-9.8519966
237,-8.89774004,-9.02236657,-9.27304404,-9.50310931,-9.4493003,-9.60631341,-9.70897087,-9.91904935,-9.85455445
238,-8.90026186,-9.01934354,-9.2758985,-9.50425045,-9.45536997,-9.60986517,-9.71087117,-9.92313303,-9.85707447
239,-8.90244525,-9.01632052,-9.27876136,-9.50539159,-9.46146056,-9.61341692,-9.71277147,-9.92721672,-9.85917648
240,-8.90462863,-9.0132975,-9.28162422,-9.50653273,-9.46755115,-9.61706396,-9.71467177,-9.9313004,-9.86127848
241,-8.90681201,-9.01014955,-9.28448709,-9.5076979,-9.47364174,-9.62093243,-9.71657207,-9.93542372,-9.86338048
242,-8.9085019,-9.00660601,-9.28734995,-9.50893914,-9.47973233,-9.6248009,-9.71847237,-9.93957257,-9.86544164
243,-8.90991311,-9.00306246,-9.29021281,-9.51018038,-9.48579009,-9.62866937,-9.72037267,-9.94372142,-9.86723974
244,-8.91132432,-8.99951892,-9.29307568,-9.51142162,-9.49179459,-9.63253784,-9.72227297,-9.94787027,-9.86903784
245,-8.91273554,-8.99597538,-9.29593854,-9.51266286,-9.4977991,-9.63656567,-9.72413343,-9.95202002,-9.87083594
246,-8.91334695,-8.99229449,-9.2988014,-9.51387467,-9.5038036,-9.64061512,-9.72598849,-9.95636436,-9.87259169
247,-8.91385285,-8.98819039,-9.30157718,-9.5149958,-9.50980811,-9.64466456,-9.72784354,-9.96070871,-9.87416186
248,-8.91435876,-8.98408629,-9.30432993,-9.51611692,-9.51565445,-9.64871401,-9.7296986,-9.96505305,-9.87573203
249,-8.91474895,-8.97998218,-9.30708268,-9.51723804,-9.52144374,-9.65273223,-9.73154324,-9.9693974,-9.8773022
250,-8.91434955,-8.97587808,-9.30983544,-9.51835916,-9.52723303,-9.65671381,-9.73337568,-9.97384625,-9.87883033
251,-8.91395015,-8.97161381,-9.31252763,-9.51941522,-9.53302232,-9.6606954,-9.73520811,-9.97845125,-9.88022322
252,-8.91355075,-8.96686907,-9.31503814,-9.52027608,-9.53877738,-9.66467698,-9.73704054,-9.98305626,-9.88161612
253,-8.91285405,-8.96212432,-9.31754865,-9.52113694,-9.54417928,-9.66864775,-9.73886757,-9.98766126,-9.88300901
254,-8.91165586,-8.95737958,-9.32005916,-9.5219978,-9.54958118,-9.67235786,-9.74056426,-9.99226627,-9.88435806
255,-8.91045766,-8.95263483,-9.32256967,-9.52285866,-9.55498308,-9.67606797,-9.74226096,-9.99714835,-9.885599
256,-8.90925946,-8.9477012,-9.32489279,-9.52362763,-9.56038498,-9.67977808,-9.74395766,-10.0021009,-9.88683994
257,-8.90765085,-8.94221572,-9.32713904,-9.52412813,-9.56554915,-9.68348819,-9.74565435,-10.00705345,-9.88808088
258,-8.90578699,-8.93673023,-9.32938529,-9.52462863,-9.57041301,-9.68687598,-9.74722492,-10.01200601,-9.88926156
259,-8.90392312,-8.93124474,-9.33163153,-9.52512913,-9.57527688,-9.69006577,-9.74871802,-10.01702583,-9.89032523
260,-8.90205926,-8.92575926,-9.33383333,-9.52562963,-9.58014074,-9.69325556,-9.75021111,-10.02232593,-9.89138889
261,-8.89985155,-8.92006036,-9.33581532,-9.52601041,-9.5850046,-9.69644535,-9.7517042,-10.02762603,-9.89245255
262,-8.89758829,-8.91375405,-9.3377973,-9.52605045,-9.58935495,-9.69951351,-9.75313874,-10.03292613,-9.89346667
263,-8.89532503,-8.90744775,-9.33977928,-9.52609049,-9.59357317,-9.70209249,-9.75433774,-10.03822623,-9.8944037
264,-8.89304775,-8.90114144,-9.34176126,-9.52613053,-9.59779139,-9.70467147,-9.75553674,-10.04371852,-9.89534074
265,-8.89065135,-8.89483514,-9.34363273,-9.52617057,-9.60200961,-9.70725045,-9.75673574,-10.04934444,-9.89627778
266,-8.88825495,-8.88828478,-9.34543854,-9.52608328,-9.60611251,-9.70982943,-9.75793473,-10.05497037,-9.8971027
267,-8.88585856,-8.88105756,-9.34724434,-9.52564284,-9.60955596,-9.71196797,-9.75886947,-10.0605963,-9.89778649
268,-8.8834994,-8.87383033,-9.34905015,-9.5252024,-9.6129994,-9.71398138,-9.75972913,-10.06622222,-9.89847027
269,-8.88120951,-8.8666031,-9.35084264,-9.52476196,-9.61644284,-9.71599479,-9.76058879,-10.07206236,-9.89915405
270,-8.87891962,-8.85937588,-9.35249429,-9.52432152,-9.61988629,-9.71800821,-9.76144845,-10.07790551,-9.8997002
271,-8.87662973,-8.85190541,-9.35414595,-9.52373514,-9.62298378,-9.71985135,-9.76219459,-10.08374865,-9.90010541
272,-8.87448218,-8.84377728,-9.3557976,-9.52275415,-9.62573854,-9.72138969,-9.76273754,-10.08959179,-9.90051061
273,-8.87243193,-8.83564915,-9.35744925,-9.52177317,-9.62849329,-9.72292803,-9.76328048,-10.09541001,-9.90091582
274,-8.87038168,-8.82752102,-9.35899279,-9.52079219,-9.63124805,-9.72446637,-9.76382342,-10.10118799,-9.90114144
275,-8.86833143,-8.81939289,-9.36044625,-9.51981121,-9.6340028,-9.7260047,-9.76436637,-10.10696597,-9.90121742
276,-8.86648208,-8.81106106,-9.3618997,-9.51867608,-9.63627868,-9.72730961,-9.76459099,-10.11274394,-9.90129339
277,-8.86467147,-8.80219219,-9.36335315,-9.51713453,-9.63847387,-9.7285991,-9.76479459,-10.11852192,-9.90136937
278,-8.86286086,-8.79332332,-9.36480561,-9.51559299,-9.64066907,-9.72988859,-9.7649982,-10.1239954,-9.90126396
279,-8.86106126,-8.78445445,-9.36603884,-9.51405145,-9.64286426,-9.73117808,-9.7652018,-10.12938238,-9.90103604
280,-8.85938378,-8.77558559,-9.36727207,-9.51250991,-9.64497838,-9.73238559,-9.76525315,-10.13476937,-9.90080811
281,-8.85770631,-8.76657658,-9.36850531,-9.51079459,-9.64678619,-9.73351672,-9.76516266,-10.14015636,-9.90058018
282,-8.85602883,-8.75720721,-9.36973854,-9.50863243,-9.64859399,-9.73464785,-9.76507217,-10.14542543,-9.90025375
283,-8.85432523,-8.74783784,-9.3707982,-9.50647027,-9.6504018,-9.73577898,-9.76498168,-10.15013904,-9.89987387
284,-8.85256787,-8.73846847,-9.37165706,-9.50430811,-9.65220961,-9.73691011,-9.76485816,-10.15485265,-9.89949399
285,-8.85081051,-8.7290991,-9.37251592,-9.50214595,-9.6538963,-9.73804124,-9.76442833,-10.15956627,-9.89911411
286,-8.84905315,-8.71968979,-9.37337477,-9.49980691,-9.65548889,-9.73917237,-9.7639985,-10.16427988,-9.89871652
287,-8.8472045,-8.71018028,-9.37423363,-9.49702412,-9.65708148,-9.7403035,-9.76356867,-10.168497,-9.89831131
288,-8.84528739,-8.70067077,-9.37462513,-9.49424134,-9.65867407,-9.74143463,-9.76313884,-10.17234174,-9.89790611
289,-8.84337027,-8.69116126,-9.37497748,-9.49145856,-9.66026667,-9.74258108,-9.76246396,-10.17618649,-9.8975009
290,-8.84145315,-8.68165175,-9.37532983,-9.48867578,-9.66174094,-9.74373483,-9.76167217,-10.18003123,-9.89711471
291,-8.8392971,-8.6722003,-9.37568218,-9.48573043,-9.6632044,-9.74488859,-9.76088038,-10.18387598,-9.89673483
292,-8.83708709,-8.66289099,-9.37578228,-9.48238709,-9.66466787,-9.74604234,-9.76008859,-10.18683784,-9.89635495
293,-8.83487708,-8.65358168,-9.37547397,-9.47904374,-9.66613133,-9.74721351,-9.75918649,-10.18977027,-9.89597508
294,-8.83264464,-8.64427237,-9.37516567,-9.4757004,-9.66757157,-9.74843514,-9.75796486,-10.1927027,-9.89555455
295,-8.83006186,-8.63496306,-9.37485736,-9.47235706,-9.66894895,-9.74965676,-9.75674324,-10.19563514,-9.89512402
296,-8.82747908,-8.62581912,-9.37454905,-9.4689015,-9.67032633,-9.75087838,-9.75552162,-10.19824334,-9.89469349
297,-8.8248963,-8.61707037,-9.37361111,-9.46517778,-9.6717037,-9.7521,-9.7543,-10.20028519,-9.89426296
298,-8.82215135,-8.60832162,-9.37255405,-9.46145405,-9.67308108,-9.75328378,-9.75266216,-10.20232703,-9.89372432
299,-8.81903604,-8.59957287,-9.371497,-9.45773033,-9.67441822,-9.75446016,-9.75094284,-10.20436887,-9.89316717
300,-8.81592072,-8.59082412,-9.37043994,-9.45400661,-9.67573103,-9.75563654,-9.74922352,-10.20641071,-9.89261001
301,-8.81280541,-8.5823036,-9.36915165,-9.45023483,-9.67704384,-9.75681291,-9.7475042,-10.20784144,-9.89205285
302,-8.80925165,-8.57431562,-9.36732382,-9.44635095,-9.67835666,-9.75794224,-9.74555906,-10.20907958,-9.89135816
303,-8.80533754,-8.56632763,-9.365496,-9.44246707,-9.67966947,-9.75900551,-9.7432968,-10.21031772,-9.89064905
304,-8.80142342,-8.55833964,-9.36366817,-9.43858318,-9.68094024,-9.76006877,-9.74103453,-10.21155586,-9.88993994
305,-8.79750931,-8.55035165,-9.36184034,-9.4346993,-9.68221001,-9.76113203,-9.73877227,-10.21268849,-9.88923083
306,-8.79277147,-8.5425957,-9.35947758,-9.43081542,-9.68347978,-9.7621953,-9.73651001,-10.21325325,-9.8883037
307,-8.78781892,-8.53536847,-9.35694505,-9.42693153,-9.68474955,-9.76303333,-9.73370721,-10.21381802,-9.88736667
308,-8.78286637,-8.52814124,-9.35441251,-9.42304765,-9.68599089,-9.76387037,-9.730902,-10.21438278,-9.88642963
309,-8.77786677,-8.52091401,-9.35187998,-9.41916376,-9.68717457,-9.76470741,-9.7280968,-10.21494755,-9.88549039
310,-8.77166276,-8.51368679,-9.34920811,-9.41527988,-9.68835826,-9.76554444,-9.72529159,-10.21521201,-9.88427477
311,-8.76545876,-8.50665816,-9.34603694,-9.41140841,-9.68954194,-9.76623834,-9.72216106,-10.21523373,-9.88305916
312,-8.75925475,-8.50007157,-9.34286577,-9.40756456,-9.69072563,-9.76682653,-9.71879029,-10.21525546,-9.88184354
313,-8.7526979,-8.49348498,-9.33969459,-9.40372072,-9.69186517,-9.76741471,-9.71541952,-10.21527718,-9.88060991
314,-8.74524244,-8.4868984,-9.33652342,-9.39987688,-9.69298428,-9.7680029,-9.71204875,-10.2152989,-9.87909039
315,-8.73778699,-8.48031181,-9.33299429,-9.39603303,-9.6941034,-9.76852803,-9.70858338,-10.21494945,-9.87757087
316,-8.73033153,-8.47387027,-9.32929459,-9.39214505,-9.69522252,-9.76870901,-9.7046018,-10.21458018,-9.87605135
317,-8.72231552,-8.46774414,-9.32559489,-9.38816106,-9.69633604,-9.76888999,-9.70062022,-10.21421091,-9.87449259
318,-8.71379499,-8.46161802,-9.3218952,-9.38417708,-9.6973045,-9.76907097,-9.69663864,-10.21384164,-9.87261852
319,-8.70527447,-8.45549189,-9.31814144,-9.38019309,-9.69827297,-9.76925195,-9.69265706,-10.21335976,-9.87074444
320,-8.69675395,-8.44936577,-9.31404535,-9.37620911,-9.69924144,-9.76911722,-9.68819359,-10.21266466,-9.86887037
321,-8.68763834,-8.44334214,-9.30994925,-9.3721034,-9.70020991,-9.76886837,-9.68355596,-10.21196957,-9.86693884
322,-8.67834565,-8.43753634,-9.30585315,-9.36773904,-9.70109429,-9.76861952,-9.67891832,-10.21127447,-9.86471021
323,-8.66905295,-8.43173053,-9.30175706,-9.36337467,-9.70184755,-9.76837067,-9.67428068,-10.21057938,-9.86248158
324,-8.65975626,-8.42592472,-9.29752983,-9.35901031,-9.7026008,-9.76797257,-9.66942272,-10.20969089,-9.86025295
325,-8.6501973,-8.42011892,-9.29321351,-9.35464595,-9.70335405,-9.76724865,-9.66408378,-10.20873514,-9.85794865
326,-8.64063834,-8.4144042,-9.2888972,-9.35004735,-9.70410731,-9.76652472,-9.65874484,-10.20777938,-9.85536547
327,-8.63107938,-8.40887868,-9.28458088,-9.34496226,-9.7046043,-9.7658008,-9.65340591,-10.20682362,-9.85278228
328,-8.62158258,-8.40335315,-9.28025856,-9.33987718,-9.70501321,-9.76507688,-9.64806697,-10.20581381,-9.8501991
329,-8.61226326,-8.39782763,-9.27583213,-9.33479209,-9.70542212,-9.76398899,-9.64214164,-10.20446707,-9.8475019
330,-8.60294394,-8.3923021,-9.27140571,-9.32970701,-9.70583103,-9.76285786,-9.63614665,-10.20312032,-9.84448819
331,-8.59362462,-8.38686246,-9.26697928,-9.32427838,-9.7061958,-9.76172673,-9.63015165,-10.20177357,-9.84147447
332,-8.58458699,-8.3815972,-9.26255285,-9.31815225,-9.70615275,-9.7605956,-9.62415666,-10.20042683,-9.83846076
333,-8.57582683,-8.37633193,-9.2581038,-9.31202613,-9.70610971,-9.75932523,-9.61788318,-10.19883624,-9.83529489
334,-8.56706667,-8.37106667,-9.25363333,-9.3059,-9.70606667,-9.7579,-9.6113,-10.19703333,-9.8318
335,-8.55830651,-8.3658014,-9.24916286,-9.29977387,-9.70602362,-9.75647477,-9.60471682,-10.19523043,-9.82830511
336,-8.55006426,-8.36063674,-9.24469239,-9.29322523,-9.70570871,-9.75504955,-9.59813363,-10.19342753,-9.82481021
337,-8.5419964,-8.35567177,-9.24022192,-9.28583784,-9.70506306,-9.75361471,-9.59152523,-10.19162462,-9.82111982
338,-8.53392853,-8.35070681,-9.23570861,-9.27845045,-9.70441742,-9.75200851,-9.58446697,-10.18931622,-9.81709309
339,-8.52586066,-8.34574184,-9.23119409,-9.27106306,-9.70377177,-9.7504023,-9.57740871,-10.18697027,-9.81306637
340,-8.51837417,-8.34077688,-9.22667958,-9.26367568,-9.70312613,-9.7487961,-9.57035045,-10.18462432,-9.80903964
341,-8.51089209,-8.3359004,-9.22216507,-9.2557982,-9.70192633,-9.74718989,-9.56329219,-10.18227838,-9.80475826
342,-8.50341001,-8.3311957,-9.21759349,-9.24696937,-9.70059199,-9.74554074,-9.55594765,-10.17974054,-9.80012372
343,-8.49602252,-8.32649099,-9.21294685,-9.23814054,-9.69925766,-9.74386667,-9.54843694,-10.17680811,-9.79548919
344,-8.48893984,-8.32178629,-9.2083002,-9.22931171,-9.69792332,-9.74219259,-9.54092623,-10.17387568,-9.79085465
345,-8.48185716,-8.31708158,-9.20365355,-9.22048288,-9.69645966,-9.74051852,-9.53341552,-10.17094324,-9.78592232
346,-8.47477447,-8.31243213,-9.19900691,-9.21115676,-9.69430751,-9.73882042,-9.52583273,-10.16801081,-9.78065465
347,-8.4677046,-8.30788759,-9.19410521,-9.20088649,-9.69215536,-9.73703323,-9.51798268,-10.16468549,-9.77538699
348,-8.46064855,-8.30334304,-9.18917227,-9.19061622,-9.6900032,-9.73524605,-9.51013263,-10.16121001,-9.77011932
349,-8.45359249,-8.2987985,-9.18423934,-9.18034595,-9.68785105,-9.73345886,-9.50228258,-10.15773453,-9.76450811
350,-8.44653644,-8.29425395,-9.17930641,-9.17007568,-9.68522543,-9.73167167,-9.49443253,-10.15425906,-9.75858198
351,-8.43932583,-8.28972342,-9.17423473,-9.15935696,-9.68214785,-9.72975906,-9.48633163,-10.15072112,-9.75265586
352,-8.43205676,-8.28521892,-9.16890541,-9.14780541,-9.67907027,-9.72781351,-9.47816486,-10.14672432,-9.74672973
353,-8.42478769,-8.28071441,-9.16357608,-9.13625385,-9.67599269,-9.72586797,-9.4699981,-10.14272753,-9.74041171
354,-8.41751862,-8.27620991,-9.15824675,-9.1247023,-9.67291512,-9.72392242,-9.46183133,-10.13873073,-9.7338018
355,-8.40983634,-8.27170541,-9.15291742,-9.11315075,-9.66905556,-9.72191802,-9.45353844,-10.13473393,-9.72719189
356,-8.40214124,-8.2672009,-9.14712482,-9.10124384,-9.66507407,-9.71981411,-9.44503233,-10.13052412,-9.72058198
