time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
350,-0.621585442,-0.661644725,-0.288255504,0.086693342,-0.040994757,0.517420775,0.405027237,1.175087346,0.264994003,0.553374467
351,-0.672156978,-0.769037365,-0.325543849,0.102388927,-0.072748931,0.588886769,0.329510515,1.213291582,0.37394165,0.532561748
352,-0.723086596,-0.877213783,-0.326092622,0.103040519,-0.10476448,0.639664326,0.253367336,1.165620091,0.483665892,0.494604013
353,-0.774363355,-0.986154064,-0.3266427,0.103665475,-0.137034877,0.667146977,0.176609928,1.117474789,0.594150529,0.456298949
354,-0.778029362,-1.095837046,-0.327191708,1.04E-01,-0.169553187,0.694755676,0.115492277,1.068862059,0.705378081,0.417652993
355,-0.712937504,-1.051190758,-0.327737286,0.10484003,-0.202312076,0.722485685,0.077187587,1.019789005,0.817329819,0.378673122
356,-0.647342548,-1.001332678,-0.328277097,0.105391962,-0.235303846,0.75033203,0.038586945,0.970263445,0.929985813,0.33936682
357,-0.581253595,-0.95105891,-0.328808811,0.105921915,-0.268520438,0.778289531,-0.00030115,0.920293883,0.864856377,0.299742073
358,-0.514680538,-0.900375585,-0.329330135,0.106431099,-0.278178078,0.806352805,-0.039467748,0.869889507,0.796184789,0.259807361
359,-0.447634031,-0.849289473,-0.329838802,0.105613877,-0.200427131,0.834516284,-0.078903492,0.819359967,0.726973888,0.219571619
360,-0.380125477,-0.797807971,-0.330332577,0.053640033,-0.122167406,0.862774224,-0.118598628,0.780147659,0.657238086,0.185609639
361,-0.312166977,-0.745939095,-0.330809263,0.001323778,-0.043413724,0.828072478,-0.158543013,0.740606579,0.586992558,0.193273338
362,-0.245898073,-0.74620648,-0.331266701,-0.05132195,0.035818364,0.767308607,-0.196888342,0.700745708,0.516253228,0.200957537
363,-0.303998568,-0.80857935,-0.331702777,-0.104283768,0.115512607,0.7061035,-0.127622659,0.660574487,0.445036706,0.208661757
364,-0.362412228,-0.871242437,-0.349321333,-0.157547864,0.1956521,0.644471786,-0.057949143,0.620102788,0.373360271,0.216385483
365,-0.421123387,-0.934178472,-0.369760005,-0.211100026,0.276219334,0.582428668,0.01211745,0.579340871,0.360237101,0.224128165
