time,torque_data,sigup,sigdown
63.6,2.00231704,2.586335823,1.418290105
63.7,2.000479438,2.58551125,1.41543969
63.8,1.998709651,2.584819434,1.412592202
63.9,1.997000306,2.584255746,1.409737527
64,1.995346693,2.583823508,1.406863144
64.1,1.993735992,2.583507108,1.40395854
64.2,1.992158381,2.583297151,1.401013706
64.3,1.99060408,2.583184359,1.3980185
64.4,1.989062408,2.583163308,1.394956613
64.5,1.987519811,2.58321212,1.391822976
64.6,1.985964114,2.583315326,1.388608677
64.7,1.984381768,2.583455549,1.385304029
64.8,1.982754819,2.583610836,1.381894861
64.9,1.981070346,2.583755224,1.378381365
65,1.979312886,2.583863066,1.374758236
65.1,1.977463194,2.583903294,1.371018045
65.2,1.975498717,2.583837614,1.367153916
65.3,1.973407289,2.583636058,1.363171562
65.4,1.971171169,2.583262955,1.359071228
65.5,1.96876464,2.582669694,1.354849948
65.6,1.966166345,2.581811,1.350510716
65.7,1.963366096,2.580656401,1.346063679
65.8,1.960346793,2.579166112,1.341514609
65.9,1.957077829,2.577275906,1.336865676
66,1.953547524,2.574954,1.332127281
66.1,1.949749801,2.572176392,1.327310746
66.2,1.945672592,2.568911011,1.322424213
66.3,1.941284699,2.565088414,1.317472295
66.4,1.936592189,2.560714647,1.312465914
66.5,1.931595006,2.55577964,1.307412946
66.6,1.926290059,2.550080461,1.302481317
66.7,1.9206511,2.54410223,1.297182065
66.8,1.914704861,2.537534991,1.291844665
66.9,1.908457518,2.53039628,1.286477944
67,1.901913407,2.522699234,1.281082153
67.1,1.895063058,2.514418494,1.27565481
67.2,1.887941187,2.505627716,1.270195048
67.3,1.880560781,2.49635776,1.264698786
67.4,1.872930947,2.486636703,1.259159237
67.5,1.865059628,2.476481599,1.253568014
67.6,1.856979078,2.465965452,1.247920317
67.7,1.848705986,2.455128971,1.242208656
67.8,1.840251523,2.444006812,1.236421761
67.9,1.831632641,2.432638497,1.230550963
68,1.822874737,2.4210806,1.224592128
68.1,1.813993636,2.409371434,1.218538518
68.2,1.804999967,2.397544311,1.212377727
68.3,1.79591146,2.385637985,1.206106635
68.4,1.786745342,2.373688345,1.199723919
68.5,1.77751383,2.361723323,1.193226081
68.6,1.768225518,2.349770111,1.186601724
68.7,1.758893929,2.337853405,1.179855741
68.8,1.749529234,2.325991413,1.172989184
68.9,1.740139375,2.31420009,1.166001989
69,1.73073058,2.302499511,1.158884352
69.1,1.721310707,2.290897697,1.151648176
69.2,1.711885003,2.279401219,1.144295383
69.3,1.702457827,2.268016495,1.136826609
69.4,1.693033409,2.256757859,1.12923824
69.5,1.683614789,2.245620217,1.121541721
69.6,1.674204369,2.234604233,1.113740242
69.7,1.664804327,2.223710992,1.105834245
69.8,1.655417068,2.212949658,1.097824921
69.9,1.646043083,2.202308853,1.08972182
70,1.636683369,2.191860354,1.081488347
70.1,1.627339254,2.18180519,1.072893725
70.2,1.618011992,2.171619181,1.064421906
70.3,1.608701405,2.161539822,1.055877169
70.4,1.599408203,2.151564289,1.047263723
70.5,1.590134024,2.141694777,1.038583445
70.6,1.580879925,2.131927327,1.029840642
70.7,1.571646248,2.122256051,1.021042766
70.8,1.562434341,2.112679243,1.01219419
70.9,1.553247302,2.103201337,1.003297218
71,1.544086696,2.093817979,0.994358114
71.1,1.534954162,2.084526577,0.98538335
71.2,1.525852386,2.075327365,0.976378039
71.3,1.516787177,2.066228213,0.967346327
71.4,1.50776063,2.057224752,0.958295889
71.5,1.498776203,2.048317751,0.949233307
71.6,1.489838306,2.039509699,0.940165004
71.7,1.480956728,2.030812531,0.931098608
71.8,1.472133029,2.022221109,0.922042026
71.9,1.463372777,2.013739197,0.913002856
72,1.454682849,2.005372603,0.903989316
72.1,1.446075328,1.997133169,0.895013149
72.2,1.437551524,1.989017155,0.886081008
72.3,1.429118164,1.981029186,0.87720172
72.4,1.420784672,1.973177798,0.86838582
72.5,1.41256273,1.9654724,0.859646798
72.6,1.40445287,1.957909327,0.850989628
72.7,1.396461496,1.950492475,0.842423223
72.8,1.388599784,1.943231828,0.833960118
72.9,1.380875566,1.936131206,0.825611819
73,1.373287689,1.929185934,0.817380882
73.1,1.365840512,1.922397485,0.80927456
73.2,1.358545462,1.91577548,0.801306166
73.3,1.351403273,1.909315754,0.79348116
73.4,1.344410619,1.903012157,0.785799149
73.5,1.337568459,1.896862701,0.778264045
73.6,1.330886769,1.890874921,0.770888242
73.7,1.324357787,1.885036555,0.763668499
73.8,1.317976288,1.87934035,0.75660163
73.9,1.311739538,1.873781037,0.749687431
74,1.305654868,1.868363111,0.742935945
74.1,1.299707327,1.863068783,0.736335282
74.2,1.293890752,1.857890659,0.729880405
74.3,1.288200278,1.852822557,0.72356758
74.4,1.282638337,1.847862849,0.717403641
74.5,1.277188159,1.842995464,0.711370948
74.6,1.271843137,1.838212835,0.705463852
74.7,1.266598286,1.833509164,0.699677941
74.8,1.261450416,1.828878861,0.694012869
74.9,1.256386022,1.82431002,0.688453309
75,1.251398508,1.819651871,0.68316864
75.1,1.246483538,1.815208176,0.677781655
75.2,1.241635465,1.810807863,0.672484453
75.3,1.236844623,1.806442382,0.667266933
75.4,1.232105548,1.802106917,0.66212299
75.5,1.227415035,1.79779779,0.657050463
75.6,1.222767429,1.793511109,0.652040779
75.7,1.218156598,1.789242175,0.64708697
75.8,1.213578719,1.784988165,0.642184219
75.9,1.209031916,1.78074716,0.637331133
76,1.204511854,1.776516925,0.632520361
76.1,1.200015211,1.772295531,0.627747664
76.2,1.19553984,1.768081953,0.623009782
76.3,1.191085264,1.763875939,0.618306299
76.4,1.186648788,1.759676981,0.613631702
76.5,1.182229155,1.755485009,0.608983883
76.6,1.177825685,1.751300449,0.604361376
76.7,1.173439371,1.747124702,0.59976397
76.8,1.169068791,1.742958439,0.595188737
76.9,1.164714197,1.738802843,0.590634876
77,1.160376314,1.734659436,0.586102416
77.1,1.156057035,1.73053138,0.581591745
77.2,1.151756143,1.72641961,0.577101635
77.3,1.147474827,1.722326254,0.572632327
77.4,1.143215063,1.718253896,0.568185166
77.5,1.13897936,1.714206689,0.563761027
77.6,1.134768149,1.710185645,0.559359767
77.7,1.130583233,1.706193379,0.554982375
77.8,1.126427758,1.702233491,0.550631427
77.9,1.122304197,1.698310247,0.546307801
78,1.118213253,1.694424437,0.542012024
78.1,1.11415697,1.690578731,0.537745508
78.2,1.110139524,1.686777588,0.533511954
78.3,1.106162415,1.683024214,0.529311512
78.4,1.102226329,1.679318919,0.52514507
78.5,1.098333076,1.675663866,0.521014076
78.6,1.094487507,1.672063944,0.516923113
78.7,1.09068912,1.668520006,0.512870764
78.8,1.086938292,1.665031604,0.508858005
78.9,1.083236046,1.661599737,0.504886229
79,1.079587242,1.658228924,0.500959346
79.1,1.075988577,1.654916657,0.497074762
79.2,1.072439818,1.651661455,0.493232898
79.3,1.068941074,1.648462572,0.489434914
79.4,1.065495146,1.645323088,0.485682568
79.5,1.062096946,1.642236956,0.481972653
79.6,1.05874501,1.639201515,0.478304518
79.7,1.055438425,1.636214335,0.474678682
79.8,1.052176569,1.633275161,0.471094339
79.9,1.048953872,1.630376376,0.467547846
80,1.045767428,1.627513936,0.46403743
80.1,1.042615082,1.624684021,0.460562668
80.2,1.039493382,1.621882639,0.457120547
80.3,1.036396902,1.619102702,0.453707329
80.4,1.033321827,1.616339175,0.450320417
80.5,1.030264853,1.613587115,0.446958378
80.6,1.02722122,1.610840735,0.443617066
80.7,1.024186266,1.608094326,0.440293055
80.8,1.021156057,1.605342905,0.436983463
80.9,1.018126505,1.602580905,0.433686051
81,1.015093377,1.599803067,0.430396924
81.1,1.012053143,1.59700547,0.427113279
81.2,1.009002484,1.594184058,0.42383254
81.3,1.005936978,1.591333129,0.42055203
81.4,1.002854355,1.588449738,0.417269268
81.5,0.999752238,1.585531612,0.41398221
81.6,0.996628292,1.582576036,0.410688862
81.7,0.993478285,1.579577458,0.407386973
81.8,0.990302398,1.576536022,0.404075604
81.9,0.987099201,1.573450583,0.400753598
82,0.983867044,1.570319712,0.397419619
82.1,0.980603218,1.567138039,0.394072559
82.2,0.977309124,1.56390868,0.390712627
82.3,0.973984311,1.560630982,0.387339577
82.4,0.970627602,1.557303797,0.383952775
82.5,0.967238026,1.553923799,0.380552468
82.6,0.963817529,1.55049448,0.377139619
82.7,0.96036639,1.54701581,0.373714806
82.8,0.956883741,1.543486514,0.370278191
82.9,0.953370172,1.539905117,0.366831197
83,0.949827718,1.536274822,0.363375293
83.1,0.946257158,1.532595883,0.359911777
83.2,0.942657887,1.528866621,0.356441806
83.3,0.939031719,1.525087098,0.352967576
83.4,0.935380571,1.521259911,0.349490988
83.5,0.931705593,1.517385392,0.346014003
83.6,0.928006537,1.513461343,0.342539134
83.7,0.92428609,1.509489161,0.339068756
83.8,0.920546059,1.505470776,0.335605327
83.9,0.916787942,1.501406571,0.332151607
84,0.913012118,1.497293896,0.328711511
84.1,0.909221792,1.493135463,0.325287291
84.2,0.905418831,1.488932677,0.321882047
84.3,0.901605064,1.484686115,0.318499706
84.4,0.897782195,1.480392989,0.315145079
84.5,0.893953256,1.476057432,0.311820364
84.6,0.890120549,1.471680631,0.308529242
84.7,0.886286539,1.46726336,0.305277176
84.8,0.882454219,1.462804199,0.302069017
84.9,0.87862642,1.458307884,0.29890695
85,0.874806005,1.453776128,0.295794996
85.1,0.870996492,1.449210226,0.292740365
85.2,0.867201669,1.444611313,0.289746626
85.3,0.863424272,1.439984219,0.286815861
85.4,0.859667652,1.435331824,0.283951908
85.5,0.855936684,1.430656685,0.281163506
85.6,0.852235038,1.425962541,0.278451234
85.7,0.848565331,1.421254492,0.275816774
85.8,0.844931064,1.416536756,0.27326294
85.9,0.84133849,1.411813873,0.27079913
86,0.837789796,1.407091465,0.268421265
86.1,0.834287287,1.402374846,0.266130135
86.2,0.830834008,1.39766932,0.263927178
86.3,0.827437136,1.392981812,0.261819058
86.4,0.824095883,1.388318081,0.259798091
86.5,0.820811938,1.383683325,0.257863044
86.6,0.817587414,1.37908316,0.256013741
86.7,0.814428751,1.374526665,0.254250968
86.8,0.811331969,1.370017278,0.252565703
86.9,0.80829762,1.365596729,0.250944619
87,0.805326961,1.361314046,0.249355197
87.1,0.80242285,1.356983835,0.247876974
87.2,0.799580065,1.352719352,0.2464556
87.3,0.796797374,1.348524073,0.245085143
87.4,0.794074956,1.344403597,0.24376048
87.5,0.791411915,1.340362085,0.242475467
87.6,0.788802598,1.336397463,0.241220959
87.7,0.786244396,1.33251098,0.239990498
87.8,0.783736504,1.328707169,0.238778147
87.9,0.78127529,1.324985515,0.237576787
88,0.778855527,1.32134244,0.236379729
88.1,0.776473977,1.317777065,0.235181383
88.2,0.774129186,1.314292674,0.233975793
88.3,0.771816381,1.310884591,0.23275764
88.4,0.769531343,1.307548712,0.231522825
88.5,0.767270942,1.304282671,0.230267453
88.6,0.765033446,1.301088657,0.228986105
88.7,0.762814391,1.297959335,0.227676735
88.8,0.76061074,1.2948909,0.226337308
88.9,0.758419939,1.29188036,0.224965754
89,0.756240251,1.288928987,0.223557394
89.1,0.754068396,1.286028616,0.222113564
89.2,0.751902374,1.283176171,0.220633501
89.3,0.749740394,1.280369219,0.219116227
89.4,0.747580769,1.27760691,0.217558868
89.5,0.745421758,1.274883102,0.215964266
89.6,0.743262084,1.272195078,0.21433258
89.7,0.741100539,1.269541094,0.212663273
89.8,0.738935908,1.266919349,0.210955435
89.9,0.736767481,1.264325596,0.209212039
90,0.734594556,1.261757734,0.207433779
90.1,0.732416318,1.259214728,0.205620159
90.2,0.730232174,1.256694676,0.203771683
90.3,0.728042016,1.254194931,0.20189089
90.4,0.725845578,1.251714139,0.1999786
90.5,0.723642332,1.249252042,0.198034096
90.6,0.721432312,1.246807176,0.196058739
90.7,0.719215765,1.244378262,0.194054389
90.8,0.7169928,1.241964815,0.192021743
90.9,0.714763223,1.239567625,0.189959695
91,0.71252768,1.237185993,0.187870094
91.1,0.710286741,1.234819971,0.185754094
91.2,0.708040962,1.232470189,0.183612179
91.3,0.70579079,1.230139134,0.181442817
91.4,0.703537504,1.227826996,0.179248249
91.5,0.701282214,1.225535444,0.177029084
91.6,0.699026201,1.223266843,0.174785589
91.7,0.696771248,1.221026008,0.172516379
91.8,0.694519287,1.218814369,0.17022395
91.9,0.692272473,1.216635655,0.167908885
92,0.690033506,1.214495031,0.165571502
92.1,0.687806183,1.212399943,0.163211783
92.2,0.685593383,1.210353504,0.16083245
92.3,0.68339891,1.208361826,0.158435
92.4,0.681227961,1.206434009,0.156020831
92.5,0.679086593,1.204579613,0.153592293
92.6,0.676978918,1.202803153,0.151153191
92.7,0.674910684,1.201112703,0.148706949
92.8,0.672890571,1.199521639,0.146257679
92.9,0.670925795,1.198038674,0.14381085
93,0.669021295,1.196668232,0.141372041
93.1,0.667183939,1.195418019,0.138947286
93.2,0.665425585,1.19430352,0.136544946
93.3,0.663751117,1.193326759,0.134172507
93.4,0.662164564,1.192488972,0.131836931
93.5,0.660671285,1.191793162,0.129545936
93.6,0.659283441,1.191251458,0.127311822
93.7,0.65799856,1.190853465,0.125139835
93.8,0.656817168,1.190594156,0.123036171
93.9,0.655739797,1.190468424,0.121007112
94,0.654774101,1.190478401,0.119065569
94.1,0.653908073,1.190602714,0.117209118
94.2,0.653137442,1.190830015,0.115440523
94.3,0.652457883,1.191148883,0.113762535
94.4,0.651866689,1.191548227,0.112180853
94.5,0.651349421,1.192007218,0.110687423
94.6,0.650897708,1.192511565,0.10927979
94.7,0.650504115,1.193047676,0.107956594
94.8,0.650159995,1.193600728,0.1067155
94.9,0.649853193,1.194156526,0.10554632
95,0.649575301,1.194703802,0.104443501
95.1,0.649318876,1.195231218,0.103403385
95.2,0.649075574,1.195728776,0.102419476
95.3,0.648837976,1.196190275,0.101483032
95.4,0.648600338,1.196609922,0.100588356
95.5,0.64835707,1.196980252,0.099731636
95.6,0.648103523,1.197298699,0.098906323
95.7,0.6478365,1.197564604,0.098106586
95.8,0.647553254,1.197776698,0.097328197
95.9,0.647250199,1.197930673,0.096568229
96,0.646926523,1.198029656,0.095822064
96.1,0.646581531,1.198075441,0.095086451
96.2,0.646214558,1.198069254,0.09435883
96.3,0.645823411,1.198008625,0.093637246
96.4,0.64540982,1.197899593,0.092919211
96.5,0.644974129,1.197744387,0.092203139
96.6,0.64451656,1.197544737,0.091487711
96.7,0.644036241,1.197300213,0.090771682
96.8,0.643535573,1.197016489,0.090054143
96.9,0.643015299,1.196695749,0.089334401
97,0.642475815,1.196339395,0.088611825
97.1,0.641917284,1.195948425,0.087885786
97.2,0.641341785,1.195527099,0.087156159
97.3,0.640750159,1.195077329,0.086422718
97.4,0.640142723,1.19460004,0.085685159
97.5,0.639520185,1.194096849,0.084943306
97.6,0.638884124,1.193570732,0.08419733
97.7,0.6382353,1.193023208,0.083447231
97.8,0.637573886,1.192454786,0.082692839
97.9,0.636900818,1.191867245,0.081934263
98,0.636217207,1.191262564,0.081171741
98.1,0.635523675,1.190641893,0.080405363
98.2,0.634820262,1.190005434,0.079635005
98.3,0.634107953,1.189354899,0.078860934
98.4,0.633387488,1.188691555,0.078083359
98.5,0.632659349,1.188016248,0.077302397
98.6,0.631923475,1.187328975,0.076517928
98.7,0.631180809,1.186631283,0.075730295
98.8,0.630431818,1.185923951,0.074939651
98.9,0.629676849,1.185207567,0.0741461
99,0.628915815,1.184482072,0.073349533
99.1,0.628149535,1.183748749,0.072550301
99.2,0.627378296,1.183008072,0.071748503
99.3,0.626602292,1.182260375,0.070944195
99.4,0.625821558,1.181505759,0.070137346
99.5,0.625036654,1.180745084,0.069328215
99.6,0.624247787,1.179978687,0.068516881
99.7,0.623455041,1.179206724,0.067703354
99.8,0.622658518,1.178429381,0.066887653
99.9,0.621858595,1.177647225,0.066069962
100,0.621055414,1.17686049,0.065250337
