forceX,forceY,forceZ,torqueX,torqueY,torqueZ	
-75.0226287841797,-269.470428466797,24.0175094604492,0.88674408197403,0.564677178859711,-0.307849586009979,	
-75.0143508911133,-269.115844726563,24.082160949707,0.893747627735138,0.560437619686127,-0.321896910667419,	
-74.5632781982422,-269.628875732422,24.4091873168945,0.907941460609436,0.577610909938812,-0.313395917415619,	
-74.8621139526367,-269.209655761719,23.1968383789063,0.901379644870758,0.564149677753448,-0.316321313381195,	
-75.0977554321289,-269.253051757813,24.6182174682617,0.901067435741425,0.589987874031067,-0.32456362247467,	
-74.8489303588867,-269.198577880859,24.9046859741211,0.893238842487335,0.569409668445587,-0.316258609294891,	
-75.0062255859375,-269.461181640625,24.1278762817383,0.865298211574554,0.602328240871429,-0.290936231613159,	
-74.6349029541016,-269.504943847656,23.9245986938477,0.865454494953156,0.594209253787994,-0.305202782154083,	
-74.3292999267578,-269.243041992188,24.5218658447266,0.915059685707092,0.565421998500824,-0.296838581562042,	
-75.0973052978516,-269.420654296875,24.3123321533203,0.915428400039673,0.58963406085968,-0.316229820251465,	
-75.2487182617188,-269.603759765625,23.7297515869141,0.901302814483643,0.581285178661346,-0.30772203207016,	
-75.0992431640625,-269.513641357422,24.2225112915039,0.872649729251862,0.59827321767807,-0.302265644073486,	
-75.0820693969727,-269.42431640625,25.7154769897461,0.914689421653748,0.598850905895233,-0.324471473693848,	
-74.6343765258789,-269.676788330078,23.9294891357422,0.900825560092926,0.556652247905731,-0.310746431350708,	
-75.0929107666016,-269.601745605469,25.1108474731445,0.871889352798462,0.581947684288025,-0.31063586473465,	
-74.8802719116211,-269.471466064453,25.2232360839844,0.900634229183197,0.590619444847107,-0.310626089572906,	
-75.227897644043,-269.511169433594,23.424674987793,0.872661948204041,0.605985581874847,-0.316095113754272,	
-74.714599609375,-269.46923828125,24.3084106445313,0.880005598068237,0.585711777210236,-0.313470423221588,	
-75.0032119750977,-269.205688476563,24.0188446044922,0.851027131080627,0.602241933345795,-0.293675303459167,	
-74.7081069946289,-269.296752929688,24.5242614746094,0.89356392621994,0.586178839206696,-0.305076122283936,	
-74.8613128662109,-269.551055908203,23.7488250732422,0.9154332280159,0.581175923347473,-0.313268065452576,	
-74.7043304443359,-269.373901367188,23.5322875976563,0.894235193729401,0.610412418842316,-0.296514928340912,	
-74.5540466308594,-269.467712402344,24.3522796630859,0.886780917644501,0.598211944103241,-0.304974615573883,	
-74.7792434692383,-269.41552734375,24.2994384765625,0.901084065437317,0.564740836620331,-0.308061182498932,	
-74.4094848632813,-269.545989990234,23.9201965332031,0.908257365226746,0.569130182266235,-0.319120109081268,	
