forceX,forceY,forceZ,torqueX,torqueY,torqueZ	
-67.7196426391602,-282.753784179688,-68.5985260009766,1.80334389209747,0.258806526660919,-0.75480842590332,	
-67.7874984741211,-282.618713378906,-68.8105010986328,1.78175687789917,0.262689501047134,-0.752060830593109,	
-67.8705749511719,-282.83837890625,-69.4316253662109,1.80367910861969,0.249764651060104,-0.760498344898224,	
-67.6375274658203,-282.523132324219,-67.7979736328125,1.79570579528809,0.230030596256256,-0.766388177871704,	
-67.8073043823242,-282.71240234375,-68.5902709960938,1.78164160251617,0.246147185564041,-0.754848003387451,	
-67.4897689819336,-282.790710449219,-67.9944458007813,1.77401804924011,0.258600264787674,-0.777436792850494,	
-67.6484527587891,-283.049011230469,-67.3682708740234,1.80232918262482,0.259161323308945,-0.777327299118042,	
-67.8192596435547,-283.059814453125,-67.7729415893555,1.80976629257202,0.229943722486496,-0.768983781337738,	
-67.7236938476563,-283.268829345703,-67.1443786621094,1.82363951206207,0.255263656377792,-0.774394929409027,	
-67.9593505859375,-282.973388671875,-68.9751205444336,1.78856444358826,0.26612913608551,-0.776982367038727,	
-67.664924621582,-283.052307128906,-67.5469970703125,1.8024787902832,0.275722801685333,-0.77426153421402,	
-67.7478332519531,-283.017822265625,-67.9796295166016,1.78138375282288,0.271432131528854,-0.763224482536316,	
-68.1281433105469,-283.150695800781,-68.3772659301758,1.77424156665802,0.266681730747223,-0.77435964345932,	
-67.8879776000977,-282.661682128906,-68.3708038330078,1.75996744632721,0.266214996576309,-0.799570441246033,	
-67.7636184692383,-283.186279296875,-68.5588455200195,1.75969958305359,0.282513916492462,-0.802169740200043,	
-67.8309783935547,-283.400115966797,-67.7414398193359,1.76654767990112,0.27906534075737,-0.799448490142822,	
-68.2056884765625,-283.274597167969,-67.7555160522461,1.78077757358551,0.254221141338348,-0.794035375118256,	
-67.9027786254883,-283.526336669922,-68.3219604492188,1.73813605308533,0.303243339061737,-0.81029337644577,	
-68.0557250976563,-283.101104736328,-67.5371704101563,1.74477183818817,0.274886041879654,-0.799499452114105,	
-67.9085540771484,-282.751159667969,-68.7748641967773,1.73825085163116,0.28640428185463,-0.802262127399445,	
-67.8940963745117,-282.743560791016,-67.9456558227539,1.75238978862762,0.295237064361572,-0.816198408603668,	
-67.9032516479492,-283.265716552734,-69.3810501098633,1.75298666954041,0.285685509443283,-0.824529051780701,	
-67.9772491455078,-283.478607177734,-68.7565612792969,1.72387909889221,0.310908555984497,-0.824470520019531,	
-67.99951171875,-283.307647705078,-68.7611389160156,1.73074197769165,0.273140549659729,-0.838720202445984,	
-67.9276733398438,-283.358062744141,-68.5513305664063,1.72365736961365,0.294085204601288,-0.841384410858154,	
-67.6159515380859,-283.869781494141,-69.1493225097656,1.71701180934906,0.306032717227936,-0.849573135375977,	
-68.3821640014648,-283.185180664063,-69.1447525024414,1.72399389743805,0.318520873785019,-0.846644580364227,	
-67.9233856201172,-283.356567382813,-68.1371154785156,1.73058176040649,0.27345860004425,-0.849875271320343,	
-68.2286911010742,-283.183013916016,-67.9186248779297,1.72335875034332,0.294396042823792,-0.849699556827545,	
-68.0019683837891,-283.222381591797,-67.7093048095703,1.69447243213654,0.303065329790115,-0.827259540557861,	
-67.9331130981445,-283.274993896484,-68.9327850341797,1.68805170059204,0.314247786998749,-0.852329134941101,	
-67.9385986328125,-283.356903076172,-68.3306274414063,1.70209550857544,0.31495475769043,-0.841220676898956,	
-68.4553985595703,-283.398895263672,-68.7342681884766,1.67342555522919,0.297707229852676,-0.846892952919006,	
-68.0054626464844,-283.051025390625,-68.1052017211914,1.67319798469543,0.298187911510468,-0.846810460090637,	
-68.2428741455078,-282.845947265625,-68.3365478515625,1.69515740871429,0.327729403972626,-0.827188611030579,	
-68.0611877441406,-283.355651855469,-68.1380386352539,1.73062860965729,0.299005806446075,-0.816116273403168,	
-67.990608215332,-283.138916015625,-68.3300857543945,1.73070347309113,0.29062208533287,-0.810431063175201,	
-67.9689636230469,-283.487121582031,-68.1529388427734,1.74513983726501,0.274605065584183,-0.791073977947235,	
-68.4851531982422,-283.353515625,-67.3091888427734,1.78704714775085,0.258203893899918,-0.807799339294434,	
-68.2270202636719,-283.473968505859,-67.3018493652344,1.80141460895538,0.233323216438293,-0.807839334011078,	
-68.160041809082,-283.697052001953,-67.9387969970703,1.85910284519196,0.233250916004181,-0.802257895469666,	
-68.294319152832,-283.609466552734,-67.9383773803711,1.8732693195343,0.233344614505768,-0.796624302864075,	
-68.4238052368164,-283.599212646484,-67.9356079101563,1.90913271903992,0.221230417490005,-0.785384237766266,	
-68.3362579345703,-283.728088378906,-68.1445388793945,1.95975959300995,0.225567936897278,-0.788094282150269,	
-68.3114013671875,-284.068725585938,-68.5595626831055,1.95210039615631,0.220938891172409,-0.779751062393188,	
-68.4667053222656,-283.713256835938,-68.1596145629883,1.98791468143463,0.200909793376923,-0.765861928462982,	
-68.6089553833008,-283.810485839844,-68.1614532470703,1.98781216144562,0.22540408372879,-0.791005730628967,	
-68.1532897949219,-283.892547607422,-68.7811813354492,2.02396535873413,0.187779247760773,-0.785518765449524,	
-68.2929382324219,-283.721466064453,-68.7913589477539,2.00269174575806,0.20077046751976,-0.754700839519501,	
-68.4522094726563,-283.640441894531,-67.5475921630859,2.05194783210754,0.189060628414154,-0.768694221973419,	
-68.5968322753906,-283.724822998047,-67.933479309082,2.04477953910828,0.209499269723892,-0.765592694282532,	
-68.6652526855469,-284.026275634766,-68.1471176147461,2.04499053955078,0.200930446386337,-0.774095416069031,	
-68.5031280517578,-284.112365722656,-68.1651992797852,2.04505705833435,0.176276952028275,-0.757517576217651,	
-68.6511077880859,-283.592224121094,-68.3683471679688,2.03755640983582,0.154835939407349,-0.774439454078674,	
-68.8699722290039,-283.723937988281,-67.7740707397461,2.08031487464905,0.155881732702255,-0.752127468585968,	
-68.6380920410156,-283.672119140625,-68.3675003051758,2.10274076461792,0.19360488653183,-0.729266226291656,	
-68.8541412353516,-284.151245117188,-68.8071212768555,2.08128952980042,0.163925617933273,-0.735238790512085,	
-68.90771484375,-284.015197753906,-68.3944473266602,2.12377095222473,0.156022548675537,-0.732431650161743,	
-69.0598297119141,-284.27490234375,-68.8047943115234,2.13794469833374,0.138956591486931,-0.735283076763153,	
-68.6802978515625,-283.974914550781,-68.1821823120117,2.13099145889282,0.177116453647614,-0.729465126991272,	
-69.0575637817383,-283.586273193359,-67.5881576538086,2.15933346748352,0.152912884950638,-0.718507051467896,	
-68.978874206543,-283.710845947266,-67.9959182739258,2.15965914726257,0.16084235906601,-0.726835906505585,	
-68.8171081542969,-283.717224121094,-69.4297332763672,2.14580869674683,0.12635900080204,-0.726940453052521,	
-68.8896255493164,-283.753845214844,-68.4314270019531,2.18859338760376,0.144435107707977,-0.704598963260651,	
-68.9644470214844,-283.799011230469,-69.4517669677734,2.18886184692383,0.126717731356621,-0.718561947345734,	
-68.7295989990234,-283.664794921875,-68.0014190673828,2.20263910293579,0.136448353528976,-0.704490184783936,	
-69.0304794311523,-284.017578125,-68.8114166259766,2.18850159645081,0.15215465426445,-0.715532422065735,	
-68.8822631835938,-283.575988769531,-67.4029846191406,2.21650981903076,0.137084901332855,-0.693433940410614,	
-69.0922241210938,-283.7958984375,-68.0002059936523,2.18111896514893,0.149010986089706,-0.693246126174927,	
-69.0125198364258,-283.753723144531,-67.7892990112305,2.23086190223694,0.144960910081863,-0.70157665014267,	
-69.0098571777344,-283.318023681641,-68.0117340087891,2.23850131034851,0.124189823865891,-0.701761186122894,	
-69.0020751953125,-283.842254638672,-69.037712097168,2.26728367805481,0.131833806633949,-0.696010112762451,	
-68.9927444458008,-283.837066650391,-68.0144500732422,2.23805379867554,0.124341040849686,-0.682172358036041,	
-68.9172286987305,-283.708862304688,-68.4462432861328,2.28899955749512,0.120482623577118,-0.673807799816132,	
-69.0750885009766,-283.528259277344,-68.4573669433594,2.28142738342285,0.10775788128376,-0.676779568195343,	
