forceX,forceY,forceZ,torqueX,torqueY,torqueZ	
-72.5539016723633,-273.615325927734,-45.4879531860352,1.96188724040985,0.396165698766708,0.0219197776168585,	
-72.5675277709961,-273.706329345703,-45.0104751586914,1.99742686748505,0.400704741477966,0.0191237237304449,	
-72.5589828491211,-273.958282470703,-45.6651077270508,2.0050094127655,0.387668251991272,0.00806080363690853,	
-72.2701263427734,-273.791137695313,-44.796558380127,1.98311245441437,0.384246200323105,0.0219957735389471,	
-72.4795913696289,-273.917236328125,-44.09716796875,2.00409436225891,0.381064683198929,0.0414198562502861,	
-72.3972930908203,-274.127319335938,-45.4101867675781,1.9973281621933,0.383364647626877,0.00240915082395077,	
-72.534423828125,-274.389068603516,-45.8992614746094,2.01931691169739,0.379119336605072,0.00246821902692318,	
-72.6969299316406,-274.226654052734,-44.6975708007813,2.0259120464325,0.392494052648544,-0.000448832288384438,	
-72.5457077026367,-274.566833496094,-44.6334266662598,2.0256335735321,0.392291009426117,-0.00589335896074772,	
-72.3780517578125,-274.550750732422,-45.0378761291504,2.05453252792358,0.400315910577774,-0.0141400787979364,	
-71.9998245239258,-274.864410400391,-44.152400970459,2.08995246887207,0.3968226313591,-0.0196241829544306,	
-72.4459075927734,-274.768371582031,-44.4255752563477,2.07543921470642,0.363259196281433,-0.017057666555047,	
-72.3823013305664,-274.900512695313,-45.1566848754883,2.08275485038757,0.366565048694611,-0.0281063411384821,	
-72.1987762451172,-274.972412109375,-45.0366249084473,2.14739847183228,0.387816309928894,-0.0334924533963203,	
-72.4950942993164,-275.415344238281,-45.7015609741211,2.14762210845947,0.36256468296051,-0.0223343465477228,	
-72.1310043334961,-275.53857421875,-46.0423736572266,2.13307929039001,0.344967305660248,-0.0477369502186775,	
-72.3354263305664,-275.583099365234,-45.0019760131836,2.10402894020081,0.362512707710266,-0.0335164740681648,	
-72.0349960327148,-275.664611816406,-45.1875,2.18995332717896,0.329169929027557,-0.0475538447499275,	
-72.3922576904297,-275.784545898438,-45.7784767150879,2.2188286781311,0.353637963533401,-0.055623896420002,	
-72.1113357543945,-275.518920898438,-45.4088973999023,2.2041277885437,0.345481067895889,-0.0558728650212288,	
-72.4092407226563,-275.355285644531,-45.1728591918945,2.19711184501648,0.366407662630081,-0.0612639859318733,	
-72.5580596923828,-275.535461425781,-44.7844734191895,2.21123003959656,0.358682632446289,-0.0473072603344917,	
-72.2485961914063,-275.695556640625,-45.5342025756836,2.18982648849487,0.336778432130814,-0.0642162039875984,	
-72.0809631347656,-275.786376953125,-45.1994323730469,2.21141028404236,0.341545224189758,-0.0585773065686226,	
-72.3322906494141,-275.487609863281,-46.490047454834,2.18357086181641,0.340699791908264,-0.0529328659176826,	
-72.6357116699219,-275.749877929688,-43.6957702636719,2.17469882965088,0.337963491678238,-0.0726572349667549,	
-72.0920715332031,-275.955780029297,-44.5216293334961,2.23249888420105,0.329710215330124,-0.0502110794186592,	
-72.3916778564453,-275.957641601563,-46.3879623413086,2.20460438728333,0.327849060297012,-0.0697287991642952,	
-72.4098815917969,-275.707977294922,-44.3105773925781,2.18218731880188,0.350177884101868,-0.0641431286931038,	
-72.6364593505859,-275.919952392578,-45.1736679077148,2.16825723648071,0.365921288728714,-0.0779149010777473,	
-71.9580459594727,-275.879547119141,-44.764720916748,2.19674682617188,0.358038693666458,-0.0780757144093513,	
-72.2415542602539,-275.957580566406,-45.2640838623047,2.1969735622406,0.35751411318779,-0.080771692097187,	
-72.6929931640625,-276.472961425781,-44.5981521606445,2.23955082893372,0.366719216108322,-0.0749876573681831,	
-72.1626586914063,-276.252136230469,-45.6067276000977,2.21818780899048,0.336464405059814,-0.0834293439984322,	
-72.2436370849609,-276.477355957031,-45.2717514038086,2.22533583641052,0.357243984937668,-0.0973716452717781,	
-72.0916213989258,-276.47607421875,-45.8638076782227,2.22530651092529,0.315486431121826,-0.083546943962574,	
-72.3933258056641,-276.472351074219,-45.22119140625,2.23272848129272,0.353869140148163,-0.0693746879696846,	
-72.0201797485352,-276.524047851563,-43.9361267089844,2.21053647994995,0.342152059078217,-0.0695279315114021,	
-72.1873779296875,-276.270690917969,-45.696174621582,2.21889138221741,0.353103190660477,-0.0888865068554878,	
-72.1062927246094,-276.390289306641,-45.5111083984375,2.16826176643372,0.348529547452927,-0.100137658417225,	
-72.2525787353516,-276.216552734375,-45.2009429931641,2.20387172698975,0.353142380714417,-0.100210197269917,	
-72.3310394287109,-276.521881103516,-44.5105972290039,2.21101021766663,0.36649888753891,-0.0833017900586128,	
-71.9389343261719,-276.384765625,-44.8936538696289,2.21778392791748,0.336638331413269,-0.0973604395985603,	
-71.8737030029297,-276.862060546875,-46.1896018981934,2.20390009880066,0.335613429546356,-0.0973137095570564,	
-72.0878829956055,-276.646697998047,-44.756519317627,2.18948531150818,0.345303773880005,-0.0890622213482857,	
-71.7973861694336,-276.392395019531,-45.7313385009766,2.19025373458862,0.377897769212723,-0.0915851071476936,	
-72.0448303222656,-276.436004638672,-45.5587844848633,2.16104340553284,0.360957115888596,-0.100061185657978,	
-72.0394134521484,-276.34814453125,-45.5539627075195,2.16167783737183,0.386500477790833,-0.0804438665509224,	
-72.3402404785156,-276.612182617188,-44.9585609436035,2.15373182296753,0.349093079566956,-0.0919485166668892,	
-72.0431137084961,-276.522766113281,-45.9967880249023,2.14710116386414,0.36898872256279,-0.100004322826862,	
-71.971061706543,-276.644653320313,-44.6626052856445,2.16789221763611,0.35755667090416,-0.0945029929280281,	
-71.754264831543,-276.792602539063,-45.8945732116699,2.13966917991638,0.356415450572968,-0.0973052456974983,	
-71.8977966308594,-276.439666748047,-45.5160446166992,2.15403079986572,0.348834693431854,-0.080572672188282,	
-72.0481185913086,-276.437683105469,-45.8917655944824,2.12593078613281,0.381924211978912,-0.0749182775616646,	
-71.8427352905273,-276.397766113281,-45.5576858520508,2.09689092636108,0.37370365858078,-0.0749558284878731,	
-71.8554840087891,-276.403778076172,-44.5910758972168,2.06783127784729,0.365996837615967,-0.0778641179203987,	
-72.0078048706055,-276.490478515625,-45.9923629760742,2.08284068107605,0.381362348794937,-0.0944761708378792,	
-71.7910842895508,-276.878967285156,-45.6152305603027,2.08247923851013,0.373325854539871,-0.0916528776288033,	
