forceX,forceY,forceZ,torqueX,torqueY,torqueZ	
-75.7102661132813,-268.485168457031,25.1145553588867,0.864593148231506,0.612203121185303,-0.257639825344086,	
-75.5436553955078,-268.738006591797,26.1288223266602,0.850031852722168,0.637384831905365,-0.268809080123901,	
-75.3853149414063,-268.907440185547,25.5400924682617,0.87871778011322,0.620646476745605,-0.26047295331955,	
-75.3969802856445,-268.645782470703,25.5987396240234,0.864413559436798,0.653828144073486,-0.274183690547943,	
-75.3323669433594,-268.693756103516,25.5979766845703,0.879027307033539,0.629421412944794,-0.25203812122345,	
-75.3166961669922,-268.690673828125,26.1453247070313,0.864169418811798,0.662521481513977,-0.2574502825737,	
-75.6936187744141,-268.306610107422,25.2175674438477,0.872322857379913,0.657746851444244,-0.262941420078278,	
-75.408203125,-268.656860351563,26.1856460571289,0.900024831295013,0.64993554353714,-0.274131417274475,	
-75.5470504760742,-268.306579589844,27.2761611938477,0.878427624702454,0.672066688537598,-0.265748620033264,	
-75.5408782958984,-268.299163818359,26.1884155273438,0.857110321521759,0.658185422420502,-0.279799997806549,	
-75.6411895751953,-268.356384277344,26.2240676879883,0.835193514823914,0.620292067527771,-0.291177570819855,	
-75.6128387451172,-268.079345703125,25.8808364868164,0.849427402019501,0.629253029823303,-0.265924870967865,	
-75.4080505371094,-268.475921630859,26.2027969360352,0.886170923709869,0.649871408939362,-0.285388946533203,	
-75.7821884155273,-268.526245117188,25.826416015625,0.893155872821808,0.620426833629608,-0.279929161071777,	
-75.7013854980469,-268.391998291016,25.1944961547852,0.85050892829895,0.662013947963715,-0.265785157680511,	
-75.8476028442383,-268.651794433594,25.9188232421875,0.900150299072266,0.642187893390656,-0.265757083892822,	
-75.5342636108398,-268.559783935547,25.0487518310547,0.864599645137787,0.637212514877319,-0.254695892333984,	
-75.5420303344727,-268.645172119141,25.0256729125977,0.864707291126251,0.661978363990784,-0.268606901168823,	
-75.3342437744141,-268.783264160156,26.3135986328125,0.878240168094635,0.629299998283386,-0.274414002895355,	
-75.6164474487305,-268.868774414063,25.9317092895508,0.899804949760437,0.642187297344208,-0.257574677467346,	
-75.7859115600586,-268.612518310547,26.0089416503906,0.885810613632202,0.641927480697632,-0.277115881443024,	
-75.6286010742188,-268.531311035156,25.1152725219727,0.900638401508331,0.649986863136292,-0.251807510852814,	
-75.9445877075195,-268.620300292969,26.423469543457,0.89239376783371,0.612845242023468,-0.274462461471558,	
-76.0049285888672,-268.398223876953,26.6128387451172,0.899506509304047,0.600281834602356,-0.280154526233673,	
-75.7709350585938,-268.612884521484,26.0245132446289,0.85003125667572,0.63734096288681,-0.271422266960144,	
-75.3960723876953,-268.216857910156,26.6840057373047,0.871252834796906,0.634115636348724,-0.260347485542297,	
-75.615234375,-268.432312011719,26.0450592041016,0.857004404067993,0.63355952501297,-0.257602393627167,	
-75.3824768066406,-268.385528564453,25.7152404785156,0.857357263565063,0.616397738456726,-0.274492859840393,	
-75.3194427490234,-268.517181396484,25.1134033203125,0.864967823028564,0.670257985591888,-0.254575192928314,	
-75.6973342895508,-268.477172851563,25.1702117919922,0.85766738653183,0.665966093540192,-0.268577098846436,	
-75.7691345214844,-268.519104003906,25.4982452392578,0.893126010894775,0.62083637714386,-0.254900693893433,	
-75.8415908813477,-268.382629394531,25.6954650878906,0.878403306007385,0.620332479476929,-0.271645486354828,	
-75.1718978881836,-268.692657470703,24.9110412597656,0.907502293586731,0.612361967563629,-0.257769167423248,	
-75.6184692382813,-268.346893310547,26.0981216430664,0.871194660663605,0.608374118804932,-0.271654784679413,	
-75.9250869750977,-268.1767578125,26.3665237426758,0.857242107391357,0.633183002471924,-0.28558361530304,	
-75.7064666748047,-268.572723388672,25.7124938964844,0.915174126625061,0.658124446868896,-0.282569825649261,	
-75.6160125732422,-268.263549804688,24.8880310058594,0.864771008491516,0.637094676494598,-0.265767276287079,	
-75.9305038452148,-268.264617919922,26.9866485595703,0.842385530471802,0.625629365444183,-0.280189990997314,	
-75.6833267211914,-268.306030273438,26.3012771606445,0.878062129020691,0.604412376880646,-0.266063213348389,	
-75.6247024536133,-268.520965576172,26.1147994995117,0.842885434627533,0.650029361248016,-0.257498800754547,	
-75.7679977416992,-268.435760498047,26.2196960449219,0.864089548587799,0.646039247512817,-0.257568836212158,	
-76.0625457763672,-268.261322021484,26.2094650268555,0.843228816986084,0.649837613105774,-0.27702796459198,	
-75.5454483032227,-268.641296386719,26.1213836669922,0.885812520980835,0.642119884490967,-0.265769064426422,	
-76.0727767944336,-268.347442626953,26.2815780639648,0.864359140396118,0.621000349521637,-0.268805384635925,	
-75.7742385864258,-268.521514892578,25.1117172241211,0.843254387378693,0.640906751155853,-0.268806636333466,	
-75.6095657348633,-268.946929931641,26.7260360717773,0.906837701797485,0.646472573280334,-0.271465539932251,	
-75.4074020385742,-268.643859863281,25.2436752319336,0.871607780456543,0.624560594558716,-0.263166666030884,	
-75.2588958740234,-268.471252441406,26.2022018432617,0.892857611179352,0.629666864871979,-0.263284623622894,	
-75.9346160888672,-268.179870605469,25.7804565429688,0.907528877258301,0.620553433895111,-0.277248799800873,	
-75.8513793945313,-268.221954345703,26.0722045898438,0.87140554189682,0.642022132873535,-0.265891253948212,	
-75.7789611816406,-268.528045654297,27.228874206543,0.878044426441193,0.629559338092804,-0.288236618041992,	
-75.9938354492188,-268.306732177734,25.7198181152344,0.857233583927155,0.633223235607147,-0.249174609780312,	
-75.6996841430664,-268.306121826172,25.4867706298828,0.871449947357178,0.616181433200836,-0.285543143749237,	
-75.8497085571289,-268.478332519531,25.6131591796875,0.857087671756744,0.641440808773041,-0.263032734394073,	
