time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
66,-0.29283964,-0.171357057,-0.454704705,-0.442040641,-0.224725225,-0.079774775,-0.185588288,-0.084865465,-0.49283964,-0.670770871
67,-0.284672072,-0.199773874,-0.467430931,-0.442973574,-0.225759459,-0.069132432,-0.247186486,-0.072762763,-0.484672072,-0.688476577
68,-0.266485285,-0.243584084,-0.480157157,-0.443906507,-0.225875175,-0.060945045,-0.315242342,-0.101047047,-0.466485285,-0.706182282
69,-0.248298498,-0.287394294,-0.492883383,-0.444839439,-0.225846446,-0.066295195,-0.376215516,-0.129331331,-0.448298498,-0.723887988
70,-0.256882883,-0.299344144,-0.514997598,-0.446833634,-0.225817718,-0.095777477,-0.354978979,-0.148191592,-0.456882883,-0.741593694
71,-0.288950751,-0.249504204,-0.537274374,-0.450425425,-0.222595796,-0.12525976,-0.333742442,-0.14691031,-0.488950751,-0.740060961
72,-0.321018619,-0.199664264,-0.559551151,-0.454017217,-0.214235736,-0.167558859,-0.30042022,-0.145629029,-0.521018619,-0.711731832
73,-0.321721622,-0.149824324,-0.581827928,-0.457609009,-0.205875676,-0.213954054,-0.230703604,-0.153479279,-0.521721622,-0.683402703
74,-0.279210811,-0.152203003,-0.559512112,-0.460901502,-0.197515616,-0.250451351,-0.160986987,-0.19858038,-0.479210811,-0.655073574
75,-0.2367,-0.159922222,-0.520862963,-0.461811111,-0.225737037,-0.2335,-0.156040741,-0.243681481,-0.4367,-0.626744444
76,-0.223116216,-0.167641441,-0.482213814,-0.462720721,-0.257913213,-0.216548649,-0.24081021,-0.284314114,-0.423116216,-0.624946847
77,-0.274399099,-0.182640541,-0.443564665,-0.46363033,-0.290089389,-0.174907207,-0.32557968,-0.269835636,-0.474399099,-0.655871471
78,-0.325681982,-0.205710811,-0.453022523,-0.46453994,-0.29894975,-0.113444144,-0.358088889,-0.255357157,-0.525681982,-0.686796096
79,-0.356538739,-0.228781081,-0.514418919,-0.443789489,-0.275823123,-0.051981081,-0.354166667,-0.240878679,-0.556538739,-0.717720721
80,-0.303745646,-0.252450751,-0.575815315,-0.418413714,-0.252696496,-0.070605706,-0.350244444,-0.232628428,-0.503745646,-0.748645345
81,-0.250952553,-0.290056456,-0.637211712,-0.393037938,-0.22956987,-0.093169069,-0.323331632,-0.224684484,-0.450952553,-0.746762763
82,-0.20757027,-0.327662162,-0.670148649,-0.367662162,-0.235416216,-0.096205405,-0.289127027,-0.216740541,-0.40757027,-0.708997297
83,-0.266661261,-0.365267868,-0.607693694,-0.346490591,-0.243086787,-0.063225225,-0.254922422,-0.233798999,-0.466661261,-0.671231832
84,-0.325752252,-0.361733033,-0.545238739,-0.328951451,-0.250757357,-0.030245045,-0.254075976,-0.255933133,-0.525752252,-0.633466366
85,-0.384843243,-0.331700901,-0.482783784,-0.311412312,-0.248584084,-0.073344144,-0.255772072,-0.278067267,-0.584843243,-0.595700901
86,-0.358610511,-0.301668769,-0.420328829,-0.293873173,-0.234851752,-0.141803003,-0.254062763,-0.24827998,-0.558610511,-0.594334835
87,-0.329916517,-0.286242342,-0.394664665,-0.284671171,-0.221119419,-0.203814414,-0.221412913,-0.197220921,-0.529916517,-0.628297598
88,-0.301222523,-0.339548649,-0.3698003,-0.300624324,-0.207387087,-0.228837838,-0.188763063,-0.146161862,-0.501222523,-0.66226036
89,-0.321622823,-0.392854955,-0.344935936,-0.316577477,-0.204624725,-0.253861261,-0.180657257,-0.118344044,-0.521622823,-0.696223123
90,-0.350027628,-0.446161261,-0.320071572,-0.332530631,-0.202096597,-0.230431231,-0.239207908,-0.106844545,-0.550027628,-0.730185886
91,-0.378432432,-0.448008108,-0.351573874,-0.348483784,-0.199568468,-0.166854054,-0.297758559,-0.095345045,-0.578432432,-0.728959459
92,-0.352711111,-0.431987087,-0.404172472,-0.30643013,-0.215448549,-0.103276877,-0.349730631,-0.103384084,-0.552711111,-0.697431231
93,-0.308722222,-0.415966066,-0.456771071,-0.262045846,-0.249865566,-0.133302102,-0.393299099,-0.133846547,-0.508722222,-0.665903003
94,-0.264733333,-0.384872973,-0.50936967,-0.217661562,-0.284282583,-0.168742342,-0.436867568,-0.164309009,-0.464733333,-0.634374775
95,-0.269957658,-0.320118919,-0.521181882,-0.173277277,-0.317879279,-0.178165766,-0.439243844,-0.171064765,-0.469957658,-0.602846547
96,-0.303407207,-0.255364865,-0.488201902,-0.204595596,-0.30520991,-0.137920721,-0.41518048,-0.132562262,-0.503407207,-0.58128048
97,-0.336856757,-0.190610811,-0.455221922,-0.27255976,-0.292540541,-0.097675676,-0.391117117,-0.09405976,-0.536856757,-0.567317117
98,-0.32775976,-0.232093994,-0.422241942,-0.340523924,-0.279871171,-0.106727928,-0.374844044,-0.069785686,-0.52775976,-0.553353754
