time,Fx,Tx,Fy,Ty,Fz,Tz
1,61.5137,-2.3507,-39.8025,0.3711,-106.553,0.1484
2,61.254,-2.5488,-39.7471,0.4831,-112.2863,0.1463
3,61.3276,-2.5488,-39.792,0.4916,-112.0755,0.1436
4,61.4121,-2.5345,-39.8377,0.4839,-111.6682,0.1576
5,61.3811,-2.7323,-39.8257,0.5876,-117.6102,0.1612
6,61.7357,-2.4914,-39.66,0.4683,-110.8667,0.1687
7,61.826,-2.7387,-39.8371,0.6173,-117.8177,0.1783
8,61.9423,-2.5265,-39.7158,0.4973,-111.6851,0.183
9,61.9986,-2.5617,-39.6788,0.5174,-112.7122,0.1859
10,61.9353,-2.6823,-39.9604,0.5774,-115.765,0.1865
11,62.1876,-2.4906,-39.9335,0.4856,-111.0648,0.1942
12,62.0103,-2.6532,-39.4869,0.6282,-115.1667,0.1837
13,62.0149,-2.4974,-39.3374,0.5654,-110.6687,0.1916
14,61.9106,-2.5466,-39.0437,0.6018,-112.5325,0.203
15,61.8888,-2.5816,-38.788,0.6299,-113.9819,0.2032
16,61.775,-2.5333,-39.0357,0.5609,-111.0976,0.2027
17,61.802,-2.3642,-39.3046,0.4229,-105.9693,0.1991
18,62.0363,-2.2227,-39.4597,0.3267,-101.6709,0.2209
19,62.1039,-2.4973,-38.9453,0.5161,-110.7146,0.2333
20,62.9809,-2.1146,-38.8571,0.3597,-98.8396,0.2517
21,62.5453,-2.3696,-38.8943,0.4786,-106.2098,0.2527
22,62.5054,-2.5893,-39.1482,0.5867,-111.7207,0.2563
23,62.9736,-2.3141,-39.4475,0.3731,-102.7077,0.2746
24,63.1161,-2.3503,-39.6258,0.3526,-102.2905,0.2885
25,63.4322,-2.3216,-39.4513,0.3454,-101.2796,0.2996
26,63.7376,-2.3068,-39.2849,0.3631,-100.8831,0.3194
27,63.9676,-2.5678,-39.3817,0.5368,-108.454,0.3347
28,63.8966,-2.8366,-39.2984,0.6897,-115.6223,0.3442
29,64.2248,-2.6524,-39.3158,0.5859,-110.3046,0.3575
30,64.1638,-2.8997,-39.1443,0.735,-117.2765,0.3726
31,64.4061,-2.7444,-39.1164,0.6224,-112.1641,0.3802
32,64.5564,-2.7664,-39.2924,0.5939,-111.3377,0.394
33,65.0122,-2.9003,-39.3706,0.6798,-114.4092,0.4256
34,65.2937,-2.3842,-39.1077,0.3873,-99.4787,0.4177
35,65.6468,-2.6944,-39.1314,0.598,-108.2843,0.4473
36,66.0731,-2.4752,-38.8347,0.4582,-101.1409,0.463
37,66.0649,-2.7648,-38.7158,0.6314,-109.3403,0.4839
38,66.3861,-2.8634,-38.6984,0.705,-111.8002,0.5041
39,66.9008,-2.6087,-38.6229,0.5789,-103.409,0.5227
40,66.9194,-2.5809,-38.7087,0.5555,-101.5588,0.5338
41,67.1403,-2.7581,-38.9975,0.5983,-105.6497,0.5596
42,67.2108,-2.8996,-38.6798,0.6963,-108.7333,0.5741
43,6.78E+01,-2.8642,-38.7326,0.6951,-106.0664,0.605
44,67.5822,-3.2045,-38.7848,0.8466,-114.4565,0.6145
45,67.8291,-3.0354,-38.6735,0.7437,-107.9066,0.6277
46,67.9367,-3.1136,-38.6926,0.7974,-108.7155,0.6364
47,67.9972,-2.8809,-38.6077,0.6327,-100.9429,0.6464
48,68.7741,-3.1055,-38.6689,0.8039,-107.7102,0.6983
49,68.7533,-3.0072,-38.4297,0.74,-103.8245,0.6864
50,69.3773,-2.844,-38.7222,0.6409,-98.7064,0.7336
51,69.6249,-3.2035,-38.3612,0.8877,-109.3778,0.7634
52,69.4566,-3.3738,-38.2598,0.9848,-113.0586,0.764
53,69.7782,-3.2113,-38.3692,0.8771,-107.5313,0.7885
54,70.087,-3.0701,-38.3911,0.7812,-102.6199,0.8018
55,69.9937,-3.5375,-38.6414,1.005,-114.6861,0.8176
56,70.658,-3.007,-38.3502,0.7314,-98.119,0.8463
57,70.5185,-3.3887,-37.9398,0.9735,-108.576,0.8535
58,71.0583,-3.5013,-37.8897,1.0646,-110.6282,0.8934
59,71.6587,-3.098,-37.9623,0.8374,-98.3468,0.9171
60,71.467,-3.3251,-37.9514,0.9329,-103.8738,0.9205
61,71.9106,-3.0852,-38.0024,0.7651,-95.2776,0.9474
62,72.1124,-3.5372,-37.9171,1.0477,-107.7724,0.9775
63,72.3121,-3.3112,-37.5778,0.9208,-100.0076,0.9876
64,72.5136,-3.2194,-37.6588,0.8781,-96.5219,1.007
65,72.0154,-3.5809,-37.6276,1.0744,-105.9288,0.9971
66,72.3491,-3.2709,-37.8329,0.8495,-95.0665,1.0039
67,71.9419,-3.4919,-38.1255,0.9167,-99.1384,1.013
68,71.4072,-3.4243,-38.6125,0.7442,-94.1942,1.0035
69,70.8937,-3.6948,-39.0383,0.8469,-100.0941,0.9875
70,69.827,-3.7181,-37.7991,0.8256,-99.1171,0.9474
71,70.6715,-4.0547,-37.017,1.1444,-109.6029,0.9887
72,71.4167,-3.6441,-37.1022,0.9641,-96.4911,1.021
73,70.6913,-3.9011,-37.9075,1.0247,-102.1655,0.9881
74,70.9515,-3.7471,-38.3909,0.8376,-95.8005,0.9953
75,71.4321,-3.8459,-38.458,0.8783,-97.854,1.0266
76,72.2966,-3.3643,-38.308,0.6326,-83.3348,1.064
77,72.8294,-3.9005,-38.1151,0.9725,-98.0949,1.1198
78,73.0743,-3.7306,-38.1777,0.8767,-93.1826,1.1303
79,73.6587,-3.9064,-38.1788,0.9865,-98.1111,1.1761
80,74.6852,-3.9346,-40.3857,1.0871,-97.3423,1.1551
81,75.881,-3.3752,-41.6144,0.8458,-81.0827,1.1284
82,75.0951,-3.7369,-41.7493,0.983,-91.3184,1.1324
83,74.5326,-4.0325,-44.123,1.2558,-103.8652,1.0877
84,73.2329,-3.7641,-44.9752,1.1322,-99.5004,1.003
85,73.4509,-3.6,-44.8641,1.1216,-97.0412,0.9663
86,73.7327,-3.5081,-44.6341,1.0539,-93.58,0.9882
87,73.7332,-3.6571,-44.6219,1.1229,-96.4481,1.0167
88,73.9566,-3.6641,-44.5834,1.1277,-96.0413,1.028
89,74.1401,-3.7493,-44.8195,1.1684,-97.4595,1.0396
90,74.4768,-3.5812,-46.2295,1.0154,-90.2109,1.0474
91,74.0329,-3.9923,-47.3745,1.2131,-102.2178,1.0129
92,74.1572,-3.7885,-48.9925,1.0552,-95.3657,0.9983
93,74.4971,-3.7023,-48.4681,1.0491,-93.7665,1.0234
94,74.5653,-3.4556,-49.0747,0.8755,-86.157,1.0139
95,74.4938,-3.8958,-50.0139,1.0587,-96.1282,1.0184
96,74.4324,-4.1884,-51.4919,1.1414,-100.9432,1.0111
97,74.6266,-3.888,-52.9206,0.8728,-86.5118,1.0237
98,74.2651,-4.2413,-56.9215,0.8643,-88.5024,0.997
99,74.6254,-4.1654,-57.5172,0.7644,-82.7263,1.0077
100,74.7152,-4.3747,-56.8298,0.9749,-92.1985,1.0315
101,74.7916,-4.4125,-58.355,0.9216,-90.0528,1.026
102,74.1766,-4.6737,-62.4199,0.8594,-90.607,0.9766
103,74.5842,-4.8094,-63.4705,0.8193,-93.0177,0.9768
104,74.7989,-4.5848,-64.7768,0.6334,-84.7493,0.9647
105,74.9697,-4.5197,-63.91,0.6644,-83.7772,0.987
106,74.8342,-4.6403,-65.1059,0.7151,-87.6004,0.9795
107,74.6785,-4.8486,-68.3959,0.715,-90.6788,0.9556
108,74.5842,-4.8989,-69.4078,0.7183,-91.4392,0.9589
109,74.7084,-4.7103,-71.0233,0.5361,-83.3531,0.9441
110,74.5494,-4.9263,-73.7965,0.5418,-84.8149,0.9368
111,74.7487,-5.0128,-75.0655,0.5156,-85.3559,0.9315
112,74.6138,-5.1032,-74.5236,0.6085,-90.1086,0.9517
113,75.1343,-5.0716,-72.667,0.6925,-91.8709,0.9966
114,75.1759,-5.0974,-71.0724,0.7829,-95.2521,1.0247
115,75.2545,-4.9711,-71.7453,0.6779,-90.5024,1.0214
116,75.8562,-4.9252,-69.4968,0.7627,-91.6733,1.0745
117,76.0838,-4.8801,-67.6342,0.8304,-92.6109,1.1108
118,76.0157,-4.8581,-67.5009,0.834,-93.4445,1.1108
119,76.4554,-4.8561,-66.8162,0.8921,-95.1324,1.1306
120,76.8295,-4.438,-66.3191,0.681,-83.7041,1.1485
121,76.8452,-4.6702,-65.9291,0.8463,-91.5117,1.1609
122,77.0078,-4.6411,-66.1003,0.8459,-92.1238,1.1582
123,77.0515,-4.7274,-67.3771,0.845,-92.6608,1.1615
124,77.4899,-4.487,-67.599,0.6925,-85.4894,1.1689
125,77.7425,-4.4445,-67.7246,0.6606,-83.8471,1.1771
126,77.5306,-4.8631,-69.2713,0.8388,-94.8144,1.1763
127,77.8413,-4.8191,-68.3151,0.8731,-94.6673,1.1874
128,77.9306,-4.6341,-67.8588,0.8186,-90.6025,1.198
129,77.7685,-4.7893,-67.4014,0.9063,-95.7503,1.1957
130,77.7444,-4.5552,-67.2716,0.7726,-90.8567,1.192
131,78.0943,-4.5743,-66.2939,0.8602,-92.7653,1.2315
132,78.3049,-4.602,-66.2619,0.8848,-94.0045,1.2514
133,78.6385,-4.5674,-67.562,0.8235,-92.0906,1.2515
134,79.1878,-4.5175,-67.6957,0.8299,-89.8247,1.2599
135,79.4477,-4.3342,-68.6257,0.7011,-83.8368,1.265
136,79.293,-4.6392,-69.5454,0.832,-91.7699,1.2692
137,79.3618,-4.3623,-68.9267,0.6908,-85.8767,1.2539
138,79.0485,-4.3689,-68.2221,0.71,-87.5541,1.2313
139,78.8187,-4.8009,-68.8125,0.9295,-99.3909,1.2247
140,79.3199,-4.3658,-65.4496,0.8268,-89.7661,1.2591
141,79.2252,-4.2597,-64.9994,0.7755,-86.5159,1.2697
142,79.1812,-4.5091,-66.474,0.8584,-91.3356,1.2625
143,79.059,-4.3704,-68.8274,0.6695,-85.4627,1.2256
144,79.1443,-4.6026,-68.1378,0.8605,-92.6654,1.2407
145,78.8061,-4.6812,-68.4091,0.8797,-94.2853,1.241
146,78.683,-4.3415,-68.1697,0.7024,-85.902,1.2087
147,78.137,-4.5781,-71.1443,0.6918,-91.0506,1.1622
148,78.4335,-4.4434,-71.2565,0.6323,-87.3592,1.1618
149,78.7351,-4.2638,-70.3274,0.6225,-85.5845,1.1782
150,78.3714,-4.6383,-69.8742,0.8686,-96.2493,1.1882
151,78.4964,-4.6655,-69.1009,0.9262,-97.9338,1.1968
152,78.5738,-4.2331,-68.4179,0.7056,-87.3355,1.1921
153,78.3202,-4.6999,-68.3201,0.962,-100.4423,1.1967
154,78.7159,-4.4928,-66.7311,0.9211,-95.8309,1.221
155,78.5272,-4.5717,-66.8239,0.9406,-96.8393,1.2071
156,78.7222,-4.3601,-66.7334,0.7953,-90.083,1.1835
157,78.5734,-4.3677,-66.8966,0.7652,-90.484,1.1637
158,78.4005,-4.6936,-67.1182,0.9245,-99.2707,1.1537
159,78.7796,-4.5443,-66.4877,0.8575,-95.2179,1.167
160,78.5995,-4.601,-66.4951,0.8809,-97.0619,1.1672
161,78.5213,-4.3255,-66.1359,0.7242,-89.0906,1.1434
162,78.1681,-4.6933,-65.846,0.9324,-99.7506,1.142
163,78.1794,-4.6797,-65.9271,0.9081,-98.513,1.1362
164,78.1799,-4.516,-65.0777,0.8655,-95.0821,1.1384
165,78.0082,-4.5815,-66.2101,0.8434,-95.212,1.1162
166,77.9917,-4.7439,-65.6708,0.9442,-99.7454,1.1195
167,77.6873,-4.6173,-65.7752,0.8552,-95.8461,1.1104
168,77.8017,-4.7998,-64.6336,1.001,-102.0562,1.1195
169,77.8119,-4.6441,-64.0372,0.9044,-97.7954,1.1213
170,77.4707,-4.5511,-63.1079,0.9011,-97.0295,1.1125
171,77.5654,-4.3589,-62.1183,0.8254,-93.2044,1.1144
172,77.3619,-4.1751,-61.8191,0.7204,-88.5107,1.0967
173,76.8941,-4.4793,-62.0363,0.8831,-98.1193,1.0783
174,76.8169,-4.2037,-61.5937,0.7267,-90.157,1.0685
175,76.5657,-4.2387,-61.2054,0.7627,-92.0208,1.0602
176,75.9883,-4.6218,-62.0842,0.9364,-102.8148,1.0338
177,75.8346,-4.4728,-61.1418,0.8768,-99.1804,1.0245
178,75.583,-4.3671,-60.5137,0.842,-95.5169,1.0127
179,75.3736,-4.2204,-61.0014,0.7085,-89.3356,0.995
180,74.8219,-4.4202,-61.7224,0.7792,-93.5806,0.9761
181,74.5173,-4.7106,-61.9373,0.9179,-101.9618,0.966
182,74.5035,-4.292,-60.6096,0.7392,-91.5997,0.9698
183,74.4866,-4.2975,-59.3889,0.7837,-93.9283,0.964
184,73.9675,-4.1497,-59.525,0.6731,-90.2322,0.9352
185,73.6976,-4.3695,-59.6437,0.7889,-96.1552,0.9221
186,73.476,-4.3479,-59.3364,0.8014,-96.1694,0.9164
187,73.2846,-4.1285,-58.604,0.7103,-90.268,0.9098
188,72.8574,-4.3686,-59.5002,0.8102,-99.8526,0.8802
189,72.8134,-4.2818,-58.4819,0.81,-100.5356,0.8686
190,72.5277,-4.2469,-58.4731,0.798,-99.2974,0.8516
191,71.9234,-4.1211,-58.9154,0.6916,-95.1639,0.8117
192,71.811,-4.1545,-57.8379,0.7768,-98.9189,0.8147
193,71.4131,-4.3315,-58.2081,0.8674,-104.8329,0.7931
194,71.3894,-4.053,-56.1615,0.7926,-100.4582,0.7946
195,71.0033,-4.0379,-55.419,0.8416,-101.722,0.7749
196,71.1804,-3.8244,-54.2172,0.7798,-96.6761,0.7908
197,70.6985,-3.7411,-54.2389,0.7238,-92.5573,0.7622
198,70.2863,-3.9247,-53.6597,0.8609,-98.314,0.7517
199,70.2958,-3.7325,-52.0259,0.8281,-93.4888,0.762
200,70.1956,-3.8723,-50.3219,1.0004,-98.4953,0.7822
201,69.9941,-3.9269,-49.1186,1.1061,-102.6633,0.7853
202,69.9029,-3.665,-48.6803,0.9822,-95.7216,0.7673
203,69.7612,-4.0534,-48.2683,1.2193,-107.2101,0.7745
204,69.7126,-3.7134,-48.164,1.0503,-99.233,0.7508
205,69.327,-3.579,-47.7879,0.9899,-96.1778,0.7305
206,68.8862,-3.8263,-47.6502,1.1373,-104.3741,0.7176
207,68.5226,-3.9401,-47.7488,1.1927,-107.2239,0.6955
208,68.3731,-3.6499,-47.5202,1.0437,-100.2755,0.6719
209,68.1283,-3.9465,-47.5262,1.2363,-109.4823,0.6592
210,67.9897,-3.7838,-47.3644,1.1434,-105.3979,0.6501
211,67.8428,-3.7697,-47.2698,1.1431,-105.3978,0.6304
212,67.4613,-3.7694,-47.2189,1.1496,-107.0397,0.608
213,67.2636,-3.5713,-47.1787,1.0445,-102.3299,0.5819
214,66.8648,-3.7406,-47.1132,1.1473,-108.8873,0.563
215,66.1729,-3.4789,-47.528,0.9952,-104.3571,0.4976
216,66.039,-3.2945,-47.5355,0.9142,-100.8755,0.4689
217,66.0236,-3.1879,-47.4642,0.8358,-99.4576,0.4544
218,65.6212,-3.3643,-47.5741,0.9426,-106.2086,0.4328
219,65.2658,-3.188,-47.7041,0.824,-102.1034,0.3955
220,65.2392,-2.9465,-47.8353,0.7107,-97.5988,0.3751
221,64.9174,-3.1306,-48.1631,0.7889,-103.5209,0.3646
222,64.3307,-3.3718,-48.2815,0.9242,-110.4617,0.3348
223,64.252,-3.1034,-48.3611,0.7631,-102.879,0.3168
224,63.7935,-3.394,-48.4871,0.9101,-111.053,0.2954
225,63.9423,-3.2524,-48.5956,0.8465,-107.1534,0.2865
226,63.5194,-3.1964,-48.3138,0.8052,-105.729,0.2608
227,63.5246,-3.0475,-48.4163,0.72,-102.6586,0.2519
228,63.1175,-3.2386,-48.5236,0.8184,-108.9948,0.2218
229,62.9562,-3.1109,-48.7188,0.7616,-106.7333,0.2074
230,62.6692,-3.0825,-48.7029,0.7356,-107.351,0.182
231,62.6453,-2.8489,-49.0085,0.6021,-101.8099,0.1672
232,62.1518,-3.1956,-49.2323,0.7972,-112.436,0.1406
233,62.1614,-2.6228,-49.2161,0.4713,-97.0837,0.1158
234,61.831,-2.9478,-49.438,0.6542,-107.7183,0.0976
235,61.3544,-2.9976,-49.6061,0.6554,-110.3722,0.0696
236,61.3587,-2.5659,-49.7481,0.4262,-99.3085,0.0456
237,60.9163,-2.8279,-49.8711,0.557,-107.2851,0.0326
238,60.7052,-2.7997,-49.9873,0.5313,-107.2769,0.0072
239,60.5415,-2.8283,-50.2457,0.5299,-108.4904,-0.0096
240,60.3272,-2.6655,-50.3863,0.4363,-105.0032,-0.0298
241,60.1429,-2.446,-50.5141,0.3101,-100.4953,-0.0587
242,59.9581,-2.636,-50.5872,0.4332,-108.0739,-0.0689
243,59.9309,-2.1339,-50.755,0.1388,-94.965,-0.0962
244,59.4659,-2.5641,-50.7724,0.3803,-110.5372,-0.1168
245,59.3444,-2.6492,-50.9967,0.4193,-113.1813,-0.1389
246,59.1912,-2.5155,-51.104,0.3434,-108.6625,-0.1479
247,58.7771,-2.5864,-51.1489,0.3654,-111.7329,-0.1673
248,58.7342,-2.2547,-51.3955,0.1688,-101.681,-0.1799
249,58.4566,-2.4886,-51.5166,0.2925,-108.0133,-0.193
250,58.2855,-2.6658,-51.5852,0.3843,-112.7123,-0.2036
251,58.1375,-2.5249,-51.6009,0.2958,-108.2011,-0.2155
252,57.7191,-2.745,-51.8069,0.4034,-113.7079,-0.2258
253,57.7571,-2.4065,-51.9197,0.1947,-103.0487,-0.2386
254,57.5421,-2.6617,-51.9183,0.3397,-109.1786,-0.2432
255,57.6513,-2.732,-51.9358,0.3966,-111.4314,-0.2344
256,57.7096,-2.6336,-51.9098,0.3155,-107.948,-0.2519
257,57.7921,-2.6118,-52.0446,0.3283,-107.9429,-0.2433
258,57.2354,-2.9448,-52.0488,0.4995,-117.3542,-0.2561
259,57.3816,-2.8105,-51.8945,0.4319,-113.2638,-0.2651
260,57.2176,-2.69,-51.8269,0.371,-110.8114,-0.2796
261,57.3262,-2.3435,-51.636,0.191,-100.9889,-0.2979
262,57.237,-2.4915,-51.4045,0.3084,-105.7074,-0.2971
263,57.0326,-2.8737,-51.902,0.5079,-116.5291,-0.2982
264,56.7938,-2.4926,-51.8235,0.2573,-105.681,-0.3254
265,56.4934,-2.7763,-52.2123,0.3925,-113.2276,-0.3383
266,56.3812,-2.4522,-52.6714,0.1581,-103.1703,-0.3482
267,56.1825,-2.8204,-52.8207,0.3588,-112.7778,-0.3439
268,56.4404,-2.4661,-52.3728,0.1997,-103.3831,-0.3537
269,56.3628,-2.5928,-52.1378,0.305,-107.4877,-0.353
270,56.2443,-2.544,-52.211,0.2521,-105.4337,-0.359
271,55.9835,-2.6517,-53.2999,0.2117,-107.8368,-0.37
272,56.0383,-2.5528,-53.1904,0.1468,-105.1817,-0.3818
273,56.0488,-2.7925,-52.7973,0.3162,-112.5703,-0.3863
274,56.0955,-2.4105,-52.4744,0.1413,-101.7264,-0.4047
275,55.9591,-2.8139,-52.8433,0.3365,-112.9699,-0.3974
276,56.0804,-2.7358,-53.2241,0.2836,-111.5257,-0.3892
277,55.8204,-2.6517,-53.124,0.2528,-108.0347,-0.4008
278,55.9404,-2.7081,-53.1334,0.2849,-109.673,-0.4005
279,55.7526,-2.6517,-53.4216,0.2185,-108.8476,-0.4036
280,55.9681,-2.6654,-53.4726,0.2433,-109.4604,-0.3978
281,55.9527,-2.4114,-53.1652,0.1078,-101.2757,-0.4159
282,55.7082,-2.4617,-53.4682,0.0937,-102.4879,-0.427
283,55.5118,-2.71,-54.1546,0.1754,-109.2113,-0.4261
284,56.0156,-2.7149,-53.5212,0.2712,-110.8878,-0.4088
285,56.4252,-2.6282,-53.0442,0.2897,-109.8993,-0.3864
286,56.5897,-2.4502,-52.8023,0.2221,-106.4414,-0.3813
287,56.6765,-2.2949,-52.6009,0.126,-101.5394,-0.3793
288,56.3748,-2.436,-52.9265,0.1965,-107.0577,-0.3814
289,56.8267,-2.2939,-52.8657,0.1333,-103.1761,-0.3707
290,56.7985,-2.35,-52.9633,0.1566,-105.6383,-0.3591
291,56.67,-2.703,-52.5481,0.3986,-116.096,-0.3604
292,56.4547,-2.7279,-53.4563,0.3219,-111.5143,-0.3692
293,56.039,-2.8967,-55.511,0.2185,-108.0958,-0.3664
294,56.2388,-3.0579,-54.7586,0.3602,-114.0781,-0.3657
295,56.1646,-2.7819,-54.5785,0.1949,-106.9298,-0.3669
296,56.5273,-2.8025,-54.7262,0.2327,-107.5408,-0.3413
297,56.5918,-2.5406,-54.3756,0.0925,-100.3954,-0.3481
298,56.7097,-2.5894,-54.0396,0.1454,-102.4647,-0.3422
299,56.6196,-2.6042,-53.8345,0.1886,-100.818,-0.3365
300,56.7111,-2.5834,-53.874,0.1605,-99.382,-0.3311
301,56.2565,-2.8885,-54.35,0.2742,-107.7528,-0.3328
302,56.4265,-2.9723,-53.8918,0.3638,-111.0563,-0.3267
303,56.8744,-2.8008,-53.0576,0.3684,-106.7997,-0.3075
304,56.739,-3.078,-53.9701,0.4671,-113.0925,-0.3036
305,56.6856,-2.6842,-55.1886,0.1091,-100.5476,-0.314
306,56.8315,-2.9812,-55.1503,0.253,-108.5404,-0.2989
307,56.9394,-2.7831,-54.7686,0.141,-102.8323,-0.2943
308,57.2334,-2.619,-54.1912,0.1407,-98.9671,-0.2918
309,57.425,-2.66,-53.6413,0.2144,-101.4603,-0.2802
310,57.5456,-2.5601,-53.3293,0.2,-99.4333,-0.2692
311,57.2984,-2.7222,-52.7469,0.3167,-104.7876,-0.2714
312,57.2775,-3.0112,-52.4583,0.5395,-113.6016,-0.2643
313,57.1552,-2.8279,-52.4674,0.4186,-108.073,-0.268
314,57.1766,-2.546,-53.1902,0.1827,-99.8534,-0.2778
315,57.2054,-2.9278,-53.9039,0.3569,-111.2913,-0.2677
316,57.3673,-2.7942,-54.4428,0.2311,-106.7636,-0.2627
317,57.6416,-2.7014,-54.2964,0.1867,-105.1422,-0.2631
318,57.8051,-2.8069,-54.1046,0.2724,-108.2251,-0.2485
319,57.7933,-3.0967,-53.8942,0.4537,-116.216,-0.2473
320,57.847,-2.8637,-53.7227,0.3134,-109.0589,-0.2484
321,58.0537,-2.899,-53.7794,0.3428,-109.2584,-0.2342
322,58.3118,-2.6932,-53.5779,0.2517,-103.9518,-0.2237
323,58.5366,-2.5509,-53.2106,0.1881,-100.7061,-0.2102
324,58.3935,-2.6787,-53.4479,0.2519,-103.9639,-0.2153
325,58.4655,-2.559,-53.6862,0.1591,-99.856,-0.2159
326,58.3177,-2.6934,-53.6611,0.2266,-103.9527,-0.221
327,58.4846,-3.0674,-53.607,0.4732,-114.6033,-0.1939
328,58.7898,-2.9184,-53.6334,0.406,-110.5117,-0.1804
329,58.4098,-2.9338,-53.847,0.3894,-109.6689,-0.1945
330,58.7463,-2.609,-54.3163,0.1806,-99.6145,-0.1874
331,58.734,-2.9283,-54.6285,0.3207,-106.7576,-0.1779
332,58.6763,-3.1615,-54.2819,0.4787,-112.9127,-0.1685
333,58.8549,-2.9628,-53.8643,0.3916,-107.8246,-0.1524
334,58.9831,-2.9977,-53.7875,0.4284,-109.0584,-0.1466
335,59.1272,-3.0189,-53.8787,0.4241,-109.4688,-0.1353
336,59.3234,-3.0755,-53.9344,0.4568,-110.4878,-0.1294
337,59.5145,-3.1387,-53.7348,0.5019,-112.1424,-0.1067
338,60.028,-2.7567,-53.7679,0.2868,-100.4778,-0.0802
339,59.5739,-3.3014,-53.509,0.612,-115.8355,-0.0892
340,59.9393,-3.0539,-53.603,0.4641,-108.2609,-0.0734
341,59.9746,-3.132,-53.4867,0.5008,-109.4929,-0.0648
342,60.1608,-3.2252,-54.1573,0.5212,-109.8569,-0.056
343,60.3892,-3.2328,-54.4676,0.5098,-108.6089,-0.0419
344,60.3314,-3.6299,-54.6251,0.7112,-117.6004,-0.0208
345,60.4918,-3.3632,-55.3621,0.5109,-106.6941,-0.0221
346,60.4608,-3.4426,-55.7235,0.5152,-106.255,-0.0107
347,60.5743,-3.6473,-55.6333,0.6404,-111.9958,0.007
348,60.6721,-3.4781,-55.6936,0.5283,-106.2607,0.0174
349,60.6319,-3.5561,-55.7938,0.5643,-108.0967,0.0206
350,60.9217,-3.3319,-56.5437,0.3889,-97.8053,0.0363
351,60.6902,-3.8016,-57.5732,0.5644,-106.7382,0.0436
352,60.9612,-3.5527,-56.8397,0.4817,-101.2541,0.037
353,61.1265,-3.6575,-56.5583,0.558,-105.7894,0.0572
354,61.3418,-3.6939,-56.787,5.55E-01,-104.3369,0.0769
355,61.4949,-3.8514,-57.12,0.6045,-104.9162,0.0913
356,61.4917,-4.0155,-57.5431,0.6656,-106.7244,0.1087
357,61.6096,-4.2284,-57.712,0.7624,-111.0112,0.1263
358,61.8261,-4.1235,-57.8717,0.6793,-105.4662,0.1397
359,61.9353,-4.1936,-57.4547,0.7364,-107.7477,0.1596
360,62.5297,-3.8051,-57.6151,0.5095,-94.8393,0.1776
361,62.4653,-4.0747,-57.705,0.6382,-100.7664,0.1926
362,62.635,-4.1959,-58.1247,0.6835,-101.7611,0.2183
363,63.0384,-4.0199,-58.0969,0.5684,-94.5902,0.2258
364,63.0768,-4.2398,-58.2312,0.6781,-98.8812,0.2631
365,63.3896,-4.0462,-57.1222,0.6437,-96.5054,0.2822
366,63.5655,-3.9889,-56.7685,0.6366,-95.505,0.2876
367,63.8536,-4.4338,-56.8991,0.8904,-107.7913,0.3288
368,64.3061,-4.0389,-56.9655,0.6346,-94.0678,0.3438
369,64.2828,-4.3576,-57.2874,0.8245,-101.8193,0.3537
370,64.4764,-4.1604,-57.4744,0.6804,-94.4393,0.3723
371,64.3582,-4.3953,-57.6895,0.7815,-98.3053,0.3871
372,64.3848,-4.7551,-57.8,1.0022,-109.567,0.4029
373,64.5564,-4.5933,-58.2518,0.8859,-103.601,0.405
374,64.882,-4.677,-58.0627,0.968,-106.4867,0.4364
375,65.4892,-4.2596,-57.956,0.7327,-93.8046,0.4543
376,65.557,-4.5721,-58.3133,0.8693,-100.1238,0.4694
377,65.5352,-4.9206,-59.1567,1.0098,-106.6168,0.4876
378,65.9593,-4.686,-58.7752,0.9023,-101.1226,0.5007
379,66.1041,-4.5736,-59.1494,0.8141,-96.5958,0.5086
380,66.6273,-4.4307,-58.6994,0.7674,-93.5618,0.5278
381,66.594,-4.6063,-58.2402,0.8987,-100.9584,0.492
382,66.8698,-4.8043,-58.3166,0.9866,-106.0791,0.5068
383,66.94,-4.8418,-58.9763,0.9592,-103.3643,0.5151
384,67.2055,-4.7861,-59.3632,0.9038,-99.8593,0.5317
385,67.0063,-5.1843,-60.1218,1.0635,-107.9936,0.5387
386,67.5223,-4.818,-60.8486,0.8156,-94.6401,0.554
387,67.2523,-5.0748,-61.7585,0.8867,-98.8797,0.5661
388,67.5804,-4.9214,-62.8213,0.7426,-90.8224,0.571
389,67.6378,-5.2324,-62.7477,0.9197,-99.222,0.5891
390,67.9202,-5.2523,-62.1479,0.965,-100.9024,0.6033
391,67.9011,-5.1991,-63.3914,0.8353,-94.878,0.5971
392,68.1789,-5.0617,-62.4589,0.84,-95.1509,0.5884
393,68.7012,-4.8068,-62.8975,0.679,-88.1776,0.5987
394,68.6663,-5.0046,-62.5409,0.7999,-93.7256,0.6078
395,69.1985,-4.7138,-62.452,0.6521,-86.1629,0.6095
396,69.1875,-4.8692,-62.3511,0.7489,-90.4677,0.6186
397,69.1809,-5.0701,-63.5536,0.7638,-91.8207,0.6276
398,69.1321,-5.4608,-64.233,0.945,-99.7554,0.6488
399,69.1226,-5.3483,-64.3431,0.8647,-95.6512,0.6482
400,69.662,-5.4374,-63.765,0.9827,-101.0283,0.6798
401,69.7717,-5.2318,-63.6428,0.8742,-96.1276,0.6762
402,69.9978,-5.5445,-64.7831,0.9856,-102.4072,0.6915
