Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
222,10.29073304,7.316498835,7.73893817,7.879299844,6.632255872,8.263354811,6.032350751,7.316301197,7.199005982,6.217229069
223,10.31548444,7.345770667,7.763655111,7.911210667,6.668679111,8.290304,6.082133333,7.357347556,7.23744,6.269098667
224,10.34023585,7.375042498,7.788242963,7.943121489,6.70510235,8.317702919,6.131915916,7.396530418,7.275874018,6.320968264
225,10.36498726,7.40431433,7.812830815,7.974362843,6.74152559,8.345101838,6.181698498,7.435713281,7.314308036,6.372837862
226,10.38969831,7.433357838,7.837418667,8.00554782,6.778170811,8.372500757,6.231481081,7.474896144,7.352573694,6.424891387
227,10.414377,7.461927784,7.861660252,8.036732797,6.815082859,8.399899676,6.282322643,7.514079007,7.389221221,6.477165998
228,10.4390557,7.49049773,7.885875315,8.067917774,6.851994907,8.427298595,6.333916637,7.549856993,7.425868749,6.529440609
229,10.46373439,7.519067676,7.910090378,8.099052781,6.888906955,8.456053622,6.385510631,7.584843147,7.462516276,6.581715219
230,10.48835254,7.547582655,7.934305441,8.129551504,6.925819003,8.484873225,6.437104625,7.619829301,7.499163804,6.63398983
231,10.51263859,7.575977129,7.958790599,8.160050226,6.96333966,8.513692829,6.488698619,7.654815455,7.535811331,6.686020997
232,10.53692464,7.604371604,7.983281201,8.190548949,7.000950006,8.542512432,6.540782703,7.689367063,7.570735856,6.738016288
233,10.56121068,7.632766078,8.007771804,8.221047672,7.038560352,8.571332036,6.593438559,7.719966366,7.605388877,6.79001158
234,10.58549673,7.661223015,8.032289057,8.251399047,7.076170699,8.600562867,6.646094414,7.75056567,7.640041898,6.842006871
235,10.60924598,7.689824865,8.057622486,8.28123791,7.113990919,8.630859532,6.69875027,7.781164973,7.674694919,6.893723676
236,10.63281944,7.718426715,8.082955916,8.311076773,7.152327495,8.661156196,6.751406126,7.811764276,7.70934794,6.944755315
237,10.6563929,7.747028565,8.108289345,8.340915636,7.190664072,8.691452861,6.804104264,7.840672032,7.74271417,6.995786955
238,10.67996637,7.775768793,8.133729057,8.370754498,7.229000649,8.721749526,6.856885045,7.866898066,7.775335976,7.046818595
239,10.70321182,7.804849201,8.160342935,8.400331916,7.267337225,8.75204619,6.909665826,7.8931241,7.807957782,7.097850234
240,10.72585456,7.83392961,8.186956813,8.429471327,7.306117766,8.783198494,6.962446607,7.919350134,7.840579588,7.147727568
241,10.7484973,7.863010018,8.213570691,8.458610739,7.345082811,8.814915844,7.015227387,7.945576168,7.873201393,7.197125189
242,10.77114004,7.892218619,8.240413277,8.48775015,7.384047856,8.846633193,7.067817129,7.969035532,7.905083259,7.246522811
243,10.79378277,7.921761634,8.268729017,8.516889562,7.423012901,8.878350543,7.119710943,7.991159928,7.93586963,7.295920432
244,10.81562292,7.951304649,8.297044757,8.545586162,7.462028108,8.910067892,7.171604757,8.013284324,7.966656,7.345060324
245,10.83742219,7.980847664,8.325360496,8.573880953,7.501398166,8.941785241,7.223498571,8.035408721,7.99744237,7.392377017
246,10.85922146,8.010466787,8.354022503,8.602175744,7.540768224,8.974619932,7.275392384,8.057533117,8.028228741,7.43969371
247,10.88102073,8.040296937,8.384202186,8.630470535,7.580138282,9.007543736,7.327115532,8.076324901,8.058774102,7.487010402
248,10.90253172,8.070127087,8.41438187,8.658765325,7.61950834,9.04046754,7.377160456,8.094985994,8.088165542,7.534327095
249,10.92380746,8.099957237,8.444561554,8.686410058,7.65902959,9.073391343,7.427205381,8.113647087,8.117556981,7.58041158
250,10.9450832,8.129803532,8.475183279,8.713741453,7.698678967,9.106315147,7.477250306,8.13230818,8.14694842,7.62545182
251,10.96635893,8.159697489,8.507226907,8.741072849,7.738328344,9.139481369,7.527295231,8.150341125,8.17633986,7.67049206
252,10.98761943,8.189591447,8.539270535,8.768404244,7.777977722,9.173374847,7.577340156,8.166489626,8.205731299,7.7155323
253,11.00879337,8.219485405,8.571314162,8.79573564,7.817627099,9.207268324,7.624854486,8.182638126,8.234430847,7.760572541
254,11.02996731,8.249410114,8.603853518,8.822348236,7.857343423,9.241161802,7.67228848,8.198786627,8.263088112,7.803671319
255,11.05114125,8.279431688,8.637615215,8.848808617,7.897062631,9.275055279,7.719722474,8.214935127,8.291745377,7.846686494
256,11.0723152,8.309453261,8.671376913,8.875268997,7.936781838,9.308948757,7.767156468,8.230353297,8.320402643,7.88970167
257,11.09378319,8.339474835,8.705138611,8.901729377,7.976501045,9.343314579,7.814590462,8.24514364,8.349059908,7.932716845
258,11.11534978,8.369620565,8.73944575,8.928189758,8.0161362,9.378031151,7.859276108,8.259933982,8.377769449,7.975206695
259,11.13691637,8.400184505,8.77481206,8.954006294,8.055631952,9.412747724,7.903462054,8.274724324,8.406500132,8.016825273
260,11.15848296,8.430748444,8.81017837,8.979806815,8.095127704,9.447464296,7.947648,8.289514667,8.435230815,8.058443852
261,11.18032791,8.461312384,8.845544681,9.005607335,8.134623455,9.482180869,7.991833946,8.304148052,8.463961497,8.10006243
262,11.20269434,8.492108108,8.881494486,9.031407856,8.174119207,9.516897441,8.036019892,8.318748252,8.49269218,8.141681009
263,11.22506077,8.523740829,8.918351952,9.057155075,8.21311622,9.552352929,8.077586258,8.333348452,8.521870799,8.182789766
264,11.2474272,8.55537355,8.955209417,9.082533285,8.251983504,9.587892597,8.118149381,8.347948653,8.551531435,8.22376591
265,11.26979363,8.58700627,8.992066883,9.107911495,8.290850787,9.623432264,8.158712505,8.362647255,8.581192072,8.264742054
266,11.2931931,8.618919976,9.029484012,9.133289706,8.32971807,9.658971932,8.199275628,8.378116677,8.610852709,8.305718198
267,11.31665022,8.651924565,9.067605718,9.158667916,8.368358438,9.6945116,8.239838751,8.393586098,8.640513345,8.346712024
268,11.34010734,8.684929153,9.105727423,9.183973093,8.406150342,9.73024615,8.278138234,8.40905552,8.670607568,8.387771964
269,11.36356446,8.717933742,9.143849129,9.209087359,8.443942246,9.766665289,8.314928625,8.424524941,8.701993514,8.428831904
270,11.3876571,8.751187411,9.182475339,9.234201626,8.48173415,9.803084428,8.351719015,8.44070227,8.733379459,8.469891844
271,11.41227762,8.785484108,9.221618162,9.259315892,8.519526054,9.839503568,8.388509405,8.457937297,8.764765405,8.510951784
272,11.43689815,8.819780805,9.260760985,9.284430158,8.55641395,9.875922707,8.425299796,8.475172324,8.796151351,8.552441786
273,11.46151867,8.854077502,9.299903808,9.309471135,8.592767359,9.912341846,8.460290883,8.492407351,8.827582655,8.594186058
274,11.4862893,8.888547171,9.339382583,9.334413838,8.629120769,9.949191495,8.493308541,8.509642378,8.861134414,8.63593033
275,11.51194234,8.923800985,9.379141317,9.359356541,8.665474178,9.986399904,8.526326198,8.528542302,8.894686174,8.677674603
276,11.53759539,8.959054799,9.418900052,9.384299243,8.701752633,10.02360831,8.559343856,8.548194851,8.928237934,8.719468204
277,11.56324843,8.994308613,9.458658787,9.409241946,8.736472024,10.06081672,8.592361514,8.567847399,8.961789694,8.762287856
278,11.58890148,9.02965391,9.498514258,9.434093165,8.771191415,10.09802513,8.624044204,8.587499948,8.995341453,8.805107508
279,11.61508504,9.06545009,9.538435075,9.458877502,8.805910807,10.13523354,8.653289129,8.607152496,9.030624801,8.847927159
280,11.64145067,9.10124627,9.578355892,9.483661838,8.840630198,10.17281441,8.682534054,8.629550126,9.066366847,8.890746811
281,11.6678163,9.13704245,9.618276709,9.508446174,8.874579604,10.21045128,8.711778979,8.652014062,9.102108893,8.934045277
282,11.69418193,9.172858619,9.657976889,9.533230511,8.907637045,10.24808815,8.741023904,8.674477998,9.137850939,8.97789841
283,11.7206475,9.208782414,9.697557333,9.557889922,8.940694486,10.28572502,8.769424144,8.696941934,9.173592985,9.021751544
284,11.74730398,9.24470621,9.737137778,9.582502695,8.973751928,10.32336189,8.795008769,8.72022384,9.210438663,9.065604677
285,11.77396046,9.280630006,9.776718222,9.607115467,9.006809369,10.36093559,8.820593393,8.745784376,9.248150743,9.10945781
286,11.80061694,9.316516901,9.815697682,9.63172824,9.038464577,10.39824548,8.846178018,8.771344913,9.285862823,9.153876757
287,11.82727342,9.352185465,9.854419091,9.656341013,9.069929898,10.43555536,8.871762643,8.796905449,9.323574903,9.198372324
288,11.8537928,9.38785403,9.893140501,9.680710278,9.101395219,10.47286525,8.896985369,8.822465986,9.361286983,9.242867892
289,11.88030386,9.423522595,9.93186191,9.70504591,9.132860541,10.51017514,8.919209514,8.849900396,9.399576216,9.287363459
290,11.90681491,9.45909391,9.969597373,9.729381542,9.163851147,10.54748502,8.941433658,8.878856328,9.439038078,9.331863191
291,11.93332597,9.494028685,10.00700592,9.753717173,9.193724348,10.58409533,8.963657802,8.90781226,9.47849994,9.376372725
292,11.95957698,9.528963459,10.04441446,9.778042042,9.22359755,10.62005218,8.985881946,8.936768192,9.517961802,9.420882258
293,11.98560814,9.563898234,10.08182301,9.802008152,9.253470751,10.65600903,9.00810609,8.965724124,9.557423664,9.465391792
294,12.01163929,9.598688865,10.11794406,9.825974262,9.283343952,10.69196589,9.02768567,8.997565117,9.597044981,9.509901325
295,12.03767044,9.632427243,10.15374799,9.849940372,9.31205785,10.72792274,9.047223928,9.029957189,9.63810979,9.553991111
296,12.06361344,9.666165622,10.18955192,9.873906482,9.340310999,10.76387959,9.066762186,9.062349261,9.679174599,9.597914074
297,12.08901926,9.699904,10.22535585,9.897775407,9.368564148,10.79777896,9.086300444,9.094741333,9.720239407,9.641837037
298,12.11442508,9.733481514,10.25967914,9.921200432,9.396817297,10.83128908,9.105838703,9.127534703,9.761304216,9.68576
299,12.1398309,9.76573636,10.29374879,9.944625457,9.424849361,10.8647992,9.123665682,9.163077702,9.802369025,9.729558486
300,12.16523672,9.797991207,10.32781844,9.968050482,9.451440561,10.89830932,9.141217634,9.198620701,9.844614278,9.77254573
301,12.19009365,9.830246054,10.3618881,9.991475508,9.47803176,10.93181944,9.158769586,9.2341637,9.887037309,9.815532973
302,12.2147578,9.862353297,10.39444667,10.01468271,9.504622959,10.96477777,9.176321538,9.269706699,9.92946034,9.858520216
303,12.23942195,9.893076757,10.42684688,10.03744788,9.531214158,10.99493913,9.193873489,9.306241922,9.971883371,9.901507459
304,12.2640861,9.923800216,10.45924709,10.06021305,9.556967399,11.02510049,9.210263063,9.344175279,10.0143064,9.94397194
305,12.28849867,9.954523676,10.4916473,10.08297821,9.582036308,11.05526185,9.226240961,9.382108637,10.0573078,9.986009497
306,12.31242116,9.985140853,10.52257467,10.10574338,9.607105217,11.08542322,9.242218859,9.420041994,10.10063632,10.02804706
307,12.33634364,10.01460411,10.5534351,10.12816605,9.632174126,11.11558458,9.258196757,9.457975351,10.14396483,10.07008461
308,12.36026612,10.04406736,10.58429553,10.15021857,9.657243035,11.14385618,9.274174655,9.496815536,10.18729334,10.11212217
309,12.3841886,10.07353062,10.61514519,10.17227109,9.681000745,11.17015012,9.289353033,9.536039143,10.23062185,10.15368661
310,12.40751068,10.1029293,10.64464413,10.1943236,9.704714955,11.19644406,9.304031712,9.575262751,10.27401033,10.19523536
311,12.43079329,10.13149924,10.67414307,10.21637612,9.728429165,11.222738,9.31871039,9.614486358,10.31748568,10.23678411
312,12.4540759,10.16006919,10.70364201,10.23802055,9.752143375,11.24903194,9.333389069,9.653709966,10.36096103,10.27833286
313,12.47735851,10.18863914,10.73307368,10.2594264,9.775378643,11.27532589,9.348067748,9.692987387,10.40443637,10.31991928
314,12.50034412,10.21718506,10.76143805,10.28083226,9.797849882,11.29842258,9.362334366,9.732265321,10.44791172,10.36156579
315,12.52307411,10.2453562,10.78980241,10.30223811,9.820321121,11.32078145,9.376176048,9.771543255,10.49126945,10.4032123
316,12.54580411,10.27352735,10.81816677,10.32364396,9.84279236,11.34314032,9.39001773,9.810821189,10.53408404,10.44485881
317,12.5685341,10.3016985,10.84642351,10.34465787,9.8652636,11.3654992,9.403859411,9.849800521,10.57689863,10.48650532
318,12.59120054,10.32986657,10.87381538,10.36556223,9.886837942,11.38785807,9.417701093,9.88800551,10.61971322,10.52864513
319,12.61346518,10.35797391,10.90120726,10.38646659,9.908191904,11.40973876,9.431510486,9.926210498,10.66252781,10.57090614
320,12.63572981,10.38608125,10.92859913,10.40737095,9.929545866,11.42859102,9.445264721,9.964415487,10.7053424,10.61316715
321,12.65799444,10.41418859,10.95588856,10.42827532,9.950899828,11.44744328,9.459018955,10.00262048,10.74691626,10.65542816
322,12.68025908,10.442304,10.98264831,10.44894597,9.972035459,11.46629554,9.472773189,10.03967231,10.78842157,10.69790136
323,12.70218135,10.47063467,11.00940806,10.46959958,9.992397838,11.4851478,9.486527423,10.07584006,10.82992689,10.74112602
324,12.72398062,10.49896533,11.03616782,10.4902532,10.01276022,11.50400006,9.500463087,10.11200782,10.8714322,10.78435069
325,12.74577989,10.527296,11.06288605,10.51090681,10.03312259,11.52159135,9.514954378,10.14817557,10.91293751,10.82757535
326,12.76757916,10.55563205,11.08945131,10.53156151,10.05348497,11.53770372,9.52944567,10.18434332,10.95322285,10.87080002
327,12.78919342,10.58418604,11.11601656,10.55222832,10.07330415,11.55381609,9.543936961,10.21815717,10.99302733,10.91479941
328,12.81044007,10.61274004,11.14258181,10.57289514,10.09281461,11.56992846,9.558428252,10.25156786,11.03283181,10.95923911
329,12.83168673,10.64129403,11.16921574,10.59356195,10.11232506,11.58604082,9.573107123,10.28497855,11.07263628,11.00367881
330,12.85293338,10.66984898,11.19604033,10.61422876,10.13183552,11.60215319,9.589122498,10.31838924,11.11244076,11.04811852
331,12.87418004,10.69848274,11.22286491,10.63495092,10.1513083,11.61684219,9.605137874,10.35129638,11.15129196,11.09263126
332,12.89473403,10.72711649,11.2496895,10.65585528,10.17013442,11.63113924,9.621153249,10.3811487,11.18913864,11.13839773
333,12.91523902,10.75575025,11.27670371,10.67675964,10.18896054,11.64543628,9.637168625,10.41100102,11.22698532,11.1841642
334,12.935744,10.784384,11.304128,10.697664,10.20778667,11.65973333,9.653184,10.44085333,11.264832,11.22993067
335,12.95624898,10.81274657,11.33155229,10.71856836,10.22661279,11.67403038,9.671335592,10.47070565,11.30267868,11.27569714
336,12.97628111,10.84110914,11.35897658,10.7396701,10.24523435,11.68820814,9.689487183,10.49859914,11.33998229,11.32207728
337,12.995899,10.86947171,11.38666897,10.76108915,10.26362753,11.70140022,9.707638775,10.52388805,11.3757121,11.36914258
338,13.01551689,10.89783428,11.41482263,10.7825082,10.28202071,11.71459229,9.725790366,10.54917695,11.41144191,11.41620789
339,13.03513478,10.9254719,11.44297629,10.80392726,10.30041389,11.72778436,9.743941958,10.57446586,11.44717172,11.46327319
340,13.05462006,10.95310068,11.47112995,10.82534631,10.31880706,11.74097643,9.76435027,10.59975476,11.48290153,11.5103385
341,13.07323451,10.98072947,11.49956203,10.84716704,10.33720024,11.7541685,9.785075315,10.62118752,11.5185756,11.55822408
342,13.09184897,11.00835825,11.52838022,10.86933833,10.35559342,11.76705384,9.80580036,10.64109812,11.5521763,11.60621114
343,13.11046342,11.03485059,11.55719841,10.89150962,10.37398659,11.77953557,9.826525405,10.66100872,11.58577701,11.6541982
344,13.12907788,11.06131488,11.58601661,10.91368091,10.39237977,11.7920173,9.84725045,10.68091932,11.61937771,11.70218526
345,13.14689473,11.08777917,11.61501777,10.9358522,10.41091459,11.80449903,9.87007558,10.70080314,11.65297842,11.75026245
346,13.1644185,11.11424346,11.64422496,10.9587642,10.42976865,11.81698076,9.89358645,10.71503664,11.68657912,11.7985428
347,13.18194226,11.13935471,11.67343215,10.98201767,10.4486227,11.82946249,9.917097321,10.72927013,11.71858284,11.84682314
348,13.19946603,11.16441523,11.70263934,11.00527113,10.46747676,11.84161192,9.940608192,10.74350363,11.7501768,11.89510349
349,13.21661021,11.18947575,11.73182962,11.02852459,10.48633081,11.85365391,9.964119063,10.75773713,11.78177076,11.94338383
350,13.23298511,11.21453626,11.7610044,11.05177805,10.50568085,11.8656959,9.989402907,10.77039375,11.81336472,11.99116819
351,13.24936002,11.23830621,11.79017917,11.07617749,10.52521924,11.8777379,10.01572459,10.77923536,11.84495869,12.0387642
352,13.26573492,11.26201081,11.81935395,11.10080346,10.54475762,11.88977989,10.04204627,10.78807697,11.87555632,12.08636022
353,13.28210982,11.28571541,11.84826862,11.12542943,10.56429601,11.90181112,10.06836795,10.79691858,11.90538827,12.13395623
354,13.29734925,11.30942001,11.87698957,11.1500554,10.58392575,11.91371781,10.09468963,10.80576019,11.93522021,12.18128413
355,13.31250258,11.33216519,11.90571051,11.17468137,10.60410657,11.9256245,10.12227344,10.811899,11.96505216,12.22699474
356,13.32765591,11.35484886,11.93443146,11.20090695,10.62428739,11.9375312,10.15108113,10.81608213,11.9948841,12.27270535
357,13.34280924,11.37753254,11.96265642,11.22715618,10.64446821,11.94943789,10.17988882,10.82026526,12.02420353,12.31841595
358,13.35730912,11.40021622,11.99058316,11.25340541,10.66464903,11.96134458,10.2086965,10.82444838,12.05250595,12.36412656
359,13.37122633,11.42236714,12.0185099,11.27965463,10.68505651,11.97328311,10.23750419,10.82863151,12.08080836,12.40804734
360,13.38514354,11.44447654,12.04643664,11.30612629,10.70564235,11.98526872,10.26704702,10.82964372,12.10911077,12.45055974
361,13.39906076,11.46658595,12.07371705,11.33401196,10.72622818,11.99725434,10.29776605,10.83017341,12.13741319,12.49307214
362,13.41282563,11.48869535,12.1006875,11.36189764,10.74681401,12.00923996,10.32848509,10.83070309,12.16556954,12.53558454
363,13.42555035,11.51060026,12.12765796,11.38978332,10.76739985,12.02122558,10.35920413,10.83123277,12.19247702,12.57809694
364,13.43827508,11.53248634,12.15462842,11.417669,10.78804026,12.0332112,10.38992317,10.83138825,12.2193845,12.61658388
365,13.4509998,11.55437242,12.18087982,11.44595155,10.80868196,12.04536902,10.42089379,10.82951399,12.24629199,12.65497632
366,13.46372452,11.5762585,12.20686158,11.47522293,10.82932366,12.05759142,10.45257475,10.82763974,12.27319947,12.69336876
367,13.4756776,11.59818782,12.23284334,11.50449432,10.84996536,12.06981381,10.48425571,10.82576548,12.30010695,12.7317612
368,13.48734072,11.62012175,12.2588251,11.5337657,10.8704583,12.08203621,10.51593667,10.82389122,12.32574129,12.76832999
369,13.49900384,11.64205569,12.28404962,11.56303709,10.89072291,12.09425861,10.54761763,10.82161349,12.35119266,12.8020997
370,13.51066695,11.66398962,12.30905888,11.59267748,10.91098753,12.10649485,10.57928303,10.81882926,12.37664404,12.83586941
371,13.52205985,11.68599467,12.33406815,11.62279348,10.93125215,12.11898785,10.61085156,10.81604504,12.40209541,12.86963911
372,13.53289405,11.70800836,12.35907741,11.65290949,10.95151676,12.13148086,10.64242008,10.81326081,12.42754678,12.90340882
373,13.54372824,11.73002205,12.38331983,11.68302549,10.97113504,12.14397386,10.67398861,10.81047659,12.45191861,12.93341386
374,13.55456243,11.75203575,12.40740523,11.71314149,10.9906036,12.15646687,10.70555714,10.80813921,12.47569361,12.96254687
375,13.56539663,11.77411959,12.43149063,11.74335827,11.01007215,12.16895987,10.73710645,10.80596616,12.49946862,12.99167987
376,13.57570614,11.79621305,12.45557602,11.77364584,11.02954071,12.18155013,10.76742573,10.80379311,12.52324363,13.02081288
377,13.58597317,11.8183065,12.47891853,11.80393341,11.04875621,12.19430246,10.79774501,10.80162005,12.54701863,13.04892726
378,13.59624021,11.84039995,12.50216111,11.83422097,11.06712146,12.2070548,10.82806429,10.79948672,12.5700193,13.07361909
379,13.60650724,11.86252108,12.52540368,11.86450854,11.0854867,12.21980714,10.85838357,10.79941881,12.59192216,13.09831092
380,13.61658369,11.88464644,12.54864625,11.89437739,11.10385195,12.23255947,10.88870285,10.7993509,12.61382503,13.12300275
381,13.62648716,11.9067718,12.57126893,11.92409747,11.12221719,12.24531181,10.91700449,10.79928299,12.63572789,13.14769457
382,13.63639063,11.92889715,12.59384697,11.95381756,11.13976947,12.25824538,10.94506263,10.79921509,12.65763075,13.16982102
383,13.6462941,11.95092699,12.616425,11.98353765,11.15687777,12.27125705,10.97312077,10.80017573,12.67919504,13.19054651
384,13.65617605,11.97294068,12.63900304,12.01325774,11.17398608,12.28426872,11.00117891,10.80346247,12.69925023,13.21127201
385,13.66590501,11.99495438,12.66105465,12.04175856,11.19109439,12.29728038,11.02923705,10.80674921,12.71930542,13.2319975
386,13.67563397,12.01696807,12.68309782,12.07010614,11.20812287,12.31029205,11.054912,10.81003596,12.73936061,13.25250595
387,13.68536293,12.03882032,12.70514098,12.09845372,11.22398821,12.32330859,11.079872,10.8133227,12.7594158,13.26985168
388,13.69509189,12.06064259,12.72716223,12.1268013,11.23985355,12.33653449,11.104832,10.81911178,12.77947099,13.28719741
389,13.70477883,12.08246486,12.74858949,12.15506841,11.25571889,12.34976038,11.129792,10.82660882,12.79808038,13.30454314
390,13.71444962,12.10428714,12.77001674,12.18134403,11.27158422,12.36298628,11.154752,10.83410585,12.81661828,13.32188886
391,13.72412041,12.12599005,12.79144399,12.20761965,11.28688452,12.37621218,11.17727423,10.84160288,12.83515618,13.3379027
392,13.7337912,12.14766876,12.81279936,12.23389527,11.30157671,12.38943808,11.1984615,10.84909992,12.85369408,13.35248317
393,13.7434807,12.16934746,12.83339999,12.26017089,11.31626891,12.40271087,11.21964877,10.86062222,12.87223198,13.36706364
394,13.75320966,12.19102616,12.85400062,12.2859593,11.33096111,12.41607207,11.24083604,10.87268267,12.88999188,13.38164411
395,13.76293862,12.21277021,12.87460126,12.30966147,11.3456533,12.42943327,11.2620233,10.88474311,12.90745299,13.39622458
396,13.77266758,12.23452867,12.89504493,12.33336364,11.35941631,12.44279447,11.28104764,10.89680356,12.9249141,13.40885878
397,13.78239654,12.25628714,12.91451099,12.3570658,11.37307503,12.45615568,11.29809989,10.90956512,12.94237521,13.42127452
398,13.79221923,12.2780456,12.93397705,12.38076797,11.38673374,12.46951688,11.31515214,10.92575436,12.95983632,13.43369027
399,13.80204999,12.30024187,12.95344311,12.40348355,11.40039246,12.48287808,11.3322044,10.94194361,12.97690599,13.44610601
400,13.81188074,12.3225427,12.97266008,12.42428233,11.41378153,12.49623928,11.34925665,10.95813285,12.99357175,13.4579913
401,13.8217115,12.34484353,12.99081328,12.44508111,11.42658832,12.50960048,11.3646449,10.9743221,13.0102375,13.46873113
402,13.83155738,12.36714436,13.00896647,12.4658799,11.43939511,12.52296168,11.37753715,10.99181011,13.02690326,13.47947096
403,13.84141723,12.39029506,13.02711966,12.48667868,11.4522019,12.53632288,11.39042941,11.01083791,13.04356901,13.49021079
404,13.85127707,12.41366467,13.04492115,12.50600866,11.46500869,12.54968408,11.40332166,11.02986571,13.06006179,13.50095061
405,13.86113691,12.43703428,13.0616156,12.52381168,11.47733372,12.56279864,11.41621391,11.0488935,13.07606679,13.51080892
406,13.87096735,12.46040389,13.07831005,12.5416147,11.48948411,12.57591178,11.42806486,11.0679213,13.09207178,13.52034768
407,13.88057997,12.48506023,13.09500451,12.55941772,11.5016345,12.58902493,11.43719688,11.08773862,13.10807678,13.52988643
408,13.89019259,12.51007289,13.11122015,12.57722074,11.51378489,12.60213807,11.44632889,11.10782578,13.12408178,13.53942519
409,13.89980521,12.53508555,13.12627757,12.59315488,11.52586763,12.61525122,11.4554609,11.12791294,13.14006832,13.54886035
410,13.90941783,12.56009821,13.141335,12.60804132,11.53757111,12.62819216,11.46459291,11.1480001,13.15548598,13.55771477
411,13.91865453,12.58675911,13.15639242,12.62292776,11.54927459,12.64076409,11.47324829,11.16806394,13.17090364,13.56656919
412,13.92774362,12.61390933,13.17080889,12.6378142,11.56097807,12.65333602,11.47928216,11.18744485,13.1863213,13.57542362
413,13.9368327,12.64105956,13.18400237,12.65270064,11.57268155,12.66590796,11.48531604,11.20682577,13.20173895,13.58427804
414,13.94592179,12.66820978,13.19719585,12.66545682,11.58425792,12.67847989,11.49134991,11.22620669,13.21715661,13.59304508
415,13.95475258,12.69710357,13.21038933,12.67765103,11.59573795,12.69105182,11.49738378,11.2455876,13.23209398,13.60174587
416,13.96302728,12.72655087,13.22277561,12.68984524,11.60721797,12.70303013,11.50334924,11.26433249,13.24691206,13.61044667
417,13.97130199,12.75599817,13.23392685,12.70203945,11.61869799,12.71467749,11.50715945,11.2817305,13.26173015,13.61914747
418,13.9795767,12.78544548,13.2450781,12.71423366,11.63017802,12.72632485,11.51096966,11.2991285,13.27654823,13.62784826
419,13.9878514,12.81641802,13.25622935,12.72426532,11.64161672,12.73797221,11.51477987,11.31652651,13.29136631,13.63689341
420,13.99518001,12.84790717,13.26646121,12.73416322,11.65305485,12.74961957,11.51859008,11.33392452,13.30584223,13.64594335
421,14.0024222,12.87939632,13.27555402,12.74406112,11.66449297,12.76126693,11.52240029,11.34966967,13.32006073,13.6549933
422,14.00966438,12.91088548,13.28464682,12.75395902,11.6759311,12.77172718,11.52501987,11.36435136,13.33427924,13.66404324
423,14.01690657,12.94326563,13.29373963,12.76369381,11.68739178,12.78214554,11.52751837,11.37903305,13.34849775,13.67338635
424,14.02358659,12.97596714,13.30189607,12.77182328,11.69888577,12.79256389,11.53001686,11.39371474,13.36271625,13.68316252
425,14.02973809,13.00866864,13.30910872,12.77995275,11.71037976,12.80298225,11.53251536,11.40839643,13.37671406,13.6929387
426,14.03588959,13.04137014,13.31632138,12.78808223,11.72187375,12.8134006,11.53501386,11.42054631,13.39028404,13.70271487
427,14.04204108,13.07402551,13.32353403,12.7962117,11.73336774,12.82340728,11.5371595,11.43240303,13.40385403,13.71249105
428,14.04807265,13.10666321,13.32995415,12.80409453,11.74485026,12.83240495,11.53920826,11.44425975,13.41742402,13.72294381
429,14.05317708,13.1393009,13.33572427,12.81120782,11.75633028,12.84140262,11.54125703,11.45611647,13.430994,13.73354398
430,14.05828151,13.17193859,13.34149439,12.81832111,11.76781031,12.85040029,11.5433058,11.46751596,13.44449403,13.74414414
431,14.06338595,13.20346503,13.34726451,12.82543439,11.77929033,12.85939796,11.54535457,11.47688726,13.45742773,13.75474431
432,14.06849038,13.23453944,13.35246985,12.83254768,11.7907437,12.86839563,11.54759342,11.48625855,13.47036143,13.76551438
433,14.07297211,13.26561384,13.35729989,12.83956238,11.802112,12.87649384,11.54992951,11.49562984,13.48329514,13.77682681
434,14.07720399,13.29668824,13.36212994,12.84642492,11.8134803,12.88402572,11.55226561,11.50500113,13.49622884,13.78813924
435,14.08143587,13.32561124,13.36695998,12.85328746,11.82484859,12.89155761,11.55460171,11.51349474,13.50916254,13.79945168
436,14.08566775,13.35360692,13.37148348,12.86015001,11.83621689,12.89908949,11.5569378,11.52100536,13.52169802,13.81076411
437,14.08974043,13.38160259,13.37584349,12.86701255,11.84743861,12.90662137,11.55976495,11.52851597,13.53417898,13.82225976
438,14.09346332,13.40959827,13.3802035,12.87409035,11.85858345,12.91415326,11.563013,11.53602659,13.54665994,13.83385152
439,14.09718621,13.4346142,13.38456351,12.8813488,11.86972829,12.92036382,11.56626105,11.5435372,13.5591409,13.84544327
440,14.1009091,13.45827094,13.38898053,12.88860726,11.88087313,12.92648629,11.56950909,11.55025361,13.57162186,13.85703502
441,14.10463199,13.48192769,13.39342158,12.89586572,11.89199029,12.93260877,11.57275714,11.55671845,13.58392011,13.8686073
442,14.10827532,13.50558443,13.39786263,12.90312418,11.90275805,12.93873124,11.57659157,11.56318328,13.59611964,13.87993369
443,14.11191095,13.52578633,13.40230368,12.91103308,11.91352581,12.94485372,11.58125127,11.56964811,13.60831917,13.89126009
444,14.11554659,13.5443225,13.40714852,12.91922854,11.92429357,12.9506314,11.58591097,11.57609885,13.62051869,13.90258649
445,14.11918222,13.56285867,13.41212444,12.927424,11.93506133,12.95543467,11.59057067,11.58226489,13.63271822,13.91391289
446,14.12297392,13.58139483,13.41710036,12.93561946,11.94553433,12.96023793,11.59523037,11.58843093,13.64479987,13.92484171
