Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
194,-7.253833033,-6.924371201,-7.071954294,-7.606783784,-7.534130691,-7.713170961,-7.364807027,-7.629120811,-7.175218649,-7.779351121
195,-7.24852994,-6.918826907,-7.061412192,-7.599276757,-7.524791471,-7.709295526,-7.359505405,-7.625772162,-7.16983973,-7.78015978
196,-7.243226847,-6.914331471,-7.05087009,-7.59176973,-7.515452252,-7.704681351,-7.353827568,-7.622423514,-7.164460811,-7.780968438
197,-7.237923754,-6.909941582,-7.040327988,-7.584262703,-7.505798078,-7.69890982,-7.348024324,-7.619074865,-7.159081892,-7.781777097
198,-7.232800681,-6.905551692,-7.029785886,-7.578296186,-7.496061742,-7.693138288,-7.342221081,-7.615726216,-7.153702973,-7.782585756
199,-7.229039009,-6.901161802,-7.019243784,-7.572795405,-7.486325405,-7.687366757,-7.336417838,-7.610764595,-7.149099189,-7.783394414
200,-7.225277337,-6.896771912,-7.009167147,-7.567294625,-7.476589069,-7.681595225,-7.330614595,-7.604996486,-7.144882973,-7.781372042
201,-7.221515666,-6.892026767,-6.999593213,-7.561793844,-7.466852733,-7.675823694,-7.324811351,-7.599228378,-7.140666757,-7.776769489
202,-7.217753994,-6.885860601,-6.990019279,-7.556293063,-7.457251802,-7.670052162,-7.319008108,-7.59346027,-7.136450541,-7.772166937
203,-7.213992322,-6.879694434,-6.980445345,-7.550792282,-7.450133303,-7.664635435,-7.313908739,-7.587692162,-7.132234324,-7.767564384
204,-7.210230651,-6.873528268,-6.970871411,-7.54320976,-7.443014805,-7.659256997,-7.308971802,-7.581924054,-7.128018108,-7.762961832
205,-7.206468979,-6.867362102,-6.961297477,-7.535174685,-7.435896306,-7.653878559,-7.304034865,-7.575592432,-7.124947568,-7.758359279
206,-7.200873744,-6.861195936,-6.951806186,-7.52713961,-7.428777808,-7.64850012,-7.299097928,-7.568697297,-7.123022703,-7.753756727
207,-7.194889079,-6.854845546,-6.943306607,-7.519104535,-7.421659309,-7.643121682,-7.294160991,-7.561802162,-7.121097838,-7.744078729
208,-7.188904414,-6.848304505,-6.934807027,-7.511069459,-7.414600811,-7.637743243,-7.289224054,-7.554907027,-7.119172973,-7.733882072
209,-7.18291975,-6.841763463,-6.926307447,-7.503034384,-7.407675646,-7.63200989,-7.284287117,-7.548011892,-7.117248108,-7.723685415
210,-7.176935085,-6.835222422,-6.917807868,-7.496048468,-7.40075048,-7.625777437,-7.279529279,-7.541116757,-7.115323243,-7.713488759
211,-7.17095042,-6.828681381,-6.909308288,-7.489212432,-7.393825315,-7.619544985,-7.274797027,-7.534956757,-7.112696216,-7.703292102
212,-7.164965756,-6.82214034,-6.900808709,-7.482376396,-7.38690015,-7.613312533,-7.270064775,-7.530267027,-7.108664865,-7.693095445
213,-7.158932132,-6.815397708,-6.892158829,-7.47554036,-7.379974985,-7.60708008,-7.265332523,-7.525577297,-7.104633514,-7.683922372
214,-7.152855586,-6.808599159,-6.883435946,-7.468704324,-7.372948739,-7.600847628,-7.26060027,-7.520887568,-7.100602162,-7.677238468
215,-7.146779039,-6.801800611,-6.874713063,-7.461868288,-7.365845916,-7.594615175,-7.255868018,-7.516197838,-7.096570811,-7.670554565
216,-7.140702492,-6.795002062,-6.86599018,-7.454827688,-7.358743093,-7.588763483,-7.251135766,-7.511508108,-7.092539459,-7.663870661
217,-7.134625946,-6.788203514,-6.857267297,-7.447771351,-7.35164027,-7.582941081,-7.24671027,-7.506754054,-7.088520811,-7.657186757
218,-7.128549399,-6.78148955,-6.848544414,-7.440715015,-7.344537447,-7.577118679,-7.242305225,-7.501678378,-7.084565676,-7.650502853
219,-7.122472853,-6.77582964,-6.840039309,-7.433658679,-7.337434625,-7.571296276,-7.23790018,-7.496602703,-7.080610541,-7.643818949
220,-7.116931772,-6.77016973,-6.832125315,-7.426602342,-7.332207117,-7.565473874,-7.233495135,-7.491527027,-7.076655405,-7.638385796
221,-7.113078218,-6.76450982,-6.824211321,-7.419546006,-7.3273703,-7.559651471,-7.22909009,-7.486451351,-7.07270027,-7.633553493
222,-7.109224665,-6.75884991,-6.816297327,-7.41375979,-7.322533483,-7.554752072,-7.224685045,-7.481375676,-7.068745135,-7.628721191
223,-7.105371111,-6.75319,-6.808383333,-7.407996667,-7.317696667,-7.55102,-7.22028,-7.4763,-7.06479,-7.623888889
224,-7.101517558,-6.747337898,-6.800469339,-7.402233544,-7.31285985,-7.547287928,-7.214907748,-7.470848108,-7.061525676,-7.619056587
225,-7.097664004,-6.741152462,-6.792555345,-7.39647042,-7.307850811,-7.543555856,-7.209535495,-7.465396216,-7.058261351,-7.614224284
226,-7.09381045,-6.734967027,-6.784744054,-7.390707297,-7.301016216,-7.539823784,-7.204163243,-7.459944324,-7.054997027,-7.609253333
227,-7.089956897,-6.728781592,-6.776948739,-7.384967057,-7.294181622,-7.536091712,-7.198790991,-7.454492432,-7.051732703,-7.602094815
228,-7.085127367,-6.722596156,-6.769153423,-7.379844655,-7.287347027,-7.53235964,-7.193418739,-7.449040541,-7.048468378,-7.594936296
229,-7.080245285,-6.716410721,-6.761358108,-7.374722252,-7.280512432,-7.524717868,-7.188046486,-7.443588649,-7.045204054,-7.587777778
230,-7.075363203,-6.711217578,-6.753562793,-7.36959985,-7.273677838,-7.51688992,-7.182632162,-7.438181351,-7.042561351,-7.580619259
231,-7.070481121,-6.706542152,-6.745767477,-7.364477447,-7.267096697,-7.509061972,-7.176586757,-7.432782973,-7.040042973,-7.573460741
232,-7.065599039,-6.701866727,-6.737642072,-7.359355045,-7.260997117,-7.501234024,-7.170541351,-7.427384595,-7.037524595,-7.566302222
233,-7.060716957,-6.697191301,-6.729131562,-7.354082192,-7.254897538,-7.493406076,-7.164495946,-7.421986216,-7.035006216,-7.561347528
234,-7.055834875,-6.692515876,-6.720621051,-7.347274745,-7.248797958,-7.485578128,-7.158450541,-7.416587838,-7.032487838,-7.559155836
235,-7.04962036,-6.68784045,-6.712110541,-7.340467297,-7.242698378,-7.478604234,-7.152405135,-7.411189459,-7.029969459,-7.556964144
236,-7.04271002,-6.683452492,-6.70360003,-7.33365985,-7.236598799,-7.472603013,-7.14635973,-7.40567973,-7.025792703,-7.554772452
237,-7.03579968,-6.67908012,-6.69508952,-7.326852402,-7.230057778,-7.466601792,-7.14049973,-7.400114324,-7.020786757,-7.552580761
238,-7.028889339,-6.674707748,-6.686685766,-7.320044955,-7.223226667,-7.460600571,-7.135937568,-7.394548919,-7.015780811,-7.550389069
239,-7.021978999,-6.670335375,-6.680025706,-7.313267538,-7.216395556,-7.454599349,-7.131375405,-7.388983514,-7.010774865,-7.548197377
240,-7.015068659,-6.665963003,-6.673365646,-7.3066703,-7.209564444,-7.448598128,-7.126813243,-7.383418108,-7.005768919,-7.543604535
241,-7.008158318,-6.662468468,-6.666705586,-7.300073063,-7.202733333,-7.442596907,-7.122251081,-7.377852703,-7.000762973,-7.538512252
242,-7.000022753,-6.661753754,-6.660045526,-7.293475826,-7.195902222,-7.436414304,-7.117688919,-7.373997297,-6.997367297,-7.53341997
243,-6.989755295,-6.661039039,-6.653385465,-7.286878589,-7.187602643,-7.430228098,-7.113126757,-7.371851892,-6.995581892,-7.528327688
244,-6.979487838,-6.660324324,-6.646725405,-7.280281351,-7.179068108,-7.424041892,-7.108327027,-7.369706486,-6.993796486,-7.523235405
245,-6.96922038,-6.65960961,-6.641353874,-7.273507387,-7.170533574,-7.417855686,-7.102497838,-7.367561081,-6.992011081,-7.518143123
246,-6.958952923,-6.658894895,-6.636664505,-7.26601045,-7.161999039,-7.411669479,-7.096668649,-7.365415676,-6.990225676,-7.513122593
247,-6.948685465,-6.656505435,-6.631975135,-7.258513514,-7.153464505,-7.405483273,-7.090839459,-7.36327027,-6.98844027,-7.508368889
248,-6.938418008,-6.652639319,-6.627285766,-7.251016577,-7.144990721,-7.401616627,-7.08501027,-7.361168649,-6.986502432,-7.503615185
249,-6.928527127,-6.648773203,-6.622596396,-7.24351964,-7.13695955,-7.400130581,-7.079181081,-7.359154595,-6.98425973,-7.498861481
250,-6.923418769,-6.644907087,-6.617907027,-7.236022703,-7.128928378,-7.398644535,-7.073351892,-7.357140541,-6.982017027,-7.494107778
251,-6.91831041,-6.641040971,-6.613115375,-7.228554354,-7.120897207,-7.397158488,-7.067537477,-7.355126486,-6.979774324,-7.489354074
252,-6.913202052,-6.637174855,-6.608016877,-7.221171772,-7.112866036,-7.395672442,-7.061767387,-7.353112432,-6.977531622,-7.48460037
253,-6.908093694,-6.634884234,-6.602918378,-7.213789189,-7.104834865,-7.394186396,-7.055997297,-7.351098378,-6.975288919,-7.479413333
254,-6.902985335,-6.632932783,-6.59781988,-7.206406607,-7.097683033,-7.392673403,-7.050227207,-7.348679459,-6.972874324,-7.473932593
255,-6.897876977,-6.630981331,-6.592721381,-7.199024024,-7.09197012,-7.387037528,-7.044457117,-7.344236216,-6.96960027,-7.468451852
256,-6.892768619,-6.62902988,-6.587622883,-7.191641441,-7.086257207,-7.381401652,-7.038687027,-7.339792973,-6.966326216,-7.462971111
257,-6.88669951,-6.627078428,-6.582524384,-7.184346667,-7.080544294,-7.375765776,-7.032916937,-7.33534973,-6.963052162,-7.45749037
258,-6.880361031,-6.625328378,-6.57591033,-7.177253333,-7.074831381,-7.3701299,-7.027917117,-7.330906486,-6.959778108,-7.45200963
259,-6.874022553,-6.625139189,-6.569020721,-7.17016,-7.069118468,-7.364494024,-7.024611892,-7.326463243,-6.956504054,-7.446528889
260,-6.867684074,-6.62495,-6.562131111,-7.163066667,-7.064656667,-7.358858148,-7.021306667,-7.32202,-6.95323,-7.443132593
261,-6.861345596,-6.624760811,-6.555241502,-7.155973333,-7.060904955,-7.355771221,-7.018001441,-7.319457838,-6.951830541,-7.439778549
262,-6.855007117,-6.624571622,-6.548351892,-7.14888,-7.057153243,-7.355042072,-7.014696216,-7.316895676,-6.950431081,-7.436424505
263,-6.848668639,-6.624382432,-6.541462282,-7.141437117,-7.053401532,-7.354312923,-7.011390991,-7.314333514,-6.949031622,-7.43307046
264,-6.843216787,-6.623694324,-6.534443514,-7.133365045,-7.04964982,-7.353583774,-7.008085766,-7.311771351,-6.947632162,-7.429716416
265,-6.838691261,-6.622275405,-6.527261892,-7.125292973,-7.045898108,-7.352854625,-7.004610811,-7.309209189,-6.946232703,-7.426362372
266,-6.834165736,-6.620856486,-6.52008027,-7.117220901,-7.041830961,-7.352125475,-7.000852973,-7.306647027,-6.944833243,-7.421722793
267,-6.82964021,-6.619437568,-6.512898649,-7.109148829,-7.037727417,-7.351288919,-6.997095135,-7.302879459,-6.940674324,-7.414839369
268,-6.825114685,-6.618018649,-6.505717027,-7.101076757,-7.033623874,-7.347251622,-6.993337297,-7.298870811,-6.935963514,-7.407955946
269,-6.820589159,-6.61659973,-6.498535405,-7.093642192,-7.02952033,-7.343214324,-6.989579459,-7.294862162,-6.931252703,-7.401072523
270,-6.816063634,-6.616290901,-6.49149997,-7.087122312,-7.025416787,-7.339177027,-6.985821622,-7.290853514,-6.926541892,-7.394189099
271,-6.810702973,-6.616464324,-6.488119189,-7.080602432,-7.020901892,-7.33513973,-6.982063784,-7.286844865,-6.921831081,-7.387305676
272,-6.80193991,-6.616637748,-6.484738408,-7.074082553,-7.014147417,-7.331102432,-6.978867207,-7.282836216,-6.91712027,-7.380422252
273,-6.793176847,-6.616811171,-6.481357628,-7.067562673,-7.007392943,-7.327065135,-6.976392252,-7.278284865,-6.912546757,-7.3746496
274,-6.784413784,-6.616984595,-6.477976847,-7.061042793,-7.000638468,-7.32378964,-6.973917297,-7.273462162,-6.908041892,-7.36925048
275,-6.775650721,-6.617158018,-6.474596066,-7.054135646,-6.993883994,-7.321148979,-6.971442342,-7.268639459,-6.903537027,-7.363851361
276,-6.766887658,-6.617513273,-6.471215285,-7.046781652,-6.98712952,-7.318508318,-6.968967387,-7.263816757,-6.899032162,-7.358452242
277,-6.758124595,-6.617870631,-6.465497748,-7.039427658,-6.981497207,-7.315867658,-6.966492432,-7.258994054,-6.894527297,-7.353053123
278,-6.749361532,-6.618227988,-6.458434805,-7.032073664,-6.977454625,-7.313226997,-6.964017477,-7.254171351,-6.890022432,-7.347654004
279,-6.742753263,-6.618585345,-6.451371862,-7.02471967,-6.973412042,-7.310586336,-6.959943964,-7.250053243,-6.886471892,-7.342106336
280,-6.736370901,-6.618942703,-6.444308919,-7.017365676,-6.969369459,-7.308015135,-6.954271892,-7.24663973,-6.883875676,-7.335585676
281,-6.729988539,-6.619001351,-6.437245976,-7.008773303,-6.965326877,-7.306563003,-6.94859982,-7.243226216,-6.881279459,-7.329065015
282,-6.723606176,-6.618291892,-6.430183033,-6.999027958,-6.961284294,-7.305110871,-6.942927748,-7.239812703,-6.878683243,-7.322544354
283,-6.717223814,-6.617582432,-6.424151441,-6.989282613,-6.955942883,-7.303658739,-6.937255676,-7.236399189,-6.876087027,-7.316023694
284,-6.710841451,-6.616872973,-6.421557688,-6.979537267,-6.949968709,-7.302206607,-6.931583604,-7.232985676,-6.873490811,-7.309503033
285,-6.704459089,-6.616163514,-6.418963934,-6.969791922,-6.943994535,-7.300754474,-6.925911532,-7.230016486,-6.871088649,-7.302982372
286,-6.697782432,-6.615454054,-6.41637018,-6.960046577,-6.93802036,-7.299302342,-6.922032162,-7.227935946,-6.869074595,-7.297352583
287,-6.69092009,-6.615957808,-6.413776426,-6.950784595,-6.932046186,-7.296829269,-6.919547117,-7.225855405,-6.867060541,-7.292556557
288,-6.684057748,-6.617371471,-6.411182673,-6.941885135,-6.926072012,-7.29359049,-6.917062072,-7.223774865,-6.865046486,-7.287760531
289,-6.677195405,-6.618785135,-6.408588919,-6.932985676,-6.920292432,-7.290351712,-6.914577027,-7.221694324,-6.863032432,-7.282964505
290,-6.670333063,-6.620198799,-6.403317027,-6.924086216,-6.914527267,-7.287112933,-6.912091982,-7.219613784,-6.861018378,-7.278168478
291,-6.663470721,-6.621612462,-6.397484595,-6.915186757,-6.908762102,-7.283874154,-6.909606937,-7.216965135,-6.858688108,-7.273372452
292,-6.656608378,-6.623026126,-6.391652162,-6.906287297,-6.902996937,-7.280635375,-6.907121892,-7.211475946,-6.854776757,-7.268576426
293,-6.650183393,-6.621250501,-6.38581973,-6.899122072,-6.897231772,-7.277526857,-6.90507018,-7.205986757,-6.850865405,-7.262225726
294,-6.644682823,-6.618967968,-6.379987297,-6.892997387,-6.891912222,-7.275831161,-6.903278468,-7.200497568,-6.846954054,-7.255703554
295,-6.639182252,-6.616685435,-6.374154865,-6.886872703,-6.888496667,-7.274135465,-6.901486757,-7.195008378,-6.843042703,-7.249181381
296,-6.633681682,-6.614402903,-6.368549039,-6.880748018,-6.885081111,-7.27243977,-6.899695045,-7.189519189,-6.839131351,-7.242659209
297,-6.628181111,-6.61212037,-6.363252222,-6.874623333,-6.881665556,-7.270744074,-6.897903333,-7.18403,-6.83522,-7.236137037
298,-6.622680541,-6.60961973,-6.357955405,-6.868498649,-6.87825,-7.269048378,-6.896111622,-7.182393784,-6.830518919,-7.229614865
299,-6.61717997,-6.605923534,-6.352658589,-6.862847538,-6.874834444,-7.267352683,-6.89431991,-7.180757568,-6.825817838,-7.223391842
300,-6.611713714,-6.602227337,-6.347361772,-6.857420751,-6.870228198,-7.264786717,-6.890576937,-7.179121351,-6.821116757,-7.21792017
301,-6.607388408,-6.598531141,-6.342064955,-6.851993964,-6.864156486,-7.261634264,-6.885947027,-7.177485135,-6.816415676,-7.212448498
302,-6.603063103,-6.594834945,-6.33680024,-6.846567177,-6.858084775,-7.258481812,-6.881317117,-7.175848919,-6.811714595,-7.206976827
303,-6.598737798,-6.591138749,-6.333172733,-6.84114039,-6.852013063,-7.255329359,-6.876687207,-7.174212703,-6.807013514,-7.201505155
304,-6.594412492,-6.587017027,-6.329545225,-6.835713604,-6.845941351,-7.252176907,-6.872057297,-7.170396757,-6.803025946,-7.196033483
305,-6.590087187,-6.582366126,-6.325917718,-6.828254054,-6.83986964,-7.249024454,-6.867427387,-7.166144865,-6.799181081,-7.190561812
306,-6.585761882,-6.577715225,-6.32229021,-6.820050811,-6.835128889,-7.245907057,-6.862797477,-7.161892973,-6.795336216,-7.183071151
307,-6.581436577,-6.573064324,-6.318662703,-6.811847568,-6.83094,-7.243072162,-6.859766486,-7.157641081,-6.791491351,-7.174580991
308,-6.57709004,-6.568413423,-6.315035195,-6.803644324,-6.826751111,-7.240237267,-6.857268468,-7.153389189,-6.787646486,-7.166090831
309,-6.572735936,-6.563762523,-6.312705946,-6.795441081,-6.822562222,-7.237402372,-6.85477045,-7.149137297,-6.783801622,-7.157600671
310,-6.568381832,-6.561147988,-6.311188108,-6.787237838,-6.818373333,-7.234567477,-6.852272432,-7.142948108,-6.779761081,-7.149110511
311,-6.564027728,-6.5592596,-6.30967027,-6.779223544,-6.814184444,-7.231732583,-6.849774414,-7.13579027,-6.775622703,-7.14062035
312,-6.559673624,-6.557371211,-6.308152432,-6.771260781,-6.809191712,-7.228897688,-6.847276396,-7.128632432,-6.771484324,-7.132222442
313,-6.55531952,-6.555482823,-6.306634595,-6.763298018,-6.80417027,-7.226851742,-6.844778378,-7.121474595,-6.767345946,-7.125473544
314,-6.550965415,-6.553594434,-6.305116757,-6.755335255,-6.799148829,-7.225282452,-6.843144685,-7.114316757,-6.763207568,-7.118724645
315,-6.546342032,-6.551702543,-6.303515015,-6.747372492,-6.794127387,-7.223713163,-6.84171045,-7.107158919,-6.759069189,-7.111975746
316,-6.541383153,-6.549691532,-6.301600541,-6.73940973,-6.789105946,-7.222143874,-6.840276216,-7.101059189,-6.754203514,-7.105226847
317,-6.536424274,-6.547680521,-6.299686066,-6.732882372,-6.784921502,-7.220574585,-6.838841982,-7.096017568,-6.748610541,-7.098477948
318,-6.531465395,-6.54566951,-6.297771592,-6.72662988,-6.783634354,-7.219005295,-6.837407748,-7.090975946,-6.743017568,-7.091729049
319,-6.526506517,-6.543658498,-6.295857117,-6.720377387,-6.782347207,-7.217331321,-6.835973514,-7.085934324,-6.737424595,-7.084658408
320,-6.521547638,-6.541647487,-6.293942643,-6.714124895,-6.78106006,-7.214994344,-6.834539279,-7.080892703,-6.731831622,-7.077173403
321,-6.516588759,-6.539922923,-6.292028168,-6.707872402,-6.779772913,-7.212657367,-6.831986306,-7.075851081,-6.726238649,-7.069688398
322,-6.512241381,-6.538807057,-6.28929009,-6.70161991,-6.778485766,-7.21032039,-6.829273514,-7.070465676,-6.721130541,-7.062203393
323,-6.511271822,-6.537691191,-6.286355916,-6.695862913,-6.776552012,-7.207983413,-6.826560721,-7.064392703,-6.716992162,-7.054718388
324,-6.510302262,-6.536575325,-6.283421742,-6.690165375,-6.773925465,-7.205646436,-6.823847928,-7.05831973,-6.712853784,-7.047233383
325,-6.509332703,-6.535459459,-6.280487568,-6.684467838,-6.771298919,-7.203309459,-6.821135135,-7.052246757,-6.708715405,-7.039748378
326,-6.508363143,-6.534343594,-6.277553393,-6.6787703,-6.768672372,-7.201373884,-6.818422342,-7.046173784,-6.704577027,-7.031264174
327,-6.507393584,-6.53354048,-6.274619219,-6.673072763,-6.766045826,-7.199655065,-6.81570955,-7.040100811,-6.700438649,-7.022562402
328,-6.506424024,-6.532936126,-6.27214982,-6.667375225,-6.763419279,-7.197936246,-6.812423784,-7.034060541,-6.696126216,-7.013860631
329,-6.505454464,-6.532331772,-6.270366517,-6.664370661,-6.759793273,-7.196217427,-6.80909982,-7.028183784,-6.690943514,-7.005158859
330,-6.501763463,-6.531727417,-6.268583213,-6.661518529,-6.755818619,-7.194498609,-6.805775856,-7.022307027,-6.685760811,-6.996457087
331,-6.497634264,-6.531123063,-6.26679991,-6.658666396,-6.751843964,-7.19277979,-6.802451892,-7.01643027,-6.680578108,-6.987755315
332,-6.493505065,-6.530518709,-6.265016607,-6.655814264,-6.747869309,-7.190848008,-6.799127928,-7.010553514,-6.675395405,-6.979586967
333,-6.489375866,-6.527130771,-6.263233303,-6.652962132,-6.743894655,-7.187817337,-6.795803964,-7.004676757,-6.670212703,-6.973483483
334,-6.485246667,-6.523443333,-6.26145,-6.65011,-6.73992,-7.184786667,-6.79248,-6.9988,-6.66503,-6.96738
335,-6.481117467,-6.519755896,-6.260466216,-6.646164775,-6.738328048,-7.181755996,-6.790268829,-6.992248649,-6.658496486,-6.961276517
336,-6.476988268,-6.516068458,-6.259482432,-6.64221955,-6.736736096,-7.178725325,-6.788057658,-6.985697297,-6.651962973,-6.955173033
337,-6.473924835,-6.512381021,-6.258498649,-6.638274324,-6.735144144,-7.175694655,-6.785846486,-6.979145946,-6.645429459,-6.94906955
338,-6.471667558,-6.50867997,-6.257514865,-6.634329099,-6.733552192,-7.172663984,-6.783635315,-6.972594595,-6.638895946,-6.942966066
339,-6.46941028,-6.504922462,-6.256531081,-6.630383874,-6.73196024,-7.167252452,-6.781424144,-6.966043243,-6.632362432,-6.93494004
340,-6.467153003,-6.501164955,-6.255547297,-6.626420631,-6.730368288,-7.160696276,-6.779212973,-6.959491892,-6.625828919,-6.925574715
341,-6.464895726,-6.497407447,-6.254496486,-6.622139069,-6.728776336,-7.1541401,-6.777078378,-6.951889189,-6.620723784,-6.916209389
342,-6.462638448,-6.49364994,-6.25340027,-6.617857508,-6.727184384,-7.147583924,-6.776092432,-6.944076216,-6.615904324,-6.906844064
343,-6.460381171,-6.489892432,-6.252304054,-6.613575946,-6.725592432,-7.141027748,-6.775106486,-6.936263243,-6.611084865,-6.897478739
344,-6.458486777,-6.487760901,-6.251207838,-6.609294384,-6.72400048,-7.134471572,-6.774120541,-6.92845027,-6.606265405,-6.888113413
345,-6.457537788,-6.487350991,-6.250111622,-6.605012823,-6.722408529,-7.128541842,-6.773134595,-6.920637297,-6.601445946,-6.878748088
346,-6.456588799,-6.486941081,-6.249015405,-6.600764595,-6.720418378,-7.125312312,-6.772148649,-6.912824324,-6.596626486,-6.870405435
347,-6.45563981,-6.486531171,-6.24797985,-6.596794144,-6.718056577,-7.122082783,-6.771162703,-6.908111892,-6.589876216,-6.862090611
348,-6.454690821,-6.486121261,-6.247199069,-6.592823694,-6.715694775,-7.118853253,-6.770162703,-6.90494973,-6.582160541,-6.853775786
349,-6.453741832,-6.485711351,-6.246418288,-6.588853243,-6.713332973,-7.115623724,-6.769064324,-6.901787568,-6.574444865,-6.845460961
350,-6.452792843,-6.483505806,-6.245637508,-6.584882793,-6.710971171,-7.112394194,-6.767965946,-6.898625405,-6.566729189,-6.837146136
351,-6.451843854,-6.480785335,-6.244856727,-6.580912342,-6.708609369,-7.109164665,-6.766867568,-6.895463243,-6.559013514,-6.828831311
352,-6.45150027,-6.478064865,-6.244075946,-6.576984324,-6.705967838,-7.104634595,-6.765769189,-6.892301081,-6.551297838,-6.821326216
353,-6.451165656,-6.475344394,-6.243295165,-6.573277898,-6.703245495,-7.099550591,-6.764670811,-6.886687027,-6.545209459,-6.815275636
354,-6.450831041,-6.472623924,-6.242382643,-6.569571471,-6.700523153,-7.094466587,-6.763572432,-6.878621081,-6.540748378,-6.809225055
355,-6.450496426,-6.46984976,-6.241434775,-6.565865045,-6.697800811,-7.089382583,-6.762698649,-6.870555135,-6.536287297,-6.803174474
356,-6.450161812,-6.466346256,-6.240486907,-6.562158619,-6.695078468,-7.084298579,-6.762798108,-6.862489189,-6.531826216,-6.797123894
357,-6.449827197,-6.462842753,-6.239539039,-6.558452192,-6.69234027,-7.079214575,-6.762897568,-6.854423243,-6.527365135,-6.791073313
358,-6.449492583,-6.459339249,-6.238591171,-6.554740721,-6.689158108,-7.074148739,-6.762997027,-6.846357297,-6.522904054,-6.785022733
359,-6.449405215,-6.455835746,-6.237643303,-6.551010751,-6.685975946,-7.06914952,-6.763096486,-6.838493514,-6.518182973,-6.779103323
360,-6.449427157,-6.452332242,-6.236811351,-6.547280781,-6.682793784,-7.0641503,-6.763195946,-6.831034054,-6.512941892,-6.77322959
361,-6.449449099,-6.449847207,-6.236164865,-6.543550811,-6.679611622,-7.059151081,-6.763295405,-6.823574595,-6.507700811,-6.767355856
362,-6.449471041,-6.449172783,-6.235518378,-6.539820841,-6.676429459,-7.054151862,-6.762740811,-6.816115135,-6.50245973,-6.761482122
363,-6.449492983,-6.448498358,-6.234871892,-6.536090871,-6.673314685,-7.049152643,-6.760224054,-6.808655676,-6.497218649,-6.755608388
364,-6.449514925,-6.447823934,-6.234225405,-6.532542883,-6.670362432,-7.044153423,-6.757707297,-6.801196216,-6.491977568,-6.749734655
365,-6.449536867,-6.44714951,-6.233578919,-6.529492312,-6.66741018,-7.03810035,-6.755190541,-6.794249459,-6.486133514,-6.743987778
366,-6.44841972,-6.446475085,-6.232932432,-6.526441742,-6.664457928,-7.031652082,-6.752673784,-6.789866216,-6.477274595,-6.739122222
367,-6.445604294,-6.444998438,-6.233088468,-6.523391171,-6.661505676,-7.025203814,-6.750157027,-6.785482973,-6.468415676,-6.734256667
368,-6.442788869,-6.443092533,-6.23326024,-6.520340601,-6.658553423,-7.018755546,-6.74764027,-6.78109973,-6.459556757,-6.729391111
369,-6.439973443,-6.441186627,-6.233432012,-6.51729003,-6.656672643,-7.012307277,-6.745464505,-6.776716486,-6.450697838,-6.724525556
370,-6.437158018,-6.439280721,-6.233603784,-6.514526486,-6.655662432,-7.005859009,-6.744038919,-6.772333243,-6.441838919,-6.71966
371,-6.434342593,-6.437374815,-6.233775556,-6.512368889,-6.654652222,-7.000204074,-6.742613333,-6.76795,-6.43298,-6.714794444
372,-6.431527167,-6.435468909,-6.233947327,-6.510211291,-6.653642012,-6.997057788,-6.741187748,-6.763479189,-6.432292432,-6.711374855
373,-6.429128258,-6.437553393,-6.233940721,-6.508053694,-6.652631802,-6.993911502,-6.739762162,-6.759008378,-6.431604865,-6.709344895
374,-6.430117017,-6.43987972,-6.233803303,-6.505896096,-6.651621592,-6.990765215,-6.738336577,-6.754537568,-6.430917297,-6.707314935
375,-6.431105776,-6.442206046,-6.233665886,-6.503738498,-6.650752523,-6.987618929,-6.736910991,-6.750066757,-6.43022973,-6.705284975
376,-6.432094535,-6.444532372,-6.233528468,-6.500875225,-6.649916486,-6.984472643,-6.735947027,-6.745595946,-6.429542162,-6.703255015
377,-6.433083293,-6.446858699,-6.233391051,-6.496835826,-6.64908045,-6.981326356,-6.735752432,-6.741125135,-6.428854595,-6.701225055
378,-6.434072052,-6.447722733,-6.233253634,-6.492796426,-6.648244414,-6.977491502,-6.735557838,-6.73328,-6.425494054,-6.699195095
379,-6.435060811,-6.443807568,-6.233194324,-6.488757027,-6.647408378,-6.973431081,-6.735363243,-6.72476,-6.421598919,-6.696005676
380,-6.43604957,-6.439892402,-6.233508198,-6.484717628,-6.646495586,-6.969370661,-6.735168649,-6.71624,-6.417703784,-6.692678839
381,-6.435556206,-6.435977237,-6.233822072,-6.480678228,-6.644546577,-6.96531024,-6.734974054,-6.70772,-6.413808649,-6.689352002
382,-6.434732012,-6.432062072,-6.234135946,-6.47707991,-6.642597568,-6.96124982,-6.734779459,-6.6992,-6.409913514,-6.686025165
383,-6.433907818,-6.428146907,-6.23444982,-6.4740697,-6.640648559,-6.957189399,-6.73377009,-6.69068,-6.406018378,-6.682698328
384,-6.433083624,-6.424869019,-6.234763694,-6.471059489,-6.63869955,-6.953231992,-6.731713153,-6.68668,-6.402138378,-6.679371491
385,-6.432259429,-6.422166066,-6.235077568,-6.468049279,-6.636750541,-6.949558498,-6.729656216,-6.68494,-6.398265946,-6.675716727
386,-6.431435235,-6.419463113,-6.235136787,-6.465039069,-6.635150721,-6.945885005,-6.727599279,-6.6832,-6.394393514,-6.671210911
387,-6.430611041,-6.41676016,-6.23511961,-6.462028859,-6.634267658,-6.942211512,-6.725542342,-6.68146,-6.390521081,-6.666705095
