Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
194,-18.3324017,-24.61031502,-25.77032853,-20.66631712,-19.50266937,-18.0314012,-18.81442342,-16.01137568,-16.64917838,-16.4665984
195,-18.38635145,-24.64163634,-25.81523904,-20.70622342,-19.56657387,-18.08430691,-18.87568468,-16.05003514,-16.68407568,-16.53015746
196,-18.4403012,-24.67518589,-25.86014955,-20.74612973,-19.63047838,-18.13541682,-18.94004865,-16.08869459,-16.71897297,-16.59371652
197,-18.49425095,-24.70895966,-25.90506006,-20.78603604,-19.67444955,-18.18371331,-19.00544685,-16.12735405,-16.75387027,-16.65727558
198,-18.54841692,-24.74273343,-25.94997057,-20.83242462,-19.71322072,-18.23200981,-19.07084505,-16.16601351,-16.78876757,-16.72083463
199,-18.60421802,-24.77650721,-25.99488108,-20.88077297,-19.75199189,-18.28030631,-19.13624324,-16.19962432,-16.82878919,-16.78439369
200,-18.66001912,-24.81028098,-26.03902583,-20.92912132,-19.79076306,-18.3286028,-19.20164144,-16.23071081,-16.87137297,-16.83143313
201,-18.71582022,-24.84414585,-26.08234354,-20.97746967,-19.82953423,-18.3768993,-19.26703964,-16.2617973,-16.91395676,-16.86341672
202,-18.77162132,-24.87837508,-26.12566126,-21.02581802,-19.86937297,-18.4251958,-19.33243784,-16.29288378,-16.95654054,-16.8954003
203,-18.82742242,-24.9126043,-26.16897898,-21.07416637,-19.92878378,-18.47058428,-19.4011036,-16.32397027,-16.99912432,-16.92738388
204,-18.88322352,-24.94683353,-26.2122967,-21.1200006,-19.98819459,-18.51565896,-19.47052342,-16.35505676,-17.04170811,-16.95936747
205,-18.93902462,-24.98106276,-26.25561441,-21.16528829,-20.04760541,-18.56073363,-19.53994324,-16.38999459,-17.08673243,-16.99135105
206,-18.9959003,-25.01529199,-26.29911592,-21.21057598,-20.10701622,-18.60580831,-19.60936306,-16.42878378,-17.1341973,-17.02333463
207,-19.0530042,-25.0479975,-26.34482282,-21.25586366,-20.16642703,-18.65088298,-19.67878288,-16.46757297,-17.18166216,-17.06155796
208,-19.11010811,-25.07912613,-26.39052973,-21.30115135,-20.22128108,-18.69595766,-19.7482027,-16.50636216,-17.22912703,-17.10041892
209,-19.16721201,-25.11025475,-26.43623664,-21.34643904,-20.26600901,-18.73935385,-19.81762252,-16.54515135,-17.27659189,-17.13927988
210,-19.22431592,-25.14138338,-26.48194354,-21.38659129,-20.31073694,-18.78038969,-19.89008198,-16.58394054,-17.32405676,-17.17814084
211,-19.28141982,-25.17251201,-26.52765045,-21.42600991,-20.35546486,-18.82142553,-19.96297568,-16.62560541,-17.37199189,-17.2170018
212,-19.33852372,-25.20364064,-26.57335736,-21.46542853,-20.40019279,-18.86246136,-20.03586937,-16.67302162,-17.42086757,-17.25586276
213,-19.39844094,-25.23044945,-26.61264234,-21.50484715,-20.44492072,-18.9034972,-20.10876306,-16.72043784,-17.46974324,-17.29339359
214,-19.46082462,-25.25606006,-26.64880811,-21.54426577,-20.4906991,-18.94453303,-20.18165676,-16.76785405,-17.51861892,-17.32768979
215,-19.52320831,-25.28167067,-26.68497387,-21.58368438,-20.53727327,-18.98556887,-20.25455045,-16.81527027,-17.56749459,-17.36198599
216,-19.58559199,-25.30728128,-26.72113964,-21.62602312,-20.58384745,-19.02936737,-20.32744414,-16.86268649,-17.61637027,-17.39628218
217,-19.64797568,-25.33289189,-26.75730541,-21.66858649,-20.63042162,-19.07337838,-20.39490541,-16.90926757,-17.6649027,-17.43057838
218,-19.71035936,-25.3591011,-26.79347117,-21.71114985,-20.6769958,-19.11738939,-20.4620045,-16.95167297,-17.71171892,-17.46487457
219,-19.77274304,-25.39276977,-26.83096126,-21.75371321,-20.72356997,-19.1614004,-20.5291036,-16.99407838,-17.75853514,-17.49917077
220,-19.83434054,-25.42643844,-26.87204595,-21.79627658,-20.76985586,-19.20541141,-20.5962027,-17.03648378,-17.80535135,-17.54485135
221,-19.89346036,-25.46010711,-26.91313063,-21.83883994,-20.81608168,-19.24942242,-20.6633018,-17.07888919,-17.85216757,-17.5960009
222,-19.95258018,-25.49377578,-26.95421532,-21.88203093,-20.86230751,-19.29442723,-20.7304009,-17.12129459,-17.89898378,-17.64715045
223,-20.0117,-25.52744444,-26.9953,-21.92523333,-20.90853333,-19.34068889,-20.7975,-17.1637,-17.9458,-17.6983
224,-20.07081982,-25.55848008,-27.03638468,-21.96843574,-20.95475916,-19.38695055,-20.86353243,-17.2015973,-17.99002162,-17.74944955
225,-20.12993964,-25.58494905,-27.07746937,-22.01163814,-21.00054655,-19.43321221,-20.92956486,-17.23949459,-18.03424324,-17.8005991
226,-20.18905946,-25.61141802,-27.10518919,-22.05484054,-21.04168649,-19.47947387,-20.9955973,-17.27739189,-18.07846486,-17.8513036
227,-20.24817928,-25.63788699,-27.13083003,-22.09814444,-21.08282643,-19.52573554,-21.06162973,-17.31528919,-18.12268649,-17.89498629
228,-20.3179047,-25.66435596,-27.15647087,-22.14418889,-21.12396637,-19.5719972,-21.12766216,-17.35318649,-18.16690811,-17.93866897
229,-20.3882012,-25.69082492,-27.18211171,-22.19023333,-21.16510631,-19.62171682,-21.19369459,-17.39108378,-18.21112973,-17.98235165
230,-20.4584977,-25.70638098,-27.20775255,-22.23627778,-21.20624625,-19.6716011,-21.25982613,-17.43000811,-18.26394595,-18.02603433
231,-20.52879419,-25.71624334,-27.23339339,-22.28232222,-21.2499988,-19.72148539,-21.32744414,-17.46913784,-18.31848108,-18.06971702
232,-20.59909069,-25.72610571,-27.2620036,-22.32836667,-21.29871532,-19.77136967,-21.39506216,-17.50826757,-18.37301622,-18.1133997
233,-20.66938719,-25.73596807,-27.29407808,-22.3739036,-21.34743183,-19.82125395,-21.46268018,-17.5473973,-18.42755135,-18.16571391
234,-20.73968368,-25.74583043,-27.32615255,-22.41426396,-21.39614835,-19.87113824,-21.5302982,-17.58652703,-18.48208649,-18.22884975
235,-20.80647568,-25.75569279,-27.35822703,-22.45462432,-21.44486486,-19.92069099,-21.59791622,-17.62565676,-18.53662162,-18.29198559
236,-20.87143754,-25.77597377,-27.3903015,-22.49498468,-21.49358138,-19.96986617,-21.66553423,-17.66998649,-18.57972973,-18.35512142
237,-20.9363994,-25.79681962,-27.42237598,-22.53534505,-21.54402162,-20.01904134,-21.73284054,-17.71691622,-18.61712432,-18.41825726
238,-21.00136126,-25.81766547,-27.45418468,-22.57570541,-21.59559459,-20.06821652,-21.79796486,-17.76384595,-18.65451892,-18.48139309
239,-21.06632312,-25.83851131,-27.48165255,-22.61671201,-21.64716757,-20.11739169,-21.86308919,-17.81077568,-18.69191351,-18.54452893
240,-21.13128498,-25.85935716,-27.50912042,-22.6615961,-21.69874054,-20.16656687,-21.92821351,-17.85770541,-18.72930811,-18.60974184
241,-21.19624685,-25.87873994,-27.53658829,-22.70648018,-21.75031351,-20.21574204,-21.99333784,-17.90463514,-18.7667027,-18.67538679
242,-21.2601977,-25.89348969,-27.56405616,-22.75136426,-21.80188649,-20.25930951,-22.05846216,-17.94368378,-18.81475946,-18.74103173
243,-21.32238939,-25.90823944,-27.59152402,-22.79624835,-21.84724324,-20.30276557,-22.12358649,-17.97485135,-18.87347838,-18.80667668
244,-21.38458108,-25.92298919,-27.61899189,-22.84113243,-21.89160541,-20.34622162,-22.18792162,-18.00601892,-18.9321973,-18.87232162
245,-21.44677277,-25.93773894,-27.65188138,-22.88761201,-21.93596757,-20.38967768,-22.24883694,-18.03718649,-18.99091622,-18.93796657
246,-21.50896446,-25.95248869,-27.68764114,-22.94061862,-21.98032973,-20.43313373,-22.30975225,-18.06835405,-19.04963514,-19.00216366
247,-21.57115616,-25.96348679,-27.7234009,-22.99362523,-22.02469189,-20.47658979,-22.37066757,-18.09952162,-19.10835405,-19.06097658
248,-21.63334785,-25.97117698,-27.75916066,-23.04663183,-22.07021441,-20.53291031,-22.43158288,-18.1401973,-19.16438649,-19.11978949
249,-21.69568569,-25.97886717,-27.79492042,-23.09963844,-22.12419099,-20.60243383,-22.4924982,-18.19988919,-19.21504595,-19.1786024
250,-21.75987958,-25.98655736,-27.83068018,-23.15264505,-22.17816757,-20.67195736,-22.55341351,-18.25958108,-19.26570541,-19.23741532
251,-21.82407347,-25.99424755,-27.86487838,-23.20373033,-22.23214414,-20.74148088,-22.61530901,-18.31927297,-19.31636486,-19.29622823
252,-21.88826737,-26.00193774,-27.89439189,-23.24905165,-22.28612072,-20.8110044,-22.68014505,-18.37896486,-19.36702432,-19.35504114
253,-21.95246126,-26.01388018,-27.92390541,-23.29437297,-22.3400973,-20.88052793,-22.74498108,-18.43865676,-19.41768378,-19.41454775
254,-22.01665516,-26.02673804,-27.95341892,-23.33969429,-22.38881502,-20.94987277,-22.80981712,-18.49786757,-19.4693027,-19.47452452
255,-22.08084905,-26.0395959,-27.98293243,-23.38501562,-22.42892733,-20.99187978,-22.87465315,-18.55467297,-19.52571892,-19.5345013
256,-22.14504294,-26.05245375,-28.01244595,-23.43033694,-22.46903964,-21.03388679,-22.93948919,-18.61147838,-19.58213514,-19.59447808
257,-22.22205756,-26.06531161,-28.04195946,-23.47732252,-22.50915195,-21.07589379,-23.00432523,-18.66828378,-19.63855135,-19.65445485
258,-22.30266677,-26.07778308,-28.06931922,-23.52812613,-22.54926426,-21.1179008,-23.06761171,-18.72508919,-19.69496757,-19.71443163
259,-22.38327598,-26.08726006,-28.09628739,-23.57892973,-22.58937658,-21.15990781,-23.12748919,-18.78189459,-19.75138378,-19.77440841
260,-22.46388519,-26.09673704,-28.12325556,-23.62973333,-22.63691111,-21.20191481,-23.18736667,-18.8387,-19.8078,-19.84022222
261,-22.54449439,-26.10621401,-28.15022372,-23.68053694,-22.68865826,-21.25217007,-23.24724414,-18.89806757,-19.87067027,-19.90615435
262,-22.6251036,-26.11569099,-28.17719189,-23.73134054,-22.74040541,-21.31005495,-23.30712162,-18.95743514,-19.93354054,-19.97208649
263,-22.70571281,-26.12516797,-28.20416006,-23.78171772,-22.79215255,-21.36793984,-23.3669991,-19.0168027,-19.99641081,-20.03801862
264,-22.78241872,-26.1329037,-28.22265345,-23.83132733,-22.8438997,-21.42582472,-23.42687658,-19.07617027,-20.05928108,-20.10395075
265,-22.85504655,-26.13808889,-28.23046126,-23.88093694,-22.89564685,-21.48370961,-23.48997027,-19.13553784,-20.12215135,-20.16988288
266,-22.92767437,-26.14327407,-28.23826907,-23.93054655,-22.95531111,-21.54159449,-23.55842432,-19.19490541,-20.18502162,-20.2315042
267,-23.0003022,-26.14845926,-28.24607688,-23.98015616,-23.01588889,-21.5993963,-23.62687838,-19.25457027,-20.24777027,-20.2856012
268,-23.07293003,-26.15364444,-28.25388468,-24.02976577,-23.07646667,-21.65472222,-23.69533243,-19.31429459,-20.31049459,-20.3396982
269,-23.14555786,-26.15882963,-28.26169249,-24.07964474,-23.13704444,-21.71004815,-23.76378649,-19.37401892,-20.37321892,-20.3937952
270,-23.21818569,-26.16388048,-28.27012072,-24.12991021,-23.19762222,-21.76537407,-23.83224054,-19.43374324,-20.43594324,-20.44789219
271,-23.29197297,-26.16887297,-28.29405946,-24.18017568,-23.25554865,-21.8207,-23.90069459,-19.49346757,-20.49866757,-20.50198919
272,-23.37048398,-26.17386547,-28.3179982,-24.23044114,-23.29903994,-21.87602593,-23.96439369,-19.55319189,-20.56139189,-20.55608619
273,-23.44899499,-26.17885796,-28.34193694,-24.28070661,-23.34253123,-21.93135185,-24.02197928,-19.6150027,-20.61449459,-20.61375756
274,-23.52750601,-26.18385045,-28.36587568,-24.33097207,-23.38602252,-21.97983333,-24.07956486,-19.67785676,-20.66278649,-20.67263093
275,-23.60601702,-26.18884294,-28.38981441,-24.37814565,-23.42951381,-22.02261111,-24.13715045,-19.74071081,-20.71107838,-20.7315043
276,-23.68452803,-26.20661562,-28.41375315,-24.42175165,-23.47300511,-22.06538889,-24.19473604,-19.80356486,-20.75937027,-20.79037768
277,-23.76303904,-26.22453604,-28.42092432,-24.46535766,-23.52235586,-22.10816667,-24.25232162,-19.86641892,-20.80766216,-20.84925105
278,-23.84155005,-26.24245646,-28.41844144,-24.50896366,-23.58000751,-22.15094444,-24.30990721,-19.92927297,-20.85595405,-20.90812442
279,-23.91857157,-26.26037688,-28.41595856,-24.55256967,-23.63765916,-22.19372222,-24.36795405,-19.99002703,-20.91077297,-20.96757638
280,-23.99543694,-26.2782973,-28.41347568,-24.59617568,-23.69531081,-22.23655045,-24.42646216,-20.04868108,-20.97211892,-21.03081802
281,-24.0723023,-26.29351512,-28.41099279,-24.64144505,-23.75296246,-22.28019149,-24.48497027,-20.10733514,-21.03346486,-21.09405966
282,-24.14916767,-26.30178338,-28.40850991,-24.68826306,-23.81061411,-22.32383253,-24.54347838,-20.16598919,-21.09481081,-21.1573013
283,-24.22603303,-26.31005165,-28.41446306,-24.73508108,-23.85698739,-22.36747357,-24.60198649,-20.22464324,-21.15615676,-21.22054294
284,-24.3028984,-26.31831992,-28.44853634,-24.7818991,-23.89786607,-22.41111461,-24.66049459,-20.2832973,-21.2175027,-21.28378458
285,-24.37976376,-26.32658819,-28.48260961,-24.82871712,-23.93874474,-22.45475566,-24.7190027,-20.34316216,-21.27797297,-21.34702623
286,-24.45594805,-26.33485646,-28.51668288,-24.87553514,-23.97962342,-22.4983967,-24.77460811,-20.40544865,-21.33669189,-21.41607688
287,-24.5317026,-26.35808969,-28.55075616,-24.92282402,-24.0205021,-22.54026717,-24.82795586,-20.46773514,-21.39541081,-21.49056416
288,-24.60745716,-26.39254665,-28.58482943,-24.97046607,-24.06138078,-22.58080971,-24.8813036,-20.53002162,-21.45412973,-21.56505145
289,-24.68321171,-26.4270036,-28.6189027,-25.01810811,-24.11356216,-22.62135225,-24.93465135,-20.59230811,-21.51284865,-21.63953874
290,-24.75896627,-26.46146056,-28.6312952,-25.06575015,-24.16658078,-22.66189479,-24.9879991,-20.65459459,-21.57156757,-21.71402603
291,-24.83472082,-26.49591752,-28.63914985,-25.11339219,-24.2195994,-22.70243734,-25.04134685,-20.71755946,-21.6303,-21.78851331
292,-24.91047538,-26.53037447,-28.6470045,-25.16103423,-24.27261802,-22.74297988,-25.09469459,-20.78391622,-21.6891,-21.8630006
293,-24.98751161,-26.54528759,-28.65485916,-25.20777237,-24.32563664,-22.78342743,-25.1546009,-20.85027297,-21.7479,-21.94430831
294,-25.06725686,-26.55709439,-28.66271381,-25.25396817,-24.37899219,-22.82284464,-25.21844234,-20.91662973,-21.8067,-22.02636827
295,-25.1470021,-26.5689012,-28.67056847,-25.30016396,-24.43378739,-22.86226186,-25.28228378,-20.98298649,-21.8655,-22.10842823
296,-25.22674735,-26.58070801,-28.67600511,-25.34635976,-24.48858258,-22.90167908,-25.34612523,-21.04934324,-21.9243,-22.19048819
297,-25.30649259,-26.59251481,-28.67814444,-25.39255556,-24.54337778,-22.9410963,-25.40996667,-21.1157,-21.9831,-22.27254815
298,-25.38623784,-26.60398919,-28.68028378,-25.43875135,-24.59817297,-22.98051351,-25.47380811,-21.19005135,-22.05054324,-22.35460811
299,-25.46598308,-26.61364134,-28.68242312,-25.49363123,-24.65296817,-23.01993073,-25.53764955,-21.2644027,-22.11798649,-22.43575125
300,-25.54568589,-26.62329349,-28.68456246,-25.55262462,-24.70194655,-23.0616042,-25.58902432,-21.33875405,-22.18542973,-22.51459169
301,-25.62397748,-26.63294565,-28.6867018,-25.61161802,-24.74376577,-23.1047982,-25.63473243,-21.41310541,-22.25287297,-22.59343213
302,-25.70226907,-26.6425978,-28.68902072,-25.67061141,-24.78558498,-23.14799219,-25.68044054,-21.48745676,-22.32031622,-22.67227257
303,-25.78056066,-26.65224995,-28.7004982,-25.7296048,-24.8274042,-23.19118619,-25.72614865,-21.56180811,-22.38775946,-22.75111301
304,-25.85885225,-26.65086967,-28.71197568,-25.7885982,-24.86922342,-23.23438018,-25.77185676,-21.62341622,-22.44516216,-22.82995345
305,-25.93714384,-26.63576957,-28.72345315,-25.83919459,-24.91104264,-23.27757417,-25.81756486,-21.68247568,-22.50055676,-22.90879389
306,-26.01543544,-26.62066947,-28.73493063,-25.88671892,-24.9520985,-23.32036486,-25.86327297,-21.74153514,-22.55595135,-22.98749279
307,-26.09372703,-26.60556937,-28.74640811,-25.93424324,-24.99283784,-23.35990541,-25.91099189,-21.80059459,-22.61134595,-23.06612162
308,-26.17592112,-26.59046927,-28.75788559,-25.98176757,-25.03357718,-23.39944595,-25.95938108,-21.85965405,-22.66674054,-23.14475045
309,-26.25950621,-26.57536917,-28.77239009,-26.02929189,-25.07431652,-23.43898649,-26.00777027,-21.91871351,-22.72213514,-23.22337928
310,-26.34309129,-26.58614655,-28.78878649,-26.07681622,-25.11505586,-23.47852703,-26.05615946,-21.97695135,-22.78310811,-23.30200811
311,-26.42667638,-26.60615155,-28.80518288,-26.11711291,-25.1557952,-23.51806757,-26.10454865,-22.03477838,-22.84687027,-23.38063694
312,-26.51026146,-26.62615656,-28.82157928,-26.15543844,-25.2023027,-23.55760811,-26.15293784,-22.09260541,-22.91063243,-23.46007858
313,-26.59384655,-26.64616156,-28.83797568,-26.19376396,-25.24901622,-23.60326036,-26.20132703,-22.15043243,-22.97439459,-23.55404925
314,-26.67743163,-26.66616657,-28.85437207,-26.23208949,-25.29572973,-23.65260511,-26.2562982,-22.20825946,-23.03815676,-23.64801992
315,-26.76010691,-26.68578368,-28.86760721,-26.27041502,-25.34244324,-23.70194985,-26.31278829,-22.26608649,-23.10191892,-23.74199059
316,-26.84164865,-26.69221261,-28.86905946,-26.30874054,-25.38915676,-23.75129459,-26.36927838,-22.32742432,-23.16928919,-23.83596126
317,-26.92319039,-26.69864154,-28.87051171,-26.34709429,-25.43616697,-23.80063934,-26.42576847,-22.39227297,-23.24026757,-23.92993193
318,-27.00473213,-26.70507047,-28.87196396,-26.38545345,-25.4842042,-23.84998408,-26.48225856,-22.45712162,-23.31124595,-24.0239026
319,-27.08627387,-26.7114994,-28.87341622,-26.42381261,-25.53224144,-23.89926366,-26.53874865,-22.52197027,-23.38222432,-24.1140018
320,-27.16781562,-26.71792833,-28.87486847,-26.46217177,-25.58027868,-23.94813053,-26.59523874,-22.58681892,-23.4532027,-24.19911502
321,-27.24935736,-26.72661632,-28.87632072,-26.50053093,-25.62831592,-23.9969974,-26.63626577,-22.65166757,-23.52418108,-24.28422823
322,-27.33057117,-26.7401048,-28.88624865,-26.53889009,-25.67635315,-24.04586426,-26.67508378,-22.71693243,-23.59385676,-24.36934144
323,-27.40997357,-26.75359329,-28.89819459,-26.5755976,-25.72294414,-24.09473113,-26.7139018,-22.78302973,-23.66092703,-24.45445465
324,-27.48937598,-26.76708178,-28.91014054,-26.61210691,-25.76798559,-24.143598,-26.75271982,-22.84912703,-23.7279973,-24.53956787
325,-27.56877838,-26.78057027,-28.92208649,-26.64861622,-25.81302703,-24.19246486,-26.79153784,-22.91522432,-23.79506757,-24.62468108
326,-27.64818078,-26.79405876,-28.93403243,-26.68512553,-25.85806847,-24.24471512,-26.83035586,-22.98132162,-23.86213784,-24.71225195
327,-27.72758318,-26.80363784,-28.94597838,-26.72163483,-25.90310991,-24.29879239,-26.86917387,-23.04741892,-23.92920811,-24.80035796
328,-27.80698559,-26.81073243,-28.95616486,-26.75814414,-25.94815135,-24.35286967,-26.90476216,-23.11308649,-23.99744054,-24.88846396
329,-27.88638799,-26.81782703,-28.96375405,-26.7979958,-25.99705375,-24.40694695,-26.94013514,-23.17660541,-24.07148378,-24.97656997
330,-27.94865145,-26.82492162,-28.97134324,-26.83803664,-26.047303,-24.46102422,-26.97550811,-23.24012432,-24.14552703,-25.06467598
331,-28.00815526,-26.83201622,-28.97893243,-26.87807748,-26.09755225,-24.5151015,-27.01088108,-23.30364324,-24.21957027,-25.15278198
332,-28.06765906,-26.83911081,-28.98652162,-26.91811832,-26.1478015,-24.57017728,-27.04625405,-23.36716216,-24.29361351,-25.24342943
333,-28.12716286,-26.8506971,-28.99411081,-26.95815916,-26.19805075,-24.63040531,-27.08162703,-23.43068108,-24.36765676,-25.34391471
334,-28.18666667,-26.86276667,-29.0017,-26.9982,-26.2483,-24.69063333,-27.117,-23.4942,-24.4417,-25.4444
335,-28.24617047,-26.87483624,-28.99540691,-27.03043784,-26.29846216,-24.75086136,-27.15431892,-23.55998919,-24.52422432,-25.54488529
336,-28.30567427,-26.88690581,-28.98911381,-27.06267568,-26.34862432,-24.81108939,-27.19163784,-23.62577838,-24.60674865,-25.64537057
337,-28.36183634,-26.89897538,-28.98282072,-27.09491351,-26.39878649,-24.87131742,-27.22895676,-23.69156757,-24.68927297,-25.74585586
338,-28.41547067,-26.91017708,-28.97652763,-27.12715135,-26.44894865,-24.93154545,-27.26627568,-23.75735676,-24.7717973,-25.84634114
339,-28.46910501,-26.91777968,-28.97023453,-27.15938919,-26.49911081,-24.99192963,-27.30359459,-23.82314595,-24.85432162,-25.94405576
340,-28.52273934,-26.92538228,-28.96394144,-27.19163874,-26.54832252,-25.05238889,-27.34091351,-23.88893514,-24.93684595,-26.03984024
341,-28.57637367,-26.93298488,-28.9640997,-27.2240952,-26.59480961,-25.11284815,-27.37839279,-23.96700811,-25.01576216,-26.13562472
342,-28.63000801,-26.94058749,-28.96862823,-27.25655165,-26.6412967,-25.17330741,-27.41827748,-24.04753784,-25.09395676,-26.23140921
343,-28.68364234,-26.94819009,-28.97315676,-27.28900811,-26.68778378,-25.23376667,-27.45816216,-24.12806757,-25.17215135,-26.32719369
344,-28.73434014,-26.96185075,-28.97768529,-27.32146456,-26.73427087,-25.29422593,-27.49804685,-24.2085973,-25.25034595,-26.42297818
345,-28.77738749,-26.98192583,-28.98221381,-27.35392102,-26.78075796,-25.35407267,-27.53793153,-24.28912703,-25.32854054,-26.51876266
346,-28.82043483,-27.0020009,-28.98674234,-27.38548739,-26.82714595,-25.41127928,-27.57781622,-24.36965676,-25.40673514,-26.60018559
347,-28.86348218,-27.02207598,-28.99148108,-27.40963634,-26.87344144,-25.46848589,-27.6177009,-24.44931081,-25.4839027,-26.68121772
348,-28.90652953,-27.04215105,-28.9971027,-27.43378529,-26.91973694,-25.52569249,-27.6570955,-24.52852703,-25.56055676,-26.76224985
349,-28.94957688,-27.06222613,-29.00272432,-27.45793423,-26.96603243,-25.5828991,-27.69305946,-24.60774324,-25.63721081,-26.84328198
350,-28.99262422,-27.07274444,-29.00834595,-27.48208318,-27.01232793,-25.64010571,-27.72902342,-24.68695946,-25.71386486,-26.92431411
351,-29.03567157,-27.08052222,-29.01396757,-27.50623213,-27.05862342,-25.69731231,-27.76498739,-24.76617568,-25.79051892,-27.00534625
352,-29.06634054,-27.0883,-29.01958919,-27.52955405,-27.09605405,-25.75619459,-27.80095135,-24.84539189,-25.86717297,-27.0898973
353,-29.09682613,-27.09607778,-29.02521081,-27.54855706,-27.13092372,-25.81579059,-27.83691532,-24.92039189,-25.94011351,-27.18076937
354,-29.12731171,-27.10385556,-29.02935495,-27.56756006,-27.16579339,-25.87538659,-27.87287928,-24.99117568,-26.00934054,-27.27164144
355,-29.1577973,-27.11172102,-29.0331027,-27.58656306,-27.20066306,-25.93498258,-27.90812973,-25.06195946,-26.07856757,-27.36251351
356,-29.18828288,-27.12077758,-29.03685045,-27.60556607,-27.23553273,-25.99457858,-27.94028829,-25.13274324,-26.14779459,-27.45338559
357,-29.21876847,-27.12983413,-29.0405982,-27.62456907,-27.27036937,-26.05417457,-27.97244685,-25.20352703,-26.21702162,-27.54425766
358,-29.24925405,-27.13889069,-29.04434595,-27.64443694,-27.30428108,-26.11276306,-28.00460541,-25.27431081,-26.28624865,-27.63512973
359,-29.2779994,-27.14794725,-29.04809369,-27.66747598,-27.33819279,-26.16765736,-28.03676396,-25.34707838,-26.35397297,-27.71963383
360,-29.30597538,-27.1570038,-29.05094655,-27.69051502,-27.3721045,-26.22255165,-28.06892252,-25.42381351,-26.41869189,-27.80192052
361,-29.33395135,-27.17111171,-29.05236757,-27.71355405,-27.40601622,-26.27744595,-28.10108108,-25.50054865,-26.48341081,-27.88420721
362,-29.36192733,-27.1941998,-29.05378859,-27.73659309,-27.43992793,-26.33234024,-28.13299099,-25.57728378,-26.54812973,-27.96649389
363,-29.3899033,-27.21728789,-29.05520961,-27.75963213,-27.47286967,-26.38723453,-28.16415495,-25.65401892,-26.61284865,-28.04878058
364,-29.41787928,-27.24037598,-29.05663063,-27.78363063,-27.50347207,-26.44212883,-28.19531892,-25.73075405,-26.67756757,-28.13106727
365,-29.44585526,-27.26346406,-29.05805165,-27.81025165,-27.53407447,-26.49656346,-28.22648288,-25.80741892,-26.73903514,-28.211899
366,-29.46794585,-27.28655215,-29.05947267,-27.83687267,-27.56467688,-26.55082573,-28.25764685,-25.88373243,-26.78424595,-28.28262262
367,-29.48126186,-27.30137838,-29.06432432,-27.86349369,-27.59527928,-26.60508799,-28.28881081,-25.96004595,-26.82945676,-28.35334625
368,-29.49457788,-27.31178378,-29.06924324,-27.89011471,-27.62588168,-26.65935025,-28.31997477,-26.03635946,-26.87466757,-28.42406987
369,-29.50789389,-27.32218919,-29.07416216,-27.91673574,-27.65338979,-26.71361251,-28.35144955,-26.11267297,-26.91987838,-28.49479349
370,-29.52120991,-27.33259459,-29.07908108,-27.94130811,-27.67838378,-26.76787477,-28.38360811,-26.18898649,-26.96508919,-28.56551712
371,-29.53452593,-27.343,-29.084,-27.96155556,-27.70337778,-26.82261852,-28.41576667,-26.2653,-27.0103,-28.63624074
372,-29.54784194,-27.35340541,-29.08891892,-27.981803,-27.72837177,-26.87888478,-28.44792523,-26.33760811,-27.06734865,-28.70724184
373,-29.56083063,-27.37107808,-29.09602703,-28.00205045,-27.75336577,-26.93515105,-28.48008378,-26.40991622,-27.1243973,-28.77850961
374,-29.57115706,-27.38919119,-29.10474054,-28.0222979,-27.77835976,-26.99141732,-28.51224234,-26.48222432,-27.18144595,-28.84977738
375,-29.58148348,-27.4073043,-29.11345405,-28.04254535,-27.80775736,-27.04768358,-28.5444009,-26.55453243,-27.23849459,-28.92104515
376,-29.59180991,-27.42541742,-29.12216757,-28.05972162,-27.83818559,-27.10394985,-28.57181892,-26.62684054,-27.29554324,-28.99231291
377,-29.60213634,-27.44353053,-29.13088108,-28.07177928,-27.86861381,-27.16021612,-28.59133604,-26.69914865,-27.35259189,-29.06358068
378,-29.61246276,-27.45919349,-29.13959459,-28.08383694,-27.89904204,-27.21420651,-28.61085315,-26.75595676,-27.39512703,-29.13484845
379,-29.62278919,-27.46684865,-29.1486027,-28.09589459,-27.92947027,-27.26745135,-28.63037027,-26.80966486,-27.43475946,-29.20022432
380,-29.63311562,-27.4745038,-29.15901832,-28.10795225,-27.95971952,-27.3206962,-28.64988739,-26.86337297,-27.47439189,-29.2649019
381,-29.64688388,-27.48215896,-29.16943393,-28.12000991,-27.98755255,-27.37394104,-28.6694045,-26.91708108,-27.51402432,-29.32957948
382,-29.66142042,-27.48981411,-29.17984955,-28.13355946,-28.01538559,-27.42718589,-28.68892162,-26.97078919,-27.55365676,-29.39425706
383,-29.67595696,-27.49746927,-29.19026517,-28.1490982,-28.04321862,-27.48043073,-28.70788378,-27.0244973,-27.59328919,-29.45893463
384,-29.69049349,-27.50873443,-29.20068078,-28.16463694,-28.07105165,-27.53357297,-28.72613243,-27.0888,-27.63202432,-29.52361221
385,-29.70503003,-27.52325646,-29.2110964,-28.18017568,-28.09888468,-27.58643243,-28.74438108,-27.1584,-27.67031081,-29.58419489
386,-29.71956657,-27.53777848,-29.22094745,-28.19571441,-28.12573063,-27.63929189,-28.76262973,-27.228,-27.7085973,-29.63415035
387,-29.7341031,-27.5523005,-29.23062913,-28.21125315,-28.15055045,-27.69215135,-28.78087838,-27.2976,-27.74688378,-29.68410581
