time,route1,route3,route4,route5,route6,route7,route8,route9,route10,route11,route12,route13,route14,route15,route16,route17,route18,route19,route20
230,3.127640562,2.619472487,2.19867569,2.644630228,3.187968975,2.987616787,3.311069999,3.493511722,3.058041137,2.436764446,2.798917655,2.070678343,3.240177648,2.495794615,3.101573774,3.000902793,3.218769613,2.907139755,2.698676352
231,3.149668697,2.62094214,2.144740195,2.57835481,3.196772047,3.003705934,3.332673067,3.505821103,3.042069722,2.391154768,2.816475055,2.11232495,3.238375727,2.484511303,3.127488498,2.964140366,3.227254978,2.913003815,2.686709367
232,3.141773116,2.614652247,2.159820923,2.569079048,3.209814385,2.980347335,3.293878536,3.508750021,3.087730769,2.39131077,2.85600731,2.133570381,3.236176727,2.508819405,3.116992266,2.984664959,3.221312334,2.909929255,2.712737909
233,3.147832132,2.622155739,2.144118506,2.564177187,3.223145484,2.980809769,3.301528635,3.517777483,3.105585688,2.373265794,2.824187501,2.10850557,3.211396788,2.502289481,3.137371784,2.983505719,3.210034919,2.909727036,2.706282773
234,3.15804618,2.597343128,2.117735462,2.560689095,3.247484051,3.033102905,3.288856352,3.517358696,3.139149632,2.373388991,2.765160501,2.087142846,3.261949666,2.497285,3.160914556,2.968088354,3.224172369,2.929746793,2.72699768
235,3.144049776,2.60847047,2.10105459,2.478579404,3.254919678,3.026116976,3.333512434,3.491582672,3.191125261,2.398608807,2.741831916,2.112571987,3.232448159,2.490892383,3.140858915,2.99190697,3.242457869,2.941975599,2.749839384
236,3.143676102,2.608103705,2.12598402,2.475256727,3.228401398,3.060062677,3.280032054,3.511763846,3.136221039,2.342827231,2.776330293,2.088790532,3.217648597,2.50565228,3.146010891,2.97262656,3.21286639,2.931352079,2.726505769
237,3.143213009,2.622734467,2.09656123,2.40863714,3.229144786,3.043583264,3.275868602,3.463337869,3.140174309,2.334003552,2.717818742,2.101779871,3.235695891,2.530745137,3.141507594,3.016425842,3.216576761,2.938758424,2.728372929
238,3.168912671,2.614441138,2.135613418,2.342821173,3.263564091,3.041161525,3.296388604,3.458708827,3.145733109,2.335582554,2.69914475,2.054582365,3.2376441,2.518787159,3.155706366,2.991980894,3.212407492,2.93870647,2.743553014
239,3.146030327,2.636749241,2.143553709,2.273243732,3.254799364,3.069165337,3.304130029,3.497085316,3.175886747,2.286105649,2.718543773,2.047120982,3.218879574,2.520877496,3.162764213,2.978055186,3.213491587,2.948334895,2.73508877
240,3.172388332,2.630508734,2.133663928,2.264103856,3.250066466,3.089811327,3.27328704,3.483542655,3.24778141,2.30223649,2.712508323,2.095573038,3.218279639,2.504773669,3.149649629,3.005269354,3.222581467,2.916521521,2.781036962
241,3.190443776,2.643898832,2.133813635,2.272708042,3.250651455,3.073526995,3.287329892,3.479229252,3.254830564,2.372262127,2.743892532,2.07416276,3.226125737,2.539223409,3.162215048,2.9869868,3.215246703,2.934826592,2.78904397
242,3.197757553,2.618318149,2.108267922,2.278367414,3.270468703,3.05662587,3.275372253,3.474464842,3.258887092,2.386675638,2.75058894,2.049534015,3.263412273,2.573557037,3.148657038,2.988437255,3.197723881,2.922287873,2.786410744
243,3.173269776,2.632198625,2.120606976,2.285162387,3.250943592,3.064615609,3.253383354,3.482622068,3.22752684,2.391588167,2.723919883,2.029050658,3.261996278,2.542949892,3.136080455,2.999608728,3.178317246,2.914553771,2.78353792
244,3.165079952,2.660683071,2.114902588,2.248593848,3.245601717,3.064636475,3.232881731,3.438773404,3.209883646,2.412514927,2.740105116,1.997729918,3.244693706,2.534438123,3.14620009,2.994648068,3.194084825,2.925379493,2.802666908
245,3.15102837,2.675213849,2.115180085,2.226192285,3.259211924,3.070715694,3.231535526,3.443093039,3.213932275,2.384445787,2.738160911,2.026813938,3.226497388,2.538788516,3.132803675,2.98913139,3.193201326,2.930789728,2.80264689
246,3.17606053,2.654233801,2.102752731,2.223027358,3.264272674,3.055988758,3.236228406,3.440669603,3.173089306,2.366402252,2.702437745,2.018209175,3.229504504,2.539650974,3.146932717,2.983220147,3.19375816,2.934561619,2.808146956
247,3.164696183,2.629850044,2.122124352,2.260778691,3.263604656,3.067997121,3.261336358,3.464230471,3.172369867,2.372780903,2.702331528,1.993380573,3.260183177,2.54643506,3.147868663,2.964899669,3.193529382,2.928866395,2.808114812
248,3.171375522,2.638095898,2.071242288,2.257906525,3.262705128,3.055366691,3.281284788,3.446303767,3.156461112,2.356759047,2.70093676,1.977861072,3.237313916,2.513055992,3.130846694,2.96947109,3.204344502,2.939767672,2.796753124
249,3.156511728,2.646353897,2.052306049,2.260355331,3.258310711,3.044991672,3.233813868,3.481587087,3.151481579,2.324774579,2.699011604,1.974441549,3.255193063,2.534308178,3.129906964,2.984886134,3.199108487,2.958974969,2.797756358
250,3.153349174,2.655685514,2.072449359,2.259114157,3.235121573,3.034940807,3.216601673,3.440706493,3.159118136,2.339299169,2.63550245,1.97305152,3.233845429,2.521195365,3.154240251,2.963102901,3.173850569,2.937312951,2.781843763
251,3.129866567,2.625078269,2.07799849,2.265949592,3.230236877,3.035977694,3.243038013,3.45748232,3.181887499,2.302440797,2.641208399,1.988095101,3.252073269,2.492692373,3.135107649,2.931954523,3.17652119,2.880336657,2.802786033
252,3.147673566,2.603515073,2.090882333,2.260750269,3.238710277,3.037853745,3.233117467,3.448991144,3.198195577,2.296610515,2.597254209,1.993063309,3.256206543,2.487687267,3.13421886,2.964419312,3.180167608,2.912707766,2.791489829
253,3.132132667,2.630190893,2.124566425,2.257013324,3.234218825,3.06235213,3.240277224,3.453012935,3.207510721,2.30038231,2.533778116,1.985898149,3.239552096,2.512527391,3.135149396,2.968109714,3.179469922,2.89451828,2.795442997
254,3.151874176,2.617284435,2.095137398,2.273509258,3.214034766,3.025957544,3.240827352,3.470106489,3.196580379,2.270412518,2.522496336,2.003716448,3.218060712,2.494814669,3.089685165,2.975646865,3.177783215,2.906976227,2.758887365
255,3.142748524,2.611251235,2.122114344,2.274866256,3.228286886,2.98976354,3.230642691,3.509335197,3.187932618,2.278660535,2.544151449,1.982133388,3.227896393,2.505915239,3.092161119,2.946713687,3.19197481,2.890728934,2.780926446
256,3.141100614,2.633993109,2.123814892,2.264908336,3.220057692,3.010874168,3.221986157,3.471203493,3.200692284,2.266015767,2.570705573,1.96230486,3.226061574,2.506600605,3.116836465,2.95593474,3.168750913,2.896071869,2.792749544
257,3.14743831,2.600692601,2.133731709,2.278865915,3.217155935,3.018568154,3.197549979,3.42717545,3.188725191,2.240482825,2.561555812,2.008838991,3.230432913,2.502048587,3.071745586,2.937750631,3.152857638,2.883065561,2.745291694
258,3.143548462,2.601571654,2.12980452,2.243920567,3.18409209,3.004718675,3.190909786,3.405940545,3.176856282,2.248016522,2.591832663,2.018097477,3.25360807,2.491508447,3.084363765,2.935838386,3.170679873,2.885243206,2.728378216
259,3.11915345,2.587002861,2.08662661,2.266403999,3.199765662,3.006282047,3.186690265,3.416776771,3.137052414,2.226392116,2.554487984,1.962950412,3.211235866,2.459396924,3.09122355,2.935331599,3.178058596,2.878077984,2.745163745
260,3.09414626,2.56614382,2.097472885,2.289502098,3.155028707,3.004276134,3.179628223,3.420442356,3.140826234,2.187335046,2.531529933,1.96532587,3.196922158,2.470305549,3.080507341,2.949661791,3.130997891,2.867384208,2.739081125
261,3.086883478,2.560535473,2.077742004,2.285635653,3.133591004,2.983695348,3.188327302,3.458363166,3.140593051,2.187988947,2.509838548,1.94379749,3.184979746,2.431904557,3.099341512,2.909987901,3.125645331,2.862174038,2.712387902
262,3.087704804,2.586143568,2.092605263,2.30041205,3.140626317,2.990572495,3.197875613,3.427604109,3.120040113,2.154910205,2.507629557,1.968336366,3.153827874,2.491220075,3.063011417,2.891668729,3.133794992,2.849332779,2.707909857
263,3.088860887,2.559361319,2.088528034,2.302414833,3.158605142,2.961837524,3.192617074,3.426855727,3.086149988,2.113147518,2.5059918,1.928976745,3.119200394,2.414877697,3.076529166,2.891949976,3.096462069,2.856629219,2.701043334
264,3.060984876,2.504422113,2.069024022,2.314480507,3.129972309,2.944864927,3.180902943,3.422920727,3.113045993,2.071821213,2.457819883,1.887843062,3.140177762,2.391954808,3.041073169,2.874978835,3.084636274,2.82528379,2.69315189
265,3.019778404,2.522441801,2.066289976,2.344159312,3.091563667,2.937737619,3.137286244,3.397661852,3.102420313,2.030539157,2.438022266,1.883246098,3.151392495,2.396268591,3.021357117,2.891096282,3.058468335,2.815378075,2.672755401
266,3.048583458,2.536460976,2.069833005,2.349889778,3.062626548,2.930487766,3.161648435,3.384646927,3.055205364,2.047930493,2.420584706,1.890138532,3.119500767,2.391236201,3.019851763,2.849762543,3.083818248,2.813929013,2.672168365
267,3.021665749,2.519619492,2.031141495,2.354158722,3.066974685,2.911459698,3.152309915,3.367637092,3.042570646,2.050109165,2.478427061,1.870860581,3.081356123,2.337414029,3.024941401,2.844267873,3.084344431,2.784997244,2.645119448
268,3.019524104,2.475265421,2.033146175,2.36826385,3.056203439,2.892512739,3.129782448,3.375790142,3.038368919,1.990358729,2.450864796,1.82229365,3.101390272,2.337951551,2.999970719,2.847034342,3.072718303,2.767900095,2.598314635
269,2.953055021,2.446218501,2.032609155,2.331329406,3.040385691,2.886705703,3.081830513,3.344958785,3.050839545,1.955407865,2.425298018,1.815101834,3.106802049,2.353739104,2.987590149,2.802648116,3.034201674,2.766233202,2.602751953
270,2.965217751,2.458642997,2.001354069,2.307175213,3.023163911,2.913163092,3.092984376,3.350130107,2.987988382,1.944356044,2.37471726,1.778058614,3.074893325,2.322178105,2.983185681,2.80379153,2.966054941,2.754891841,2.611205537
271,2.954021272,2.450882678,1.997762269,2.342443625,2.995456769,2.85529353,3.065182225,3.338692289,2.978235885,1.935331017,2.35640466,1.746288181,3.048775463,2.277243896,2.951158012,2.784080057,2.978151333,2.728924097,2.562341044
272,2.91573125,2.434511035,1.978094248,2.301424518,2.994277415,2.824570225,3.04764204,3.324289641,2.975474117,1.901457226,2.316617588,1.705726717,3.060461465,2.266925094,2.947177819,2.76653831,2.95104527,2.717022411,2.562569604
273,2.887588302,2.369549298,1.988166308,2.277839234,2.953527934,2.831000544,3.056286801,3.309168431,2.982319956,1.864160582,2.258667094,1.713769502,3.042714501,2.253796969,2.924846761,2.766060538,2.962788496,2.696955423,2.532656003
274,2.875432706,2.358392501,1.968648093,2.277391451,2.941467888,2.823656804,3.075199675,3.322229806,2.96232499,1.850180629,2.226920334,1.732824275,3.005310307,2.21688034,2.90048522,2.722310014,2.969191378,2.689887634,2.500938974
275,2.895455848,2.35112235,1.924759506,2.244160437,2.926502542,2.811258329,3.031383211,3.295644076,2.907817881,1.832740543,2.24176212,1.709640339,3.011796442,2.211451702,2.882505778,2.721986239,2.958440443,2.694666057,2.521099303
276,2.871964329,2.332200298,1.917442223,2.263689969,2.88818031,2.818804315,3.011479646,3.319700634,2.900128366,1.792047389,2.188445741,1.663410678,2.991276435,2.193534105,2.864204234,2.715298113,2.907484024,2.658442447,2.502137509
277,2.875390776,2.335889267,1.908605101,2.220512142,2.894678523,2.776250796,2.971147389,3.290425392,2.868735272,1.766759518,2.112502523,1.649212327,2.985359162,2.150203599,2.847779277,2.704017323,2.848495056,2.675554873,2.481153288
278,2.834198958,2.342011099,1.891488103,2.202117009,2.860621854,2.771380722,2.991396187,3.293925558,2.849767502,1.770524446,2.136093767,1.66390158,2.979174029,2.153012474,2.830434249,2.695761991,2.890033717,2.602004498,2.43971211
279,2.853938531,2.308235847,1.88267156,2.213599224,2.868497769,2.761875341,2.987360933,3.270961848,2.858034995,1.738856383,2.120690052,1.625001828,2.957099129,2.125820996,2.812537712,2.650351446,2.851211875,2.620096896,2.445581198
280,2.818040819,2.268684017,1.841306686,2.187584306,2.845570229,2.773727972,2.954840287,3.279202986,2.857498799,1.7196115,2.059419957,1.594015623,2.94492231,2.109319492,2.795980885,2.652345602,2.814414511,2.618132531,2.377939676
281,2.757665007,2.264523097,1.877045211,2.225627252,2.818859327,2.733078219,2.946967866,3.256278251,2.846018989,1.681672645,2.032366899,1.561349395,2.965797858,2.097480839,2.803517751,2.632872152,2.812191069,2.569320815,2.390413922
282,2.756127425,2.278544595,1.802974501,2.160237776,2.806294831,2.704348855,2.938545071,3.237954482,2.806420073,1.64401871,2.007201099,1.551752345,2.935590546,2.065786099,2.768253873,2.588164557,2.79377014,2.570824485,2.364429297
283,2.768163169,2.251048148,1.800245723,2.124110427,2.808228187,2.686619853,2.889685484,3.237185205,2.78663493,1.63570151,1.979301581,1.549793271,2.924457049,2.051101501,2.740503465,2.594320282,2.807185105,2.569982196,2.370719155
284,2.741307897,2.27008546,1.761407131,2.122275825,2.790295437,2.670520414,2.879292555,3.223721622,2.790389558,1.601503873,1.970820288,1.4825667,2.908118337,2.000254754,2.707770162,2.583988569,2.796302806,2.540843652,2.324341024
285,2.707927207,2.201141171,1.785930915,2.077709131,2.73346331,2.654197177,2.861230896,3.227191691,2.804350076,1.553818093,1.954078379,1.460805972,2.873945724,1.990603069,2.705073194,2.5625221,2.754808831,2.506052357,2.313710793
286,2.676390578,2.199042915,1.750106163,2.071797394,2.717212466,2.640598299,2.873153759,3.198315501,2.757261157,1.579969858,1.935383344,1.496887881,2.869236375,1.994350096,2.667285057,2.539593781,2.756430504,2.485614178,2.289640316
287,2.70025921,2.193782314,1.704113138,2.060460837,2.696895785,2.615227023,2.872667438,3.169535877,2.748682242,1.542870994,1.948807875,1.478656777,2.837647764,1.950995803,2.643996812,2.533025021,2.70595104,2.481314854,2.302190692
288,2.644709417,2.184394378,1.689630761,2.035021877,2.698671941,2.599046901,2.84619059,3.148177952,2.753066069,1.508367136,1.90984234,1.417046601,2.85144886,1.903299939,2.652506948,2.531969671,2.683477122,2.443785827,2.271434947
289,2.64998981,2.144363725,1.657708576,2.048981665,2.635097755,2.609497726,2.797120902,3.127284001,2.713210772,1.496330949,1.842352948,1.39626516,2.825859236,1.870639008,2.618414674,2.52018183,2.669639438,2.43481411,2.256962833
290,2.637888365,2.111830497,1.650993713,2.008574898,2.657794351,2.603428902,2.777314105,3.108179204,2.665202844,1.452894283,1.808511385,1.371114861,2.830556827,1.883111147,2.608080174,2.49581717,2.661933105,2.417181239,2.215507158
291,2.618660331,2.112211958,1.664441683,2.019243132,2.640652118,2.580609633,2.789721157,3.071905193,2.66637148,1.453454291,1.820768912,1.340232462,2.820578266,1.869884145,2.582754014,2.462543894,2.616151665,2.415935294,2.197947808
292,2.592668195,2.094362155,1.627054828,1.957251726,2.614691047,2.572837687,2.737225514,3.050457409,2.649417339,1.406462964,1.786844627,1.307897864,2.808838506,1.864206513,2.576873753,2.442328711,2.613837793,2.415680318,2.190722202
293,2.566857321,2.064334958,1.636878408,1.907945639,2.570696851,2.550618768,2.760953014,3.013305399,2.652006032,1.411131149,1.762553871,1.299517098,2.815448287,1.84023844,2.56347224,2.447353789,2.622748558,2.371868979,2.184415527
294,2.547716353,2.038155966,1.604706521,1.913473079,2.559530123,2.563724625,2.739528273,3.002653425,2.595270841,1.348056319,1.76389137,1.239015158,2.761679566,1.785936523,2.542588173,2.41967627,2.584276176,2.36762756,2.162992543
295,2.548447909,2.004562926,1.569547294,1.896526666,2.544119141,2.568866173,2.710237898,2.953042619,2.564909669,1.350971548,1.773033962,1.258620907,2.747442447,1.746745095,2.522936744,2.428010573,2.599501972,2.362541228,2.165734443
296,2.538925081,1.976702849,1.562487562,1.872729099,2.568203475,2.590694944,2.682174463,2.935671454,2.543673853,1.315717699,1.717576166,1.261812034,2.723466093,1.727434439,2.531060367,2.388336849,2.567799944,2.328142763,2.127500259
297,2.489113711,1.951667208,1.569753036,1.841098301,2.512219459,2.559321606,2.644589102,2.917276111,2.562179322,1.353282351,1.711200532,1.21187137,2.679754967,1.733870592,2.524469532,2.418955464,2.542861865,2.303250296,2.121393816
298,2.492956982,1.938830998,1.519787484,1.818866022,2.495498075,2.559955908,2.653703556,2.865768423,2.497697083,1.342227822,1.677869422,1.197468118,2.659972619,1.684919458,2.495722039,2.363514813,2.505593456,2.289359224,2.118583902
299,2.475411965,1.923613038,1.472837218,1.808701954,2.492138118,2.570270793,2.638109268,2.86167754,2.504039133,1.346789158,1.639437742,1.221697401,2.667427049,1.692270143,2.487629572,2.374095298,2.486894871,2.271904527,2.053286514
300,2.449665897,1.901760101,1.402006719,1.776683185,2.458527036,2.564373274,2.61156266,2.857352188,2.459647436,1.320638233,1.593856176,1.157233504,2.631265738,1.659079267,2.471951773,2.37365054,2.504027709,2.247840565,2.052824588
301,2.431877955,1.891584761,1.386510734,1.723162497,2.421115395,2.532389324,2.611418769,2.831039895,2.429117988,1.330297766,1.543220455,1.113019813,2.631494084,1.616044379,2.43365198,2.342780658,2.491236685,2.236017942,2.02079273
302,2.413100022,1.863582903,1.363700285,1.676738941,2.411375901,2.523133623,2.585458358,2.808850003,2.411320864,1.267929609,1.533980334,1.136418625,2.57539356,1.594931483,2.419210514,2.342227162,2.495026969,2.201917868,2.009167262
303,2.375919483,1.821231945,1.306458225,1.618849424,2.374766969,2.466363404,2.583601801,2.766537723,2.391905854,1.277764412,1.498885973,1.12383209,2.579834977,1.57388382,2.41736533,2.331174435,2.467348108,2.206224193,2.00037957
304,2.371024192,1.776842558,1.28400109,1.611629777,2.387928304,2.445349552,2.55119086,2.755061276,2.364860479,1.274118738,1.509317019,1.115483267,2.507749462,1.545532746,2.402300033,2.325871545,2.438560271,2.210757447,1.976963244
305,2.366825544,1.746300052,1.267077523,1.566057801,2.326591407,2.439165226,2.52306162,2.750215641,2.282752285,1.275068665,1.464689329,1.063701718,2.490145472,1.541841192,2.363682207,2.325339891,2.438388022,2.169462561,2.011818688
306,2.327256784,1.71359727,1.244565583,1.536448473,2.321399342,2.39212612,2.495346237,2.735404076,2.260013396,1.276917277,1.433659759,1.00910169,2.486721575,1.488914414,2.32218748,2.31805875,2.460374339,2.16948066,1.984068954
307,2.314311241,1.721545405,1.232206604,1.504175238,2.296402246,2.403023506,2.500533351,2.700754328,2.231201601,1.254419071,1.373448528,0.976958982,2.477515487,1.453802057,2.331968389,2.287741806,2.477016816,2.166629402,1.980740892
308,2.277704089,1.663546623,1.240566617,1.476294486,2.288855932,2.339375826,2.452861001,2.676128562,2.203339502,1.208657191,1.360343671,0.980405251,2.457951648,1.425214451,2.33186255,2.289773628,2.489155018,2.140362547,1.96180866
309,2.303287363,1.647659191,1.199188734,1.425540533,2.230368267,2.314611024,2.493823428,2.660984591,2.194734192,1.184150491,1.324539809,0.91630948,2.452129344,1.430116149,2.272858544,2.279572386,2.474283874,2.132133112,1.970742927
310,2.263518861,1.609872013,1.165915962,1.409712439,2.19652846,2.29355361,2.445513616,2.647240097,2.160298266,1.162617487,1.346354021,0.934071528,2.393287353,1.374830007,2.288949386,2.257722997,2.474192332,2.111145839,1.95067391
311,2.221921354,1.615565384,1.129542667,1.372230333,2.161597607,2.200963985,2.444080349,2.602840255,2.159397149,1.130364491,1.339373074,0.899263494,2.361461622,1.362304415,2.289090887,2.233713235,2.45116102,2.088237241,1.944269829
312,2.21362993,1.550900077,1.091825166,1.313380886,2.118412728,2.147071987,2.437904681,2.610856355,2.125545226,1.115234098,1.309845948,0.8796395,2.343708941,1.353503753,2.274591114,2.218671406,2.473238486,2.097488608,1.974681994
313,2.228280408,1.572488382,1.074652481,1.268335472,2.071390835,2.134560014,2.387134432,2.574506844,2.103452581,1.114441159,1.291134403,0.845642268,2.332184497,1.323779002,2.256156106,2.176229398,2.497016991,2.086868085,1.939283835
314,2.174603219,1.51427551,1.024183831,1.196918205,2.028879354,2.090012392,2.400970814,2.569375718,2.055769051,1.126956336,1.276938913,0.830621382,2.32579511,1.294531243,2.227272902,2.133579604,2.470424578,2.041353053,1.964409975
315,2.138933362,1.513106898,1.009484415,1.155977163,2.011379528,2.079249263,2.400724379,2.512649717,2.028075712,1.071143256,1.22553863,0.816839364,2.310104812,1.2765791,2.250505963,2.115087502,2.472949572,2.060114149,1.924379393
316,2.1338945,1.453186719,0.980137024,1.093013305,1.971567755,2.074034009,2.397792935,2.505172018,1.990438731,1.085120104,1.204769635,0.816318377,2.272993196,1.228922889,2.247655969,2.09674657,2.480597675,2.031731618,1.940536426
317,2.138479596,1.438448446,0.981494543,1.041566689,1.898540074,2.050097687,2.376233543,2.499299447,1.933590552,1.134474628,1.181419976,0.792102216,2.229297187,1.212003298,2.254909945,2.07520899,2.471843829,2.032574317,1.937061899
318,2.079534441,1.397477152,1.016248362,0.973284001,1.877468006,2.015782023,2.351214848,2.448948426,1.940902011,1.213953657,1.147875764,0.807670391,2.22191058,1.172483107,2.247339519,2.023482455,2.45002715,1.996553933,1.951378651
319,2.041075976,1.349609179,0.961861323,0.973101081,1.837962458,1.990006037,2.352918225,2.401112715,1.929213415,1.242955512,1.109288376,0.817156786,2.20190146,1.162862591,2.217556463,1.992003984,2.470359834,1.980969526,1.920270136
320,2.034628496,1.330408666,1.010910866,0.903937054,1.793070081,1.957417892,2.340318732,2.389087277,1.897571335,1.280784239,1.104716613,0.797239579,2.19739094,1.149491736,2.203742711,1.955348175,2.495228627,1.9748309,1.914573644
321,2.05097005,1.315091945,1.000527416,0.862651233,1.771080781,1.943189513,2.282630852,2.377958534,1.850609455,1.382818549,1.032229436,0.806575464,2.162680638,1.150538766,2.193088477,1.893033281,2.467698507,1.977059337,1.926277245
322,1.98746101,1.296610113,1.009292313,0.851601838,1.754348586,1.943409349,2.243341555,2.348403513,1.819795962,1.441807563,0.992237409,0.800602949,2.125301758,1.14743561,2.194251138,1.857233184,2.495726384,1.918700737,1.903332105
323,1.985643159,1.281850284,1.001630074,0.787905935,1.7086452,1.914782501,2.232212611,2.336374697,1.825448901,1.548430554,0.955292071,0.786199547,2.095950617,1.137906263,2.174171258,1.847577369,2.476734865,1.880909094,1.951266367
324,1.953885916,1.232835131,0.98832058,0.790040258,1.671697145,1.937641758,2.208738013,2.281082129,1.793348827,1.470956856,0.950633832,0.780555643,2.070040383,1.113391395,2.162470788,1.802217075,2.501470391,1.850559731,1.98030981
325,1.961782351,1.198546984,0.999202522,0.738051918,1.621829306,1.912148424,2.171527295,2.281085483,1.763474563,1.491156352,0.934413365,0.760974426,2.032850009,1.10320524,2.135620081,1.789245143,2.511773096,1.8223508,1.984821915
326,1.921811986,1.183826433,0.999409946,0.709872647,1.617724306,1.902767494,2.135101131,2.272318739,1.721021695,1.489518333,0.918591575,0.760246001,2.023902501,1.073774431,2.120982274,1.731644839,2.511716442,1.815520745,2.00137101
327,1.922709053,1.140602416,0.981278474,0.709444764,1.581078267,1.866394754,2.127191167,2.259406313,1.693668219,1.419939744,0.886336442,0.69555497,1.997667374,1.060336276,2.135427729,1.667293748,2.528454278,1.779402299,2.025472609
328,1.870116291,1.128122271,0.97844232,0.635364468,1.581607133,1.853170779,2.074912879,2.211789725,1.673879973,1.345141305,0.849407735,0.716258266,1.948116533,1.061746105,2.097639884,1.632161477,2.511335679,1.734451026,1.997085008
329,1.872255267,1.117802069,0.963746231,0.606387068,1.526402177,1.811597649,2.068561907,2.226950638,1.658992112,1.308830142,0.856017549,0.693455502,1.932713901,1.034784279,2.129977271,1.612329078,2.509090614,1.698237826,2.042624634
330,1.840432252,1.115902109,0.975212438,0.602825147,1.506726218,1.773536558,2.050210815,2.195316889,1.60502833,1.302818903,0.831477722,0.680733322,1.88686703,1.006261043,2.109117007,1.590373757,2.51458892,1.685125386,2.046846064
331,1.805399228,1.083575657,0.969019574,0.539624513,1.508806811,1.735880171,2.037597079,2.153645584,1.622166109,1.242260357,0.786927491,0.685959827,1.891306323,0.98001772,2.102091403,1.552814856,2.538381199,1.680557901,2.052953947
332,1.815529921,1.048660255,0.953869854,0.519860325,1.468407736,1.670891931,2.017004571,2.143067623,1.573260715,1.22032342,0.749124278,0.684540994,1.842595551,0.96985967,2.132480782,1.525552357,2.538085865,1.651663429,2.006384316
333,1.804034637,1.007729684,0.997172627,0.489570401,1.438361173,1.638010324,1.98350524,2.100366751,1.534277097,1.188549671,0.729254296,0.667967122,1.802517964,0.941048553,2.108320414,1.495478745,2.5280479,1.616966693,2.035271399
334,1.800057031,0.984860365,0.981121815,0.454502917,1.424130122,1.64478689,1.905181828,2.073445018,1.486115015,1.147560917,0.682201193,0.692798355,1.804640976,0.923040956,2.11724334,1.473777744,2.535258224,1.574213761,2.040460437
335,1.76788807,0.99011074,0.96063179,0.439645386,1.395086602,1.630354552,1.901689354,2.074731511,1.4523723,1.127522538,0.714128,0.692145168,1.748518326,0.92938712,2.107633743,1.431743499,2.524792943,1.580909237,2.066435578
336,1.785778852,0.936840566,0.957975505,0.385477594,1.376535845,1.577656493,1.852590726,2.039930342,1.445858735,1.098309668,0.683902133,0.71981536,1.732114902,0.947528788,2.106748773,1.417301147,2.517510563,1.582868047,2.07169399
337,1.757142339,0.930297021,0.974875862,0.383112548,1.334717677,1.536398306,1.812803417,2.000566407,1.420605513,1.071368316,0.654672313,0.644009648,1.703207994,0.909132902,2.098313996,1.410174958,2.540836973,1.576426124,2.09894403
338,1.770498451,0.916709155,0.985003445,0.337025511,1.340934876,1.504493877,1.799739336,2.009691418,1.409516487,1.066939333,0.626950027,0.649366954,1.697278933,0.882828125,2.105979936,1.381698246,2.538266136,1.54420301,2.097053069
339,1.726145368,0.883900576,0.949505053,0.277376578,1.343407541,1.507476913,1.765275793,1.934298685,1.396584547,1.069870013,0.607736291,0.662788474,1.643560935,0.914193533,2.095017695,1.35906654,2.509573129,1.552906812,2.124235285
340,1.718419972,0.899280823,0.915277094,0.303021049,1.350224523,1.477293394,1.695570974,1.92396348,1.389594962,1.07347868,0.626060437,0.647524817,1.631925961,0.895955528,2.097756909,1.310490776,2.511754881,1.554699289,2.104346481
341,1.690983849,0.839497082,0.901204272,0.273724255,1.287606419,1.476485978,1.72519517,1.934189025,1.377411691,1.101939025,0.581821566,0.651552934,1.574333109,0.895494782,2.075745861,1.305811158,2.550375755,1.590205789,2.13650806
342,1.653432654,0.841475076,0.892387187,0.252587378,1.271875867,1.450975247,1.7167684,1.951700434,1.343267092,1.093672674,0.510406128,0.657429934,1.561239665,0.916827203,2.078272714,1.288238309,2.520282669,1.572034171,2.167893666
343,1.614494452,0.804369747,0.874884384,0.214105925,1.288852057,1.399526757,1.687261255,1.877154433,1.311621376,1.093234353,0.505137049,0.695396006,1.548865814,0.948424202,2.092096292,1.301660862,2.495790632,1.575968753,2.180669111
344,1.581931497,0.788116753,0.903574639,0.1846973,1.258560393,1.434385678,1.640621266,1.851238665,1.294439425,1.112902884,0.469205483,0.676923778,1.527147609,0.923068277,2.066799176,1.318887366,2.533062641,1.561579401,2.168984018
345,1.519104746,0.784517923,0.880281353,0.157095298,1.250427061,1.388600697,1.622919346,1.874271323,1.2285388,1.108455435,0.436634526,0.761672624,1.507144207,0.939624562,2.100951702,1.352492602,2.556403556,1.554492844,2.141265962
346,1.506898215,0.76755385,0.91868305,0.110415453,1.207774084,1.35203416,1.656328571,1.858356076,1.200981971,1.196832438,0.418392192,0.754580873,1.509052546,0.937779224,2.100530073,1.407848769,2.563320004,1.549099356,2.114327873
347,1.451341257,0.711408529,0.931438258,0.085888817,1.25149288,1.309215454,1.599509815,1.826990012,1.182529564,1.134232683,0.406572312,0.779228147,1.514394113,0.919282463,2.075622549,1.39553557,2.569777405,1.530018713,2.120262517
348,1.404969685,0.705798241,0.922445488,0.087133848,1.281364217,1.264596821,1.614041468,1.830696678,1.195553674,1.187245868,0.414852425,0.735547925,1.509210507,0.907643859,2.079569863,1.359520943,2.578412961,1.538706547,2.121891325
349,1.397181489,0.68134391,0.938750416,0.096459681,1.31047871,1.244075585,1.610704642,1.830971005,1.177133929,1.138133548,0.396297016,0.672988278,1.492910183,0.919915403,2.107370262,1.346675239,2.563631925,1.579204443,2.144998623
