time,route1,route3,route4,route5,route6,route7,route8,route9,route10,route11,route12,route13,route14,route15,route16,route17,route18,route19,route20
17,0.716320455,0.968530834,0.872752428,0.719884872,0.570439094,0.444720143,0.341235919,0.483279416,0.410793172,0.061231881,0.26279375,0.170076907,0.289254338,0.305309504,0.193238473,0.386564064,0.494755387,0.26801005,0.510293484
18,0.683651805,0.977059543,0.919064224,0.72119689,0.596968049,0.457779402,0.333014721,0.370562477,0.432227129,0.035381064,0.280469805,0.12818259,0.271906883,0.31321463,0.209197974,0.407395172,0.503793001,0.275830328,0.547560036
19,0.724549055,0.971944749,0.898583174,0.737469435,0.580434346,0.435827324,0.367460558,0.454953158,0.454381758,0.027953893,0.263944447,0.116372183,0.292638063,0.276337296,0.19201777,0.407926011,0.51923728,0.288658887,0.515152335
20,0.691481829,0.947452366,0.872623384,0.763290286,0.556578287,0.456762248,0.355454592,0.442567208,0.454418266,0.03591235,0.234351128,0.13263756,0.320970684,0.30074954,0.17519114,0.433277535,0.536673546,0.288303286,0.521918714
21,0.670339704,0.959925115,0.906769514,0.738263309,0.543257454,0.461281562,0.347773866,0.443160856,0.41336284,0.039708614,0.250448167,0.124872878,0.317543209,0.291768074,0.21273545,0.404397297,0.524225473,0.30129084,0.518206537
22,0.703725457,0.955419123,0.914794505,0.733538151,0.57772305,0.437000626,0.336484709,0.428323449,0.45272229,0.015179619,0.238104999,0.124193162,0.312525928,0.2840828,0.212597525,0.424776781,0.52853018,0.296257734,0.534129977
23,0.707210064,0.976607859,0.910719156,0.758022904,0.532632762,0.466166773,0.307644771,0.38526153,0.423319826,0.035842642,0.216829538,0.091337323,0.321884274,0.279651642,0.22139678,0.420135784,0.524304152,0.309330106,0.538482666
24,0.716407418,0.963482559,0.923190773,0.750129044,0.519561821,0.462170655,0.308409946,0.415234083,0.370868796,-0.005153999,0.215937465,0.10401985,0.259626806,0.267229944,0.212608373,0.424289274,0.519258022,0.304859757,0.54600805
25,0.712063551,0.959812939,0.902260065,0.774316311,0.558593193,0.478261226,0.311406159,0.385169418,0.36231433,0.007395022,0.254452825,0.146098822,0.243202925,0.243498981,0.225193536,0.448838639,0.511494815,0.276781619,0.53350997
26,0.740308642,0.972512662,0.902251005,0.749674499,0.546396726,0.486045474,0.342649238,0.415692696,0.349844375,0.048997849,0.237920702,0.120984733,0.239161402,0.256061196,0.220671749,0.403590667,0.54484117,0.288222253,0.558857143
27,0.715160131,0.981239259,0.930738389,0.728802204,0.522136623,0.518579477,0.284396702,0.396123761,0.367320774,0.011559144,0.26682353,0.087403476,0.222562075,0.22598961,0.21140269,0.452702272,0.562231243,0.300380349,0.538173318
28,0.748963594,0.971892536,0.897019207,0.778993487,0.522355953,0.52288934,0.291930982,0.39613779,0.322545411,0.024233662,0.237750709,0.137998268,0.226013839,0.271798879,0.228792644,0.41979109,0.544142663,0.313931495,0.563322842
29,0.732500076,0.988260686,0.893492997,0.762554467,0.514054352,0.489617267,0.310265133,0.367787459,0.343779413,-0.034602407,0.295614362,0.099684834,0.176786423,0.259158641,0.216707504,0.444733667,0.528069258,0.317088276,0.558296084
30,0.706624031,0.992136061,0.926530898,0.786724329,0.540281379,0.501517349,0.302177565,0.39289754,0.3652308,-0.004357472,0.310808837,0.126164526,0.18187657,0.213974267,0.228134966,0.435300517,0.552521586,0.28431198,0.546190321
31,0.753189027,0.979623377,0.888870418,0.765752077,0.498027855,0.485622907,0.285896601,0.377038659,0.348321715,-0.008827426,0.281653494,0.080358833,0.19252488,0.243846983,0.240624285,0.444300342,0.561192214,0.308436841,0.554603159
32,0.715093195,0.975483358,0.909781039,0.757283032,0.527402499,0.490210229,0.265587354,0.35925257,0.349839406,-0.000680983,0.311790198,0.091265365,0.19863233,0.23543638,0.223054266,0.448636401,0.564226568,0.279667526,0.533744037
33,0.735975623,0.974192202,0.913899601,0.757605433,0.527520204,0.473890448,0.294179314,0.364022674,0.349808378,-0.004518911,0.315383971,0.092813626,0.236162782,0.247540355,0.21540401,0.444132137,0.557056785,0.321592838,0.551367402
34,0.760339975,0.963119328,0.901664317,0.791104317,0.502947816,0.464900666,0.261578703,0.397396536,0.345306066,0.011846796,0.31486842,0.092355251,0.18641308,0.222970814,0.198941445,0.427858341,0.552210093,0.320253819,0.566937625
35,0.757153094,0.987488925,0.9346264,0.802974522,0.499446595,0.470911855,0.249889755,0.364529999,0.355162764,-0.020700604,0.336776823,0.075565562,0.215793133,0.223127663,0.220016098,0.43594681,0.564658999,0.304574966,0.545656323
36,0.739674926,0.975480258,0.942726791,0.790569067,0.471132764,0.46392169,0.274517173,0.360766446,0.342405418,-0.03781407,0.349601269,0.092728317,0.198573917,0.239903331,0.253718889,0.436124134,0.518429399,0.296663404,0.529158294
37,0.735745311,0.950727403,0.959667504,0.773658395,0.492340127,0.408907095,0.275587478,0.365804797,0.326613882,-0.024978325,0.32809788,0.076301605,0.239962637,0.222984791,0.220179415,0.427951801,0.56019038,0.300739318,0.500833333
38,0.734998524,1.000110626,0.951655805,0.803082228,0.505488524,0.405519807,0.230195904,0.345015214,0.33848788,-0.029222727,0.324692339,0.079907268,0.193814397,0.197772145,0.211649513,0.385763872,0.514910221,0.288650513,0.504097164
39,0.764958799,0.971403062,0.938969672,0.795320272,0.505158582,0.398800546,0.258633235,0.358448306,0.283909985,-0.033182427,0.270151705,0.093042538,0.193634689,0.189893961,0.199290133,0.361711311,0.502753913,0.277074248,0.512689173
40,0.752406836,0.983253539,0.947012007,0.782879174,0.484569305,0.402827987,0.251076052,0.349865758,0.325186649,-0.011660807,0.274893463,0.08873643,0.169078439,0.223136485,0.188237703,0.341362762,0.469994903,0.271455973,0.542024434
41,0.772866428,0.990941942,0.918394387,0.782492399,0.501074353,0.394841255,0.255343714,0.338543379,0.317707339,-0.037237175,0.275465518,0.092280865,0.173539937,0.210817099,0.191467798,0.308473635,0.469543517,0.251428157,0.491852641
42,0.760860622,0.999775589,0.959089577,0.782928228,0.502905095,0.395083213,0.247572476,0.326160328,0.305368716,-0.017093308,0.233665228,0.067485154,0.153172791,0.197916269,0.170856512,0.316847372,0.48249203,0.234656334,0.50915432
43,7.56E-01,1.007960081,0.926582277,0.816773772,0.452979976,0.376152331,0.260500395,0.343623737,0.294421838,-0.046320137,0.233528495,0.050713688,0.161364004,0.214122653,0.171907938,0.278909791,0.449863911,0.238876283,0.487943947
44,0.744039476,0.996009886,0.901002049,0.800121844,0.449676076,0.347547391,0.232455963,0.35943632,0.311837883,-0.037979957,0.187494338,0.055860206,0.194803357,0.210994422,0.15454284,0.288248348,0.465969622,0.23970896,0.438909173
45,0.723143876,0.996298015,0.914443672,0.791160405,0.466590294,0.343405926,0.236447805,0.359773734,0.277931215,-0.041285273,0.203451931,0.092580855,0.144766003,0.202766329,0.15459708,0.270217764,0.474355996,0.193912745,0.455065191
46,0.716158807,0.971913397,0.897956014,0.763153672,0.457599097,0.340595374,0.228553617,0.356104115,0.315174074,-0.040954258,0.175078839,0.068563983,0.211109728,0.219997942,0.133810318,0.300840604,0.474606156,0.222701013,0.422078967
47,0.686850548,1.000794411,0.898682892,0.766840696,0.450478488,0.324450345,0.236098969,0.319801809,0.328808115,-0.070866354,0.178047121,0.077097535,0.173446923,0.211542577,0.121857798,0.296557653,0.441084862,0.231256455,0.426857173
48,0.674381733,0.930537879,0.860407174,0.763401508,0.433638962,0.350365063,0.20877775,0.336468028,0.316488476,-0.048773326,0.167034954,0.055271432,0.177826971,0.211084306,0.152275777,0.308332908,0.446095467,0.215173572,0.435936153
49,0.699618876,0.933988273,0.852488458,0.733189464,0.451428735,0.363033151,0.217210138,0.299744704,0.296052912,-0.057654746,0.196162283,0.07309413,0.182359457,0.194212347,0.126874244,0.279700923,0.433501601,0.227049589,0.435453653
50,0.657949746,0.950607359,0.840135515,0.738118589,0.43922841,0.316750938,0.238123038,0.308569463,0.284849913,-0.045252342,0.200574309,0.009775281,0.190355539,0.186391562,0.110691583,0.301176059,0.454369903,0.185973257,0.451886714
51,0.68740356,0.933252275,0.835619926,0.733813524,0.418976673,0.31256804,0.230042839,0.30474844,0.282736266,-0.061551291,0.183349401,0.056914493,0.161841616,0.207368523,0.129978931,0.305224645,0.428725302,0.194221199,0.402037144
52,0.687090099,0.89283818,0.818849325,0.688262939,0.427015597,0.334287779,0.197095492,0.317734981,0.290201598,-0.036154415,0.178999126,0.039627373,0.140318498,0.21578151,0.089040971,0.310270357,0.40885818,0.203111976,0.406728536
53,0.654195666,0.872649372,0.844184279,0.704907119,0.423384631,0.305540042,0.197640145,0.297608534,0.273600408,-0.082099885,0.183233887,0.047268093,0.15373233,0.195130676,0.093573606,0.263324606,0.429181278,0.161647648,0.430978656
54,0.649868548,0.902026474,0.84066093,0.700895488,0.419950539,0.308894382,0.213453674,0.284487286,0.268217111,-0.086935841,0.178967118,0.043429241,0.157603219,0.199289978,0.109906948,0.305236983,0.404394925,0.195120215,0.399131447
55,0.674943507,0.897333682,0.814771593,0.708346784,0.432404125,0.294804358,0.201444381,0.27301597,0.292743111,-0.057391599,0.174157888,0.060514376,0.133509144,0.207458556,0.101956463,0.31793468,0.397341341,0.190640807,0.386279196
56,0.613280773,0.86456126,0.844483376,0.684093177,0.383608149,0.316163765,0.165714213,0.269429961,0.28817437,-0.036818769,0.170285493,0.030471526,0.138303265,0.174272329,0.065287447,0.288825679,0.380374014,0.173984826,0.399024904
57,0.641848385,0.898411989,0.811695457,0.676066935,0.420395868,0.291816914,0.194561103,0.28165614,0.255210483,-0.08640597,0.171662182,0.044150189,0.125035882,0.157856151,0.056718624,0.264290738,0.385055661,0.165775865,0.394510657
58,0.638044298,0.881613612,0.832519948,0.677167177,0.362843873,0.282713661,0.165569896,0.269626999,0.277700642,-0.090428561,0.171649456,-0.027356323,0.104618043,0.133402839,0.035961366,0.281393337,0.389643818,0.195490688,0.381919444
59,0.645663738,0.873862445,0.824020982,0.634642482,0.399777667,0.258946636,0.174415478,0.269601339,0.264202261,-0.077797145,0.167103916,0.011228494,0.124991789,0.145558983,0.074283755,0.263801622,0.36903283,0.162221044,0.382600218
60,0.608136892,0.856916726,0.791215777,0.676817775,0.408910179,0.226059997,0.146183634,0.286590108,0.252561206,-0.094967417,0.154496953,0.036197573,0.117194653,0.162652254,0.074103928,0.28174727,0.347390652,0.174391657,0.399232298
61,0.637610793,0.894541085,0.753714204,0.648048759,0.414138997,0.263619775,0.133736843,0.275270151,0.230333188,-0.085978262,0.187853485,0.002842754,0.112474233,0.162457645,0.053030825,0.272952664,0.331547618,0.145401672,0.362940043
62,0.625459909,0.878209591,0.791334152,0.635594606,0.372972423,0.260321522,0.150760525,0.242208579,0.239029431,-0.106899843,0.15380168,0.024066843,0.108723208,0.162644684,0.053376114,0.243780184,0.378009468,0.170653224,0.403531849
63,0.570643723,0.84481734,0.770405114,0.610611677,0.377858409,0.248629266,0.137971812,0.263966674,0.210149521,-0.089918546,0.159632057,0.002613835,0.083486408,0.154547453,0.073829508,0.2526878,0.356627852,0.158457786,0.362107486
64,0.59676826,0.831601918,0.803239465,0.622925878,0.376747259,0.249282369,0.168901154,0.275665851,0.215019965,-0.089202225,0.145565137,0.023065753,0.104728222,0.158366859,0.053742385,0.244183767,0.373564422,0.112609908,0.371015698
65,0.580659389,0.848823369,0.778670073,0.664892972,0.340358624,0.228064233,0.168278331,0.268001536,0.207399243,-0.098656707,0.121802062,-0.017896324,0.100499943,0.145713374,0.049159682,0.256942976,0.364712447,0.150142685,0.379561156
66,0.609109938,0.819430172,0.792228162,0.643425107,0.361035565,0.232943499,0.168574685,0.25652028,0.226066315,-0.098248839,0.129633367,0.007209301,0.058344275,0.154509231,0.053937471,0.244446266,0.336453736,0.129026517,0.388025671
67,0.571779191,0.828277171,0.762555897,0.627643228,0.382130289,0.216692263,0.152834529,0.295476185,0.252777779,-0.077715456,0.126250595,0.015152678,0.100459635,0.104408085,0.006870544,0.26112752,0.332439244,0.120983973,0.362553418
68,0.58911854,0.866404414,0.771407843,0.618783236,0.387058081,0.208321744,0.145025218,0.287106054,0.223002517,-0.10205777,0.105082765,-0.013587013,0.108633384,0.142008334,0.008077151,0.240363169,0.357689291,0.129231989,0.341535658
69,0.585011482,0.820140362,0.770962119,0.644536018,0.379024135,0.217225248,0.136776114,0.296850415,0.218477064,-0.122252226,0.089199305,-0.005082086,0.126102597,0.14326258,0.008620179,0.268678415,0.349787056,0.134019792,0.363855153
70,0.564488828,0.823805511,0.779579639,0.619573057,0.349791413,0.218745583,0.157890582,0.292704047,0.215334812,-0.131680191,0.100874066,-0.017666861,0.101279154,0.141753033,0.008183217,0.25298785,0.331712455,0.114014819,0.366614163
71,0.580961943,0.811873555,0.738096893,0.602971554,0.330408865,0.210562834,0.129329526,0.297388481,0.210635209,-0.140310973,0.114281476,0.012089834,0.10217537,0.146442831,0.016161835,0.257723737,0.315173477,0.113141939,0.325864255
72,0.571597695,0.819462657,0.738648891,0.611366153,0.368064696,0.194150442,0.130051428,0.281274477,0.160870472,-0.160339192,0.110002264,-0.013798609,0.096537903,0.125453308,0.037336087,0.240366685,0.324651331,0.138256341,0.342545569
73,0.555873036,0.816583157,0.721331298,0.594708681,0.347794307,0.211487332,0.155089924,0.278043503,0.167745435,-0.135384828,0.122700676,-0.033530474,0.068474084,0.137745231,0.029596245,0.220298457,0.349660337,0.134342745,0.342769563
74,0.544304252,0.792726457,0.766657829,0.607371747,0.352202413,0.167563939,0.109487438,0.239995712,0.225501785,-0.159917518,0.126876667,-0.013386376,0.068049267,0.113858193,0.008504725,0.228129673,0.324367076,0.143576115,0.314026833
75,0.548501194,0.803960025,0.713731527,0.583191812,0.32856577,0.200385818,0.109935963,0.287316078,0.23054246,-0.139473885,0.101740986,0.011972047,0.101431862,0.097444862,0.000575817,0.228850353,0.295170188,0.096983463,0.325691104
76,0.564385951,0.779620171,0.714113414,0.620714307,0.315869102,0.175744319,0.085999572,0.258036608,0.255023161,-0.138904363,0.098097563,-0.051087979,0.076894969,0.138905123,0.008556223,0.232889521,0.300309211,0.109048799,0.367777407
77,0.544358671,0.796924412,0.697134972,0.573274136,0.345757791,0.172038534,0.119662964,0.279497349,0.21890063,-0.122239754,0.073186174,-0.02891957,0.043532759,0.125612512,-0.004071736,0.236890602,0.291491419,0.104704648,0.338927448
78,0.55300349,0.784160554,0.709562421,0.565372527,0.295999417,0.164766946,0.086215162,0.25407877,0.257338876,-0.130368456,0.093919918,-0.029542729,0.04730323,0.101582557,-0.011979127,0.216709006,0.305164516,0.1058909,0.317748964
79,0.544821084,0.804945946,0.713530064,0.599834085,0.328769201,0.18530547,0.090870404,0.279203171,0.266664603,-0.147288352,0.081471577,-0.062851369,0.055431157,0.089178413,-0.007655406,0.238456237,0.304368764,0.080734402,0.32677573
80,0.535846591,0.775329173,0.696733713,0.578729451,0.299962932,0.181851515,0.124983394,0.272164637,0.275660516,-0.147166535,0.035494655,-0.017322294,0.043858379,0.089004412,-0.003399068,0.212481546,0.299904108,0.10177201,0.293259442
81,0.514950573,0.776345372,0.726572692,0.549429834,0.292585687,0.233506867,0.124765539,0.276994491,0.272738093,-0.146996543,0.098132446,-0.024697937,0.067792967,0.080469608,0.014130211,0.212046492,0.287912577,0.097367331,0.314132959
82,0.498755276,0.792133212,0.709797561,0.562397897,0.316542225,0.213742742,0.143345916,0.268813142,0.243478248,-0.159040198,0.064792201,-0.050697543,0.027245052,0.068363518,0.009316242,0.203910577,0.321614534,0.081178814,0.292850703
83,0.519618154,0.776141226,0.709899545,0.562188029,0.305010693,0.192923003,0.153012091,0.268675724,0.248737642,-0.167469904,0.052327454,-0.058087908,0.047410756,0.101876676,0.001611805,0.208897102,0.29180935,0.081366047,0.331800461
84,0.519838452,0.771510839,0.684921801,0.562383771,0.304481851,0.189525673,0.127403343,0.236534232,0.228271955,-0.16372788,0.056636915,-0.046210751,0.04384838,0.059886009,-0.019423151,0.200594652,0.308422923,0.08475326,0.306569457
85,0.536259234,0.804824591,0.706420124,0.5504601,0.276081951,0.169954264,0.14096036,0.262410456,0.18304179,-0.146748677,0.032181017,-0.075135849,0.073354691,0.072783381,-0.002970392,0.171361196,0.275848061,0.093792468,0.306470901
86,0.54084909,0.787832081,0.685643733,0.545227945,0.246222937,0.198305169,0.111316407,0.25784021,0.183077151,-0.180039525,0.065320998,-0.04588693,0.030937612,0.06392166,-0.019245887,0.184387046,0.259651512,0.110401928,0.315569103
87,0.519735277,0.759389699,0.686295331,0.534116089,0.271402562,0.187109688,0.12855708,0.257857689,0.170984143,-0.187747136,0.035986297,-0.095215127,0.031454124,0.089292809,-0.040265107,0.175870466,0.280331612,0.056684032,0.310738951
88,0.482775867,0.734669685,0.67672962,0.542146146,0.284830393,0.161432633,0.113020086,0.23295691,0.168030256,-0.141813859,0.062234432,-0.065837547,0.011345737,0.072686851,-0.040162468,0.16393699,0.24674508,0.080625966,0.311036408
89,0.516307414,0.747541487,0.69068414,0.517122507,0.256130689,0.177494788,0.116853619,0.267381796,0.155436048,-0.162473321,0.024927691,-0.066601254,0.048840076,0.090088457,-0.036069685,0.155441213,0.255019426,0.052402079,0.315669894
90,0.486088872,0.7475456,0.678346634,0.538025022,0.258910978,0.170652786,0.121166909,0.254563013,0.166887769,-0.188260332,-0.001047812,-0.090640813,0.048325688,0.060507938,-0.060952747,0.155902851,0.242916852,0.077613175,0.303097814
91,0.498590827,0.751379013,0.677714825,0.52962774,0.26824964,0.180149564,0.10154047,0.258654335,0.180380473,-0.179630995,0.03208001,-0.041019425,0.035896249,0.052984983,-0.023088866,0.134937215,0.267811418,0.068434745,0.298426569
92,0.487158716,0.751672387,0.677857697,0.534004271,0.264059567,0.167858297,0.126010591,0.259151483,0.205498213,-0.17509532,0.007503055,-0.065786913,-0.001355141,0.036095023,-0.04339456,0.15168913,0.247177571,0.056379095,0.277883887
93,0.486782193,0.730545878,0.674307942,0.551176369,0.230396205,0.147341931,0.107049906,0.238407367,0.209141338,-0.192771107,-0.013048068,-0.057397246,0.023207113,0.028177671,-0.038544917,0.139418411,0.251689315,0.093144417,0.274393797
94,0.467029512,0.743227243,0.665721059,0.542524517,0.235091904,0.156607398,0.132165754,0.208878303,0.188825452,-0.179735541,-0.008554898,-0.10734684,0.02367197,0.04877913,-0.056132936,0.148008633,0.222657621,0.056397304,0.269913048
95,0.490924895,0.713660181,0.666311145,0.522143722,0.226029405,0.177218938,0.148682767,0.225581193,0.18432475,-0.191728562,-0.000857688,-0.086550988,0.002397329,0.060934693,-0.059951121,0.168270695,0.256041884,0.065325081,0.286286414
96,0.483196795,0.714730978,0.662310302,0.500951111,0.222465077,0.164523685,0.098728591,0.212966287,0.192026669,-0.167228818,-0.000906803,-0.104066052,-0.026148945,0.07785131,-0.064212853,0.139084476,0.218917191,0.032072812,0.244951665
97,0.450488269,0.731389701,0.636852562,0.480333865,0.189201319,0.128755355,0.099075103,0.204933131,0.17074267,-0.171126753,0.020416871,-0.069958836,-0.026669502,0.04902783,-0.075844669,0.126740026,0.239809453,0.048509762,0.240865856
98,0.479210675,0.722417593,0.621431053,0.49213469,0.196888635,0.161267424,0.075345153,0.201098824,0.188435936,-0.171195775,-0.012778617,-0.093933068,-0.004947163,0.028065629,-0.051230842,0.142732012,0.255631566,0.031661883,0.262131214
99,0.449900746,0.732037008,0.653796256,0.513865948,0.201722631,0.133089149,0.133898848,0.188536161,0.147071147,-0.22467865,0.02381362,-0.11126823,-0.021671794,0.044420138,-0.043197387,0.106420922,0.201956242,0.052567601,0.257966757
100,0.474804282,0.718971908,0.641724885,0.509705067,0.185829738,0.128815675,0.088549459,0.193048352,0.183638924,-0.200218588,0.016647957,-0.098636478,-0.042189531,0.032293916,-0.075559789,0.139030385,0.252189696,0.066057384,0.237145483
101,0.433527172,0.715349853,0.632513344,0.49280405,0.180914903,0.125274354,0.076258653,0.214626992,0.126285607,-0.1918464,0.008267857,-0.098564103,-0.004949212,0.028243184,-0.088436896,0.139649618,0.214260906,0.036584511,0.249339074
102,0.446366727,0.734758794,0.657291591,0.510071993,0.206330919,0.138061666,0.083764786,0.176571855,0.168278584,-0.195987329,0.007937267,-0.110326603,0.008225128,0.053312242,-0.088436896,0.122544485,0.24394834,0.016065195,0.237057596
103,0.446591139,0.697471976,0.62414211,0.52262491,0.18564243,0.147881591,0.076044405,0.15585565,0.13091197,-0.191189796,0.011738166,-0.145260125,-0.008633569,0.032895572,-0.093257123,0.123243469,0.202613294,0.061586872,0.257850736
104,0.442963898,0.659357071,0.611422598,0.49285996,0.181675413,0.143980855,0.093613768,0.188475424,0.12696501,-0.208195031,0.024215855,-0.08651153,-0.013858572,-0.013388008,-0.072756612,0.118897784,0.22316888,0.015691444,0.242465973
105,0.450965703,0.652623534,0.612030327,0.468017817,0.161610925,0.105496967,0.076359057,0.197605157,0.14305439,-0.199767709,-0.013307013,-0.124344438,-0.026246883,0.007972166,-0.084010535,0.102184075,0.215425432,0.028937608,0.249545574
106,0.434829772,0.660633564,0.595508873,0.448373437,0.198164368,0.139994973,0.064653361,0.172328109,0.131138885,-0.212085664,-0.025158927,-0.136466786,-0.042088855,0.012037978,-0.06791895,0.107198912,0.214983106,0.004124448,0.232600242
107,0.442607641,0.644210815,0.574531913,0.464292228,0.206889594,0.132589722,0.048626328,0.151232252,0.094035202,-0.207574964,-0.025697742,-0.131636843,-0.05926986,0.012862489,-0.084666902,0.107274431,0.215121061,0.024319664,0.236761123
108,0.422716498,0.656699598,0.594660461,0.439112186,0.153388584,0.086359406,0.069460773,0.189853752,0.110559815,-0.21096319,0.000270918,-0.135425806,-0.055500325,-0.017213494,-0.091622913,0.102445918,0.194717079,0.00792148,0.254960507
109,0.446942627,0.660930753,0.582788885,0.476617157,0.169626364,0.132340872,0.089363718,0.17646634,0.081815356,-0.228350595,-0.020532973,-0.152232856,-0.062753178,0.016547509,-0.082858586,0.098080564,0.202013642,0.016228899,0.241495609
110,0.414098918,0.673115671,0.582682788,0.452618539,0.174157807,0.074231619,0.051622534,0.168364549,0.098528111,-0.211574093,-0.037548073,-0.15214327,-0.02930329,-0.009154819,-0.100518817,0.103148508,0.177554458,0.020695195,0.254100293
111,0.413110793,0.644527316,0.582093418,0.447300792,0.161159316,0.086607301,0.031361425,0.16030156,0.094632411,-0.232427895,-0.033519037,-0.16047591,-0.061892726,-0.016939044,-0.100118303,0.11560871,0.195064157,0.016454384,0.220696539
112,0.421734452,0.661627054,0.591701865,0.452398181,0.12761786,0.095902824,0.039607787,0.165664682,0.098461086,-0.257139862,-0.032716658,-0.156051382,-0.042386245,-0.004221454,-0.100202882,0.090075928,0.177903503,-0.008063242,0.208681852
113,0.4218238,0.669787884,0.566261828,0.460650206,0.12824508,0.104628885,0.044292831,0.168610612,0.11492663,-0.240324453,-0.049818829,-0.123819113,-0.025566328,-0.000341609,-0.120869333,0.094856071,0.177624166,-0.004429743,0.221312404
114,0.431346238,0.658483326,0.574847698,0.452308595,0.157532746,0.092261875,0.014500463,0.160324597,0.094522321,-0.227853432,-0.041327849,-0.140019983,-0.041571125,0.01644405,-0.129605556,0.057335007,0.182459414,-0.003690153,0.197128713
115,0.397682816,0.649160385,0.545654476,0.427164316,0.136583978,0.095295364,0.044568741,0.144438946,0.114733541,-0.244602159,-0.033402324,-0.152287558,-0.058936011,-0.007832862,-0.120976382,0.053059357,0.208156735,-0.016935073,0.208533645
116,0.422755301,0.661581635,0.549992383,0.431907892,0.132477725,0.096865201,0.023267651,0.156829321,0.086009288,-0.21989049,-0.008270621,-0.155051172,-0.042526223,-0.008250579,-0.096010381,0.082813072,0.186003238,0.004436255,0.221960485
117,0.410096437,0.658251882,0.571885347,0.469672799,0.141305828,0.084377879,0.002935642,0.140238786,0.103107536,-0.269484162,-0.045022249,-0.135457307,0.007986322,-0.023845777,-0.116702998,0.053685743,0.16147545,0.0174371,0.234521955
